0,Aasen,Germany,1,47.983,8.55,717
09/01/2021,20:00:00,0.0,-0.0,0.0,13.98333,1013,0.22
09/01/2021,21:00:00,0.0,-0.0,0.0,10.65833,1013,0.22
09/01/2021,22:00:00,0.0,-0.0,0.0,8.633333,1013,0.22
09/01/2021,23:00:00,0.0,-0.0,0.0,6.666667,1013,0.22
09/02/2021,00:00:00,0.0,-0.0,0.0,5.558333,1013,0.22
09/02/2021,01:00:00,0.0,-0.0,0.0,5.5,1013,0.22
09/02/2021,02:00:00,0.0,-0.0,0.0,4.483333,1013,0.22
09/02/2021,03:00:00,0.0,-0.0,0.0,4.225,1013,0.22
09/02/2021,04:00:00,0.0,-0.0,0.0,4.0,1013,0.22
09/02/2021,05:00:00,62.22222222222222,1986.1111111111106,22.500000000000004,3.166667,1013,0.22
09/02/2021,06:00:00,233.33333333333334,967.8362573099416,49.444444444444436,2.525,1013,0.22
09/02/2021,07:00:00,408.05555555555554,957.5617283950617,63.33333333333334,5.45,1013,0.22
09/02/2021,08:00:00,568.6111111111111,971.677559912854,73.05555555555556,14.275,1013,0.22
09/02/2021,09:00:00,692.5,969.5767195767195,81.66666666666669,19.3,1013,0.22
09/02/2021,10:00:00,778.0555555555555,974.5696400625978,86.11111111111111,18.65833,1013,0.22
09/02/2021,11:00:00,806.9444444444445,957.7777777777778,88.61111111111111,19.90833,1013,0.22
09/02/2021,12:00:00,770.8333333333334,905.1851851851852,91.94444444444443,20.80833,1013,0.22
09/02/2021,13:00:00,686.9444444444445,855.9523809523811,87.77777777777777,21.875,1013,0.22
09/02/2021,14:00:00,565.2777777777778,800.5464480874318,76.94444444444443,23.075,1013,0.22
09/02/2021,15:00:00,407.5,695.578231292517,66.66666666666667,24.25,1013,0.22
09/02/2021,16:00:00,237.2222222222222,539.2156862745097,53.888888888888886,24.15,1013,0.22
09/02/2021,17:00:00,70.83333333333333,246.73202614379082,28.88888888888889,24.325,1013,0.22
09/02/2021,18:00:00,0.5555555555555556,,0.5555555555555556,23.34167,1013,0.22
09/02/2021,19:00:00,0.0,-0.0,0.0,20.81667,1013,0.22
09/02/2021,20:00:00,0.0,-0.0,0.0,14.84167,1013,0.22
09/02/2021,21:00:00,0.0,-0.0,0.0,11.125,1013,0.22
09/02/2021,22:00:00,0.0,-0.0,0.0,8.975,1013,0.22
09/02/2021,23:00:00,0.0,-0.0,0.0,7.766666,1013,0.22
09/03/2021,00:00:00,0.0,-0.0,0.0,7.091667,1013,0.22
09/03/2021,01:00:00,0.0,-0.0,0.0,6.15,1013,0.22
09/03/2021,02:00:00,0.0,-0.0,0.0,5.316667,1013,0.22
09/03/2021,03:00:00,0.0,-0.0,0.0,4.825,1013,0.22
09/03/2021,04:00:00,0.0,-0.0,0.0,4.283333,1013,0.22
09/03/2021,05:00:00,59.72222222222222,3805.5555555555557,21.666666666666668,3.641667,1013,0.22
09/03/2021,06:00:00,227.5,934.2105263157895,50.0,3.091667,1013,0.22
09/03/2021,07:00:00,401.9444444444445,963.4920634920637,64.72222222222223,7.2,1013,0.22
09/03/2021,08:00:00,563.6111111111112,977.7777777777779,74.72222222222223,14.61667,1013,0.22
09/03/2021,09:00:00,681.6666666666666,960.1254480286738,86.38888888888889,18.6,1013,0.22
09/03/2021,10:00:00,760.5555555555555,938.9671361502348,93.88888888888889,20.05,1013,0.22
09/03/2021,11:00:00,818.6111111111111,964.4444444444443,95.27777777777777,21.20833,1013,0.22
09/03/2021,12:00:00,757.5,879.2592592592592,98.05555555555556,23.43333,1013,0.22
09/03/2021,13:00:00,680.5555555555557,835.7142857142859,95.55555555555556,25.64167,1013,0.22
09/03/2021,14:00:00,555.8333333333334,774.5901639344263,83.33333333333331,26.4,1013,0.22
09/03/2021,15:00:00,392.22222222222223,650.7936507936508,73.33333333333333,28.11667,1013,0.22
09/03/2021,16:00:00,227.22222222222223,516.8350168350169,56.666666666666664,27.925,1013,0.22
09/03/2021,17:00:00,63.61111111111112,205.88235294117655,28.611111111111107,28.26667,1013,0.22
09/03/2021,18:00:00,0.5555555555555556,-0.0,0.5555555555555556,27.25833,1013,0.22
09/03/2021,19:00:00,0.0,-0.0,0.0,22.025,1013,0.22
09/03/2021,20:00:00,0.0,-0.0,0.0,15.14167,1013,0.22
09/03/2021,21:00:00,0.0,-0.0,0.0,12.775,1013,0.22
09/03/2021,22:00:00,0.0,-0.0,0.0,10.98333,1013,0.22
09/03/2021,23:00:00,0.0,-0.0,0.0,9.516666,1013,0.22
09/04/2021,00:00:00,0.0,-0.0,0.0,8.508333,1013,0.22
09/04/2021,01:00:00,0.0,-0.0,0.0,7.716667,1013,0.22
09/04/2021,02:00:00,0.0,-0.0,0.0,7.083333,1013,0.22
09/04/2021,03:00:00,0.0,-0.0,0.0,6.391666,1013,0.22
09/04/2021,04:00:00,0.0,-0.0,0.0,5.608334,1013,0.22
09/04/2021,05:00:00,52.22222222222222,2777.777777777778,24.444444444444443,4.908333,1013,0.22
09/04/2021,06:00:00,212.5,858.0246913580248,58.05555555555556,4.741667,1013,0.22
09/04/2021,07:00:00,386.3888888888889,881.7460317460319,77.77777777777777,6.991667,1013,0.22
09/04/2021,08:00:00,540.8333333333334,894.4444444444446,93.61111111111111,15.16667,1013,0.22
09/04/2021,09:00:00,370.0,401.4336917562724,121.11111111111111,20.125,1013,0.22
09/04/2021,10:00:00,659.1666666666665,678.9682539682537,183.88888888888889,21.70833,1013,0.22
09/04/2021,11:00:00,518.3333333333334,408.0330330330331,216.38888888888886,23.39167,1013,0.22
09/04/2021,12:00:00,643.6111111111111,646.3963963963964,165.27777777777777,26.21667,1013,0.22
09/04/2021,13:00:00,665.0,743.156199677939,152.22222222222223,25.175,1013,0.22
09/04/2021,14:00:00,551.6666666666667,764.814814814815,92.77777777777777,25.21667,1013,0.22
09/04/2021,15:00:00,393.3333333333333,651.0416666666667,80.83333333333333,26.15,1013,0.22
09/04/2021,16:00:00,221.11111111111114,488.2154882154883,59.99999999999999,26.29167,1013,0.22
09/04/2021,17:00:00,58.88888888888888,190.97222222222217,28.333333333333332,26.575,1013,0.22
09/04/2021,18:00:00,0.5555555555555556,0.0,0.2777777777777778,25.89167,1013,0.22
09/04/2021,19:00:00,0.0,-0.0,0.0,23.44167,1013,0.22
09/04/2021,20:00:00,0.0,-0.0,0.0,16.39167,1013,0.22
09/04/2021,21:00:00,0.0,-0.0,0.0,12.95,1013,0.22
09/04/2021,22:00:00,0.0,-0.0,0.0,11.49167,1013,0.22
09/04/2021,23:00:00,0.0,-0.0,0.0,10.13333,1013,0.22
09/05/2021,00:00:00,0.0,-0.0,0.0,9.425,1013,0.22
09/05/2021,01:00:00,0.0,-0.0,0.0,8.65,1013,0.22
09/05/2021,02:00:00,0.0,-0.0,0.0,7.45,1013,0.22
09/05/2021,03:00:00,0.0,-0.0,0.0,6.908333,1013,0.22
09/05/2021,04:00:00,0.0,-0.0,0.0,6.716667,1013,0.22
09/05/2021,05:00:00,49.166666666666664,2138.8888888888887,27.77777777777778,6.516666,1013,0.22
09/05/2021,06:00:00,226.11111111111111,700.6172839506173,100.0,5.975,1013,0.22
09/05/2021,07:00:00,370.0,811.904761904762,85.83333333333333,8.041667,1013,0.22
09/05/2021,08:00:00,529.7222222222223,886.0544217687077,95.55555555555557,14.36667,1013,0.22
09/05/2021,09:00:00,656.1111111111111,905.7377049180328,103.61111111111111,20.675,1013,0.22
09/05/2021,10:00:00,567.7777777777778,601.1904761904763,146.94444444444446,22.425,1013,0.22
09/05/2021,11:00:00,411.94444444444446,317.1921921921922,177.22222222222223,23.9,1013,0.22
09/05/2021,12:00:00,780.2777777777778,805.930930930931,183.88888888888889,24.88333,1013,0.22
09/05/2021,13:00:00,494.44444444444446,431.5619967793882,196.66666666666666,25.09167,1013,0.22
09/05/2021,14:00:00,229.7222222222222,67.12962962962968,189.4444444444444,27.25833,1013,0.22
09/05/2021,15:00:00,15.555555555555555,0.0,15.555555555555555,25.20833,1013,0.22
09/05/2021,16:00:00,34.72222222222223,0.0,34.72222222222223,22.66667,1013,0.22
09/05/2021,17:00:00,10.555555555555555,0.0,10.555555555555555,16.69167,1013,0.22
09/05/2021,18:00:00,0.0,-0.0,0.0,15.75,1013,0.22
09/05/2021,19:00:00,0.0,-0.0,0.0,15.40833,1013,0.22
09/05/2021,20:00:00,0.0,-0.0,0.0,14.25833,1013,0.22
09/05/2021,21:00:00,0.0,-0.0,0.0,12.51667,1013,0.22
09/05/2021,22:00:00,0.0,-0.0,0.0,11.34167,1013,0.22
09/05/2021,23:00:00,0.0,-0.0,0.0,11.075,1013,0.22
09/06/2021,00:00:00,0.0,-0.0,0.0,11.30833,1013,0.22
09/06/2021,01:00:00,0.0,-0.0,0.0,10.20833,1013,0.22
09/06/2021,02:00:00,0.0,-0.0,0.0,9.474999,1013,0.22
09/06/2021,03:00:00,0.0,-0.0,0.0,8.758333,1013,0.22
09/06/2021,04:00:00,0.0,-0.0,0.0,8.333333,1013,0.22
09/06/2021,05:00:00,44.44444444444444,inf,22.5,7.675,1013,0.22
09/06/2021,06:00:00,204.16666666666666,820.9876543209876,56.38888888888888,7.241667,1013,0.22
09/06/2021,07:00:00,378.61111111111103,901.1437908496729,72.22222222222223,8.425,1013,0.22
09/06/2021,08:00:00,536.6666666666666,928.5714285714284,81.66666666666667,14.31667,1013,0.22
09/06/2021,09:00:00,663.0555555555555,941.712204007286,88.61111111111111,18.86667,1013,0.22
09/06/2021,10:00:00,740.5555555555554,939.2109500805152,92.50000000000001,21.08333,1013,0.22
09/06/2021,11:00:00,768.8888888888889,909.1591591591592,96.11111111111111,22.85,1013,0.22
09/06/2021,12:00:00,736.9444444444443,878.2343987823439,95.83333333333333,24.53333,1013,0.22
09/06/2021,13:00:00,655.2777777777779,825.980392156863,93.6111111111111,24.81667,1013,0.22
09/06/2021,14:00:00,536.1111111111112,752.3540489642187,92.22222222222223,25.45,1013,0.22
09/06/2021,15:00:00,387.22222222222223,638.2978723404256,87.2222222222222,27.35,1013,0.22
09/06/2021,16:00:00,198.61111111111111,423.6111111111111,63.05555555555556,28.51667,1013,0.22
09/06/2021,17:00:00,37.49999999999999,83.33333333333329,25.0,28.175,1013,0.22
09/06/2021,18:00:00,0.0,-0.0,0.0,26.4,1013,0.22
09/06/2021,19:00:00,0.0,-0.0,0.0,18.08333,1013,0.22
09/06/2021,20:00:00,0.0,-0.0,0.0,15.09167,1013,0.22
09/06/2021,21:00:00,0.0,-0.0,0.0,12.76667,1013,0.22
09/06/2021,22:00:00,0.0,-0.0,0.0,10.95,1013,0.22
09/06/2021,23:00:00,0.0,-0.0,0.0,10.125,1013,0.22
09/07/2021,00:00:00,0.0,-0.0,0.0,9.366667,1013,0.22
09/07/2021,01:00:00,0.0,-0.0,0.0,8.625,1013,0.22
09/07/2021,02:00:00,0.0,-0.0,0.0,8.075,1013,0.22
09/07/2021,03:00:00,0.0,-0.0,0.0,6.483334,1013,0.22
09/07/2021,04:00:00,0.0,-0.0,0.0,6.366667,1013,0.22
09/07/2021,05:00:00,30.277777777777775,0.0,27.5,5.708333,1013,0.22
09/07/2021,06:00:00,146.38888888888889,196.07843137254898,113.05555555555556,5.133333,1013,0.22
09/07/2021,07:00:00,281.94444444444446,209.15032679738562,210.83333333333334,6.966667,1013,0.22
09/07/2021,08:00:00,492.22222222222223,606.0090702947846,195.27777777777777,13.125,1013,0.22
09/07/2021,09:00:00,631.1111111111111,727.6867030965391,187.22222222222223,15.475,1013,0.22
09/07/2021,10:00:00,652.2222222222222,640.0966183574878,210.5555555555556,19.85,1013,0.22
09/07/2021,11:00:00,679.7222222222222,611.4916286149162,233.33333333333334,23.1,1013,0.22
09/07/2021,12:00:00,638.6111111111111,536.9101978691019,246.66666666666669,23.95833,1013,0.22
09/07/2021,13:00:00,563.0555555555555,474.2647058823528,240.5555555555556,25.13333,1013,0.22
09/07/2021,14:00:00,444.44444444444446,388.8888888888889,215.0,25.95833,1013,0.22
09/07/2021,15:00:00,298.3333333333333,246.98067632850234,184.72222222222223,24.425,1013,0.22
09/07/2021,16:00:00,158.61111111111111,122.75985663082437,120.55555555555556,26.34167,1013,0.22
09/07/2021,17:00:00,34.166666666666664,17.857142857142854,31.666666666666664,24.7,1013,0.22
09/07/2021,18:00:00,0.0,-0.0,0.0,22.48333,1013,0.22
09/07/2021,19:00:00,0.0,-0.0,0.0,18.19167,1013,0.22
09/07/2021,20:00:00,0.0,-0.0,0.0,13.91667,1013,0.22
09/07/2021,21:00:00,0.0,-0.0,0.0,11.58333,1013,0.22
09/07/2021,22:00:00,0.0,-0.0,0.0,9.891666,1013,0.22
09/07/2021,23:00:00,0.0,-0.0,0.0,8.675,1013,0.22
09/08/2021,00:00:00,0.0,-0.0,0.0,7.125,1013,0.22
09/08/2021,01:00:00,0.0,-0.0,0.0,7.575,1013,0.22
09/08/2021,02:00:00,0.0,-0.0,0.0,6.233333,1013,0.22
09/08/2021,03:00:00,0.0,-0.0,0.0,6.025,1013,0.22
09/08/2021,04:00:00,0.0,-0.0,0.0,5.583333,1013,0.22
09/08/2021,05:00:00,45.833333333333336,0.0,18.88888888888889,5.191667,1013,0.22
09/08/2021,06:00:00,206.3888888888889,924.8366013071897,49.166666666666664,4.483333,1013,0.22
09/08/2021,07:00:00,360.83333333333326,856.9023569023567,78.05555555555556,7.216667,1013,0.22
09/08/2021,08:00:00,526.6666666666666,901.6203703703703,93.88888888888889,14.675,1013,0.22
09/08/2021,09:00:00,640.0000000000001,870.3703703703707,117.77777777777777,19.78333,1013,0.22
09/08/2021,10:00:00,713.0555555555557,854.6698872785831,123.33333333333333,19.925,1013,0.22
09/08/2021,11:00:00,758.6111111111111,893.8356164383562,106.1111111111111,22.30833,1013,0.22
09/08/2021,12:00:00,731.6666666666667,883.101851851852,95.83333333333333,23.73333,1013,0.22
09/08/2021,13:00:00,651.6666666666666,831.2603648424542,94.72222222222223,25.3,1013,0.22
09/08/2021,14:00:00,516.6666666666666,734.6743295019157,90.55555555555556,23.79167,1013,0.22
09/08/2021,15:00:00,364.44444444444446,602.6570048309179,87.22222222222223,29.00833,1013,0.22
09/08/2021,16:00:00,196.38888888888889,418.4587813620072,66.66666666666667,27.36667,1013,0.22
09/08/2021,17:00:00,38.888888888888886,115.07936507936502,22.777777777777782,27.46667,1013,0.22
09/08/2021,18:00:00,0.0,-0.0,0.0,25.2,1013,0.22
09/08/2021,19:00:00,0.0,-0.0,0.0,22.85833,1013,0.22
09/08/2021,20:00:00,0.0,-0.0,0.0,17.2,1013,0.22
09/08/2021,21:00:00,0.0,-0.0,0.0,13.73333,1013,0.22
09/08/2021,22:00:00,0.0,-0.0,0.0,12.65833,1013,0.22
09/08/2021,23:00:00,0.0,-0.0,0.0,11.54167,1013,0.22
09/09/2021,00:00:00,0.0,-0.0,0.0,10.76667,1013,0.22
09/09/2021,01:00:00,0.0,-0.0,0.0,10.94167,1013,0.22
09/09/2021,02:00:00,0.0,-0.0,0.0,9.708333,1013,0.22
09/09/2021,03:00:00,0.0,-0.0,0.0,9.95,1013,0.22
09/09/2021,04:00:00,0.0,-0.0,0.0,9.2,1013,0.22
09/09/2021,05:00:00,23.88888888888889,0.0,17.5,8.025,1013,0.22
09/09/2021,06:00:00,104.44444444444444,121.52777777777777,85.0,8.358334,1013,0.22
09/09/2021,07:00:00,158.05555555555554,84.17508417508415,130.27777777777777,14.86667,1013,0.22
09/09/2021,08:00:00,126.11111111111113,0.0,126.11111111111113,17.59167,1013,0.22
09/09/2021,09:00:00,263.6111111111111,58.79629629629624,228.33333333333334,17.10833,1013,0.22
09/09/2021,10:00:00,297.22222222222223,7.352941176470588,292.22222222222223,18.83333,1013,0.22
09/09/2021,11:00:00,344.1666666666667,30.09259259259262,322.5,20.66667,1013,0.22
09/09/2021,12:00:00,464.44444444444446,182.8703703703704,332.77777777777777,21.69167,1013,0.22
09/09/2021,13:00:00,313.6111111111111,50.58043117744614,279.7222222222222,22.45,1013,0.22
09/09/2021,14:00:00,258.6111111111111,35.91954022988503,237.77777777777777,23.95833,1013,0.22
09/09/2021,15:00:00,116.94444444444444,1.2345679012345399,116.3888888888889,23.10833,1013,0.22
09/09/2021,16:00:00,70.83333333333333,0.0,70.83333333333333,22.06667,1013,0.22
09/09/2021,17:00:00,6.111111111111111,0.0,6.111111111111111,21.725,1013,0.22
09/09/2021,18:00:00,0.0,-0.0,0.0,21.425,1013,0.22
09/09/2021,19:00:00,0.0,-0.0,0.0,20.8,1013,0.22
09/09/2021,20:00:00,0.0,-0.0,0.0,16.68333,1013,0.22
09/09/2021,21:00:00,0.0,-0.0,0.0,15.28333,1013,0.22
09/09/2021,22:00:00,0.0,-0.0,0.0,13.575,1013,0.22
09/09/2021,23:00:00,0.0,-0.0,0.0,11.74167,1013,0.22
09/10/2021,00:00:00,0.0,-0.0,0.0,11.81667,1013,0.22
09/10/2021,01:00:00,0.0,-0.0,0.0,12.03333,1013,0.22
09/10/2021,02:00:00,0.0,-0.0,0.0,12.61667,1013,0.22
09/10/2021,03:00:00,0.0,-0.0,0.0,12.925,1013,0.22
09/10/2021,04:00:00,0.0,-0.0,0.0,13.34167,1013,0.22
09/10/2021,05:00:00,28.333333333333336,0.0,28.05555555555556,12.99167,1013,0.22
09/10/2021,06:00:00,90.27777777777777,1.7361111111110716,90.0,13.30833,1013,0.22
09/10/2021,07:00:00,130.00000000000003,1.6835016835017313,129.44444444444446,14.16667,1013,0.22
09/10/2021,08:00:00,175.83333333333334,1.1820330969267476,175.27777777777777,15.40833,1013,0.22
09/10/2021,09:00:00,321.1111111111111,12.241054613935885,313.8888888888889,15.95,1013,0.22
09/10/2021,10:00:00,350.27777777777777,10.620915032679747,343.05555555555554,18.375,1013,0.22
09/10/2021,11:00:00,420.27777777777777,37.03703703703691,393.6111111111112,19.06667,1013,0.22
09/10/2021,12:00:00,327.5,1.9561815336463582,326.1111111111111,20.24167,1013,0.22
09/10/2021,13:00:00,352.5,55.55555555555558,315.8333333333333,21.45833,1013,0.22
09/10/2021,14:00:00,108.61111111111111,0.9746588693957143,108.05555555555556,22.05,1013,0.22
09/10/2021,15:00:00,124.72222222222223,8.641975308641968,120.83333333333334,23.48333,1013,0.22
09/10/2021,16:00:00,88.88888888888889,10.536398467432956,85.83333333333333,24.05833,1013,0.22
09/10/2021,17:00:00,8.888888888888888,0.0,8.888888888888888,22.34167,1013,0.22
09/10/2021,18:00:00,0.0,-0.0,0.0,20.76667,1013,0.22
09/10/2021,19:00:00,0.0,-0.0,0.0,18.475,1013,0.22
09/10/2021,20:00:00,0.0,-0.0,0.0,16.44167,1013,0.22
09/10/2021,21:00:00,0.0,-0.0,0.0,16.06667,1013,0.22
09/10/2021,22:00:00,0.0,-0.0,0.0,16.65,1013,0.22
09/10/2021,23:00:00,0.0,-0.0,0.0,16.10833,1013,0.22
09/11/2021,00:00:00,0.0,-0.0,0.0,15.19167,1013,0.22
09/11/2021,01:00:00,0.0,-0.0,0.0,14.2,1013,0.22
09/11/2021,02:00:00,0.0,-0.0,0.0,14.43333,1013,0.22
09/11/2021,03:00:00,0.0,-0.0,0.0,14.4,1013,0.22
09/11/2021,04:00:00,0.0,-0.0,0.0,14.16667,1013,0.22
09/11/2021,05:00:00,8.055555555555557,-0.0,8.055555555555557,13.98333,1013,0.22
09/11/2021,06:00:00,21.38888888888889,0.0,21.38888888888889,13.31667,1013,0.22
09/11/2021,07:00:00,305.27777777777777,548.6111111111112,129.7222222222222,13.81667,1013,0.22
09/11/2021,08:00:00,518.6111111111111,874.113475177305,107.77777777777777,14.28333,1013,0.22
09/11/2021,09:00:00,582.5,772.5988700564973,126.66666666666666,15.64167,1013,0.22
09/11/2021,10:00:00,500.55555555555554,529.8507462686567,145.55555555555554,18.3,1013,0.22
09/11/2021,11:00:00,371.3888888888889,47.33959311424105,337.77777777777777,20.175,1013,0.22
09/11/2021,12:00:00,350.27777777777777,82.55086071987469,291.66666666666674,21.7,1013,0.22
09/11/2021,13:00:00,374.72222222222223,204.96632996632994,239.44444444444446,20.93333,1013,0.22
09/11/2021,14:00:00,447.77777777777777,381.57894736842115,230.27777777777774,22.225,1013,0.22
09/11/2021,15:00:00,83.88888888888887,0.6313131313130846,83.61111111111111,22.03333,1013,0.22
09/11/2021,16:00:00,146.11111111111111,85.2490421455939,121.38888888888889,17.09167,1013,0.22
09/11/2021,17:00:00,13.333333333333336,2.3148148148148513,13.055555555555554,17.71667,1013,0.22
09/11/2021,18:00:00,0.0,-0.0,0.0,17.75833,1013,0.22
09/11/2021,19:00:00,0.0,-0.0,0.0,16.66667,1013,0.22
09/11/2021,20:00:00,0.0,-0.0,0.0,13.825,1013,0.22
09/11/2021,21:00:00,0.0,-0.0,0.0,11.98333,1013,0.22
09/11/2021,22:00:00,0.0,-0.0,0.0,11.08333,1013,0.22
09/11/2021,23:00:00,0.0,-0.0,0.0,10.35,1013,0.22
09/12/2021,00:00:00,0.0,-0.0,0.0,9.6,1013,0.22
09/12/2021,01:00:00,0.0,-0.0,0.0,8.783333,1013,0.22
09/12/2021,02:00:00,0.0,-0.0,0.0,8.125,1013,0.22
09/12/2021,03:00:00,0.0,-0.0,0.0,8.075,1013,0.22
09/12/2021,04:00:00,0.0,-0.0,0.0,8.066667,1013,0.22
09/12/2021,05:00:00,25.555555555555557,0.0,15.833333333333334,7.816667,1013,0.22
09/12/2021,06:00:00,174.72222222222223,766.6666666666667,59.72222222222222,7.5,1013,0.22
09/12/2021,07:00:00,348.05555555555554,727.4305555555555,115.27777777777777,7.683333,1013,0.22
09/12/2021,08:00:00,528.3333333333334,754.1371158392436,173.88888888888889,14.46667,1013,0.22
09/12/2021,09:00:00,457.5,352.49042145593876,253.05555555555554,17.56667,1013,0.22
09/12/2021,10:00:00,555.8333333333333,376.0364842454393,303.8888888888889,20.48333,1013,0.22
09/12/2021,11:00:00,515.0,362.28482003129886,257.7777777777778,22.93333,1013,0.22
09/12/2021,12:00:00,483.33333333333337,342.85714285714295,243.33333333333334,23.1,1013,0.22
09/12/2021,13:00:00,365.27777777777777,137.60683760683762,275.8333333333333,23.775,1013,0.22
09/12/2021,14:00:00,333.6111111111111,198.41269841269835,222.5,24.50833,1013,0.22
09/12/2021,15:00:00,439.7222222222222,609.8191214470284,177.49999999999997,23.85,1013,0.22
09/12/2021,16:00:00,199.44444444444446,348.2142857142858,101.94444444444443,23.24167,1013,0.22
09/12/2021,17:00:00,15.277777777777775,17.676767676767646,13.333333333333334,24.15833,1013,0.22
09/12/2021,18:00:00,0.0,-0.0,0.0,21.05833,1013,0.22
09/12/2021,19:00:00,0.0,-0.0,0.0,17.46667,1013,0.22
09/12/2021,20:00:00,0.0,-0.0,0.0,15.775,1013,0.22
09/12/2021,21:00:00,0.0,-0.0,0.0,15.275,1013,0.22
09/12/2021,22:00:00,0.0,-0.0,0.0,13.70833,1013,0.22
09/12/2021,23:00:00,0.0,-0.0,0.0,12.65833,1013,0.22
09/13/2021,00:00:00,0.0,-0.0,0.0,11.1,1013,0.22
09/13/2021,01:00:00,0.0,-0.0,0.0,8.966666,1013,0.22
09/13/2021,02:00:00,0.0,-0.0,0.0,9.783333,1013,0.22
09/13/2021,03:00:00,0.0,-0.0,0.0,9.275,1013,0.22
09/13/2021,04:00:00,0.0,-0.0,0.0,8.416667,1013,0.22
09/13/2021,05:00:00,23.333333333333332,0.0,12.777777777777779,7.875,1013,0.22
09/13/2021,06:00:00,166.94444444444446,766.6666666666667,51.94444444444444,6.816667,1013,0.22
09/13/2021,07:00:00,352.77777777777777,906.8100358422938,71.66666666666667,8.175,1013,0.22
09/13/2021,08:00:00,502.77777777777777,901.5700483091787,88.05555555555556,14.88333,1013,0.22
09/13/2021,09:00:00,646.1111111111111,911.8773946360154,117.22222222222223,18.83333,1013,0.22
09/13/2021,10:00:00,731.1111111111111,911.1952861952861,129.72222222222223,19.81667,1013,0.22
09/13/2021,11:00:00,679.1666666666666,692.8571428571429,194.16666666666666,21.48333,1013,0.22
09/13/2021,12:00:00,391.1111111111111,213.09523809523805,241.94444444444446,23.05,1013,0.22
09/13/2021,13:00:00,513.0555555555555,464.10256410256403,211.38888888888889,23.66667,1013,0.22
09/13/2021,14:00:00,365.8333333333333,313.49206349206344,190.27777777777777,25.48333,1013,0.22
09/13/2021,15:00:00,261.1111111111111,204.7803617571059,173.05555555555554,25.80833,1013,0.22
09/13/2021,16:00:00,105.0,57.61316872427984,89.44444444444444,26.73333,1013,0.22
09/13/2021,17:00:00,24.72222222222222,25.25252525252526,21.944444444444443,27.68333,1013,0.22
09/13/2021,18:00:00,0.0,-0.0,0.0,22.75,1013,0.22
09/13/2021,19:00:00,0.0,-0.0,0.0,19.31667,1013,0.22
09/13/2021,20:00:00,0.0,-0.0,0.0,17.275,1013,0.22
09/13/2021,21:00:00,0.0,-0.0,0.0,14.1,1013,0.22
09/13/2021,22:00:00,0.0,-0.0,0.0,12.61667,1013,0.22
09/13/2021,23:00:00,0.0,-0.0,0.0,11.58333,1013,0.22
09/14/2021,00:00:00,0.0,-0.0,0.0,10.65833,1013,0.22
09/14/2021,01:00:00,0.0,-0.0,0.0,9.7,1013,0.22
09/14/2021,02:00:00,0.0,-0.0,0.0,9.208333,1013,0.22
09/14/2021,03:00:00,0.0,-0.0,0.0,8.65,1013,0.22
09/14/2021,04:00:00,0.0,-0.0,0.0,8.191667,1013,0.22
09/14/2021,05:00:00,29.444444444444443,0.0,22.22222222222222,7.441667,1013,0.22
09/14/2021,06:00:00,168.88888888888889,644.8412698412698,78.61111111111111,7.333333,1013,0.22
09/14/2021,07:00:00,346.3888888888889,776.8817204301076,105.55555555555556,9.041667,1013,0.22
09/14/2021,08:00:00,456.1111111111111,640.7004830917873,161.38888888888889,14.06667,1013,0.22
