0,Aasen,Germany,1,47.983,8.55,717
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
08/03/2021,13:00:00,207.22222222222223,0.0,207.22222222222223,15.59167,1013,0.208
08/03/2021,14:00:00,227.5,4.185692541856869,224.44444444444449,13.95,1013,0.208
08/03/2021,15:00:00,192.50000000000003,0.4480286738351611,192.22222222222223,15.425,1013,0.208
08/03/2021,16:00:00,105.55555555555556,0.0,105.55555555555556,15.125,1013,0.208
08/03/2021,17:00:00,50.27777777777777,0.0,50.27777777777777,15.76667,1013,0.208
08/03/2021,18:00:00,3.0555555555555554,0.0,3.0555555555555554,15.24167,1013,0.208
08/03/2021,19:00:00,0.0,-0.0,0.0,14.59167,1013,0.208
08/03/2021,20:00:00,0.0,-0.0,0.0,12.90833,1013,0.208
08/03/2021,21:00:00,0.0,-0.0,0.0,12.675,1013,0.208
08/03/2021,22:00:00,0.0,-0.0,0.0,12.66667,1013,0.208
08/03/2021,23:00:00,0.0,-0.0,0.0,12.46667,1013,0.208
08/04/2021,00:00:00,0.0,-0.0,0.0,11.06667,1013,0.208
08/04/2021,01:00:00,0.0,-0.0,0.0,11.825,1013,0.208
08/04/2021,02:00:00,0.0,-0.0,0.0,11.53333,1013,0.208
08/04/2021,03:00:00,0.0,-0.0,0.0,11.30833,1013,0.208
08/04/2021,04:00:00,6.111111111111111,-0.0,6.111111111111111,11.19167,1013,0.208
08/04/2021,05:00:00,131.38888888888889,559.8290598290598,58.611111111111114,11.025,1013,0.208
08/04/2021,06:00:00,224.72222222222223,265.3256704980844,147.77777777777777,11.2,1013,0.208
08/04/2021,07:00:00,361.9444444444444,85.14492753623168,322.7777777777778,14.575,1013,0.208
08/04/2021,08:00:00,216.66666666666666,0.4629629629629998,216.38888888888886,13.6,1013,0.208
08/04/2021,09:00:00,352.22222222222223,11.574074074074048,343.8888888888889,14.01667,1013,0.208
08/04/2021,10:00:00,373.05555555555554,8.230452674897071,366.3888888888889,15.0,1013,0.208
08/04/2021,11:00:00,329.1666666666667,0.9803921568627897,328.3333333333333,16.23333,1013,0.208
08/04/2021,12:00:00,295.83333333333337,0.0,295.83333333333337,17.3,1013,0.208
08/04/2021,13:00:00,263.3333333333333,0.0,263.3333333333333,17.13333,1013,0.208
08/04/2021,14:00:00,188.61111111111111,0.0,188.61111111111111,16.74167,1013,0.208
08/04/2021,15:00:00,141.11111111111111,0.0,141.11111111111111,15.49167,1013,0.208
08/04/2021,16:00:00,79.44444444444444,0.0,79.44444444444444,14.66667,1013,0.208
08/04/2021,17:00:00,74.16666666666666,0.0,74.16666666666666,14.45833,1013,0.208
08/04/2021,18:00:00,19.72222222222222,0.0,19.72222222222222,13.81667,1013,0.208
08/04/2021,19:00:00,0.0,-0.0,0.0,14.11667,1013,0.208
08/04/2021,20:00:00,0.0,-0.0,0.0,13.825,1013,0.208
08/04/2021,21:00:00,0.0,-0.0,0.0,13.19167,1013,0.208
08/04/2021,22:00:00,0.0,-0.0,0.0,12.86667,1013,0.208
08/04/2021,23:00:00,0.0,-0.0,0.0,12.50833,1013,0.208
08/05/2021,00:00:00,0.0,-0.0,0.0,12.48333,1013,0.208
08/05/2021,01:00:00,0.0,-0.0,0.0,12.19167,1013,0.208
08/05/2021,02:00:00,0.0,-0.0,0.0,11.73333,1013,0.208
08/05/2021,03:00:00,0.0,-0.0,0.0,11.4,1013,0.208
08/05/2021,04:00:00,2.2222222222222223,-0.0,2.2222222222222223,10.94167,1013,0.208
08/05/2021,05:00:00,37.77777777777778,0.0,37.77777777777778,10.70833,1013,0.208
08/05/2021,06:00:00,189.99999999999997,45.977011494252814,176.66666666666666,11.3,1013,0.208
08/05/2021,07:00:00,307.5,87.65432098765434,268.05555555555554,12.25833,1013,0.208
08/05/2021,08:00:00,457.2222222222223,181.01851851851876,348.61111111111103,12.96667,1013,0.208
08/05/2021,09:00:00,623.3333333333334,375.3858024691359,353.05555555555554,14.55,1013,0.208
08/05/2021,10:00:00,493.6111111111111,143.40277777777771,378.8888888888889,16.73333,1013,0.208
08/05/2021,11:00:00,676.1111111111112,229.08496732026165,481.3888888888888,18.275,1013,0.208
08/05/2021,12:00:00,646.6666666666666,419.9346405228758,289.72222222222223,18.125,1013,0.208
08/05/2021,13:00:00,116.11111111111111,17.832647462277087,101.66666666666667,20.525,1013,0.208
08/05/2021,14:00:00,150.2777777777778,0.0,150.2777777777778,19.28333,1013,0.208
08/05/2021,15:00:00,252.5,8.652094717668477,247.22222222222223,15.8,1013,0.208
08/05/2021,16:00:00,185.27777777777777,4.72813238770687,183.05555555555554,17.29167,1013,0.208
08/05/2021,17:00:00,54.72222222222223,0.8960573476702763,54.44444444444444,16.86667,1013,0.208
08/05/2021,18:00:00,14.444444444444445,5.9523809523809685,13.611111111111109,17.08333,1013,0.208
08/05/2021,19:00:00,0.0,-0.0,0.0,17.03333,1013,0.208
08/05/2021,20:00:00,0.0,-0.0,0.0,16.96667,1013,0.208
08/05/2021,21:00:00,0.0,-0.0,0.0,15.38333,1013,0.208
08/05/2021,22:00:00,0.0,-0.0,0.0,14.60833,1013,0.208
08/05/2021,23:00:00,0.0,-0.0,0.0,12.08333,1013,0.208
08/06/2021,00:00:00,0.0,-0.0,0.0,12.88333,1013,0.208
08/06/2021,01:00:00,0.0,-0.0,0.0,11.65833,1013,0.208
08/06/2021,02:00:00,0.0,-0.0,0.0,11.83333,1013,0.208
08/06/2021,03:00:00,0.0,-0.0,0.0,13.35833,1013,0.208
08/06/2021,04:00:00,0.0,-0.0,0.0,13.51667,1013,0.208
08/06/2021,05:00:00,35.27777777777778,11.574074074074108,33.888888888888886,13.51667,1013,0.208
08/06/2021,06:00:00,192.50000000000003,156.1302681992338,147.22222222222223,13.05833,1013,0.208
08/06/2021,07:00:00,346.1111111111111,314.1975308641975,204.7222222222222,13.225,1013,0.208
08/06/2021,08:00:00,461.66666666666674,328.2407407407409,264.72222222222223,14.31667,1013,0.208
08/06/2021,09:00:00,511.9444444444444,278.9514866979655,313.8888888888889,17.225,1013,0.208
08/06/2021,10:00:00,289.1666666666667,1.7361111111111427,287.77777777777777,18.525,1013,0.208
08/06/2021,11:00:00,357.77777777777777,73.52941176470588,295.27777777777777,17.925,1013,0.208
08/06/2021,12:00:00,646.3888888888889,469.6078431372549,247.22222222222223,19.65,1013,0.208
08/06/2021,13:00:00,486.1111111111111,211.24828532235935,315.0,20.21667,1013,0.208
08/06/2021,14:00:00,443.8888888888888,240.35493827160485,270.8333333333333,19.76667,1013,0.208
08/06/2021,15:00:00,386.66666666666674,229.0528233151186,246.9444444444444,20.86667,1013,0.208
08/06/2021,16:00:00,308.8888888888889,243.9613526570049,196.66666666666666,21.48333,1013,0.208
08/06/2021,17:00:00,140.83333333333337,77.77777777777791,117.5,21.55833,1013,0.208
08/06/2021,18:00:00,28.611111111111118,19.84126984126982,25.833333333333343,20.675,1013,0.208
08/06/2021,19:00:00,0.0,-0.0,0.0,19.075,1013,0.208
08/06/2021,20:00:00,0.0,-0.0,0.0,16.45833,1013,0.208
08/06/2021,21:00:00,0.0,-0.0,0.0,13.36667,1013,0.208
08/06/2021,22:00:00,0.0,-0.0,0.0,12.31667,1013,0.208
08/06/2021,23:00:00,0.0,-0.0,0.0,11.875,1013,0.208
08/07/2021,00:00:00,0.0,-0.0,0.0,11.48333,1013,0.208
08/07/2021,01:00:00,0.0,-0.0,0.0,11.85833,1013,0.208
08/07/2021,02:00:00,0.0,-0.0,0.0,11.80833,1013,0.208
08/07/2021,03:00:00,0.0,-0.0,0.0,11.66667,1013,0.208
08/07/2021,04:00:00,2.7777777777777777,-0.0,2.7777777777777777,11.275,1013,0.208
08/07/2021,05:00:00,51.94444444444444,0.0,51.94444444444444,11.45,1013,0.208
08/07/2021,06:00:00,127.22222222222223,1.9841269841270404,126.66666666666666,11.525,1013,0.208
08/07/2021,07:00:00,94.72222222222223,1.2345679012345714,94.16666666666667,13.14167,1013,0.208
08/07/2021,08:00:00,90.55555555555556,0.0,90.55555555555556,13.025,1013,0.208
08/07/2021,09:00:00,206.66666666666663,0.0,206.66666666666663,13.71667,1013,0.208
08/07/2021,10:00:00,162.77777777777777,0.0,162.77777777777777,14.125,1013,0.208
08/07/2021,11:00:00,113.05555555555556,0.0,113.05555555555556,15.86667,1013,0.208
08/07/2021,12:00:00,60.27777777777778,0.0,60.27777777777778,16.45,1013,0.208
08/07/2021,13:00:00,45.0,0.0,45.0,16.76667,1013,0.208
08/07/2021,14:00:00,32.77777777777777,0.0,32.77777777777777,14.15,1013,0.208
08/07/2021,15:00:00,39.72222222222222,0.0,39.72222222222222,13.55833,1013,0.208
08/07/2021,16:00:00,58.05555555555556,0.0,58.05555555555556,13.275,1013,0.208
08/07/2021,17:00:00,13.611111111111109,0.0,13.611111111111109,13.44167,1013,0.208
08/07/2021,18:00:00,19.72222222222222,0.0,19.72222222222222,13.61667,1013,0.208
08/07/2021,19:00:00,0.0,-0.0,0.0,13.60833,1013,0.208
08/07/2021,20:00:00,0.0,-0.0,0.0,14.08333,1013,0.208
08/07/2021,21:00:00,0.0,-0.0,0.0,13.44167,1013,0.208
08/07/2021,22:00:00,0.0,-0.0,0.0,13.84167,1013,0.208
08/07/2021,23:00:00,0.0,-0.0,0.0,12.45,1013,0.208
08/08/2021,00:00:00,0.0,-0.0,0.0,12.5,1013,0.208
08/08/2021,01:00:00,0.0,-0.0,0.0,10.46667,1013,0.208
08/08/2021,02:00:00,0.0,-0.0,0.0,9.491667,1013,0.208
08/08/2021,03:00:00,0.0,-0.0,0.0,8.9,1013,0.208
08/08/2021,04:00:00,14.166666666666666,0.0,7.222222222222222,8.266666,1013,0.208
08/08/2021,05:00:00,141.66666666666666,868.6868686868686,46.111111111111114,7.208333,1013,0.208
08/08/2021,06:00:00,309.72222222222223,864.0873015873016,67.77777777777777,8.916667,1013,0.208
08/08/2021,07:00:00,463.61111111111103,801.7676767676767,110.83333333333334,12.475,1013,0.208
08/08/2021,08:00:00,445.2777777777777,226.45951035781522,311.66666666666674,16.2,1013,0.208
08/08/2021,09:00:00,415.27777777777777,68.46635367762126,366.6666666666667,16.125,1013,0.208
08/08/2021,10:00:00,368.8888888888889,41.490857946554215,336.1111111111111,17.01667,1013,0.208
08/08/2021,11:00:00,514.7222222222222,103.50529100529089,427.7777777777778,18.6,1013,0.208
08/08/2021,12:00:00,425.2777777777778,107.80423280423287,334.72222222222223,18.69167,1013,0.208
08/08/2021,13:00:00,559.4444444444443,340.62499999999983,286.94444444444446,18.975,1013,0.208
08/08/2021,14:00:00,580.5555555555557,467.5925925925927,243.88888888888889,20.21667,1013,0.208
08/08/2021,15:00:00,466.1111111111111,400.9259259259259,225.55555555555554,20.525,1013,0.208
08/08/2021,16:00:00,355.0,597.2222222222222,80.27777777777777,20.64167,1013,0.208
08/08/2021,17:00:00,185.5555555555556,449.0740740740742,50.833333333333336,19.725,1013,0.208
08/08/2021,18:00:00,37.22222222222222,143.16239316239313,18.611111111111114,19.71667,1013,0.208
08/08/2021,19:00:00,0.0,-0.0,0.0,19.85833,1013,0.208
08/08/2021,20:00:00,0.0,-0.0,0.0,16.39167,1013,0.208
08/08/2021,21:00:00,0.0,-0.0,0.0,11.45833,1013,0.208
08/08/2021,22:00:00,0.0,-0.0,0.0,9.841667,1013,0.208
08/08/2021,23:00:00,0.0,-0.0,0.0,8.158333,1013,0.208
08/09/2021,00:00:00,0.0,-0.0,0.0,6.825,1013,0.208
08/09/2021,01:00:00,0.0,-0.0,0.0,6.191667,1013,0.208
08/09/2021,02:00:00,0.0,-0.0,0.0,5.95,1013,0.208
08/09/2021,03:00:00,0.0,-0.0,0.0,5.358334,1013,0.208
08/09/2021,04:00:00,8.333333333333334,0.0,7.222222222222222,4.766666,1013,0.208
08/09/2021,05:00:00,133.61111111111111,664.1414141414142,60.55555555555556,5.6,1013,0.208
08/09/2021,06:00:00,299.44444444444446,753.968253968254,88.33333333333333,5.525,1013,0.208
08/09/2021,07:00:00,470.8333333333333,839.6464646464647,101.38888888888889,12.275,1013,0.208
08/09/2021,08:00:00,641.3888888888889,887.9472693032016,117.50000000000001,16.54167,1013,0.208
08/09/2021,09:00:00,779.1666666666666,825.8998435054774,192.77777777777777,18.03333,1013,0.208
08/09/2021,10:00:00,784.1666666666666,671.237693389592,253.88888888888889,18.975,1013,0.208
08/09/2021,11:00:00,818.8888888888889,545.9656084656085,360.27777777777777,21.04167,1013,0.208
08/09/2021,12:00:00,518.888888888889,178.57142857142884,368.8888888888888,21.73333,1013,0.208
08/09/2021,13:00:00,447.5,67.70833333333329,393.33333333333337,22.14167,1013,0.208
08/09/2021,14:00:00,317.5,16.20370370370373,305.8333333333333,22.13333,1013,0.208
08/09/2021,15:00:00,395.8333333333333,309.25925925925924,210.27777777777777,21.44167,1013,0.208
08/09/2021,16:00:00,255.27777777777777,185.18518518518513,171.94444444444446,20.56667,1013,0.208
08/09/2021,17:00:00,185.55555555555554,345.7854406130268,85.27777777777777,22.075,1013,0.208
08/09/2021,18:00:00,31.666666666666668,108.79629629629632,18.61111111111111,21.86667,1013,0.208
08/09/2021,19:00:00,0.0,-0.0,0.0,20.86667,1013,0.208
08/09/2021,20:00:00,0.0,-0.0,0.0,18.125,1013,0.208
08/09/2021,21:00:00,0.0,-0.0,0.0,15.79167,1013,0.208
08/09/2021,22:00:00,0.0,-0.0,0.0,13.25,1013,0.208
08/09/2021,23:00:00,0.0,-0.0,0.0,11.025,1013,0.208
08/10/2021,00:00:00,0.0,-0.0,0.0,9.475,1013,0.208
08/10/2021,01:00:00,0.0,-0.0,0.0,8.5,1013,0.208
08/10/2021,02:00:00,0.0,-0.0,0.0,8.275,1013,0.208
08/10/2021,03:00:00,0.0,-0.0,0.0,7.816667,1013,0.208
08/10/2021,04:00:00,10.0,0.0,8.88888888888889,7.25,1013,0.208
08/10/2021,05:00:00,56.666666666666664,2.5252525252525326,56.388888888888886,6.533333,1013,0.208
08/10/2021,06:00:00,188.33333333333334,110.08230452674898,158.61111111111111,6.683333,1013,0.208
08/10/2021,07:00:00,451.6666666666667,702.0202020202021,142.77777777777777,10.70833,1013,0.208
08/10/2021,08:00:00,514.4444444444445,413.3141762452108,274.72222222222223,14.35,1013,0.208
08/10/2021,09:00:00,598.8888888888889,232.53968253968247,436.1111111111112,21.21667,1013,0.208
08/10/2021,10:00:00,707.2222222222222,475.0351617440224,331.94444444444446,21.91667,1013,0.208
08/10/2021,11:00:00,601.6666666666666,365.7965194109772,298.05555555555554,22.475,1013,0.208
08/10/2021,12:00:00,791.1111111111111,670.3042328042327,228.0555555555556,22.73333,1013,0.208
08/10/2021,13:00:00,725.8333333333334,646.9760900140648,214.7222222222222,24.1,1013,0.208
08/10/2021,14:00:00,655.2777777777778,744.5226917057904,126.66666666666667,25.33333,1013,0.208
08/10/2021,15:00:00,518.6111111111111,714.2184557438794,97.22222222222223,24.3,1013,0.208
08/10/2021,16:00:00,261.6666666666667,277.7777777777778,136.66666666666666,27.89167,1013,0.208
08/10/2021,17:00:00,141.94444444444446,200.1915708812261,83.88888888888889,27.64167,1013,0.208
08/10/2021,18:00:00,35.555555555555564,115.7407407407408,21.666666666666668,25.40833,1013,0.208
08/10/2021,19:00:00,0.0,-0.0,0.0,25.4,1013,0.208
08/10/2021,20:00:00,0.0,-0.0,0.0,22.91667,1013,0.208
08/10/2021,21:00:00,0.0,-0.0,0.0,16.01667,1013,0.208
08/10/2021,22:00:00,0.0,-0.0,0.0,12.79167,1013,0.208
08/10/2021,23:00:00,0.0,-0.0,0.0,12.18333,1013,0.208
08/11/2021,00:00:00,0.0,-0.0,0.0,11.95833,1013,0.208
08/11/2021,01:00:00,0.0,-0.0,0.0,10.71667,1013,0.208
08/11/2021,02:00:00,0.0,-0.0,0.0,9.6,1013,0.208
08/11/2021,03:00:00,0.0,-0.0,0.0,9.025,1013,0.208
08/11/2021,04:00:00,10.833333333333334,0.0,7.777777777777778,8.425,1013,0.208
08/11/2021,05:00:00,121.38888888888889,694.4444444444443,51.94444444444444,8.358334,1013,0.208
08/11/2021,06:00:00,285.8333333333333,764.4032921810698,79.44444444444444,9.508333,1013,0.208
08/11/2021,07:00:00,459.72222222222223,852.0671834625324,93.33333333333331,16.24167,1013,0.208
08/11/2021,08:00:00,623.6111111111111,895.5938697318009,104.16666666666667,21.39167,1013,0.208
08/11/2021,09:00:00,725.2777777777776,855.5555555555553,126.38888888888889,23.21667,1013,0.208
08/11/2021,10:00:00,833.3333333333334,831.9268635724333,176.11111111111111,24.21667,1013,0.208
08/11/2021,11:00:00,922.2222222222224,837.3493975903617,227.22222222222223,25.44167,1013,0.208
08/11/2021,12:00:00,820.8333333333335,671.352074966533,263.6111111111111,26.3,1013,0.208
08/11/2021,13:00:00,817.7777777777778,827.0042194092827,164.44444444444446,26.775,1013,0.208
08/11/2021,14:00:00,674.7222222222222,755.868544600939,138.05555555555554,28.50833,1013,0.208
08/11/2021,15:00:00,470.55555555555554,619.1148775894538,105.2777777777778,28.1,1013,0.208
08/11/2021,16:00:00,330.55555555555554,540.1234567901234,87.5,29.55833,1013,0.208
08/11/2021,17:00:00,174.7222222222222,414.6825396825396,58.6111111111111,30.05,1013,0.208
