Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-03-06,28,14,1.4,80.5,0,0.004604,0.5523560000000002,0.03973175705995084
2022-03-07,34,20,2.2,81.3,0,0.009303,0.5616590000000001,0.04029396316397042
2022-03-08,78,44,2.3,72.8,0,0.021972,0.5836310000000001,0.04161552040960856
2022-03-09,80,40,1.8,74.6,0,0.016914,0.6005450000000001,0.042627012220909435
2022-03-10,54,28,2.1,75.4,0,0.013484,0.6140290000000002,0.043429847217004026
2022-03-11,67,34,2.8,78.0,0,0.022145,0.6361740000000001,0.044741737397696435
2022-03-12,34,19,3.0,67.5,0,0.01245,0.6486240000000001,0.04547576149046566
2022-03-13,35,16,3.1,75.7,0,0.01238,0.661004,0.04620320062860759
2022-03-14,34,15,2.3,78.6,0,0.008825,0.669829,0.04672027857538232
2022-03-15,46,28,0.7,65.5,0,0.004056,0.673885,0.04695752324660335
2022-03-16,72,34,0.4,86.1,0,0.00332,0.677205,0.04715152868832481
2022-03-17,46,20,2.5,76.7,0,0.01292,0.690125,0.047904910116880764
2022-03-18,50,24,1.0,77.3,0,0.005795,0.69592,0.04824200323167365
2022-03-19,57,33,2.6,76.1,0,0.018323,0.714243,0.04930455673122983
2022-03-20,85,36,1.6,79.2,0,0.01516,0.7294029999999999,0.050179973488259894
2022-03-21,117,55,0.8,66.5,0,0.010775,0.7401779999999999,0.05080017119960217
2022-03-22,122,56,1.1,74.1,0,0.015332,0.7555099999999999,0.05167983964998569
2022-03-23,154,66,1.1,78.2,0,0.01895,0.7744599999999999,0.05276258623968345
2022-03-24,149,68,0.8,70.1,0,0.013594,0.7880539999999999,0.0535362970603314
2022-03-25,99,59,0.8,64.2,0,0.009898,0.7979519999999999,0.05409809122266576
2022-03-26,85,51,1.8,72.0,0,0.019169,0.8171209999999999,0.05518242066473034
2022-03-27,72,32,1.0,77.3,0,0.008144,0.8252649999999999,0.05564165484131538
2022-03-28,77,33,0.8,87.6,0,0.006891,0.8321559999999999,0.05602956788900011
2022-03-29,70,33,0.5,83.1,0,0.004033,0.8361889999999998,0.05625631531999471
2022-03-30,55,20,2.7,87.3,0,0.015857,0.8520459999999999,0.057145850107418045
2022-03-31,10,5,3.2,86.0,0,0.003759,0.8558049999999998,0.057356257480535425
2022-04-01,16,11,2.8,83.8,0,0.00592,0.8617249999999999,0.05768726908403284
2022-04-02,30,23,1.5,76.0,0,0.006225,0.8679499999999999,0.0580348669575079
2022-04-03,30,15,2.1,73.7,0,0.0074,0.8753499999999999,0.05844745614129625
2022-04-04,13,8,2.6,83.0,0,0.004275,0.8796249999999999,0.05868550512221815
2022-04-05,13,8,3.5,82.6,0,0.005755,0.8853799999999998,0.059005615722508814
2022-04-06,13,8,5.2,73.8,0,0.008551,0.8939309999999998,0.05948050957430087
2022-04-07,13,10,3.2,77.5,0,0.005763,0.8996939999999998,0.05980007221857293
2022-04-08,17,11,2.5,82.4,0,0.005481,0.9051749999999997,0.06010363018720712
2022-04-09,19,14,1.5,80.3,0,0.003876,0.9090509999999997,0.060318082041298515
2022-04-10,30,14,1.3,60.7,0,0.004479,0.9135299999999997,0.06056567554416631
2022-04-11,46,24,2.5,72.3,0,0.013703,0.9272329999999998,0.06132169716812299
2022-04-12,80,34,1.1,89.4,0,0.009819,0.9370519999999998,0.0618620858673615
2022-04-13,70,28,1.0,82.4,0,0.007674,0.9447259999999997,0.06228364990428902
2022-04-14,47,21,1.1,80.6,0,0.005857,0.9505829999999997,0.06260494454151783
2022-04-15,61,26,1.3,73.6,0,0.008856,0.9594389999999997,0.0630900118916243
2022-04-16,76,30,0.8,77.0,0,0.00664,0.9660789999999997,0.06345312045355354
2022-04-17,72,29,1.6,60.5,0,0.012654,0.9787329999999997,0.06414373362268924
2022-04-18,42,15,0.5,70.0,0,0.002232,0.9809649999999998,0.06426536325655148
2022-04-19,21,11,1.6,66.5,0,0.004009,0.9849739999999998,0.06448368898908227
2022-04-20,38,19,2.1,75.6,0,0.009373,0.9943469999999998,0.06499343854712693
2022-04-21,50,26,2.8,65.5,0,0.016663,1.0110099999999997,0.06589727360941466
2022-04-22,52,25,4.6,77.0,0,0.027736,1.0387459999999997,0.06739506802750478
2022-04-23,50,25,4.8,79.7,0,0.02819,1.0669359999999997,0.06890900411162966
2022-04-24,42,23,4.8,73.2,0,0.024431,1.0913669999999998,0.07021436690834103
2022-04-25,37,21,1.5,78.5,0,0.006813,1.0981799999999997,0.07057729602833356
2022-04-26,42,18,3.0,76.4,0,0.014095,1.1122749999999997,0.07132663968996308
2022-04-27,32,19,1.8,62.4,0,0.007188,1.1194629999999997,0.07170800815801204
2022-04-28,34,22,1.4,68.1,0,0.006139,1.1256019999999995,0.07203330977213575
2022-04-29,50,24,1.3,71.3,0,0.007533,1.1331349999999996,0.07243196372871653
2022-04-30,55,24,1.2,69.1,0,0.007423,1.1405579999999995,0.07282424396775312
2022-05-01,50,17,0.8,83.1,0,0.004197,1.1447549999999995,0.07304579943577896
2022-05-02,59,20,2.4,84.1,0,0.014847,1.1596019999999996,0.07382816455045123
2022-05-03,53,27,0.7,79.3,0,0.004385,1.1639869999999997,0.07405881931820801
2022-05-04,61,26,1.6,82.1,0,0.0109,1.1748869999999996,0.07463135679332483
2022-05-05,21,11,1.5,73.1,0,0.003759,1.1786459999999996,0.07482853595244295
2022-05-06,26,14,1.5,87.1,0,0.004698,1.1833439999999997,0.0750747784542647
2022-05-07,25,12,1.4,81.4,0,0.004056,1.1873999999999998,0.07528719971192765
2022-05-08,48,22,1.8,69.8,0,0.009866,1.1972659999999997,0.07580324289053127
2022-05-09,42,22,4.5,64.1,0,0.022552,1.2198179999999996,0.07697934199469003
2022-05-10,23,16,4.5,59.8,0,0.013743,1.2335609999999997,0.0776936883278549
2022-05-11,17,12,3.3,72.8,0,0.007494,1.2410549999999996,0.07808247204357398
2022-05-12,18,12,3.0,69.8,0,0.007047,1.2481019999999996,0.0784475876882149
2022-05-13,34,21,3.6,67.7,0,0.015504,1.2636059999999996,0.07924925116830968
2022-05-14,55,25,1.2,70.8,0,0.007517,1.2711229999999996,0.079637133328087
2022-05-15,60,26,1.4,78.5,0,0.009428,1.2805509999999996,0.0801228914696102
2022-05-16,59,25,0.6,90.2,0,0.003947,1.2844979999999995,0.08032601116989709
2022-05-17,46,21,2.7,76.8,0,0.014165,1.2986629999999995,0.08105380047240156
2022-05-18,30,16,3.0,62.6,0,0.010806,1.3094689999999995,0.08160778501315553
2022-05-19,25,14,1.3,70.5,0,0.00397,1.3134389999999996,0.08181104834907436
2022-05-20,25,16,1.8,82.5,0,0.005779,1.3192179999999996,0.08210667930499277
2022-05-21,25,12,1.8,75.0,0,0.005215,1.3244329999999995,0.08237320153497082
2022-05-22,25,11,2.6,72.5,0,0.007329,1.3317619999999994,0.08274735327317786
2022-05-23,17,10,1.4,70.8,0,0.00296,1.3347219999999995,0.08289832821242739
2022-05-24,13,9,1.8,70.5,0,0.003101,1.3378229999999995,0.08305641136187109
2022-05-25,17,11,3.0,75.8,0,0.006578,1.3444009999999995,0.08339146315158434
2022-05-26,17,12,3.0,76.3,0,0.006813,1.3512139999999995,0.08373808129399828
2022-05-27,25,15,2.1,64.6,0,0.006578,1.3577919999999994,0.084072355312109
2022-05-28,25,13,1.6,62.1,0,0.004761,1.3625529999999995,0.08431405762644557
2022-05-29,30,15,3.6,65.6,0,0.012685,1.3752379999999995,0.08495706968951168
2022-05-30,22,12,2.0,75.1,0,0.005325,1.3805629999999995,0.0852265794471237
2022-05-31,25,11,0.4,89.0,0,0.001128,1.3816909999999996,0.08528363829873209
2022-06-01,16,9,1.4,73.0,0,0.002741,1.3844319999999997,0.0854222432145394
