Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-02-05,17,13,4.0,40.0,0.0080416666666666,0.020421,0.603099,0.04277931521185693
2022-02-06,13,8,3.0,51.6,0.1320833333333333,0.010721,0.61382,0.043417426941607135
2022-02-07,17,16,4.0,39.0,0.010875,0.022463,0.636283,0.0447481746804897
2022-02-08,17,15,4.0,32.0,0.0031666666666666,0.021782,0.658065,0.04603072679388073
2022-02-09,17,17,4.0,35.0,0.0137083333333333,0.023144,0.6812090000000001,0.04738527888512109
2022-02-10,21,12,5.0,44.0,0.0018333333333333,0.028079,0.709288,0.04901770438924579
2022-02-11,13,9,5.0,66.3,0.0008333333333333,0.018719,0.7280070000000001,0.05009949989827291
2022-02-12,21,13,3.0,70.6,4.1666666666666665e-05,0.017358,0.745365,0.05109814264831866
2022-02-13,17,11,5.0,45.3,0.002875,0.023824,0.769189,0.05246191111031095
2022-02-14,34,30,4.0,41.1,0.0733333333333333,0.043565,0.812754,0.054935815450183584
2022-02-15,46,37,3.0,35.0,0.0414583333333333,0.042374,0.855128,0.057318375883064245
2022-02-16,25,13,5.0,78.2,0.0542916666666666,0.032333,0.887461,0.0591212685906767
2022-02-17,30,11,3.0,73.0,0.0259166666666666,0.020931,0.9083920000000001,0.060281633351687326
2022-02-18,30,19,4.0,46.0,0.063875,0.033354,0.9417460000000001,0.06212002675397454
2022-02-19,17,12,4.0,33.2,0.036,0.01974,0.9614860000000001,0.0632020051908594
2022-02-20,13,10,3.0,27.6,0.0079583333333333,0.011742,0.9732280000000001,0.06384350923816821
2022-02-21,21,18,7.0,61.1,0.0252499999999999,0.046458,1.019686,0.06636668225968448
2022-02-22,25,11,5.0,71.6,0.2442916666666666,0.030631,1.0503170000000002,0.06801749700897669
2022-02-23,30,10,4.0,68.4,0.091125,0.027228,1.0775450000000002,0.06947660615966061
2022-02-24,42,14,3.0,66.9,0.0114583333333333,0.028589,1.1061340000000002,0.0710004083425877
2022-02-25,68,30,3.0,64.1,0.006625,0.050031,1.156165,0.07364724388153676
2022-02-26,63,29,3.0,50.0,0.0024166666666666,0.046968,1.203133,0.07610967573304882
2022-02-27,30,16,3.0,40.0,0.011125,0.023484,1.226617,0.07733296868965142
2022-02-28,25,21,4.0,30.2,0.0110833333333333,0.031312,1.257929,0.0789559692272601
2022-03-01,17,19,4.0,29.0,0.0701249999999999,0.024505,1.282434,0.08021981175591086
2022-03-02,30,32,4.0,30.1,0.2525833333333333,0.042203,1.324637,0.0823836223922873
2022-03-03,34,33,3.0,35.5,0.1295416666666666,0.034205,1.358842,0.08412567790581002
2022-03-04,34,30,4.0,36.8,0.009875,0.043565,1.4024070000000002,0.08632957776323603
2022-03-05,30,12,5.0,72.8,0.022,0.035737,1.438144,0.08812525331791031
2022-03-06,21,8,5.0,83.3,0.112875,0.024675,1.462819,0.08935876878669281
2022-03-07,38,14,3.0,64.0,0.11125,0.026547,1.4893660000000002,0.09068016375243838
2022-03-08,30,18,3.0,41.0,0.0757916666666666,0.024505,1.5138710000000002,0.09189472364292622
2022-03-09,17,9,6.0,77.0,0.02675,0.026547,1.5404180000000003,0.09320492371912038
2022-03-10,42,13,2.0,70.0,0.0204347826086956,0.018719,1.5591370000000002,0.09412532978177796
2022-03-11,38,20,4.0,46.0,0.0211666666666666,0.039481,1.5986180000000003,0.09605733376576958
2022-03-12,17,11,5.0,31.6,0.0830833333333333,0.023824,1.6224420000000004,0.09721714195644146
2022-03-13,13,9,4.0,33.1,1.0627916666666668,0.0,0.0,0.0
2022-03-14,17,16,3.0,35.3,0.0320833333333333,0.016847,0.016847,0.0020721059545733013
2022-03-15,21,22,3.6,22.5,0.00475,0.026343,0.04319,0.004600693779779159
2022-03-16,21,18,4.0,45.1,0.005625,0.026547,0.069737,0.006904051909831707
2022-03-17,17,8,4.0,90.0,0.000375,0.017017,0.086754,0.008306724056396453
2022-03-18,21,15,4.0,49.5,0.0006666666666666,0.024505,0.111259,0.0102551502291784
2022-03-19,21,14,5.0,33.3,0.0006666666666666,0.029781,0.14104,0.01253631497722656
2022-03-20,21,17,4.0,28.8,0.0,0.025867,0.166907,0.014457223020023936
2022-03-21,21,13,5.0,58.0,0.0049166666666666,0.02893,0.195837,0.01655167673069814
2022-03-22,13,10,8.0,47.0,0.188125,0.031312,0.22714900000000002,0.018764903821707764
2022-03-23,13,14,5.0,26.2,0.070375,0.022974,0.25012300000000004,0.020358209860314117
2022-03-24,17,12,5.0,26.5,0.0397916666666666,0.024675,0.27479800000000004,0.022044040038096017
2022-03-25,30,26,3.0,45.0,0.0007083333333333,0.028589,0.303387,0.02396765341996855
2022-03-26,25,22,4.0,26.0,0.0,0.031993,0.33538,0.026086426493897485
2022-03-27,46,30,3.0,47.4,0.00075,0.0388,0.37418,0.02861306553910985
2022-03-28,25,22,4.0,20.0,0.0050833333333333,0.031993,0.406173,0.03066453027947822
2022-03-29,21,15,5.0,59.2,0.2061666666666667,0.030631,0.436804,0.03260403371766651
2022-03-30,17,10,4.0,52.0,0.059125,0.018379,0.455183,0.033756957678606515
2022-03-31,17,12,4.0,28.7,0.0114166666666666,0.01974,0.474923,0.03498670620596395
2022-04-01,21,18,4.0,35.3,0.0049166666666666,0.026547,0.50147,0.0366271947186112
2022-04-02,30,19,3.0,35.1,0.019375,0.025016,0.526486,0.038159769350806234
2022-04-03,25,20,3.0,41.5,0.0211666666666666,0.022974,0.5494600000000001,0.039556414799412326
2022-04-04,21,20,4.0,25.2,0.0010416666666666,0.027909,0.577369,0.04123976274290742
2022-04-05,17,23,8.0,31.5,0.0021666666666666,0.054456,0.631825,0.044484737485865324
2022-04-06,9,9,9.0,21.6,0.0075833333333333,0.027568,0.659393,0.04610867668794371
2022-04-07,17,18,6.0,23.6,0.0059583333333333,0.035737,0.69513,0.0481960788858548
2022-04-08,21,18,3.0,22.0,4.1666666666666665e-05,0.01991,0.71504,0.049350662697353824
2022-04-09,21,17,4.5,19.0,0.0,0.0291,0.74414,0.05102780571674483
2022-04-10,21,14,5.1,25.8,0.4300833333333333,0.0,0.0,0.0
2022-04-11,34,35,3.0,23.0,0.0449583333333333,0.035226,0.035226,0.003871028684895886
2022-04-12,21,22,7.0,26.0,0.0587916666666666,0.051223,0.086449,0.008281980520542591
2022-04-13,13,10,5.0,35.5,0.071625,0.01957,0.106019,0.0098445940545619
2022-04-14,21,14,4.0,23.0,0.0060416666666666,0.023824,0.12984300000000001,0.011688303710143497
2022-04-15,25,24,7.0,26.0,0.0050833333333333,0.05837,0.18821300000000002,0.016004693757104976
2022-04-16,38,30,4.0,37.2,0.00175,0.046288,0.23450100000000001,0.0192774225282905
2022-04-17,21,20,5.0,37.0,0.013125,0.034886,0.26938700000000004,0.021676473897399014
2022-04-18,30,33,3.0,35.4,0.007625,0.032163,0.30155000000000004,0.02384494461585045
2022-04-19,30,26,3.0,18.2,0.0,0.028589,0.330139,0.025741631071103787
2022-04-20,30,34,6.0,27.3,0.00075,0.065347,0.395486,0.029982284566914732
2022-04-21,42,40,4.0,28.7,0.1625833333333333,0.055817,0.451303,0.033514214136119096
2022-04-22,34,40,6.0,19.0,0.0344583333333333,0.075558,0.526861,0.03818264840492965
2022-04-23,9,9,8.0,26.0,0.0088333333333333,0.024505,0.551366,0.0396718338404888
2022-04-24,9,8,5.0,41.0,0.0035,0.014465,0.565831,0.04054557030453177
2022-04-25,17,11,3.0,37.4,0.0026666666666666,0.014295,0.5801259999999999,0.04140528534206525
2022-04-26,50,30,4.0,21.0,0.0714583333333333,0.054456,0.6345819999999999,0.04464769556362071
2022-04-27,50,36,4.0,32.0,0.026375,0.05854,0.6931219999999999,0.0480793075497454
2022-04-28,42,34,4.0,23.0,0.0605,0.051733,0.7448549999999999,0.051068862081755526
2022-04-29,34,23,8.0,25.0,0.2714583333333333,0.0776,0.8224549999999999,0.055483297593908514
2022-04-30,17,11,5.0,25.1,0.1569583333333333,0.023824,0.8462789999999999,0.05682270305492315
2022-05-01,30,19,5.0,37.0,0.0738333333333333,0.041693,0.8879719999999999,0.059149659739146376
2022-05-02,17,7,6.0,80.1,0.0157083333333333,0.024505,0.9124769999999999,0.06050748830326981
2022-05-03,46,19,4.0,74.0,0.000625,0.044245,0.9567219999999999,0.06294128902804853
2022-05-04,25,11,4.0,85.1,0.000125,0.024505,0.9812269999999998,0.06427963693733107
2022-05-05,25,14,3.0,47.0,0.0087083333333333,0.01991,1.001137,0.06536210822302273
2022-05-06,21,16,4.0,21.0,0.033375,0.025186,1.0263229999999999,0.0667252242797339
2022-05-07,21,18,5.0,25.5,0.2264583333333333,0.033184,1.059507,0.06851084133502625
2022-05-08,42,33,5.0,35.8,0.362875,0.0,0.0,0.0
2022-05-09,34,32,6.0,41.8,0.2235,0.067389,0.067389,0.006706619761630278
2022-05-10,25,26,4.0,28.6,0.051125,0.034716,0.102105,0.009535895736982943
2022-05-11,25,29,4.0,19.0,0.020625,0.036758,0.13886300000000001,0.01237227830146352
2022-05-12,34,27,5.0,20.0,0.0005416666666666,0.051903,0.19076600000000002,0.016188235927441293
2022-05-13,21,16,4.0,16.0,0.0004166666666666,0.025186,0.21595200000000003,0.017979305364352986
2022-05-14,17,13,4.0,17.0,0.0026666666666666,0.020421,0.23637300000000003,0.019407517170176813
2022-05-15,17,17,5.0,31.0,0.0054583333333333,0.02893,0.265303,0.021398277731063797
2022-05-16,25,24,2.0,29.7,0.0066666666666666,0.016677,0.28198,0.0225301476295922
2022-05-17,25,26,3.0,30.8,0.0621666666666666,0.026037,0.308017,0.024276407633013558
2022-05-18,21,20,4.0,30.7,0.0401666666666666,0.027909,0.335926,0.02612229690044673
2022-05-19,21,21,6.0,22.2,0.0745,0.042884,0.37881,0.02891166307690432
2022-05-20,13,6,4.0,89.0,0.7499166666666667,0.0,0.0,0.0
2022-05-21,25,10,3.0,73.5,0.237375,0.017868,0.017868,0.0021780251690190653
2022-05-22,17,9,5.0,53.0,0.116375,0.022123,0.039991,0.00431030752121068
2022-05-23,21,12,6.0,60.1,0.0771666666666666,0.033695,0.073686,0.007233832248206179
2022-05-24,34,18,4.0,72.0,0.0154166666666666,0.035396,0.109082,0.010084950750934463
2022-05-25,17,10,3.0,38.5,0.0009583333333333,0.013784,0.122866,0.011154220023832978
2022-05-26,21,18,3.0,29.2,0.121,0.01991,0.14277600000000001,0.012666842054043375
2022-05-27,21,22,4.0,26.0,0.131125,0.02927,0.172046,0.01483314465264079
2022-05-28,25,19,4.0,23.0,0.2093333333333333,0.029951,0.201997,0.016991202192714404
2022-05-29,21,18,4.0,47.3,0.0593333333333333,0.026547,0.22854400000000002,0.01886234879183879
2022-05-30,9,6,5.0,32.5,0.030625,0.012763,0.24130700000000002,0.01974963486818596
2022-05-31,13,10,4.0,58.0,0.0200416666666666,0.015656,0.256963,0.020828053759031552
2022-06-01,21,8,2.0,76.5,0.0525833333333333,0.00987,0.266833,0.021502577796546005
2022-06-02,38,18,4.0,57.8,0.032375,0.038119,0.304952,0.024072099748091488
2022-06-03,30,19,3.0,51.3,0.0882916666666666,0.025016,0.329968,0.025730366597958604
2022-06-04,21,16,3.0,43.4,0.0124166666666666,0.018889,0.348857,0.026969123403344644
2022-06-05,21,16,3.0,38.5,0.2022083333333333,0.018889,0.36774599999999996,0.028197128307265635
2022-06-06,21,16,3.0,52.0,0.0162083333333333,0.018889,0.38663499999999995,0.02941497227495875
2022-06-07,21,18,4.0,51.4,0.0733333333333333,0.026547,0.41318199999999994,0.03111038288148344
2022-06-08,17,16,4.0,36.0,0.043625,0.022463,0.43564499999999995,0.032531063876636866
2022-06-09,25,27,3.0,37.8,0.0167916666666666,0.026547,0.46219199999999994,0.034194594174646646
2022-06-10,25,28,3.0,33.8,0.0,0.027058,0.48924999999999996,0.03587390400658339
2022-06-11,21,21,3.0,22.0,0.0016666666666666,0.021442,0.5106919999999999,0.03719363569793108
2022-06-12,25,20,3.0,30.9,0.0020416666666666,0.022974,0.533666,0.03859735018278983
2022-06-13,55,41,4.0,17.0,0.0067916666666666,0.065347,0.599013,0.042535600417038785
2022-06-14,42,52,5.0,33.1,0.0125416666666666,0.079982,0.678995,0.047256057743425624
2022-06-15,25,27,4.0,20.0,0.1057916666666666,0.035396,0.714391,0.049313119142838424
2022-06-16,34,40,3.0,26.1,0.076125,0.037779,0.75217,0.051488488369347
2022-06-17,50,42,4.0,38.7,0.4503333333333333,0.0,0.0,0.0
2022-06-18,21,20,5.0,32.0,0.384625,0.0,0.0,0.0
2022-06-19,9,9,7.0,35.0,0.0116249999999999,0.021442,0.021442,0.0025418994986539396
2022-06-20,17,19,6.0,20.5,0.026625,0.036758,0.0582,0.005923371664140891
2022-06-21,17,18,5.0,27.0,0.2553333333333333,0.029781,0.087981,0.008406131769694826
2022-06-22,25,27,3.0,29.5,0.3370416666666667,0.0,0.0,0.0
2022-06-23,25,23,4.0,23.0,0.0919166666666666,0.032674,0.032674,0.003632071823095331
2022-06-24,21,19,3.0,40.0,0.01025,0.020421,0.053095,0.00548015119863084
2022-06-25,21,13,3.0,56.6,0.0158333333333333,0.017358,0.070453,0.006964052952923977
2022-06-26,21,13,3.0,57.3,0.0038333333333333,0.017358,0.087811,0.008392371662950726
2022-06-27,21,16,4.0,37.7,0.0017083333333333,0.025186,0.112997,0.01039066045636273
2022-06-28,21,18,3.0,24.8,0.0065,0.01991,0.132907,0.011921440963667772
2022-06-29,17,18,5.0,28.7,0.0239583333333333,0.029781,0.162688,0.014147257937989228
2022-06-30,17,12,4.0,51.0,0.07425,0.01974,0.182428,0.015587349951164757
2022-07-01,21,14,3.0,49.6,0.3480833333333333,0.0,0.0,0.0
2022-07-02,21,12,3.0,45.0,0.1304583333333333,0.016847,0.016847,0.0020721059545733013
2022-07-03,17,10,4.0,44.4,0.0107083333333333,0.018379,0.035226,0.003871028684895886
2022-07-04,13,10,4.0,32.0,0.105375,0.015656,0.050882,0.00528601560353751
2022-07-05,17,12,3.0,46.0,0.1681666666666666,0.014805,0.065687,0.006562848370566784
2022-07-06,21,15,4.0,59.1,0.0525416666666666,0.024505,0.090192,0.008584725693290244
2022-07-07,17,14,2.0,52.3,0.1625,0.010551,0.100743,0.009428050492322797
2022-07-08,17,14,3.0,41.1,0.05575,0.015826,0.116569,0.010668165988458189
2022-07-09,13,12,4.0,25.5,0.0010416666666666,0.017017,0.133586,0.011972992691840349
2022-07-10,17,11,4.0,28.0,0.00375,0.01906,0.152646,0.013404392277309787
2022-07-11,30,21,4.0,51.0,0.0083333333333333,0.034716,0.187362,0.015943427152315184
2022-07-12,34,25,3.0,35.9,0.0137083333333333,0.030121,0.217483,0.018087091948670832
2022-07-13,25,24,3.0,30.0,0.0549583333333333,0.025016,0.24249900000000002,0.019832121222266498
2022-07-14,21,15,4.0,32.0,0.1085416666666666,0.024505,0.267004,0.021514228986733566
2022-07-15,21,15,3.0,40.1,0.139125,0.018379,0.285383,0.022759789867949208
2022-07-16,21,13,4.0,49.4,0.0168333333333333,0.023144,0.308527,0.02431037188946645
2022-07-17,25,15,4.0,31.5,0.004375,0.027228,0.33575499999999997,0.02611106376862258
2022-07-18,21,17,4.0,30.0,0.00025,0.025867,0.361622,0.027800137331328637
2022-07-19,21,18,4.0,34.7,0.0031666666666666,0.026547,0.388169,0.02951344532799387
2022-07-20,25,22,3.0,42.0,0.2560416666666666,0.023995,0.412164,0.031045703682562497
2022-07-21,25,20,4.0,31.0,0.2031666666666667,0.030631,0.442795,0.03298071644844213
2022-07-22,25,22,3.0,27.1,0.1972083333333333,0.023995,0.46679,0.03448109116724311
2022-07-23,21,17,4.0,41.0,0.0413333333333333,0.025867,0.492657,0.03608423909726696
2022-07-24,30,13,3.0,79.8,0.065,0.021953,0.51461,0.03743376783328818
2022-07-25,25,13,3.0,51.7,0.0704166666666666,0.0194,0.53401,0.03861828991474559
2022-07-26,30,18,5.0,51.5,0.011375,0.040842,0.574852,0.04108853032658391
2022-07-27,34,20,5.0,57.7,0.1359166666666666,0.045947,0.620799,0.04383177230116059
2022-07-28,30,15,3.0,71.1,0.0119583333333333,0.022974,0.643773,0.04519005464659382
2022-07-29,34,14,3.0,59.8,0.063875,0.024505,0.668278,0.04662948968737723
2022-07-30,21,12,2.0,33.5,0.0205833333333333,0.011232,0.6795100000000001,0.04728612265010392
2022-07-31,21,11,3.0,37.1,0.0135,0.016337,0.6958470000000001,0.04823775998143944
2022-08-01,25,15,3.0,33.8,0.2615416666666667,0.020421,0.7162680000000001,0.049421683606183216
2022-08-02,21,16,4.0,34.0,0.0399583333333333,0.025186,0.7414540000000002,0.05087350725794191
2022-08-03,25,17,3.0,41.0,0.0104166666666666,0.021442,0.7628960000000001,0.05210244047545929
2022-08-04,30,21,4.0,34.0,0.01425,0.034716,0.7976120000000001,0.05407881494963246
2022-08-05,25,22,3.0,39.0,0.0719583333333333,0.023995,0.8216070000000001,0.05543548868733089
2022-08-06,21,14,4.0,52.5,0.005125,0.023824,0.845431,0.05677515119744564
2022-08-07,21,11,5.0,64.7,0.0238333333333333,0.027228,0.8726590000000001,0.05829749622965176
2022-08-08,17,11,3.0,56.9,0.2770416666666667,0.014295,0.886954,0.0590930965685953
2022-08-09,21,16,3.0,39.8,0.0504583333333333,0.018889,0.9058430000000001,0.06014060207942749
2022-08-10,25,18,4.0,37.6,0.0724583333333333,0.02927,0.9351130000000001,0.06175546140535695
2022-08-11,21,19,4.0,37.0,0.193625,0.027228,0.9623410000000001,0.06324876903068989
2022-08-12,25,20,4.0,36.8,0.01775,0.030631,0.9929720000000001,0.06491871995292914
2022-08-13,25,16,4.0,48.0,0.0104166666666666,0.027909,1.0208810000000001,0.06643127316879709
2022-08-14,17,10,3.0,54.0,0.0055833333333333,0.013784,1.0346650000000002,0.06717520355450142
2022-08-15,17,11,4.0,70.4,4.1666666666666665e-05,0.01906,1.0537250000000002,0.06820055123993883
2022-08-16,21,10,3.0,88.0,0.0129166666666666,0.015826,1.0695510000000001,0.06904902013024096
2022-08-17,21,14,3.0,55.7,0.0153333333333333,0.017868,1.0874190000000001,0.07000383938151047
2022-08-18,30,20,4.0,36.1,0.0034166666666666,0.034035,1.1214540000000002,0.07181355133892912
2022-08-19,38,24,3.0,46.3,0.0015416666666666,0.031653,1.153107,0.07348617605870345
2022-08-20,30,17,4.0,59.8,0.0120416666666666,0.031993,1.1851,0.07516676332458445
2022-08-21,21,10,3.0,61.0,0.1040833333333333,0.015826,1.200926,0.07599444289657473
2022-08-22,21,14,3.0,53.1,0.0275,0.017868,1.218794,0.07692604436925665
2022-08-23,21,15,3.0,41.1,0.0144583333333333,0.018379,1.2371729999999999,0.0778811420177008
2022-08-24,25,21,3.0,40.0,0.0010416666666666,0.023484,1.260657,0.07909693873333451
2022-08-25,25,18,3.0,47.0,0.0005833333333333,0.021953,1.28261,0.0802288690350967
2022-08-26,21,15,4.0,50.1,0.0,0.024505,1.307115,0.08148719365306681
2022-08-27,17,11,4.0,36.8,0.0004166666666666,0.01906,1.326175,0.0824621755236503
2022-08-28,17,11,5.0,38.0,0.0,0.023824,1.3499990000000002,0.08367629697927559
2022-08-29,25,22,3.0,40.6,0.0,0.023995,1.3739940000000002,0.08489407256888243
2022-08-30,30,23,3.0,40.0,0.0131666666666666,0.027058,1.4010520000000002,0.08626127786421892
2022-08-31,25,27,4.0,36.0,0.0067083333333333,0.035396,1.4364480000000002,0.088040280489557
2022-09-01,30,25,3.0,34.7,0.0006666666666666,0.028079,1.4645270000000001,0.08944396292552419
2022-09-02,34,30,5.0,32.0,0.000125,0.054456,1.5189830000000002,0.09214746972855398
2022-09-03,21,13,4.0,42.0,0.0139166666666666,0.023144,1.5421270000000002,0.09328907257492972
2022-09-04,30,17,3.0,39.1,0.1072083333333333,0.023995,1.5661220000000002,0.09446805303608785
2022-09-05,30,20,3.0,28.8,0.0207916666666666,0.025526,1.5916480000000002,0.0957171643526082
2022-09-06,42,30,3.0,28.0,0.2809999999999999,0.036758,1.6284060000000002,0.09750678000639205
2022-09-07,59,37,3.0,25.6,0.0220416666666666,0.04901,1.6774160000000002,0.0998763460292719
2022-09-08,46,34,4.0,24.3,0.389125,0.0,0.0,0.0
2022-09-09,59,37,5.0,66.5,0.004625,0.081684,0.081684,0.007893637981480916
2022-09-10,17,6,3.0,92.6,0.0168333333333333,0.011742,0.09342600000000001,0.008844749268887423
2022-09-11,38,13,2.0,65.0,0.0340833333333333,0.017358,0.11078400000000001,0.010218058420355159
2022-09-12,38,20,3.0,36.0,0.00125,0.02961,0.14039400000000002,0.012487680031255824
2022-09-13,34,20,3.0,29.7,0.0020833333333333,0.027568,0.16796200000000003,0.014534541778481548
2022-09-14,21,18,3.0,46.7,0.007625,0.01991,0.18787200000000004,0.015980149104581277
2022-09-15,17,13,3.0,59.0,0.0,0.015316,0.20318800000000004,0.0170759390492242
2022-09-16,17,14,3.0,50.0,0.0022083333333333,0.015826,0.21901400000000004,0.018194759931107665
2022-09-17,17,13,4.0,42.5,0.0,0.020421,0.23943500000000004,0.01961996314828593
2022-09-18,25,16,3.0,49.4,0.0014583333333333,0.020931,0.26036600000000004,0.02106107159802201
2022-09-19,21,18,3.0,35.7,0.0005416666666666,0.01991,0.280276,0.022414993032162128
2022-09-20,17,17,4.0,29.0,0.0,0.023144,0.30342,0.02396985668646964
2022-09-21,30,21,5.0,71.2,0.0071249999999999,0.043395,0.34681500000000004,0.026835736812853322
2022-09-22,38,13,2.0,89.0,0.0027916666666666,0.017358,0.364173,0.02796563797133176
2022-09-23,21,13,4.0,37.6,0.000125,0.023144,0.387317,0.029458760166160988
2022-09-24,17,11,3.0,39.0,0.0,0.014295,0.401612,0.030373723984592482
2022-09-25,30,17,3.0,45.5,0.0,0.023995,0.425607,0.03189773095981101
2022-09-26,30,19,3.0,44.7,0.0,0.025016,0.450623,0.03347163596191994
2022-09-27,25,21,2.0,46.2,0.0395833333333333,0.015656,0.466279,0.034449274474798994
2022-09-28,21,17,3.0,43.8,0.0197083333333333,0.0194,0.48567899999999997,0.035653181003340036
2022-09-29,17,16,3.0,38.2,0.0,0.016847,0.502526,0.03669214538632109
2022-09-30,17,13,3.0,62.6,0.0055,0.015316,0.517842,0.0376316234417621
2022-10-01,13,10,3.0,75.0,0.0491666666666666,0.011742,0.529584,0.03834869831123954
2022-10-02,17,10,2.0,65.4,0.006375,0.009189,0.5387730000000001,0.03890798549174748
2022-10-03,21,12,3.0,75.0,0.001875,0.016847,0.55562,0.03992919249708702
2022-10-04,38,16,3.0,75.2,0.0007083333333333,0.027568,0.583188,0.04158896065128359
2022-10-05,34,17,2.0,63.0,0.0,0.017358,0.600546,0.04262707187597975
2022-10-06,25,17,3.0,52.7,0.0,0.021442,0.621988,0.04390228237816687
2022-10-07,61,33,4.0,80.5,0.0,0.063986,0.685974,0.047663136754580844
2022-10-08,55,26,2.0,68.8,0.0,0.027568,0.713542,0.049263996635215974
2022-10-09,34,16,2.0,51.0,0.0254166666666666,0.017017,0.730559,0.05024659093278744
2022-10-10,25,16,3.0,41.0,0.19325,0.020931,0.75149,0.05144951159254987
2022-10-11,25,19,5.0,44.0,0.0,0.037438,0.788928,0.053585956369772605
2022-10-12,38,27,4.0,55.2,0.0014583333333333,0.044245,0.8331729999999999,0.05608676621211916
2022-10-13,34,25,3.0,55.0,0.003125,0.030121,0.8632939999999999,0.0577749255651727
2022-10-14,25,19,4.0,33.0,0.0,0.029951,0.8932449999999998,0.05944244387946965
2022-10-15,21,15,3.0,44.0,0.0,0.018379,0.9116239999999999,0.060460343187991185
2022-10-16,34,15,3.0,63.0,0.0,0.025016,0.9366399999999999,0.06183943386153749
2022-10-17,42,23,2.0,57.0,0.0,0.022123,0.9587629999999999,0.0630530168859719
2022-10-18,30,24,3.0,51.0,0.0095416666666666,0.027568,0.986331,0.0645575493574206
2022-10-19,25,27,3.0,33.0,0.0032916666666666,0.026547,1.012878,0.06599840919773815
2022-10-20,21,20,3.0,31.0,0.0595833333333333,0.020931,1.033809,0.0671290639283542
2022-10-21,17,17,5.0,21.6,0.0329166666666666,0.02893,1.0627389999999999,0.06868413356884001
2022-10-22,21,15,3.0,23.0,0.0232083333333333,0.018379,1.0811179999999998,0.06966750640091647
2022-10-23,13,14,6.0,35.0,0.3194166666666667,0.0,0.0,0.0
2022-10-24,13,9,5.0,35.6,0.0351249999999999,0.018719,0.018719,0.0022656021954699348
2022-10-25,13,15,4.0,36.0,0.0,0.01906,0.037779,0.004107443392361536
