0 0
0 0
0 0
8 6
158 47
402 75
637 98
809 113
924 121
949 124
905 120
750 109
575 93
342 68
96 40
1 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 12
86 43
181 140
530 286
721 120
727 141
833 198
764 217
718 213
534 176
321 103
91 45
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 6
146 64
389 102
611 150
766 174
689 273
678 285
826 227
743 263
501 136
316 127
69 46
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 5
169 34
421 54
625 69
767 79
874 94
918 87
868 93
797 79
591 66
345 59
111 38
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 6
143 57
391 95
615 124
805 144
900 154
898 167
854 232
734 232
495 139
314 115
86 53
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 7
121 67
360 165
488 175
648 267
880 284
880 197
804 186
747 242
480 124
337 82
103 46
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
165 35
373 55
651 73
840 85
941 92
926 93
932 91
804 83
604 73
317 78
88 49
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
160 36
423 57
635 74
848 86
951 93
983 94
944 92
818 84
629 71
340 52
125 31
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 5
150 54
400 88
629 115
818 134
926 144
949 146
898 142
794 131
603 111
358 82
109 46
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 6
152 51
391 82
604 105
594 115
881 142
908 153
863 170
686 199
578 144
356 81
108 42
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 5
147 48
390 80
604 102
782 115
892 144
798 202
912 199
600 138
570 117
336 80
111 48
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 5
156 47
404 76
588 98
779 113
887 131
925 123
893 140
677 189
588 95
369 71
115 42
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 5
149 53
397 87
618 113
746 149
898 180
905 160
651 240
743 177
575 158
357 104
112 51
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 6
142 53
414 67
639 88
805 101
943 109
964 110
895 111
772 130
592 102
341 80
121 48
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 4
168 33
428 53
640 68
796 78
883 113
948 94
884 85
790 76
576 65
360 49
119 30
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
168 35
424 56
653 73
797 83
890 95
981 91
867 159
717 119
594 91
379 83
124 47
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 5
154 48
411 78
621 101
810 116
921 124
950 126
842 174
790 112
593 104
304 105
122 66
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
169 34
427 54
624 69
791 119
918 126
949 135
895 111
681 98
530 112
371 87
120 59
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 5
164 44
424 70
660 92
808 105
959 114
981 116
893 111
805 102
610 99
377 66
125 44
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
166 38
428 60
640 77
748 115
956 99
941 113
926 94
789 87
566 86
373 56
134 35
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 4
153 32
426 51
636 66
802 134
834 194
1032 137
916 252
774 106
504 190
277 117
134 42
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 5
170 36
425 57
624 82
802 83
828 121
852 162
890 201
677 203
554 150
393 99
123 32
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 5
161 37
415 59
618 75
782 85
922 88
951 105
898 87
798 98
604 82
340 84
136 68
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 6
163 48
419 78
587 99
804 114
919 151
959 197
909 354
806 137
472 245
256 150
73 60
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 7
159 59
410 135
539 237
728 184
933 233
830 296
960 293
658 219
512 186
265 155
111 58
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
5 5
123 110
126 94
397 287
611 291
773 279
895 284
866 183
765 91
398 267
248 183
25 24
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 5
179 43
415 84
642 118
817 116
946 198
929 229
916 349
654 310
425 236
266 110
100 67
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 6
107 89
265 160
408 239
697 396
777 411
909 333
724 453
476 296
548 232
225 156
116 66
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 6
151 100
303 242
616 113
863 184
873 254
850 248
591 300
284 165
288 213
317 215
67 58
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
7 7
115 97
364 173
457 251
576 301
428 242
776 407
552 275
611 326
554 213
349 238
111 89
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 7
159 69
417 106
640 186
697 202
838 251
836 257
873 195
774 169
578 148
288 131
131 63
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 7
144 71
424 85
592 107
811 89
936 107
874 166
927 138
824 143
618 74
401 109
135 54
5 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 7
102 78
203 168
521 302
767 310
722 366
847 226
896 322
819 240
500 182
198 131
96 76
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
9 7
83 67
303 275
388 305
510 408
586 450
734 391
728 318
398 271
471 358
240 128
126 61
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
8 7
175 62
411 90
603 156
811 218
881 281
948 226
760 320
799 131
594 228
323 121
108 79
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 7
186 40
448 63
647 80
824 107
854 275
942 190
905 175
852 133
621 145
265 137
140 65
8 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 7
182 42
434 67
665 87
824 100
916 182
960 130
897 157
794 181
547 142
384 75
103 38
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
10 9
166 65
417 108
620 140
858 162
917 182
976 177
945 171
836 158
620 238
391 118
138 75
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 8
185 49
448 78
666 101
744 113
961 122
932 151
948 121
814 132
671 135
313 104
109 51
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 8
181 69
417 95
673 144
869 114
936 133
988 165
920 132
792 178
662 95
383 114
123 75
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 9
178 54
448 87
675 111
840 126
751 178
977 161
938 150
804 125
654 124
384 110
144 64
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 10
164 72
398 124
643 158
829 197
851 268
912 302
897 267
811 236
627 161
381 111
131 63
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 10
173 61
427 99
696 125
822 180
947 179
945 196
952 149
683 202
633 151
400 99
143 64
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 11
162 69
428 137
655 168
814 201
939 248
974 249
887 252
837 205
456 283
251 156
67 58
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
14 10
182 61
437 100
660 148
836 140
994 148
979 253
923 234
696 219
646 209
315 171
117 79
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 19
180 139
368 138
606 212
731 277
896 244
675 334
766 317
511 254
294 244
318 173
58 42
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
11 10
98 83
303 207
288 194
610 452
623 522
434 333
497 353
542 399
320 203
260 221
56 56
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
18 18
179 142
411 207
690 227
800 287
922 308
828 470
799 337
515 292
367 239
317 262
117 74
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
12 11
177 84
332 138
585 211
776 313
717 528
746 397
506 304
390 213
390 306
385 166
89 74
8 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
13 13
155 101
397 184
649 336
790 387
443 340
516 448
480 378
422 316
417 355
261 213
80 76
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
18 16
145 120
235 164
533 210
721 251
914 301
883 306
869 222
714 207
530 246
373 126
141 67
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
16 14
185 79
443 130
707 169
876 195
998 212
967 209
962 246
797 243
632 169
377 140
132 67
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 14
201 83
445 114
654 172
853 237
966 253
912 207
946 267
756 248
595 191
332 204
99 79
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 13
205 52
483 81
707 102
866 115
991 164
980 146
948 195
779 244
604 150
423 95
160 60
7 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 14
192 79
446 116
701 146
791 148
993 143
1076 133
950 136
809 165
626 125
385 113
149 56
7 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 14
201 60
464 95
688 116
882 129
1016 136
1010 163
943 139
821 132
520 233
247 91
112 104
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 16
178 78
426 127
703 177
615 244
1003 289
891 308
692 378
843 257
445 177
346 180
88 60
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 15
164 67
396 135
676 197
755 227
936 225
903 368
778 341
663 313
452 194
346 222
126 102
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
158 93
346 168
629 245
805 385
953 346
823 373
746 378
704 346
478 297
176 143
80 73
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
22 15
190 93
426 131
646 228
773 325
912 273
1066 302
706 310
760 427
689 229
378 161
124 70
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
21 19
181 101
456 151
678 243
886 325
736 404
819 333
740 404
644 347
375 232
293 166
103 71
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
20 19
95 89
208 145
431 346
635 428
812 452
858 388
619 311
733 348
470 392
224 149
85 70
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
27 17
195 154
437 148
573 193
810 281
659 350
747 360
768 364
379 188
416 289
204 124
91 88
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
22 22
206 174
270 240
558 298
593 517
840 393
901 342
870 289
534 235
594 238
301 130
109 90
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
19 18
76 66
243 206
451 350
514 433
554 442
410 330
343 253
322 313
332 265
133 122
108 104
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
26 26
148 120
369 240
640 337
477 347
700 455
747 400
610 371
551 362
469 302
221 193
86 77
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
30 17
210 96
474 126
718 239
875 150
752 463
597 182
882 323
557 250
663 191
339 131
115 55
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
26 23
195 98
423 242
664 285
785 335
542 366
916 438
567 410
451 372
473 288
273 166
87 72
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32 21
241 69
519 105
701 166
861 202
1011 270
1014 271
984 249
751 244
639 182
387 152
146 95
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
35 20
250 62
520 93
752 115
899 128
974 148
894 236
932 187
869 160
619 154
389 106
150 62
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32 22
242 71
518 108
727 132
874 216
1012 220
962 328
945 198
501 164
640 159
370 165
145 66
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
29 25
207 92
479 169
725 187
880 238
899 301
936 240
935 329
658 297
501 223
375 169
89 67
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
41 19
256 53
507 85
683 201
828 216
888 218
967 187
802 314
738 475
500 238
267 125
115 86
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
35 23
250 68
514 103
707 154
847 208
971 232
814 317
692 385
647 397
454 259
273 165
75 63
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
36 25
242 81
495 120
722 149
841 209
924 226
1034 253
943 228
703 266
594 180
375 161
137 70
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
29 29
126 120
388 256
542 344
579 461
758 467
913 533
442 330
581 381
290 230
270 165
98 81
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32 25
180 83
417 172
616 243
673 314
480 303
682 561
704 460
491 384
295 271
246 207
64 60
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
37 27
247 90
489 159
602 202
771 442
903 317
815 312
678 359
308 212
277 222
314 215
120 110
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
36 30
228 102
471 162
705 258
858 329
776 425
963 396
914 343
659 366
504 340
332 213
106 69
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
44 31
263 103
490 168
600 251
910 280
980 257
892 268
627 378
313 248
487 287
251 170
123 97
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
37 30
192 104
461 231
542 280
867 281
724 386
671 392
838 438
571 308
233 166
312 288
69 63
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
17 17
96 96
255 237
487 441
530 369
692 389
773 602
701 586
407 340
419 346
198 167
72 66
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
28 27
221 214
216 150
192 122
503 379
812 392
515 314
513 466
373 260
335 279
199 181
68 63
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
32 32
97 95
114 108
216 204
295 281
653 481
544 311
730 439
669 495
329 257
207 157
82 77
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
42 41
204 172
314 211
493 484
446 297
640 483
543 422
748 665
379 211
350 280
164 146
72 69
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
51 46
232 101
391 148
632 206
719 178
715 183
941 254
1006 278
724 281
597 183
297 170
124 74
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
35 34
179 140
461 304
595 503
664 487
546 352
861 493
744 634
403 300
225 188
145 136
74 70
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
42 40
189 158
409 243
335 164
675 323
749 316
989 401
618 380
514 318
224 212
134 112
48 47
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
36 34
197 127
405 193
699 291
751 278
768 492
678 402
509 389
549 479
253 244
195 172
105 101
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
42 37
212 133
427 157
597 261
877 355
822 335
637 378
830 442
573 450
506 302
223 172
68 67
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
45 38
240 120
443 170
670 242
832 290
931 304
826 381
872 345
711 294
541 225
301 183
105 74
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
51 50
221 155
459 293
576 384
808 344
881 403
1027 423
767 313
766 333
440 289
228 154
92 76
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
44 40
179 126
410 299
648 230
795 317
506 278
915 368
840 405
837 281
590 342
359 180
92 86
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
43 42
203 143
476 236
664 327
859 419
946 511
538 443
432 344
501 498
316 273
190 174
82 79
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
61 59
227 124
421 193
651 252
824 364
569 251
708 444
812 310
322 247
233 163
257 212
116 96
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
34 31
249 141
549 137
529 293
704 403
806 619
873 376
711 286
518 301
616 227
263 152
111 75
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
46 40
234 117
492 218
706 254
857 265
971 288
968 267
914 436
792 255
477 317
297 163
104 91
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
64 32
277 67
526 103
768 173
929 196
982 197
973 222
970 186
873 175
603 166
381 100
138 53
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
54 43
270 112
527 167
719 250
892 263
964 277
926 323
696 248
822 338
501 184
268 156
105 94
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 38
297 86
563 125
767 149
917 165
995 183
1014 195
957 193
807 192
641 131
375 112
124 63
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
49 48
221 159
460 266
711 345
821 394
982 421
930 421
856 430
728 359
541 298
295 196
91 85
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
52 47
215 130
499 211
686 283
874 292
939 358
1000 388
910 341
655 341
513 338
283 212
88 76
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
53 46
253 118
509 187
744 284
881 300
800 400
745 286
892 413
753 294
607 271
290 180
92 77
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 43
275 103
480 169
732 254
837 270
956 268
974 302
812 281
734 257
396 225
278 155
98 64
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
71 54
294 80
541 115
759 137
861 178
989 231
1038 209
929 243
656 155
613 150
333 101
133 59
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 44
265 112
532 152
738 210
846 286
952 260
872 314
812 274
791 233
497 249
255 111
78 60
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
60 46
271 108
533 158
704 204
891 245
983 311
996 274
937 266
798 202
595 170
364 124
113 67
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
57 54
231 146
334 206
638 306
870 249
900 288
627 271
839 367
483 282
612 275
300 144
107 66
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
63 46
276 112
502 150
720 300
892 264
995 293
1035 276
946 365
550 310
455 267
203 125
110 71
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
55 51
232 140
491 240
663 336
915 419
948 447
868 580
708 374
474 415
446 274
311 227
93 82
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 49
270 160
503 275
723 321
814 385
938 426
879 386
712 402
741 297
451 290
271 173
84 69
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
61 54
278 118
467 189
615 268
892 266
732 375
904 321
903 314
432 321
220 161
309 261
94 75
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
57 39
263 106
497 163
785 195
507 224
963 334
799 425
868 418
721 523
368 219
235 177
81 71
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
54 52
249 173
370 209
520 259
725 524
842 412
754 502
356 268
237 210
251 205
188 165
77 74
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
60 38
299 72
560 174
569 195
717 220
934 248
958 296
866 491
692 236
436 301
228 172
99 88
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
55 54
227 153
410 243
688 334
842 398
898 538
980 489
706 443
663 363
461 319
296 185
92 83
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
66 46
300 128
505 157
568 165
764 344
886 297
939 329
761 362
757 425
321 149
364 196
121 81
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 52
252 132
498 192
647 314
878 364
960 392
853 401
839 378
704 309
576 283
284 155
103 82
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
82 66
281 98
514 143
701 166
879 273
958 296
597 255
871 347
742 219
576 189
377 224
96 83
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
57 56
206 164
460 266
688 429
780 489
844 429
736 418
666 455
636 428
443 279
236 210
85 84
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
61 46
264 146
517 203
624 190
868 311
858 359
918 314
912 276
658 253
610 240
178 123
65 60
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
56 47
225 113
435 197
639 314
659 399
740 435
390 307
619 408
543 405
357 208
272 248
66 61
5 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
55 54
152 146
293 221
710 337
745 410
865 364
909 398
619 390
644 551
321 284
196 172
81 79
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
69 58
222 126
455 278
704 290
736 314
971 281
544 282
827 412
626 318
526 331
197 140
105 95
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
64 50
249 150
521 152
691 285
730 224
736 265
669 365
708 419
517 340
499 321
183 161
91 68
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 58
225 171
439 296
642 401
836 535
811 530
854 559
747 476
456 355
349 304
213 193
86 85
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
89 79
276 109
540 172
677 223
840 316
907 267
897 238
612 285
486 216
504 224
289 196
88 68
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
75 68
251 151
441 202
777 289
821 356
912 398
496 253
520 385
606 417
482 397
271 183
74 69
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 55
252 138
485 212
668 286
801 300
889 370
876 440
908 426
752 405
532 309
296 156
92 79
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
72 48
291 102
538 146
711 231
836 274
953 222
962 280
982 271
822 221
530 259
182 109
92 63
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
56 56
210 170
398 284
646 379
785 442
875 509
855 471
722 443
697 406
421 311
300 261
122 120
6 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
69 51
277 117
497 201
695 204
633 344
856 315
1008 328
909 284
709 261
