Hours,Soiling_accumulation,rs_hegazy,rs_you_saiz,rs_conceicao
48,0.14335292,0.01271,0.00551908742,0.003648331814
49,0.14633944,0.012934,0.00563406844,0.0037243387479999994
50,0.14932596,0.013157,0.00574904946,0.0038003456820000004
51,0.15231248,0.01338,0.00586403048,0.003876352616
52,0.155299,0.013601,0.0059790115,0.00395235955
53,0.15828552,0.013822,0.00609399252,0.004028366484000001
54,0.16127204,0.014043,0.00620897354,0.004104373418
55,0.16425856,0.014263,0.00632395456,0.004180380352
56,0.16724508,0.014482,0.006438935579999999,0.004256387286
57,0.1702316,0.014701,0.0065539166,0.004332394220000001
58,0.17321812,0.014919,0.00666889762,0.004408401154
59,0.17620464,0.015136,0.00678387864,0.004484408088
60,0.17919116,0.015353,0.006898859659999999,0.004560415022
61,0.18217768,0.015569,0.00701384068,0.0046364219560000005
62,0.18516419,0.015785,0.0071288213150000005,0.004712428635500001
63,0.18815071,0.016,0.007243802335,0.0047884355695
64,0.19113723,0.016215,0.007358783355,0.0048644425035000004
65,0.19412375,0.016429,0.007473764375000001,0.004940449437500001
66,0.19711027,0.016643,0.007588745395,0.0050164563715
67,0.20009679,0.016856,0.007703726415,0.0050924633055000005
68,0.20308331,0.017068,0.007818707434999999,0.0051684702395
69,0.20606983,0.017281,0.007933688455,0.005244477173500001
70,0.20905635,0.017492,0.008048669475,0.0053204841075000005
71,0.21204287,0.017704,0.008163650494999999,0.0053964910415
72,0.21502939,0.017914,0.008278631514999999,0.0054724979755
73,0.21801591,0.018125,0.008393612535,0.005548504909500001
74,0.22100243,0.018334,0.008508593555,0.0056245118435
75,0.22398894,0.018544,0.00862357419,0.005700518523
76,0.22697546,0.018753,0.00873855521,0.005776525457000001
77,0.22996198,0.018961,0.00885353623,0.005852532391
78,0.2329485,0.019169,0.00896851725,0.005928539325
79,0.23593502,0.019377,0.00908349827,0.006004546259000001
80,0.23892154,0.019584,0.009198479289999999,0.006080553193
81,0.24190806,0.019791,0.00931346031,0.006156560127000001
82,0.24489458,0.019998,0.00942844133,0.006232567061000001
83,0.2478811,0.020204,0.009543422349999999,0.006308573995
84,0.25086762,0.020409,0.00965840337,0.006384580929
85,0.25385414,0.020615,0.00977338439,0.006460587863000001
86,0.25684066,0.02082,0.00988836541,0.0065365947970000005
87,0.25982718,0.021024,0.010003346429999999,0.006612601730999999
88,0.2628137,0.021228,0.010118327449999999,0.006688608665
89,0.26580021,0.021432,0.010233308084999998,0.0067646153445
90,0.26878673,0.021636,0.010348289104999998,0.0068406222785
91,0.27177325,0.021839,0.010463270125,0.006916629212500001
92,0.27475977,0.022041,0.010578251145,0.0069926361465000005
93,0.27774629,0.022244,0.010693232165,0.007068643080500001
94,0.28073281,0.022446,0.010808213185,0.0071446500145
95,0.28371933,0.022648,0.010923194205,0.0072206569485
96,0.28670585,0.022849,0.011038175224999999,0.0072966638825
97,0.28969237,0.02305,0.011153156244999999,0.007372670816500001
98,0.29267889,0.023251,0.011268137265,0.007448677750500001
99,0.29566541,0.023451,0.011383118285,0.007524684684500001
100,0.29865193,0.023651,0.011498099305,0.007600691618500001
101,0.30163845,0.023851,0.011613080325,0.0076766985525
102,0.30462497,0.02405,0.011728061345,0.0077527054865
103,0.30761148,0.024249,0.01184304198,0.007828712166
104,0.310598,0.024448,0.011958023,0.0079047191
105,0.31358452,0.024647,0.012073004019999998,0.007980726034
106,0.31657104,0.024845,0.01218798504,0.008056732968000002
107,0.31955756,0.025043,0.01230296606,0.008132739902
108,0.32254408,0.02524,0.01241794708,0.008208746836
109,0.3255306,0.025438,0.0125329281,0.00828475377
110,0.32851712,0.025635,0.01264790912,0.008360760704
111,0.33150364,0.025831,0.01276289014,0.008436767638
112,0.33449016,0.026028,0.012877871159999998,0.008512774572
113,0.33747668,0.026224,0.012992852179999998,0.008588781506
114,0.3404632,0.02642,0.0131078332,0.008664788440000001
115,0.34344972,0.026616,0.01322281422,0.008740795374
116,0.34643623,0.026811,0.013337794855,0.0088168020535
117,0.34942275,0.027006,0.013452775875,0.0088928089875
118,0.35240927,0.027201,0.013567756895,0.008968815921500001
119,0.35539579,0.027395,0.013682737915,0.0090448228555
120,0.0,0.0,0.0,0.0
121,0.00298652,0.000478,0.00011498101999999999,7.6006934e-05
122,0.00597304,0.000861,0.00022996203999999998,0.000152013868
123,0.00895956,0.001214,0.00034494306,0.00022802080200000002
124,0.01194608,0.001549,0.00045992407999999996,0.000304027736
125,0.0149326,0.001871,0.0005749051,0.00038003467000000005
126,0.01791912,0.002183,0.00068988612,0.00045604160400000005
127,0.02090563,0.002488,0.000804866755,0.0005320482835000001
128,0.02389215,0.002786,0.000919847775,0.0006080552175
129,0.02687867,0.003078,0.001034828795,0.0006840621515000001
130,0.02986519,0.003366,0.001149809815,0.0007600690855
131,0.03285171,0.003649,0.001264790835,0.0008360760195000001
132,0.03583823,0.003928,0.001379771855,0.0009120829535
133,0.03882475,0.004204,0.001494752875,0.0009880898875
134,0.04181127,0.004476,0.0016097338949999998,0.0010640968215
135,0.04479779,0.004745,0.0017247149149999998,0.0011401037555
136,0.04778431,0.005012,0.001839695935,0.0012161106895000001
137,0.05077083,0.005276,0.001954676955,0.0012921176235000003
138,0.05375735,0.005538,0.002069657975,0.0013681245575000002
139,0.05674387,0.005798,0.002184638995,0.0014441314915000002
140,0.05973039,0.006055,0.002299620015,0.0015201384255000001
141,0.0627169,0.006311,0.0024146006500000003,0.0015961451050000002
142,0.06570342,0.006564,0.00252958167,0.0016721520390000002
143,0.06868994,0.006816,0.0026445626900000003,0.001748158973
144,0.07167646,0.007066,0.00275954371,0.001824165907
145,0.07466298,0.007315,0.00287452473,0.0019001728410000002
146,0.0776495,0.007562,0.00298950575,0.001976179775
147,0.08063602,0.007808,0.00310448677,0.002052186709
148,0.08362254,0.008052,0.0032194677899999996,0.002128193643
149,0.08660906,0.008295,0.00333444881,0.002204200577
150,0.08959558,0.008537,0.0034494298299999997,0.002280207511
151,0.0925821,0.008777,0.00356441085,0.002356214445
152,0.09556862,0.009016,0.00367939187,0.0024322213790000003
153,0.09855514,0.009254,0.0037943728899999998,0.0025082283130000004
154,0.10154166,0.009491,0.00390935391,0.0025842352470000006
155,0.10452817,0.009727,0.004024334545,0.0026602419265000002
156,0.10751469,0.009962,0.004139315565,0.0027362488605
157,0.11050121,0.010196,0.004254296585,0.0028122557945
158,0.11348773,0.010429,0.004369277605,0.0028882627285000003
159,0.11647425,0.010661,0.004484258625,0.0029642696625
160,0.11946077,0.010892,0.004599239644999999,0.0030402765965
161,0.12244729,0.011122,0.004714220665,0.0031162835305000003
162,0.12543381,0.011351,0.004829201685,0.0031922904645
163,0.12842033,0.01158,0.004944182705,0.0032682973985000002
164,0.13140685,0.011807,0.0050591637249999995,0.0033443043325
165,0.13439337,0.012034,0.005174144745,0.0034203112665
166,0.13737989,0.01226,0.005289125765,0.0034963182005000003
167,0.14036641,0.012486,0.0054041067849999996,0.0035723251345
168,0.14335292,0.01271,0.00551908742,0.003648331814
169,0.14633944,0.012934,0.00563406844,0.0037243387479999994
170,0.14932596,0.013157,0.00574904946,0.0038003456820000004
171,0.15231248,0.01338,0.00586403048,0.003876352616
172,0.155299,0.013601,0.0059790115,0.00395235955
173,0.15828552,0.013822,0.00609399252,0.004028366484000001
174,0.16127204,0.014043,0.00620897354,0.004104373418
175,0.16425856,0.014263,0.00632395456,0.004180380352
176,0.16724508,0.014482,0.006438935579999999,0.004256387286
177,0.1702316,0.014701,0.0065539166,0.004332394220000001
178,0.17321812,0.014919,0.00666889762,0.004408401154
179,0.17620464,0.015136,0.00678387864,0.004484408088
180,0.17919116,0.015353,0.006898859659999999,0.004560415022
181,0.18217768,0.015569,0.00701384068,0.0046364219560000005
182,0.18516419,0.015785,0.0071288213150000005,0.004712428635500001
183,0.18815071,0.016,0.007243802335,0.0047884355695
184,0.19113723,0.016215,0.007358783355,0.0048644425035000004
185,0.19412375,0.016429,0.007473764375000001,0.004940449437500001
186,0.19711027,0.016643,0.007588745395,0.0050164563715
187,0.20009679,0.016856,0.007703726415,0.0050924633055000005
188,0.20308331,0.017068,0.007818707434999999,0.0051684702395
189,0.20606983,0.017281,0.007933688455,0.005244477173500001
190,0.20905635,0.017492,0.008048669475,0.0053204841075000005
191,0.21204287,0.017704,0.008163650494999999,0.0053964910415
192,0.21502939,0.017914,0.008278631514999999,0.0054724979755
193,0.21801591,0.018125,0.008393612535,0.005548504909500001
194,0.22100243,0.018334,0.008508593555,0.0056245118435
195,0.22398894,0.018544,0.00862357419,0.005700518523
196,0.22697546,0.018753,0.00873855521,0.005776525457000001
197,0.22996198,0.018961,0.00885353623,0.005852532391
198,0.2329485,0.019169,0.00896851725,0.005928539325
199,0.23593502,0.019377,0.00908349827,0.006004546259000001
200,0.23892154,0.019584,0.009198479289999999,0.006080553193
201,0.24190806,0.019791,0.00931346031,0.006156560127000001
202,0.24489458,0.019998,0.00942844133,0.006232567061000001
203,0.2478811,0.020204,0.009543422349999999,0.006308573995
204,0.25086762,0.020409,0.00965840337,0.006384580929
205,0.25385414,0.020615,0.00977338439,0.006460587863000001
206,0.25684066,0.02082,0.00988836541,0.0065365947970000005
207,0.25982718,0.021024,0.010003346429999999,0.006612601730999999
208,0.2628137,0.021228,0.010118327449999999,0.006688608665
209,0.26580021,0.021432,0.010233308084999998,0.0067646153445
210,0.26878673,0.021636,0.010348289104999998,0.0068406222785
211,0.27177325,0.021839,0.010463270125,0.006916629212500001
212,0.27475977,0.022041,0.010578251145,0.0069926361465000005
213,0.27774629,0.022244,0.010693232165,0.007068643080500001
214,0.28073281,0.022446,0.010808213185,0.0071446500145
215,0.28371933,0.022648,0.010923194205,0.0072206569485
