Hours,Soiling_accumulation,rs_hegazy,rs_you_saiz,rs_conceicao
30,0.08894438537369564,0.008484033099574892,0.0034243588368872823,0.002263634607760554
31,0.0919091982194855,0.008722968798948906,0.0035385041314501915,0.002339089094685906
32,0.09487401106527536,0.008960723645362349,0.0036526494260131015,0.002414543581611258
33,0.0978388239110652,0.009197339768455331,0.0037667947205760103,0.0024899980685366093
34,0.10080363675685505,0.009432856549419017,0.0038809400151389195,0.0025654525554619613
35,0.10376844960264493,0.009667310875498674,0.00399508530970183,0.0026409070423873138
36,0.1067332624484348,0.00990073736434228,0.00410923060426474,0.0027163615293126658
37,0.10969807529422462,0.010133168562505214,0.004223375898827648,0.002791816016238017
38,0.11266288814001449,0.010364635121705521,0.0043375211933905575,0.002867270503163369
39,0.11562770098580434,0.010595165955842924,0.004451666487953467,0.0029427249900887205
40,0.11859251383159419,0.010824788381320016,0.004565811782516377,0.0030181794770140725
41,0.12155732667738406,0.011053528242813901,0.004679957077079286,0.0030936339639394245
42,0.12452213952317391,0.011281410026324728,0.004794102371642196,0.003169088450864776
43,0.12748695236896374,0.011508456961060076,0.004908247666205103,0.0032445429377901272
44,0.1304517652147536,0.01173469111149154,0.005022392960768013,0.0033199974247154792
45,0.1334165780605435,0.011960133460733016,0.005136538255330924,0.0033954519116408326
46,0.13638139090633333,0.012184803986233313,0.0052506835498938335,0.0034709063985661837
47,0.1393462037521232,0.012408721728643124,0.005364828844456743,0.0035463608854915357
48,0.14231101659791306,0.012631904854603655,0.005478974139019653,0.0036218153724168877
49,0.14527582944370288,0.012854370714108934,0.005593119433582561,0.003697269859342238
50,0.14824064228949274,0.013076135893011659,0.00570726472814547,0.003772724346267591
51,0.1512054551352826,0.013297216261172591,0.00582141002270838,0.0038481788331929424
52,0.15417026798107245,0.013517627016693214,0.0059355553172712894,0.003923633320118294
53,0.1571350808268623,0.013737382726619379,0.006049700611834199,0.003999087807043646
54,0.16009989367265218,0.013956497364458616,0.006163845906397109,0.004074542293968998
55,0.16306470651844202,0.014174984344814982,0.006277991200960018,0.00414999678089435
56,0.16602951936423188,0.014392856555411136,0.006392136495522927,0.004225451267819701
57,0.16899433221002175,0.01461012638673782,0.006506281790085837,0.004300905754745054
58,0.17195914505581159,0.01482680575954517,0.006620427084648746,0.004376360241670405
59,0.17492395790160145,0.015042906150367175,0.0067345723792116554,0.004451814728595758
60,0.1778887707473913,0.015258438615251127,0.006848717673774565,0.004527269215521108
61,0.18085358359318116,0.015473413811845978,0.006962862968337475,0.004602723702446461
62,0.183818396438971,0.015687842019988074,0.007077008262900383,0.004678178189371812
63,0.1867832092847609,0.015901733160909162,0.007191153557463294,0.004753632676297165
64,0.18974802213055073,0.016115096815179107,0.007305298852026203,0.004829087163222516
65,0.1927128349763406,0.016327942239485256,0.007419444146589112,0.004904541650147868
66,0.1956776478221304,0.01654027838234047,0.0075335894411520206,0.004979996137073219
67,0.1986424606679203,0.0167521138988035,0.0076477347357149315,0.005055450623998572
68,0.2016072735137101,0.016963457164287522,0.007761880030277839,0.005130905110923923
69,0.2045720863595,0.01717431628752596,0.00787602532484075,0.005206359597849275
70,0.20753689920528987,0.01738469912275838,0.00799017061940366,0.0052818140847746275
71,0.21050171205107968,0.017594613281193907,0.008104315913966568,0.005357268571699978
72,0.2134665248968696,0.017804066141804548,0.00821846120852948,0.0054327230586253316
73,0.2164313377426594,0.01801306486149627,0.008332606503092387,0.005508177545550682
74,0.21939615058844925,0.018221616384701843,0.008446751797655297,0.005583632032476034
75,0.2223609634342391,0.018429727452435624,0.008560897092218205,0.005659086519401386
76,0.22532577628002898,0.01863740461084712,0.008675042386781115,0.005734541006326738
77,0.22829058912581882,0.018844654219307522,0.008789187681344025,0.0058099954932520894
78,0.23125540197160868,0.019051482458060254,0.008903332975906933,0.005885449980177441
79,0.23422021481739855,0.019257895335464344,0.009017478270469843,0.0059609044671027935
80,0.23718502766318839,0.019463898694857273,0.009131623565032753,0.006036358954028145
81,0.24014984050897825,0.019669498221061642,0.009245768859595662,0.006111813440953497
82,0.24311465335476812,0.01987469944655844,0.009359914154158572,0.006187267927878849
83,0.24607946620055796,0.02007950775734774,0.009474059448721482,0.006262722414804201
84,0.24904427904634782,0.020283928398516303,0.009588204743284392,0.006338176901729552
85,0.25200909189213766,0.020487966479529978,0.0097023500378473,0.006413631388654903
86,0.25497390473792747,0.02069162697926768,0.009816495332410207,0.0064890858755802545
87,0.2579387175837174,0.020894914750812274,0.00993064062697312,0.006564540362505609
88,0.2609035304295072,0.021097834526012917,0.010044785921536027,0.0066399948494309585
89,0.2638683432752971,0.021300390919832116,0.010158931216098939,0.006715449336356313
90,0.266833156121087,0.02150258843448998,0.010273076510661849,0.006790903823281665
91,0.2697979689668768,0.021704431463417342,0.010387221805224757,0.006866358310207015
92,0.27276278181266667,0.02190592429502851,0.010501367099787667,0.006941812797132367
93,0.2757275946584565,0.02210707111632364,0.010615512394350574,0.007017267284057717
94,0.2786924075042464,0.022307876016330483,0.010729657688913485,0.007092721770983071
95,0.2816572203500362,0.022508342989393873,0.010843802983476394,0.007168176257908422
96,0.28462203319582613,0.022708475938321683,0.010957948278039305,0.007243630744833775
97,0.28758684604161594,0.02290827867739444,0.011072093572602214,0.007319085231759126
98,0.29055165888740575,0.02310775493524637,0.011186238867165122,0.007394539718684476
99,0.2935164717331956,0.023306908357624157,0.01130038416172803,0.007469994205609828
100,0.2964812845789855,0.023505742510030108,0.01141452945629094,0.007545448692535182
101,0.2994460974247754,0.023704260880255502,0.011528674750853852,0.007620903179460534
102,0.3024109102705652,0.023902466880809815,0.01164282004541676,0.007696357666385885
103,0.3053757231163551,0.02410036385125103,0.01175696533997967,0.007771812153311238
104,0.3083405359621449,0.02429795506042198,0.011871110634542579,0.007847266640236588
105,0.31130534880793476,0.02449524370859739,0.011985255929105487,0.00792272112716194
106,0.3142701616537246,0.02469223292954602,0.012099401223668397,0.007998175614087291
107,0.3172349744995145,0.024888925792512003,0.012213546518231307,0.008073630101012644
108,0.32019978734530435,0.025085325304119315,0.012327691812794217,0.008149084587937996
109,0.3231646001910942,0.025281434410202874,0.012441837107357127,0.008224539074863348
110,0.32612941303688403,0.02547725599757008,0.012555982401920036,0.0082999935617887
111,0.3290942258826739,0.025672792895695667,0.012670127696482944,0.008375448048714053
112,0.33205903872846376,0.025868047878353215,0.012784272991045854,0.008450902535639402
113,0.33502385157425363,0.02606302366518614,0.012898418285608764,0.008526357022564756
114,0.3379886644200435,0.026257722923220973,0.013012563580171674,0.008601811509490107
115,0.3409534772658333,0.026452148268325416,0.013126708874734582,0.008677265996415459
116,0.34391829011162317,0.026646302266613863,0.013240854169297493,0.00875272048334081
117,0.346883102957413,0.026840187435802458,0.013354999463860399,0.00882817497026616
118,0.3498479158032029,0.027033806246516145,0.013469144758423311,0.008903629457191515
119,0.3528127286489927,0.027227161123549663,0.01358329005298622,0.008979083944116865
120,0.3557775414947826,0.027420254447084527,0.01369743534754913,0.009054538431042217
121,0.3587423543405725,0.027613088553863865,0.013811580642112041,0.009129992917967572
122,0.3617071671863623,0.02780566573832699,0.01392572593667495,0.009205447404892922
123,0.3646719800321522,0.027997988253705218,0.01403987123123786,0.009280901891818273
124,0.367636792877942,0.02819005831308081,0.014154016525800766,0.009356356378743625
125,0.3706016057237319,0.028381878090410362,0.014268161820363678,0.009431810865668978
126,0.3735664185695218,0.02857344972151415,0.014382307114926588,0.00950726535259433
127,0.37653123141531153,0.028764775305032936,0.014496452409489494,0.00958271983951968
128,0.37949604426110145,0.028955856903353464,0.014610597704052406,0.009658174326445033
129,0.38246085710689126,0.029146696543503804,0.014724742998615313,0.009733628813370384
130,0.3854256699526812,0.029337296218020024,0.014838888293178224,0.009809083300295736
131,0.38839048279847105,0.029527657885785045,0.014953033587741135,0.00988453778722109
132,0.3913552956442608,0.029717783472840945,0.015067178882304041,0.009959992274146437
133,0.3943201084900507,0.02990767487317568,0.015181324176866953,0.010035446761071792
134,0.3972849213358406,0.0300973339494852,0.015295469471429863,0.010110901247997144
135,0.40024973418163046,0.030286762533912017,0.015409614765992773,0.010186355734922495
136,0.4032145470274202,0.030475962428760908,0.015523760060555678,0.010261810221847845
137,0.40617935987321013,0.0306649354071929,0.01563790535511859,0.010337264708773199
138,0.409144172719,0.030853683213898093,0.0157520506496815,0.01041271919569855
139,0.4121089855647899,0.03104220756574828,0.01586619594424441,0.010488173682623905
140,0.41507379841057973,0.031230510152429995,0.01598034123880732,0.010563628169549255
141,0.41803861125636954,0.031418592637058936,0.016094486533370228,0.010639082656474605
142,0.42100342410215935,0.031606456656776014,0.016208631827933136,0.010714537143399957
143,0.4239682369479492,0.03179410382332622,0.016322777122496045,0.010789991630325308
144,0.4269330497937392,0.031981535723620474,0.01643692241705896,0.010865446117250663
145,0.42989786263952895,0.03216875392028139,0.016551067711621865,0.010940900604176013
146,0.4328626754853188,0.03235575995217334,0.016665213006184773,0.011016355091101365
147,0.4358274883311087,0.032542555334917456,0.016779358300747685,0.011091809578026718
148,0.4387923011768985,0.032729141561391985,0.016893503595310593,0.011167264064952068
149,0.44175711402268836,0.03291552010221876,0.0170076488898735,0.01124271855187742
150,0.4447219268684782,0.03310169240623593,0.01712179418443641,0.011318173038802773
151,0.4476867397142681,0.033287659900957695,0.01723593947899932,0.011393627525728124
152,0.45065155256005796,0.033473423993021376,0.01735008477356223,0.011469082012653476
153,0.4536163654058478,0.033658986068622214,0.01746423006812514,0.011544536499578827
154,0.45658117825163763,0.033844347493936375,0.01757837536268805,0.011619990986504179
155,0.4595459910974275,0.0340295096155326,0.01769252065725096,0.01169544547342953
156,0.46251080394321736,0.03421447376077272,0.017806665951813867,0.011770899960354882
157,0.46547561678900723,0.034399241238201525,0.01792081124637678,0.011846354447280235
158,0.4684404296347971,0.034583813337926414,0.018034956540939687,0.011921808934205587
159,0.47140524248058696,0.034768191331986886,0.0181491018355026,0.011997263421130938
160,0.47437005532637677,0.0349523764747145,0.018263247130065507,0.01207271790805629
161,0.47733486817216664,0.03513637000308342,0.018377392424628415,0.012148172394981642
162,0.4802996810179565,0.03532017313705195,0.018491537719191323,0.012223626881906993
163,0.48326449386374637,0.03550378707989524,0.018605683013754235,0.012299081368832347
164,0.48622930670953624,0.03568721301852964,0.018719828308317144,0.012374535855757698
165,0.4891941195553261,0.03587045212382862,0.018833973602880055,0.01244999034268305
166,0.4921589324011159,0.036053505550930946,0.018948118897442964,0.012525444829608401
167,0.4951237452469057,0.036236374439541044,0.01906226419200587,0.012600899316533751
168,0.49808855809269564,0.0364190599142218,0.019176409486568784,0.012676353803459104
169,0.5010533709384855,0.03660156308468028,0.01929055478113169,0.012751808290384456
170,0.5040181837842753,0.036783885046046357,0.0194047000756946,0.012827262777309806
171,0.5069829966300652,0.03696602687914439,0.01951884537025751,0.012902717264235159
172,0.5099478094758549,0.03714798965075855,0.019632990664820413,0.012978171751160509
173,0.5129126223216449,0.037329774413891556,0.01974713595938333,0.013053626238085864
174,0.5158774351674348,0.03751138220801716,0.01986128125394624,0.013129080725011217
175,0.5188422480132246,0.03769281405932676,0.01997542654850915,0.013204535211936569
176,0.5218070608590144,0.037874070980970044,0.020089571843072054,0.013279989698861917
177,0.5247718737048044,0.03805515397328996,0.02020371713763497,0.013355444185787272
178,0.5277366865505942,0.03823606402405215,0.020317862432197877,0.013430898672712625
179,0.5307014993963841,0.03841680210866909,0.02043200772676079,0.013506353159637977
180,0.533666312242174,0.038597369190419,0.020546153021323697,0.01358180764656333
181,0.5366311250879637,0.03877776622065959,0.020660298315886602,0.013657262133488677
182,0.5395959379337536,0.03895799413903709,0.020774443610449514,0.01373271662041403
183,0.5425607507795435,0.039138053873690334,0.020888588905012422,0.013808171107339381
184,0.5455255636253333,0.03931794634145028,0.021002734199575334,0.013883625594264735
185,0.5484903764711231,0.03949767244803498,0.02111687949413824,0.013959080081190085
186,0.551455189316913,0.03967723308824031,0.021231024788701147,0.014034534568115434
187,0.5544200021627029,0.03985662914612621,0.021345170083264062,0.01410998905504079
188,0.5573848150084928,0.040035861495198895,0.02145931537782697,0.014185443541966143
189,0.5603496278542826,0.0402149309985891,0.02157346067238988,0.014260898028891493
190,0.5633144407000724,0.04039383850922631,0.021687605966952787,0.014336352515816844
191,0.5662792535458623,0.04057258487000918,0.0218017512615157,0.014411807002742194
192,0.5692440663916523,0.040751170913972325,0.02191589655607861,0.01448726148966755
193,0.572208879237442,0.04092959746444931,0.022030041850641516,0.0145627159765929
194,0.5751736920832319,0.041107865335232446,0.022144187145204428,0.014638170463518252
195,0.5781385049290216,0.04128597533072876,0.022258332439767332,0.014713624950443602
196,0.5811033177748115,0.04146392824611306,0.022372477734330244,0.014789079437368952
197,0.5840681306206015,0.04164172486747735,0.022486623028893156,0.014864533924294307
198,0.5870329434663912,0.0418193659719774,0.02260076832345606,0.014939988411219657
199,0.5899977563121811,0.04199685232797602,0.022714913618018973,0.01501544289814501
200,0.592962569157971,0.04217418469518357,0.02282905891258188,0.015090897385070363
201,0.5959273820037608,0.04235136382479525,0.022943204207144793,0.015166351871995715
202,0.5988921948495508,0.042528390459625844,0.023057349501707704,0.015241806358921068
203,0.6018570076953406,0.04270526533424145,0.023171494796270613,0.015317260845846418
204,0.6048218205411304,0.04288198917508867,0.02328564009083352,0.01539271533277177
205,0.6077866333869203,0.04305856270062112,0.02339978538539643,0.015468169819697123
206,0.6107514462327102,0.043234986621423374,0.02351393067995934,0.015543624306622476
207,0.6137162590784999,0.043411261640332245,0.023628075974522246,0.015619078793547823
208,0.6166810719242898,0.04358738845255603,0.023742221269085158,0.015694533280473176
209,0.6196458847700796,0.04376336774579089,0.023856366563648066,0.01576998776739853
210,0.6226106976158695,0.043939200200335274,0.023970511858210974,0.01584544225432388
211,0.6255755104616594,0.044114886489201866,0.024084657152773886,0.015920896741249232
212,0.6285403233074492,0.04429042727822745,0.024198802447336795,0.015996351228174582
213,0.6315051361532391,0.0444658232261805,0.024312947741899706,0.016071805715099936
214,0.634469948999029,0.04464107498486682,0.024427093036462615,0.01614726020202529
215,0.6374347618448188,0.04481618319923303,0.024541238331025526,0.016222714688950642
216,0.6403995746906087,0.044991148507467944,0.024655383625588435,0.016298169175875992
217,0.6433643875363986,0.04516597154110233,0.024769528920151346,0.016373623662801342
218,0.6463292003821884,0.0453406529251063,0.024883674214714255,0.016449078149726695
219,0.6492940132279782,0.045515193277985276,0.02499781950927716,0.016524532636652045
220,0.6522588260737681,0.0456895932118739,0.02511196480384007,0.0165999871235774
221,0.6552236389195579,0.04586385333262808,0.02522611009840298,0.01667544161050275
222,0.6581884517653478,0.0460379742399156,0.025340255392965888,0.016750896097428105
223,0.6611532646111377,0.046211956527304754,0.0254544006875288,0.016826350584353455
224,0.6641180774569275,0.04638580078235146,0.025568545982091708,0.016901805071278805
225,0.6670828903027173,0.04655950758668471,0.025682691276654616,0.016977259558204155
226,0.6700477031485073,0.04673307751609055,0.025796836571217528,0.01705271404512951
227,0.6730125159942971,0.04690651114059425,0.02591098186578044,0.017128168532054865
228,0.675977328840087,0.047079809024541265,0.02602512716034335,0.017203623018980214
229,0.6789421416858767,0.04725297172667661,0.026139272454906253,0.017279077505905564
230,0.6819069545316666,0.04742599980022266,0.026253417749469165,0.017354531992830918
231,0.6848717673774565,0.04759889379295574,0.026367563044032073,0.017429986479756267
232,0.6878365802232463,0.04777165424728118,0.026481708338594985,0.01750544096668162
233,0.6908013930690362,0.047944281700307206,0.026595853633157893,0.01758089545360697
234,0.693766205914826,0.0481167766839173,0.026709998927720798,0.01765634994053232
235,0.6967310187606158,0.04828913972484135,0.02682414422228371,0.017731804427457674
236,0.6996958316064058,0.04846137134472566,0.026938289516846622,0.01780725891438303
237,0.7026606444521957,0.04863347206020155,0.027052434811409534,0.01788271340130838
238,0.7056254572979854,0.04880544238295283,0.02716658010597244,0.01795816788823373
239,0.7085902701437753,0.04897728281978213,0.027280725400535347,0.01803362237515908
240,0.7115550829895652,0.04914899387267601,0.02739487069509826,0.018109076862084433
241,0.7145198958353551,0.04932057603886892,0.027509015989661174,0.01818453134900979
242,0.717484708681145,0.049492029810906175,0.027623161284224082,0.018259985835935143
243,0.7204495215269348,0.049663355676705684,0.027737306578786987,0.018335440322860493
244,0.7234143343727246,0.04983455411961882,0.0278514518733499,0.018410894809785843
245,0.7263791472185144,0.05000562561849006,0.027965597167912803,0.018486349296711193
246,0.7293439600643044,0.05017657064771565,0.02807974246247572,0.018561803783636546
247,0.7323087729100941,0.05034738967730146,0.028193887757038624,0.018637258270561896
248,0.735273585755884,0.050518083172919566,0.028308033051601532,0.01871271275748725
249,0.7382383986016738,0.05068865159596412,0.028422178346164444,0.0187881672444126
250,0.7412032114474638,0.05085909540360618,0.028536323640727355,0.018863621731337956
251,0.7441680242932537,0.05102941504884769,0.028650468935290267,0.01893907621826331
252,0.7471328371390435,0.05119961098057444,0.028764614229853176,0.01901453070518866
253,0.7500976499848334,0.05136968364360827,0.028878759524416087,0.019089985192114012
254,0.7530624628306231,0.05153963347875843,0.02899290481897899,0.01916543967903936
255,0.756027275676413,0.05170946092287199,0.0291070501135419,0.019240894165964712
256,0.7589920885222029,0.0518791664088835,0.029221195408104812,0.019316348652890065
257,0.7619569013679927,0.05204875036586378,0.029335340702667717,0.019391803139815415
258,0.7649217142137825,0.05221821321906809,0.029449485997230625,0.01946725762674077
259,0.7678865270595724,0.052387555389983215,0.029563631291793537,0.01954271211366612
260,0.7708513399053624,0.052556777296374146,0.02967777658635645,0.019618166600591472
261,0.7738161527511522,0.05272587935232972,0.02979192188091936,0.019693621087516825
262,0.7767809655969421,0.052894861968307706,0.02990606717548227,0.01976907557444218
263,0.7797457784427317,0.0530637255511791,0.03002021247004517,0.019844530061367525
264,0.7827105912885216,0.05323247050427184,0.030134357764608082,0.019919984548292875
265,0.7856754041343116,0.05340109722741351,0.030248503059170994,0.01999543903521823
266,0.7886402169801014,0.05356960611697383,0.030362648353733906,0.020070893522143585
267,0.7916050298258913,0.053737997565906095,0.030476793648296814,0.020146348009068935
268,0.7945698426716812,0.05390627196378814,0.030590938942859726,0.020221802495994288
269,0.7975346555174709,0.054074429696862734,0.03070508423742263,0.020297256982919638
270,0.8004994683632609,0.054242471148077114,0.030819229531985546,0.02037271146984499
271,0.8034642812090508,0.05441039669712214,0.030933374826548454,0.020448165956770344
272,0.8064290940548404,0.054578206720470826,0.031047520121111356,0.02052362044369569
273,0.8093939069006303,0.05474590159141605,0.031161665415674267,0.020599074930621044
274,0.8123587197464203,0.05491348168010801,0.03127581071023718,0.020674529417546397
275,0.8153235325922101,0.05508094735359083,0.03138995600480009,0.020749983904471747
276,0.818288345438,0.05524829897583884,0.031504101299363,0.0208254383913971
277,0.82125315828379,0.05541553690779215,0.03161824659392591,0.020900892878322457
278,0.8242179711295798,0.05558266150739175,0.03173239188848882,0.02097634736524781
279,0.8271827839753696,0.0557496731296141,0.03184653718305173,0.02105180185217316
280,0.8301475968211595,0.05591657212650513,0.03196068247761464,0.02112725633909851
281,0.8331124096669492,0.056083358847213834,0.032074827772177544,0.02120271082602386
282,0.8360772225127391,0.0562500336380253,0.032188973066740456,0.02127816531294921
283,0.8390420353585288,0.056416596842393286,0.03230311836130336,0.02135361979987456
284,0.8420068482043187,0.05658304880097223,0.03241726365586627,0.021429074286799913
285,0.8449716610501086,0.056749389851649,0.03253140895042918,0.021504528773725263
286,0.8479364738958984,0.05691562032957382,0.03264555424499209,0.021579983260650616
287,0.8509012867416885,0.057081740567191196,0.03275969953955501,0.021655437747575973
288,0.8538660995874784,0.057247750894270005,0.03287384483411792,0.021730892234501326
289,0.856830912433268,0.05741365163793333,0.03298799012868082,0.021806346721426673
290,0.8597957252790579,0.05757944312268796,0.03310213542324373,0.021881801208352026
291,0.8627605381248478,0.05774512567045316,0.03321628071780664,0.021957255695277376
292,0.8657253509706376,0.057910699600589303,0.033330426012369546,0.02203271018220273
293,0.8686901638164275,0.05807616522992604,0.03344457130693246,0.022108164669128082
294,0.8716549766622174,0.05824152287278996,0.03355871660149537,0.022183619156053436
295,0.8746197895080071,0.05840677284103202,0.033672861896058275,0.022259073642978786
296,0.877584602353797,0.05857191544405435,0.033787007190621186,0.022334528129904135
297,0.8805494151995871,0.05873695098883703,0.033901152485184105,0.022409982616829492
298,0.8835142280453767,0.058901879779964056,0.034015297779747,0.02248543710375484
299,0.8864790408911666,0.059066702119649414,0.034129443074309915,0.022560891590680192
300,0.8894438537369564,0.05923141830776243,0.03424358836887282,0.022636346077605545
301,0.8924086665827463,0.059396028641852776,0.03435773366343573,0.022711800564530895
302,0.8953734794285362,0.059560533417175536,0.03447187895799864,0.02278725505145625
303,0.898338292274326,0.059724932926715345,0.034586024252561555,0.022862709538381598
304,0.9013031051201159,0.05988922746121065,0.03470016954712446,0.02293816402530695
305,0.9042679179659058,0.06005341730917744,0.03481431484168737,0.023013618512232305
306,0.9072327308116956,0.06021750275693263,0.03492846013625028,0.023089072999157655
307,0.9101975436574854,0.06038148408861727,0.03504260543081319,0.023164527486083004
308,0.9131623565032753,0.06054536158621928,0.0351567507253761,0.023239981973008358
309,0.9161271693490651,0.060709135529595934,0.035270896019939005,0.02331543645993371
310,0.919091982194855,0.06087280619649617,0.03538504131450192,0.02339089094685906
311,0.9220567950406449,0.061036373862582344,0.03549918660906483,0.02346634543378441
312,0.9250216078864347,0.06119983880145191,0.03561333190362773,0.023541799920709764
313,0.9279864207322246,0.06136320128465866,0.035727477198190645,0.023617254407635117
314,0.9309512335780145,0.061526461581733874,0.03584162249275356,0.02369270889456047
315,0.9339160464238043,0.06168961996020697,0.03595576778731647,0.023768163381485824
316,0.9368808592695942,0.061852676685625954,0.03606991308187937,0.023843617868411174
317,0.9398456721153841,0.062015632021577755,0.036184058376442285,0.023919072355336524
318,0.9428104849611739,0.062178486229707994,0.0362982036710052,0.023994526842261877
319,0.9457752978069637,0.06234123956974086,0.0364123489655681,0.024069981329187227
320,0.9487401106527535,0.06250389229949828,0.036526494260131014,0.02414543581611258
321,0.9517049234985434,0.06266644467491933,0.03664063955469392,0.024220890303037933
322,0.9546697363443333,0.062828896950079,0.03675478484925683,0.024296344789963283
323,0.9576345491901231,0.06299124937720685,0.03686893014381974,0.024371799276888637
324,0.960599362035913,0.0631535022067056,0.03698307543838265,0.024447253763813986
325,0.9635641748817029,0.06331565568716913,0.03709722073294556,0.02452270825073934
326,0.9665289877274927,0.0634777100654006,0.03721136602750847,0.024598162737664693
327,0.9694938005732826,0.06363966558643003,0.03732551132207138,0.024673617224590043
328,0.9724586134190725,0.06380152249353196,0.03743965661663429,0.024749071711515396
329,0.9754234262648623,0.06396328102824263,0.0375538019111972,0.02482452619844075
330,0.9783882391106522,0.06412494143037695,0.03766794720576011,0.0248999806853661
331,0.981353051956442,0.06428650393804565,0.037782092500323015,0.02497543517229145
332,0.9843178648022318,0.06444796878767158,0.03789623779488593,0.025050889659216802
333,0.9872826776480217,0.06460933621400634,0.03801038308944883,0.025126344146142156
334,0.9902474904938114,0.06477060645014637,0.03812452838401174,0.025201798633067502
335,0.9932123033396014,0.06493177972754911,0.038238673678574656,0.025277253119992855
336,0.9961771161853913,0.06509285627604869,0.03835281897313757,0.02535270760691821
337,0.9991419290311812,0.06525383632387159,0.03846696426770047,0.025428162093843562
338,1.002106741876971,0.06541472009765205,0.03858110956226338,0.025503616580768912
339,1.0050715547227609,0.06557550782244741,0.038695254856826296,0.025579071067694265
340,1.0080363675685506,0.06573619972175297,0.0388094001513892,0.02565452555461961
341,1.0110011804143406,0.06589679601751705,0.03892354544595211,0.025729980041544972
342,1.0139659932601304,0.06605729693015545,0.03903769074051502,0.025805434528470318
343,1.0169308061059201,0.06621770267856628,0.03915183603507792,0.02588088901539567
344,1.0198956189517099,0.06637801348014388,0.03926598132964083,0.025956343502321018
345,1.0228604317975,0.06653822955079335,0.03938012662420375,0.02603179798924638
346,1.0258252446432898,0.06669835110494421,0.03949427191876666,0.026107252476171728
347,1.0287900574890798,0.06685837835556446,0.03960841721332957,0.02618270696309708
348,1.0317548703348696,0.06701831151417406,0.03972256250789248,0.026258161450022435
349,1.0347196831806593,0.06717815079085855,0.039836707802455386,0.02633361593694778
350,1.0376844960264493,0.06733789639428228,0.0399508530970183,0.026409070423873138
351,1.040649308872239,0.06749754853170149,0.0400649983915812,0.026484524910798488
352,1.0436141217180288,0.06765710740897761,0.04017914368614411,0.026559979397723834
353,1.0465789345638186,0.06781657323058972,0.04029328898070701,0.026635433884649187
354,1.0495437474096088,0.0679759461996476,0.04040743427526994,0.026710888371574544
355,1.0525085602553985,0.06813522651790399,0.04052157956983284,0.026786342858499897
356,1.0554733731011885,0.0682944143857672,0.040635724864395754,0.02686179734542525
357,1.0584381859469782,0.06845351000231331,0.04074987015895866,0.026937251832350597
358,1.0614029987927682,0.06861251356529825,0.04086401545352158,0.027012706319275954
359,1.064367811638558,0.06877142527116974,0.04097816074808448,0.0270881608062013
360,1.067332624484348,0.06893024531507921,0.041092306042647395,0.02716361529312666
361,1.0702974373301375,0.06908897389089344,0.04120645133721029,0.027239069780052
362,1.0732622501759275,0.06924761119120619,0.041320596631773204,0.027314524266977353
363,1.0762270630217172,0.06940615740734947,0.04143474192633611,0.027389978753902706
364,1.0791918758675072,0.06956461272940496,0.04154888722089903,0.02746543324082806
