Date,pm25,pm10,wind-speed,humidity,precipitation,soiling_accumulation,cum_soiling_accumulation,soilingrate
2022-12-15,21,14,3.0,43.5,0,0.008934,0.20548599999999997,0.017239217933482848
2022-12-16,17,11,4.0,29.0,0,0.00953,0.21501599999999998,0.017913349584806136
2022-12-17,21,13,3.0,34.5,0,0.008679,0.22369499999999998,0.018523226433309677
2022-12-18,30,17,2.0,39.0,0,0.007998,0.23169299999999998,0.019081974403949657
2022-12-19,30,20,3.0,33.2,0,0.012763,0.24445599999999998,0.01996740759008677
2022-12-20,25,24,3.0,33.0,0,0.012508,0.25696399999999997,0.02082812230443414
2022-12-21,25,23,5.0,48.5,0,0.020421,0.277385,0.02221936801900712
2022-12-22,21,10,3.0,72.4,0,0.007913,0.285298,0.022754059178681372
2022-12-23,53,17,2.0,69.0,0,0.011912,0.29721,0.02355456507995606
2022-12-24,50,20,2.0,71.0,0,0.011912,0.30912199999999995,0.024349985548760965
2022-12-25,9,4,5.0,47.1,0,0.005531,0.31465299999999996,0.02471764795141473
2022-12-26,17,9,3.0,70.0,0,0.006637,0.32128999999999996,0.025157471599516704
2022-12-27,13,12,5.0,38.0,0,0.010636,0.33192599999999994,0.025859292291473213
2022-12-28,13,9,3.0,62.6,0,0.005616,0.33754199999999995,0.02622840805931284
2022-12-29,25,11,3.0,84.6,0,0.0,0.0,0.0
2022-12-30,21,11,3.0,66.2,0,0.008168,0.008168,0.00112206485124598
2022-12-31,42,18,3.0,73.2,0,0.015316,0.023483999999999998,0.0027455631273333937
