"City, Country",min,max,median,variance
"Southend-on-Sea, GB",59.71315068493151,88.77260273972603,74.8950684931507,889.2079178082192
"Swansea, GB",65.58027397260275,90.79123287671234,80.73424657534247,669.2855342465754
"Tbilisi, GE",42.36986301369863,78.01917808219179,60.5,1455.765479452055
"Accra, GH",63.78300283286119,91.9943342776204,81.60311614730878,905.3889518413599
"Rijeka, HR",45.06904109589041,80.23424657534247,63.89506849315069,1234.1905479452057
"Split, HR",43.91778523489933,75.19798657718121,58.23322147651007,1040.638087248322
"Zagreb, HR",51.57616438356164,79.36109589041095,66.55863013698631,1098.0682465753425
"Budapest, HU",37.943344709897616,87.19795221843003,60.59180887372014,1927.676109215017
"Debrecen, HU",43.8655290102389,84.96245733788396,64.03412969283276,2078.6624573378845
"Győr, HU",42.455972696245745,87.27440273037543,63.44300341296929,2472.3033105802047
"Kecskemét, HU",39.51126279863481,85.97952218430034,61.895563139931745,2393.2643344709895
"Miskolc, HU",40.907508532423215,86.81535836177476,63.32866894197952,2420.6699317406146
"Pécs, HU",44.59658703071672,81.8283276450512,61.5962457337884,1580.0462116040958
"Szeged, HU",43.951937984496126,88.19612403100774,64.86162790697675,2449.37480620155
"Jakarta, ID",49.41593406593407,92.93681318681318,75.72912087912088,2095.2831593406595
"Baghdad, IQ",22.12437673130194,54.66759002770083,36.02714681440443,1348.9628254847644
"Reykjavík, IS",60.83232876712329,87.56438356164384,74.24301369863014,658.3951780821918
"Akita, JP",55.54164383561644,92.41479452054793,75.74054794520548,1545.967205479452
"Chiba, JP",39.124931506849315,98.85205479452055,68.32849315068493,1952.2138082191782
"Fukuoka, JP",44.2827397260274,94.18438356164384,69.20328767123287,1536.4231780821917
"Gifu-shi, JP",42.62328767123287,91.04821917808219,69.05589041095891,2232.529095890411
"Hiroshima, JP",41.12849315068493,82.50328767123288,62.140821917808225,1326.356
"Kagoshima, JP",55.80356164383562,88.22191780821919,73.09671232876713,1115.9380547945207
"Kanazawa, JP",51.550136986301375,94.42630136986301,73.23287671232876,1428.4519726027397
"Kobe, JP",47.8772602739726,86.49616438356163,66.84876712328767,1138.211506849315
"Kochi, JP",49.846575342465755,88.13890410958905,71.47424657534248,1788.3147123287667
"Kumamoto, JP",48.12246575342465,96.27534246575343,71.43917808219177,1749.625095890411
