"City, Country",min,max,median,variance
"Ashdod, IL",0.3133489461358314,5.12248243559719,1.986416861826698,17.718758782201405
"Ashkelon, IL",0.28317757009345795,6.235981308411215,2.272429906542056,22.19023364485981
"Haifa, IL",0.2764966740576497,11.638802660753882,2.3441241685144125,645.3965188470066
"Jerusalem, IL",0.8811023622047245,9.413779527559054,4.566929133858268,59.10562992125984
"Netanya, IL",0.2532150776053215,8.61241685144124,1.8509977827050996,204.09940133037693
"Petaẖ Tiqwa, IL",0.39812499999999995,5.9503125,2.0034375,31.929812500000004
"Tel Aviv, IL",0.19844789356984482,6.704434589800443,2.5583148558758317,26.08920177383592
"Bengaluru, IN",0.2664444444444445,11.161333333333333,2.1020000000000003,84.39304444444443
"Bhopal, IN",0.38126410835214436,2.872234762979684,1.0760722347629799,4.905530474040631
"Chandigarh, IN",0.1186936936936937,3.1511261261261265,1.1698198198198198,5.29545045045045
"Chennai, IN",0.41019955654101997,7.097117516629712,1.4749445676274944,24.306452328159644
"Delhi, IN",0.055875831485587585,9.033037694013302,0.9494456762749446,15.520620842572061
"Gandhinagar, IN",0.15,6.2977477477477475,0.7639639639639639,37.303288288288286
"Ghāziābād, IN",0.3119369369369368,4.059909909909909,0.6335585585585585,14.682792792792792
"Hyderabad, IN",0.2745011086474501,4.564966740576497,0.753880266075388,12.775920177383593
"Hāpur, IN",0.3222972972972972,5.902477477477477,0.9558558558558558,24.296463963963966
"Jaipur, IN",0.1337837837837838,2.3725225225225226,1.0686936936936937,3.2111711711711717
"Lucknow, IN",0.10495495495495495,2.104054054054054,0.6072072072072072,2.518513513513513
"Mumbai, IN",0.027937915742793792,24.89911308203991,1.016629711751663,575.1456319290464
"Muzaffarnagar, IN",0.3198198198198197,2.6290540540540546,0.5177927927927928,7.30445945945946
"Mysore, IN",0.009459459459459462,2.8029279279279278,0.5457207207207206,6.903333333333333
"Nagpur, IN",0.24308755760368664,0.8806451612903227,0.5235023041474655,0.34294930875576035
"Nashik, IN",1.2466042154566745,3.2850117096018736,2.20655737704918,5.4640046838407486
"New Delhi, IN",0.9791183294663574,4.021113689095128,2.367285382830627,9.185266821345708
"Patna, IN",0.02657657657657658,2.4873873873873875,0.3954954954954954,3.7071171171171176
"Thiruvananthapuram, IN",0.29662162162162153,2.890315315315316,0.7952702702702703,5.3288738738738735
"Thrissur, IN",0.34577777777777785,4.68,1.3277777777777777,13.929977777777777
"Visakhapatnam, IN",0.45915178571428567,2.631919642857143,0.9247767857142856,5.6074553571428565
"Amman, JO",1.0751111111111111,5.726666666666667,2.901111111111111,23.103133333333332
"Irbid, JO",0.9188888888888889,6.6084444444444435,2.97,30.392999999999997
"Zarqa, JO",1.096888888888889,5.69,2.904666666666667,23.44108888888889
"Andong, KR",0.2538990825688074,5.384633027522935,1.8772935779816513,20.955802752293575
"Busan, KR",0.9229357798165138,9.965366972477064,3.256651376146789,24.65233944954128
"Changwon, KR",0.13073394495412843,3.738302752293578,1.3190366972477061,9.066146788990826
"Cheongju-si, KR",0.35275229357798166,3.4626146788990826,1.361926605504587,6.309174311926606
"Chuncheon, KR",0.1536697247706422,3.355045871559633,1.1518348623853212,7.848532110091743
"Daegu, KR",0.1814220183486239,5.266513761467889,2.132798165137615,14.050160550458715
"Daejeon, KR",0.16697247706422022,3.943119266055046,1.781422018348624,9.624059633027523
"Gwangju, KR",0.31720183486238535,3.1584862385321104,1.3990825688073394,6.710366972477065
"Incheon, KR",0.16536697247706425,5.134174311926605,2.643348623853211,13.57605504587156
"Jeju City, KR",1.0041284403669726,5.753440366972477,3.0536697247706424,20.249174311926605
"Jeonju, KR",0.1467889908256881,5.060321100917431,1.4733944954128442,10.626032110091744
"Mokpo, KR",1.1864678899082568,6.618348623853212,3.6217889908256877,25.037844036697248
"Pohang, KR",0.5759174311926605,5.392660550458715,2.6309633027522934,12.142018348623854
"Sejong, KR",0.18119266055045874,3.5449541284403674,1.3325688073394495,7.676353211009175
"Seongnam-si, KR",0.22614678899082571,3.418577981651376,1.4626146788990826,8.230779816513762
"Seoul, KR",0.13784403669724773,5.061467889908258,2.2160550458715598,13.906880733944954
"Suncheon, KR",0.9263761467889908,7.41743119266055,3.4708715596330273,33.537041284403664
"Suwon, KR",0.18394495412844042,4.777522935779817,1.8607798165137617,13.529862385321103
"Ulsan, KR",0.41903669724770637,9.82545871559633,2.3655963302752294,50.73075688073395
"Yeosu, KR",0.3229357798165138,7.36788990825688,3.6857798165137616,36.916215596330275
"Ḩawallī, KW",1.9370288248337026,9.534811529933481,5.245676274944568,60.89281596452328
"Skopje, MK",0.3595982142857143,4.315178571428571,1.5042410714285717,19.098303571428573
"Bamako, ML",0.999512195121951,5.09560975609756,2.5858536585365854,14.465317073170734
"Yangon, MM",1.0787383177570093,4.305373831775701,2.2745327102803743,8.931098130841121
"Biratnagar, NP",0.3997389033942558,3.5232375979112267,0.9861618798955615,7.962245430809399
"Kathmandu, NP",0.3789356984478936,4.810421286031042,1.1742793791574277,14.192084257206208
"Pokhara, NP",0.8735294117647061,5.548039215686275,1.4926470588235294,877.6357843137256
"Butuan, PH",1.4814814814814814,3.2962962962962963,1.962962962962963,11.036666666666667
"Manila, PH",1.0969849246231156,7.32110552763819,3.4412060301507537,36.046683417085426
"Zamboanga, PH",0.5476190476190477,4.1047619047619035,2.0,14.485714285714286
"Bydgoszcz, PL",1.7385809312638578,6.484257206208426,3.9230598669623062,22.424345898004432
"Gdańsk, PL",1.8541019955654103,7.246563192904657,4.336363636363637,30.361796008869185
"Katowice, PL",0.40955056179775284,8.357303370786516,3.010112359550562,42.66578651685393
"Kielce, PL",1.001108647450111,5.491352549889135,2.4292682926829268,20.69676274944568
"Kraków, PL",0.5955654101995566,6.024390243902439,2.7290465631929046,26.332372505543237
"Poznań, PL",1.7725055432372505,6.304212860310422,3.7592017738359202,20.220798226164078
"Płock, PL",1.4432372505543238,5.635920177383593,3.315077605321508,17.464146341463415
"Rybnik, PL",0.3073446327683616,5.496610169491525,2.3802259887005652,26.16316384180791
"Szczecin, PL",1.4393258426966296,8.236516853932583,3.887078651685394,37.92
"Tarnów, PL",0.7197339246119735,3.375166297117517,1.6321507760532152,8.141596452328159
"Warsaw, PL",0.2084257206208426,6.734811529933482,2.242128603104213,31.35117516629712
"Wrocław, PL",0.3784922394678492,5.200221729490021,2.1339246119733923,19.974789356984477
"Zabrze, PL",0.6387640449438201,7.012359550561797,2.880898876404494,28.71325842696629
"Łódź, PL",0.7862527716186253,11.822172949002216,4.9039911308203985,98.34773835920178
"Funchal, PT",0.5058333333333334,5.996944444444443,2.1777777777777776,29.301277777777777
"Lisbon, PT",1.2078475336322871,6.982735426008968,3.778251121076233,22.860695067264576
"Saint-Denis, RE",0.21973392461197339,9.29490022172949,4.331042128603104,62.642084257206214
"Krasnoyarsk, RU",0.697339246119734,5.387583148558758,2.621507760532151,23.82592017738359
"Moscow, RU",0.8699453551912568,7.530874316939891,3.390710382513662,27.460273224043714
"Novosibirsk, RU",1.2205962059620596,5.838482384823848,3.2195121951219514,20.498563685636856
"Tomsk, RU",2.92,6.74,4.74,14.080000000000002
"Adana, TR",0.5798226164079823,5.898447893569845,2.4059866962305985,19.85875831485588
"Adapazarı, TR",0.5629711751662971,3.8084257206208423,1.567849223946785,11.16862527716186
"Ankara, TR",0.5365853658536586,5.2682926829268295,1.8618625277161864,15.182860310421287
"Antakya, TR",1.3468137254901962,7.926960784313726,3.9497549019607843,47.063995098039214
"Balıkesir, TR",0.8793791574279378,6.568957871396894,3.2776053215077607,38.42694013303769
"Bursa, TR",0.5279379157427938,4.964301552106431,1.813968957871397,20.767427937915745
"Denizli, TR",0.6119733924611973,5.8789356984478935,2.480931263858093,28.792616407982266
