0,Golden,Colorado,-7,39.739,-105.172,1829
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb
01/15/2020, 11:00:00,459.94,970.16,53.97,0.12,0
01/15/2020, 12:00:00,528.42,992.69,57.47,1.82,0
01/15/2020, 13:00:00,536.15,985.78,60.3,3.36,0
01/15/2020, 14:00:00,484.36,957.95,60.29,4.01,0
01/15/2020, 15:00:00,379.81,908.4,55.2,4.36,0
01/15/2020, 16:00:00,228.47,785.83,44.63,3.87,0
01/15/2020, 17:00:00,53.61,278.84,19.94,2.48,0
01/15/2020, 18:00:00,0.29,0,0.29,1.24,0
01/15/2020, 19:00:00,0,0,0,0.48,0
01/15/2020, 20:00:00,0,0,0,0.05,0
01/15/2020, 21:00:00,0,0,0,-0.66,0
01/15/2020, 22:00:00,0,0,0,-1.69,0
01/15/2020, 23:00:00,0,0,0,-2.1,0
01/16/2020, 00:00:00,0,0,0,-2.33,0
01/16/2020, 01:00:00,0,0,0,-3.13,0
01/16/2020, 02:00:00,0,0,0,-3.97,0
01/16/2020, 03:00:00,0,0,0,-4.12,0
01/16/2020, 04:00:00,0,0,0,-4.52,0
01/16/2020, 05:00:00,0,0,0,-4.92,0
01/16/2020, 06:00:00,0,0,0,-4.94,0
01/16/2020, 07:00:00,0,0,0,-5.57,0
01/16/2020, 08:00:00,17.77,3.25,17.51,-6.67,0
01/16/2020, 09:00:00,193.91,476.31,103.97,-5.21,0
01/16/2020, 10:00:00,319.86,467.63,175.43,-3.4,0
01/16/2020, 11:00:00,341.9,340.98,202.62,-1.76,0
01/16/2020, 12:00:00,369.52,213.13,267.8,-1.2,0
01/16/2020, 13:00:00,350,141.5,281.04,0.02,0
01/16/2020, 14:00:00,285.37,33.23,270.11,0.75,0
01/16/2020, 15:00:00,209.2,16.82,203.59,1.11,0
01/16/2020, 16:00:00,113.68,2.64,112.91,1.35,0
01/16/2020, 17:00:00,22.46,0.72,22.41,0.57,0
01/16/2020, 18:00:00,0.04,0,0.04,-0.43,0
01/16/2020, 19:00:00,0,0,0,-1.16,0
01/16/2020, 20:00:00,0,0,0,-1.96,0
01/16/2020, 21:00:00,0,0,0,-2.02,0
01/16/2020, 22:00:00,0,0,0,-2.18,0
01/16/2020, 23:00:00,0,0,0,-2.16,0
01/17/2020, 00:00:00,0,0,0,-1.81,0
01/17/2020, 01:00:00,0,0,0,-2.15,0
01/17/2020, 02:00:00,0,0,0,-2.6,0
01/17/2020, 03:00:00,0,0,0,-2.79,0
01/17/2020, 04:00:00,0,0,0,-2.97,0
01/17/2020, 05:00:00,0,0,0,-3.04,0
01/17/2020, 06:00:00,0,0,0,-1.93,0
01/17/2020, 07:00:00,0,0,0,1.86,0
01/17/2020, 08:00:00,24.36,196.69,10.11,3.6,0
01/17/2020, 09:00:00,178.16,760.16,35.4,4.23,0
01/17/2020, 10:00:00,336.97,860.31,58.96,7.58,0
01/17/2020, 11:00:00,448.26,881.11,77.43,9.13,0
01/17/2020, 12:00:00,563.16,819.1,171.05,8.29,0
01/17/2020, 13:00:00,573.71,894.47,137.06,7.88,0
01/17/2020, 14:00:00,501.75,915.74,89.87,7.71,0
01/17/2020, 15:00:00,385.23,631.6,157.12,7.83,0
01/17/2020, 16:00:00,238.57,424.55,147.74,4.36,0
01/17/2020, 17:00:00,107.63,294.24,69.76,2.3,0
01/17/2020, 18:00:00,1.09,0,1.09,1.45,0
01/17/2020, 19:00:00,0,0,0,0.82,0
01/17/2020, 20:00:00,0,0,0,0.23,0
01/17/2020, 21:00:00,0,0,0,0.07,0
01/17/2020, 22:00:00,0,0,0,-0.35,0
01/17/2020, 23:00:00,0,0,0,-0.61,0
01/18/2020, 00:00:00,0,0,0,-1.12,0
01/18/2020, 01:00:00,0,0,0,-2.16,0
01/18/2020, 02:00:00,0,0,0,-2.24,0
01/18/2020, 03:00:00,0,0,0,-2.43,0
01/18/2020, 04:00:00,0,0,0,-3.29,0
01/18/2020, 05:00:00,0,0,0,-3.55,0
01/18/2020, 06:00:00,0,0,0,-3.9,0
01/18/2020, 07:00:00,0.01,0,0.01,-4.35,0
01/18/2020, 08:00:00,12.28,19.22,10.56,-4.43,0
01/18/2020, 09:00:00,175.04,665.95,44.26,-3.78,0
01/18/2020, 10:00:00,356.89,814.2,94.12,-1.81,0
01/18/2020, 11:00:00,424.11,710.99,120.26,0.05,0
01/18/2020, 12:00:00,543.53,959.76,79.88,3.22,0
01/18/2020, 13:00:00,575.66,789.8,186.78,3.48,0
01/18/2020, 14:00:00,449.15,544.64,202.36,4.01,0
01/18/2020, 15:00:00,278.91,351.54,148.83,3.87,0
01/18/2020, 16:00:00,141.31,277.17,75.2,3.42,0
01/18/2020, 17:00:00,38.62,63.96,29.94,2.75,0
01/18/2020, 18:00:00,0.33,0,0.33,0.61,0
01/18/2020, 19:00:00,0,0,0,-1.17,0
01/18/2020, 20:00:00,0,0,0,-1.76,0
01/18/2020, 21:00:00,0,0,0,-1.6,0
01/18/2020, 22:00:00,0,0,0,-2.13,0
01/18/2020, 23:00:00,0,0,0,-3.07,0
01/19/2020, 00:00:00,0,0,0,-3.01,0
01/19/2020, 01:00:00,0,0,0,-3.06,0
01/19/2020, 02:00:00,0,0,0,-2.9,0
01/19/2020, 03:00:00,0,0,0,-2.13,0
01/19/2020, 04:00:00,0,0,0,-3.67,0
01/19/2020, 05:00:00,0,0,0,-4.52,0
01/19/2020, 06:00:00,0,0,0,-4.48,0
01/19/2020, 07:00:00,0,0,0,-4.26,0
01/19/2020, 08:00:00,24.95,103.12,16.74,-4.62,0
01/19/2020, 09:00:00,168.53,557.68,60.15,-2.78,0
01/19/2020, 10:00:00,332.21,760.51,82.74,0.27,0
01/19/2020, 11:00:00,459.59,852.19,94.69,2.38,0
01/19/2020, 12:00:00,530.22,880.16,102.66,3.08,0
01/19/2020, 13:00:00,544.98,913.11,93.01,4.57,0
01/19/2020, 14:00:00,497.22,911.69,81.64,5.24,0
01/19/2020, 15:00:00,389.17,852.59,73.1,5.34,0
01/19/2020, 16:00:00,242.65,768.09,52.84,5.33,0
01/19/2020, 17:00:00,66.94,324.04,25.7,4.34,0
01/19/2020, 18:00:00,0.64,0,0.64,2.92,0
01/19/2020, 19:00:00,0,0,0,1.8,0
01/19/2020, 20:00:00,0,0,0,1.4,0
01/19/2020, 21:00:00,0,0,0,0.35,0
01/19/2020, 22:00:00,0,0,0,0.13,0
01/19/2020, 23:00:00,0,0,0,0.68,0
01/20/2020, 00:00:00,0,0,0,1.08,0
01/20/2020, 01:00:00,0,0,0,0.96,0
01/20/2020, 02:00:00,0,0,0,1.03,0
01/20/2020, 03:00:00,0,0,0,1.05,0
01/20/2020, 04:00:00,0,0,0,0.89,0
01/20/2020, 05:00:00,0,0,0,0.51,0
01/20/2020, 06:00:00,0,0,0,0.24,0
01/20/2020, 07:00:00,0.01,0,0.01,0.32,0
01/20/2020, 08:00:00,35.66,172.35,22.35,0,0
01/20/2020, 09:00:00,177.38,530.36,73.82,1.92,0
01/20/2020, 10:00:00,297.02,474.05,143.69,4.05,0
01/20/2020, 11:00:00,435.36,642.49,154.84,4.62,0
01/20/2020, 12:00:00,543.17,922.2,92.92,6.27,0
01/20/2020, 13:00:00,602.82,888.24,159.48,7.27,0
01/20/2020, 14:00:00,502.12,794.81,135.08,7.97,0
01/20/2020, 15:00:00,338.59,362.95,199.3,7.83,0
01/20/2020, 16:00:00,158.15,80.05,134.44,7.33,0
01/20/2020, 17:00:00,34.88,0.46,34.85,6.59,0
01/20/2020, 18:00:00,0.14,0,0.14,5.76,0
01/20/2020, 19:00:00,0,0,0,4.82,0
01/20/2020, 20:00:00,0,0,0,4.48,0
01/20/2020, 21:00:00,0,0,0,4.47,0
01/20/2020, 22:00:00,0,0,0,3.26,0
01/20/2020, 23:00:00,0,0,0,2.94,0
01/21/2020, 00:00:00,0,0,0,2.73,0
01/21/2020, 01:00:00,0,0,0,3.24,0
01/21/2020, 02:00:00,0,0,0,3.16,0
01/21/2020, 03:00:00,0,0,0,3.14,0
01/21/2020, 04:00:00,0,0,0,2.38,0
01/21/2020, 05:00:00,0,0,0,2.24,0
01/21/2020, 06:00:00,0,0,0,1.06,0
01/21/2020, 07:00:00,0,0,0,1.38,0
01/21/2020, 08:00:00,6.31,1.49,6.21,2.34,0
01/21/2020, 09:00:00,52.68,0.06,52.67,6.07,0
01/21/2020, 10:00:00,133.09,0,133.09,8.35,0
01/21/2020, 11:00:00,243.07,10.03,238.52,10,0
01/21/2020, 12:00:00,295.86,33.88,279.16,8.51,0
01/21/2020, 13:00:00,183.96,0,183.96,7.41,0
01/21/2020, 14:00:00,138.47,0,138.47,8.02,0
01/21/2020, 15:00:00,255.23,98.76,220.29,9.1,0
01/21/2020, 16:00:00,148.7,17.99,143.34,10.39,0
01/21/2020, 17:00:00,60.66,10.09,59.41,8.96,0
01/21/2020, 18:00:00,0.33,0,0.33,7.14,0
01/21/2020, 19:00:00,0,0,0,5.56,0
01/21/2020, 20:00:00,0,0,0,5.19,0
01/21/2020, 21:00:00,0,0,0,5.36,0
01/21/2020, 22:00:00,0,0,0,4.99,0
01/21/2020, 23:00:00,0,0,0,5.4,0
01/22/2020, 00:00:00,0,0,0,4.93,0
01/22/2020, 01:00:00,0,0,0,4.53,0
01/22/2020, 02:00:00,0,0,0,4.39,0
01/22/2020, 03:00:00,0,0,0,5.56,0
01/22/2020, 04:00:00,0,0,0,5,0
01/22/2020, 05:00:00,0,0,0,4.72,0
01/22/2020, 06:00:00,0,0,0,4.9,0
01/22/2020, 07:00:00,0,0,0,4.94,0
01/22/2020, 08:00:00,12.63,6.2,12.28,4.76,0
01/22/2020, 09:00:00,93.97,3.44,93.33,5.26,0
01/22/2020, 10:00:00,149.93,0,149.93,5.68,0
01/22/2020, 11:00:00,290.56,29.79,277.28,6.72,0
01/22/2020, 12:00:00,368.28,75.67,330.65,7.35,0
01/22/2020, 13:00:00,524.76,600.11,221.31,8.47,0
01/22/2020, 14:00:00,249.44,46.74,227.27,7.85,0
01/22/2020, 15:00:00,251.89,357.22,120.29,7.46,0
01/22/2020, 16:00:00,84.88,51.68,69.35,7.01,0
01/22/2020, 17:00:00,63.68,52.89,55.05,7.06,0
01/22/2020, 18:00:00,1.37,0,1.37,6.29,0
01/22/2020, 19:00:00,0,0,0,5.15,0
01/22/2020, 20:00:00,0,0,0,4.65,0
01/22/2020, 21:00:00,0,0,0,3.99,0
01/22/2020, 22:00:00,0,0,0,0.22,0
01/22/2020, 23:00:00,0,0,0,-0.27,0
01/23/2020, 00:00:00,0,0,0,0.83,0
01/23/2020, 01:00:00,0,0,0,1.07,0
01/23/2020, 02:00:00,0,0,0,0.72,0
01/23/2020, 03:00:00,0,0,0,0.49,0
01/23/2020, 04:00:00,0,0,0,0.83,0
01/23/2020, 05:00:00,0,0,0,1.1,0
01/23/2020, 06:00:00,0,0,0,0.5,0
01/23/2020, 07:00:00,0.01,0,0.01,-1.57,0
01/23/2020, 08:00:00,15.12,23.03,14.14,-1.35,0
01/23/2020, 09:00:00,67.12,0.21,67.08,-1.18,0
01/23/2020, 10:00:00,140.06,0.1,140.02,-0.61,0
01/23/2020, 11:00:00,213.05,133.38,150.81,0.05,0
01/23/2020, 12:00:00,308.8,268.53,175.94,0.71,0
01/23/2020, 13:00:00,533.43,624.64,215.14,1.84,0
01/23/2020, 14:00:00,325.3,179.48,240.49,2.41,0
01/23/2020, 15:00:00,245.97,243.5,153.24,3.11,0
01/23/2020, 16:00:00,264.19,736.43,71.78,4.24,0
01/23/2020, 17:00:00,82.12,448.78,23.47,4.79,0
01/23/2020, 18:00:00,0.9,0,0.9,2.96,0
01/23/2020, 19:00:00,0,0,0,1.6,0
01/23/2020, 20:00:00,0,0,0,0.88,0
01/23/2020, 21:00:00,0,0,0,0.51,0
01/23/2020, 22:00:00,0,0,0,0.51,0
01/23/2020, 23:00:00,0,0,0,1.21,0
01/24/2020, 00:00:00,0,0,0,2.25,0
01/24/2020, 01:00:00,0,0,0,4.03,0
01/24/2020, 02:00:00,0,0,0,4.66,0
01/24/2020, 03:00:00,0,0,0,5.01,0
01/24/2020, 04:00:00,0,0,0,4.26,0
01/24/2020, 05:00:00,0,0,0,1.19,0
01/24/2020, 06:00:00,0,0,0,4.16,0
01/24/2020, 07:00:00,0,0,0,4.51,0
01/24/2020, 08:00:00,30.05,236.78,10.83,4.74,0
01/24/2020, 09:00:00,195.31,779.03,37.93,6.12,0
01/24/2020, 10:00:00,349.73,661.19,133.72,8,0
01/24/2020, 11:00:00,440.05,751.13,105.79,9.08,0
01/24/2020, 12:00:00,586.53,732.69,220.15,10.02,0
01/24/2020, 13:00:00,618.85,916.53,149.3,10.34,0
01/24/2020, 14:00:00,537.99,927.88,98.43,10.7,0
01/24/2020, 15:00:00,365.43,624.76,117.49,10.97,0
01/24/2020, 16:00:00,99.29,14.29,94.65,9.78,0
01/24/2020, 17:00:00,26.39,6.03,25.94,8.49,0
01/24/2020, 18:00:00,0.11,0.42,0.1,7.05,0
01/24/2020, 19:00:00,0,0,0,6.19,0
01/24/2020, 20:00:00,0,0,0,5.7,0
01/24/2020, 21:00:00,0,0,0,5.29,0
01/24/2020, 22:00:00,0,0,0,5.37,0
01/24/2020, 23:00:00,0,0,0,6.87,0
01/25/2020, 00:00:00,0,0,0,7.12,0
01/25/2020, 01:00:00,0,0,0,6.57,0
01/25/2020, 02:00:00,0,0,0,6.56,0
01/25/2020, 03:00:00,0,0,0,5.52,0
01/25/2020, 04:00:00,0,0,0,3.77,0
01/25/2020, 05:00:00,0,0,0,2.45,0
01/25/2020, 06:00:00,0,0,0,4.47,0
01/25/2020, 07:00:00,0.01,0,0.01,2.78,0
01/25/2020, 08:00:00,28.7,188.42,11.35,1.55,0
01/25/2020, 09:00:00,194.03,773.56,35.45,5.98,0
01/25/2020, 10:00:00,361.49,916.5,46.97,7.89,0
01/25/2020, 11:00:00,490.06,982.09,51.97,9.08,0
01/25/2020, 12:00:00,564.21,1009.43,54.28,9.71,0
01/25/2020, 13:00:00,578.99,1015.32,55.11,10.27,0
01/25/2020, 14:00:00,536.86,1000.06,59.05,10.32,0
01/25/2020, 15:00:00,337.29,469.14,153.11,9.22,0
01/25/2020, 16:00:00,153.31,122.49,114.6,8.82,0
01/25/2020, 17:00:00,52.89,171.69,35.78,8.21,0
01/25/2020, 18:00:00,0.98,0,0.98,7.62,0
01/25/2020, 19:00:00,0,0,0,6.47,0
01/25/2020, 20:00:00,0,0,0,6.3,0
01/25/2020, 21:00:00,0,0,0,5.13,0
01/25/2020, 22:00:00,0,0,0,4.6,0
01/25/2020, 23:00:00,0,0,0,4.16,0
01/26/2020, 00:00:00,0,0,0,3.41,0
01/26/2020, 01:00:00,0,0,0,3.85,0
01/26/2020, 02:00:00,0,0,0,4.47,0
01/26/2020, 03:00:00,0,0,0,4.7,0
01/26/2020, 04:00:00,0,0,0,4.99,0
01/26/2020, 05:00:00,0,0,0,4.66,0
01/26/2020, 06:00:00,0,0,0,4.77,0
01/26/2020, 07:00:00,0.04,0,0.04,4.8,0
01/26/2020, 08:00:00,37.53,252.5,16.19,5.07,0
01/26/2020, 09:00:00,231.53,760.01,75.58,6.54,0
01/26/2020, 10:00:00,292.61,505.33,115.47,7.42,0
01/26/2020, 11:00:00,481.44,650.61,192.37,8.63,0
01/26/2020, 12:00:00,380.24,200.37,279.05,9.33,0
01/26/2020, 13:00:00,372.64,248.82,242.85,9.88,0
01/26/2020, 14:00:00,203.48,3.91,201.51,10.08,0
01/26/2020, 15:00:00,191.37,1.1,190.89,10.22,0
01/26/2020, 16:00:00,195.18,347.36,108.53,10.09,0
01/26/2020, 17:00:00,77.19,112.98,61.83,9.3,0
01/26/2020, 18:00:00,4.6,0,4.6,8.56,0
01/26/2020, 19:00:00,0,0,0,7.44,0
01/26/2020, 20:00:00,0,0,0,7.08,0
01/26/2020, 21:00:00,0,0,0,6.38,0
01/26/2020, 22:00:00,0,0,0,5.99,0
01/26/2020, 23:00:00,0,0,0,5.42,0
01/27/2020, 00:00:00,0,0,0,5.19,0
01/27/2020, 01:00:00,0,0,0,5.63,0
01/27/2020, 02:00:00,0,0,0,4.07,0
01/27/2020, 03:00:00,0,0,0,1.4,0
01/27/2020, 04:00:00,0,0,0,0.88,0
01/27/2020, 05:00:00,0,0,0,1.35,0
01/27/2020, 06:00:00,0,0,0,1.77,0
01/27/2020, 07:00:00,0,0,0,1.22,0
01/27/2020, 08:00:00,14.93,1.15,14.84,0.83,0
01/27/2020, 09:00:00,38.28,0.06,38.27,1.28,0
01/27/2020, 10:00:00,109.09,0.01,109.09,1.93,0
01/27/2020, 11:00:00,138.32,0,138.32,1.96,0
01/27/2020, 12:00:00,224.56,21.01,213.54,2.64,0
01/27/2020, 13:00:00,362.03,154.26,280.83,4.04,0
01/27/2020, 14:00:00,82.02,0.01,82.01,3.36,0
01/27/2020, 15:00:00,134.25,0,134.25,3.13,0
01/27/2020, 16:00:00,68.06,0,68.06,3.36,0
01/27/2020, 17:00:00,18.23,1.02,18.15,3.21,0
01/27/2020, 18:00:00,0.23,0.37,0.22,2.44,0
01/27/2020, 19:00:00,0,0,0,1.25,0
01/27/2020, 20:00:00,0,0,0,1.68,0
01/27/2020, 21:00:00,0,0,0,3.67,0
01/27/2020, 22:00:00,0,0,0,3.11,0
01/27/2020, 23:00:00,0,0,0,2.55,0
01/28/2020, 00:00:00,0,0,0,1.98,0
01/28/2020, 01:00:00,0,0,0,1.75,0
01/28/2020, 02:00:00,0,0,0,1.16,0
01/28/2020, 03:00:00,0,0,0,0.62,0
01/28/2020, 04:00:00,0,0,0,0.55,0
01/28/2020, 05:00:00,0,0,0,0.31,0
01/28/2020, 06:00:00,0,0,0,-0.41,0
01/28/2020, 07:00:00,0.02,0,0.02,-0.46,0
01/28/2020, 08:00:00,36.85,262.81,13.75,-0.21,0
01/28/2020, 09:00:00,207.77,794.92,38.39,1.24,0
01/28/2020, 10:00:00,376.99,924.38,51.35,1.91,0
01/28/2020, 11:00:00,506.75,983.9,57.88,2.59,0
01/28/2020, 12:00:00,580.6,1008.52,60.11,3.48,0
01/28/2020, 13:00:00,593.89,1012.04,60.07,5.02,0
01/28/2020, 14:00:00,546.89,998.61,58.03,6.01,0
01/28/2020, 15:00:00,442.5,960.86,53.16,7.24,0
01/28/2020, 16:00:00,291.13,886.71,42.57,7.45,0
01/28/2020, 17:00:00,104.14,551.7,24.8,6.18,0
01/28/2020, 18:00:00,1.36,0,1.36,3.75,0
01/28/2020, 19:00:00,0,0,0,2.7,0
01/28/2020, 20:00:00,0,0,0,1.3,0
01/28/2020, 21:00:00,0,0,0,1.24,0
01/28/2020, 22:00:00,0,0,0,1.37,0
01/28/2020, 23:00:00,0,0,0,2.18,0
01/29/2020, 00:00:00,0,0,0,1.67,0
01/29/2020, 01:00:00,0,0,0,0.8,0
01/29/2020, 02:00:00,0,0,0,-0.99,0
01/29/2020, 03:00:00,0,0,0,-0.38,0
01/29/2020, 04:00:00,0,0,0,-0.36,0
01/29/2020, 05:00:00,0,0,0,0.12,0
01/29/2020, 06:00:00,0,0,0,0.2,0
01/29/2020, 07:00:00,0,0,0,0.43,0
01/29/2020, 08:00:00,7.66,3.08,7.52,0.45,0
01/29/2020, 09:00:00,63.51,0,63.51,1.06,0
01/29/2020, 10:00:00,148.67,0,148.67,1.84,0
01/29/2020, 11:00:00,249.26,4.79,246.92,2.53,0
01/29/2020, 12:00:00,400.28,157.05,318.22,3.42,0
01/29/2020, 13:00:00,544.33,571.14,240.94,3.88,0
01/29/2020, 14:00:00,460.61,463.64,231.9,4,0
01/29/2020, 15:00:00,318.15,175.44,241.38,4.46,0
01/29/2020, 16:00:00,228.64,234.6,165.18,4.34,0
01/29/2020, 17:00:00,48.68,9.04,46.92,3.62,0
01/29/2020, 18:00:00,0.9,0.02,0.9,2.47,0
01/29/2020, 19:00:00,0,0,0,1.21,0
01/29/2020, 20:00:00,0,0,0,-0.08,0
01/29/2020, 21:00:00,0,0,0,-0.54,0
01/29/2020, 22:00:00,0,0,0,-1.05,0
01/29/2020, 23:00:00,0,0,0,-1.15,0
01/30/2020, 00:00:00,0,0,0,-1.56,0
01/30/2020, 01:00:00,0,0,0,-2.2,0
01/30/2020, 02:00:00,0,0,0,-2.6,0
01/30/2020, 03:00:00,0,0,0,-2.57,0
01/30/2020, 04:00:00,0,0,0,-3.37,0
01/30/2020, 05:00:00,0,0,0,-1.86,0
01/30/2020, 06:00:00,0,0,0,-0.03,0
01/30/2020, 07:00:00,0.06,0,0.06,0.02,0
01/30/2020, 08:00:00,39.25,138.95,27.96,0.65,0
01/30/2020, 09:00:00,149.46,114.87,118.88,1.54,0
01/30/2020, 10:00:00,346.05,595.08,128.94,2.46,0
01/30/2020, 11:00:00,445.71,662.18,133.27,1.4,0
01/30/2020, 12:00:00,558.08,645.83,222.76,2.83,0
01/30/2020, 13:00:00,200.55,0.25,200.41,2.29,0
01/30/2020, 14:00:00,159.19,0,159.19,2.11,0
01/30/2020, 15:00:00,216.45,6.08,213.86,2.23,0
01/30/2020, 16:00:00,119.39,2.03,118.69,1.96,0
01/30/2020, 17:00:00,29.12,0.7,29.07,1.1,0
01/30/2020, 18:00:00,0.59,0.07,0.58,-1.1,0
01/30/2020, 19:00:00,0,0,0,-1.94,0
01/30/2020, 20:00:00,0,0,0,-2.27,0
01/30/2020, 21:00:00,0,0,0,-2.1,0
01/30/2020, 22:00:00,0,0,0,-2.52,0
01/30/2020, 23:00:00,0,0,0,-3.31,0
01/31/2020, 00:00:00,0,0,0,-3.05,0
01/31/2020, 01:00:00,0,0,0,-2.78,0
01/31/2020, 02:00:00,0,0,0,-2.11,0
01/31/2020, 03:00:00,0,0,0,-2.01,0
01/31/2020, 04:00:00,0,0,0,-1.45,0
01/31/2020, 05:00:00,0,0,0,-0.87,0
01/31/2020, 06:00:00,0,0,0,-0.13,0
01/31/2020, 07:00:00,0.22,0,0.22,0.49,0
01/31/2020, 08:00:00,52.03,313.79,23.04,1.52,0
01/31/2020, 09:00:00,250.97,567.55,133.94,3.32,0
01/31/2020, 10:00:00,268.67,184.31,201.63,4.74,0
01/31/2020, 11:00:00,454.94,543.53,201.83,6.8,0
01/31/2020, 12:00:00,579.12,679.72,222.02,8.23,0
01/31/2020, 13:00:00,434.81,177.33,338.93,8.63,0
01/31/2020, 14:00:00,411.54,232.19,295.6,8.93,0
01/31/2020, 15:00:00,366.77,337.66,226.51,9.35,0
01/31/2020, 16:00:00,221.72,276.56,132.67,8.26,0
01/31/2020, 17:00:00,90.79,81.44,77.82,7.28,0
01/31/2020, 18:00:00,3.76,0,3.76,6.48,0
01/31/2020, 19:00:00,0,0,0,6.21,0
01/31/2020, 20:00:00,0,0,0,6.19,0
01/31/2020, 21:00:00,0,0,0,6.52,0
01/31/2020, 22:00:00,0,0,0,6.8,0
01/31/2020, 23:00:00,0,0,0,6.8,0
02/01/2020, 00:00:00,0,0,0,7.14,0
02/01/2020, 01:00:00,0,0,0,7.02,0
02/01/2020, 02:00:00,0,0,0,6.85,0
02/01/2020, 03:00:00,0,0,0,7.07,0
02/01/2020, 04:00:00,0,0,0,7.72,0
02/01/2020, 05:00:00,0,0,0,8.29,0
02/01/2020, 06:00:00,0,0,0,8.62,0
02/01/2020, 07:00:00,0.07,0,0.07,9.11,0
02/01/2020, 08:00:00,25.98,28.97,24.41,10.25,0
02/01/2020, 09:00:00,117.08,13.63,113.81,11.39,0
02/01/2020, 10:00:00,331.77,322.27,210.17,12.24,0
02/01/2020, 11:00:00,486.74,437.28,279.54,14.16,0
02/01/2020, 12:00:00,447.26,326.98,273.23,14.4,0
02/01/2020, 13:00:00,589.98,608.97,258.35,15.15,0
02/01/2020, 14:00:00,475.9,345.78,299.21,14.82,0
02/01/2020, 15:00:00,261.26,101.43,216.14,14.96,0
02/01/2020, 16:00:00,114.53,0.08,114.5,14.31,0
02/01/2020, 17:00:00,52.65,35.75,48.29,14.22,0
02/01/2020, 18:00:00,2.14,0.11,2.14,13.25,0
02/01/2020, 19:00:00,0,0,0,12.72,0
02/01/2020, 20:00:00,0,0,0,12.85,0
02/01/2020, 21:00:00,0,0,0,11.33,0
02/01/2020, 22:00:00,0,0,0,11.19,0
02/01/2020, 23:00:00,0,0,0,12.96,0
02/02/2020, 00:00:00,0,0,0,12.41,0
02/02/2020, 01:00:00,0,0,0,10.77,0
02/02/2020, 02:00:00,0,0,0,10.62,0
02/02/2020, 03:00:00,0,0,0,10.21,0
02/02/2020, 04:00:00,0,0,0,9.75,0
02/02/2020, 05:00:00,0,0,0,10.05,0
02/02/2020, 06:00:00,0,0,0,12.19,0
02/02/2020, 07:00:00,0.14,0,0.14,12.26,0
02/02/2020, 08:00:00,42.78,289.53,14.58,12.52,0
02/02/2020, 09:00:00,225.7,832.23,35.89,13.48,0
02/02/2020, 10:00:00,398.69,953.44,46.48,16.21,0
02/02/2020, 11:00:00,530.14,1007.35,51.85,18.17,0
02/02/2020, 12:00:00,607.4,1031.55,54.72,19.71,0
02/02/2020, 13:00:00,622.47,1036.16,54.75,20.28,0
02/02/2020, 14:00:00,576.99,1026.43,53.18,20.89,0
02/02/2020, 15:00:00,472.59,995.91,48.64,21.02,0
02/02/2020, 16:00:00,319.41,928.2,40.77,20.67,0
02/02/2020, 17:00:00,129.53,666.95,25.66,19.51,0
02/02/2020, 18:00:00,2.65,0.09,2.65,16.63,0
02/02/2020, 19:00:00,0,0,0,13.69,0
02/02/2020, 20:00:00,0,0,0,12.55,0
02/02/2020, 21:00:00,0,0,0,11.98,0
02/02/2020, 22:00:00,0,0,0,8.22,0
02/02/2020, 23:00:00,0,0,0,1.79,0
02/03/2020, 00:00:00,0,0,0,-0.53,0
02/03/2020, 01:00:00,0,0,0,-1.59,0
02/03/2020, 02:00:00,0,0,0,-2.25,0
02/03/2020, 03:00:00,0,0,0,-3.06,0
02/03/2020, 04:00:00,0,0,0,-3.58,0
02/03/2020, 05:00:00,0,0,0,-3.69,0
02/03/2020, 06:00:00,0.02,0,0.02,-3.68,0
02/03/2020, 07:00:00,0.04,0,0.04,-3.9,0
02/03/2020, 08:00:00,5.86,4.53,5.64,-5.15,0
02/03/2020, 09:00:00,31.48,1.09,31.22,-5.97,0
02/03/2020, 10:00:00,67.41,0.26,67.32,-6.11,0
02/03/2020, 11:00:00,99.01,0.04,98.99,-6.4,0
02/03/2020, 12:00:00,108.38,0.1,108.33,-7.91,0
02/03/2020, 13:00:00,157.57,0.06,157.54,-8.23,0
02/03/2020, 14:00:00,157.94,0.01,157.93,-8.36,0
02/03/2020, 15:00:00,191.31,0.05,191.29,-8.57,0
02/03/2020, 16:00:00,106.44,0.74,106.23,-8.63,0
02/03/2020, 17:00:00,33.72,2.01,33.53,-8.96,0
02/03/2020, 18:00:00,3.63,0.83,3.59,-8.96,0
02/03/2020, 19:00:00,0.02,0,0.02,-9.4,0
02/03/2020, 20:00:00,0.02,0,0.02,-9.76,0
02/03/2020, 21:00:00,0.02,0,0.02,-9.95,0
02/03/2020, 22:00:00,0.02,0,0.02,-10.51,0
02/03/2020, 23:00:00,0.02,0,0.02,-10.66,0
02/04/2020, 00:00:00,0.01,0,0.01,-10.84,0
02/04/2020, 01:00:00,0.01,0,0.01,-11.35,0
02/04/2020, 02:00:00,0.01,0,0.01,-11.52,0
02/04/2020, 03:00:00,0.01,0,0.01,-11.76,0
02/04/2020, 04:00:00,0.01,0,0.01,-12.21,0
02/04/2020, 05:00:00,0.01,0,0.01,-12.3,0
02/04/2020, 06:00:00,0,0,0,-12.43,0
02/04/2020, 07:00:00,0.08,0,0.08,-12.54,0
