0,Golden,Colorado,0,-105.172,39.739,0

Date (MM/DD/YYYY),Time (HH:MM),temp_ambient,wind_direction,wind_speed,temp_air,SRRL_Avg_Wind_Speed@6ft[m/s],DNI (W/m^2),DHI (W/m^2),GHI (W/m^2),Alb
01/18/2020,19:00:00,-1.454088375,352.0,1.09,-1.284466667,0.2974,0.0,0.0,0.0,0.0

01/18/2020,20:00:00,-2.667922375,296.0,3.01,-2.537066667,1.9819333330000002,0.0,0.0,0.0,0.0

01/18/2020,21:00:00,-4.237847625,45.0,0.49,-1.9117333330000001,0.6964,0.0,0.0043933670000000005,0.0,0.0

01/18/2020,22:00:00,-3.50149175,322.0,0.47,-3.0846,0.6648666670000001,0.0,0.0,0.0,0.0

01/18/2020,23:00:00,-6.108161,254.0,0.88,-2.7972666669999997,0.1174,0.0,0.0,0.0,0.0

01/19/2020,00:00:00,-6.64476925,251.0,0.69,-2.8883333330000003,1.104533333,0.0,0.0169857,0.0,0.0

01/19/2020,01:00:00,-6.349395875,220.0,1.83,-3.1789333330000002,1.672533333,0.0,0.0,0.0,0.0

01/19/2020,02:00:00,-3.7423230000000003,287.0,0.91,-2.583333333,1.288,0.0,1.67e-08,0.0,0.0

01/19/2020,03:00:00,-5.833637125,234.0,1.48,-3.429333333,1.4476,0.0,0.0,0.0,0.0

01/19/2020,04:00:00,-6.058523375,24.0,0.1,-4.8234,1.9519333330000002,0.0,0.0,0.0,0.0

01/19/2020,05:00:00,-6.654371,261.0,1.55,-4.994333333,1.4468666669999999,0.0,0.0036508829999999997,0.0,0.0

01/19/2020,06:00:00,-7.080104375,255.0,1.18,-4.8052,0.7092,0.0,0.0,0.0,0.0

01/19/2020,07:00:00,-7.376480625,316.0,1.31,-5.079666667,0.806333333,0.0,0.0,0.0,0.0

01/19/2020,08:00:00,-4.406914375,239.0,0.71,-3.202066667,0.018466667,8.431893815,17.22683142,25.65872523,0.295766667

01/19/2020,09:00:00,0.659246425,101.0,0.97,-0.059666667,0.815866667,102.2661483,59.12286834,161.3890166,0.2428

01/19/2020,10:00:00,2.602695625,135.0,0.75,1.79,0.898933333,241.06683999999998,81.04131,322.10815,0.226473333

01/19/2020,11:00:00,3.2955925,85.0,3.02,4.0754,2.0548,355.95406339999994,92.53800332,448.49206669999995,0.22260666699999998

01/19/2020,12:00:00,5.840116625,140.0,1.93,5.057866667,1.7074,419.24662,100.76153000000001,520.00815,0.222186667

01/19/2020,13:00:00,6.67579175,127.0,0.35,5.799333333,2.168133333,441.4835183,92.10241500000001,533.5859333000001,0.2268

01/19/2020,14:00:00,6.73965975,92.0,3.56,6.559333333,2.533666667,403.4777317,82.655085,486.1328166999999,0.236886667

01/19/2020,15:00:00,7.11690625,86.0,3.19,6.396666667000001,1.6249333330000002,303.102605,74.40767833,377.5102833,0.24986

01/19/2020,16:00:00,6.481942500000001,113.0,1.14,5.9473333329999996,1.5742666669999998,175.91043169999998,54.54921834,230.45965,0.25468

01/19/2020,17:00:00,3.864591625,320.0,0.36,3.0615333330000003,1.3155333329999999,36.61109401,28.11213067,64.72322468,0.0

01/19/2020,18:00:00,-0.22963875,267.0,0.69,1.885933333,1.152666667,0.0,1.213066367,0.924992633,0.0

01/19/2020,19:00:00,-1.512274125,273.0,1.26,1.257533333,1.5618666669999999,0.0,0.0,0.0,0.0

01/19/2020,20:00:00,-2.7173365,257.0,1.16,0.233333333,1.797733333,0.0,0.0,0.0,0.0

01/19/2020,21:00:00,-0.875310288,258.0,1.37,-0.0912,2.391066667,0.0,0.0,0.0,0.0

01/19/2020,22:00:00,-2.752064625,201.0,0.48,0.11013333300000001,1.326133333,0.0,0.0,0.0,0.0

01/19/2020,23:00:00,-2.3158540000000003,232.0,0.71,0.647266667,2.554533333,0.0,0.0,0.0,0.0

01/20/2020,00:00:00,-1.484095125,267.0,2.89,1.21,2.6936,0.0,0.0,0.0,0.0

01/20/2020,01:00:00,-3.988685125,236.0,1.86,0.7423333329999999,2.7912,0.0,0.0,0.0,0.0

01/20/2020,02:00:00,-3.0851665,286.0,2.39,0.449933333,2.267666667,0.0,0.0,0.0,0.0

01/20/2020,03:00:00,-1.452181625,273.0,1.91,0.36,2.348666667,0.0,0.0,0.0,0.0

01/20/2020,04:00:00,-3.755593,265.0,0.55,0.044533333,1.3472,0.0,0.0,0.0,0.0

01/20/2020,05:00:00,-4.11156775,231.0,1.41,-0.31093333300000003,1.4610666669999999,0.0,0.0,0.0,0.0

01/20/2020,06:00:00,-0.34081745,268.0,2.73,-0.027733333,2.165133333,0.0,0.0,0.0,0.0

01/20/2020,07:00:00,-1.74460675,117.0,0.68,-0.3218,0.6836,0.0,0.00504305,0.0,0.0

01/20/2020,08:00:00,-1.424426875,260.0,1.87,0.950466667,0.983733333,14.04228184,22.23580395,36.27808578,0.288253333

01/20/2020,09:00:00,4.18572275,192.0,0.92,3.7546,0.880866667,97.25598998,72.702475,169.958465,0.240246667

01/20/2020,10:00:00,5.6137690000000005,125.0,1.4,5.660666667,1.296333333,149.96966669999998,139.82385,289.7935167,0.22421999999999997

01/20/2020,11:00:00,8.277536625,164.0,0.27,7.026333332999999,0.756733333,273.31262000000004,152.7077634,426.02038330000005,0.225006667

01/20/2020,12:00:00,8.414754125,87.0,2.73,8.380666667,1.503133333,443.16821830000004,92.57606501,535.7442834,0.22471999999999998

01/20/2020,13:00:00,9.27975925,156.0,0.78,9.377333333,1.0426,435.76509330000005,154.99884,590.7639333,0.22618000000000002

01/20/2020,14:00:00,9.626354625,13.0,1.49,9.410666667000001,0.9005333329999999,356.5123317,133.78618500000002,490.29851669999994,0.229386667

01/20/2020,15:00:00,9.123284875,47.0,1.34,8.111333333,0.733533333,137.4809333,191.7855834,329.2665167,0.219246667

01/20/2020,16:00:00,8.011664125,342.0,0.5,7.0526,0.256,23.07361499,130.9399133,154.01352830000002,0.175633333

01/20/2020,17:00:00,4.99294775,326.0,0.76,6.047933333,0.0562,0.0,36.98341784,35.7773835,0.0

01/20/2020,18:00:00,3.68032025,316.0,0.82,5.330733333,0.017533333,0.0,0.61272385,0.342427117,0.0

01/20/2020,19:00:00,2.91609475,247.0,0.96,4.251266666999999,0.142,0.0,0.001639767,0.0,0.0

01/20/2020,20:00:00,2.395106125,297.0,0.61,3.9222666669999997,0.442266667,0.0,0.0,0.0,0.0

01/20/2020,21:00:00,1.069075375,306.0,1.38,4.0169999999999995,0.014466666999999999,0.0,0.0,0.0,0.0

01/20/2020,22:00:00,-0.38147926299999996,313.0,0.73,2.3642,0.068933333,0.0,0.0,0.0,0.0

01/20/2020,23:00:00,0.33937740000000005,306.0,1.14,1.7558,0.3052,0.0,0.012251966999999999,0.0,0.0

01/21/2020,00:00:00,-0.18376666600000002,247.0,1.13,3.302133333,0.0,0.0,0.022431,0.0,0.0

01/21/2020,01:00:00,0.5925884379999999,299.0,0.11,2.9584,0.001466667,0.0,0.0,0.0,0.0

01/21/2020,02:00:00,0.954673175,313.0,0.22,3.108533333,0.003,0.0,0.0,0.0,0.0

01/21/2020,03:00:00,1.8547895,280.0,0.43,2.74,0.2708,0.0,0.0,0.0,0.0

01/21/2020,04:00:00,1.441088,294.0,0.94,2.109133333,0.229066667,0.0,0.0,0.0,0.0

01/21/2020,05:00:00,1.798866375,45.0,1.45,1.333266667,0.206666667,0.0,0.0,0.0,0.0

01/21/2020,06:00:00,0.75437135,254.0,0.75,1.1798,0.0,0.0,0.0,0.0,0.0

01/21/2020,07:00:00,0.7022326999999999,241.0,0.88,2.0486,0.0,0.0,0.0011138,0.0,0.0

01/21/2020,08:00:00,1.51592475,249.0,1.23,4.926466667,0.388933333,0.0,6.056916049,5.401168501,0.21489333300000002

01/21/2020,09:00:00,4.536359125,227.0,0.83,7.325466667000001,1.2530666670000001,0.0,48.88265333,47.328655,0.182153333

01/21/2020,10:00:00,8.828350875,256.0,1.05,9.313333333,0.8972,0.0,123.48791829999999,121.34836170000001,0.19014

01/21/2020,11:00:00,10.24499125,134.0,1.31,10.80533333,0.34493333299999995,6.84853335,222.13756669999998,228.9861,0.190086667

01/21/2020,12:00:00,8.021530125,123.0,2.08,8.179333332999999,1.021066667,19.51415,267.9363334,287.4504834,0.183273333

01/21/2020,13:00:00,8.78696375,319.0,0.18,8.0436,0.0416,0.0,174.2530333,171.60265,0.17256

01/21/2020,14:00:00,9.028897500000001,70.0,0.53,8.696,0.008533333,0.0,127.04695,124.79201670000002,0.18122666699999998

01/21/2020,15:00:00,12.34694,144.0,0.22,11.04133333,0.0,32.35763333,202.7706834,235.1283167,0.196946667

01/21/2020,16:00:00,10.37236875,245.0,0.77,9.721333332999999,0.1074,4.202326635,138.07001169999998,142.2723383,0.17412666699999998

01/21/2020,17:00:00,8.693824375,10.0,1.07,7.8682,0.544533333,0.0,57.63136967,57.47837433,0.0

01/21/2020,18:00:00,7.163842625,55.0,0.71,6.099533332999999,0.043533333,0.0,0.881456833,0.668022267,0.0

01/21/2020,19:00:00,5.029927375,352.0,0.96,5.510866667,0.0,0.0,0.0,0.0,0.0

01/21/2020,20:00:00,3.811855375,247.0,1.41,5.234066667,0.012133333,0.0,0.0,0.0,0.0

01/21/2020,21:00:00,4.421684125,3.0,0.88,4.8379333330000005,0.0,0.0,0.004640833,0.0,0.0

01/21/2020,22:00:00,3.589042375,288.0,1.21,5.298733333,0.002333333,0.0,0.0,0.0,0.0

01/21/2020,23:00:00,3.6509129999999996,123.0,0.69,4.982533333,0.7696666670000001,0.0,0.006249683000000001,0.0,0.0

01/22/2020,00:00:00,2.7094245,300.0,0.71,4.654266667,0.3232,0.0,0.0,0.0,0.0

01/22/2020,01:00:00,1.593597125,237.0,0.92,4.2104,0.021533332999999998,0.0,0.0,0.0,0.0

01/22/2020,02:00:00,2.929049625,258.0,2.71,5.030266667,3.013466667,0.0,0.0,0.0,0.0

01/22/2020,03:00:00,6.00673225,285.0,4.36,5.361066667,3.7926666669999998,0.0,0.0197083,0.0,0.0

01/22/2020,04:00:00,4.80080075,285.0,1.92,4.981466667,2.171133333,0.0,0.0,0.0,0.0

01/22/2020,05:00:00,3.82267325,308.0,1.14,4.658066667,0.8446,0.0,0.0,0.0,0.0

01/22/2020,06:00:00,4.975820875,303.0,1.63,4.6904,0.8796666670000001,0.0,0.0,0.0,0.0

01/22/2020,07:00:00,4.953348125,285.0,2.16,4.566266667,2.953533333,0.0,0.0,0.0,0.0

01/22/2020,08:00:00,4.87074925,295.0,0.98,4.8076,2.5535333330000003,0.195899281,11.50577929,11.70167857,0.194926667

01/22/2020,09:00:00,6.423634375,319.0,6.89,5.686533333,6.488933332999999,0.10288168199999999,88.47619333,88.57907501,0.19610666699999998

01/22/2020,10:00:00,7.122634625,285.0,2.03,6.564533332999999,3.9184666669999997,0.0,141.47705,139.3070333,0.199566667

01/22/2020,11:00:00,8.144347375,265.0,5.55,7.420733332999999,6.337000000000001,14.00705,261.2513,275.25835,0.204046667

01/22/2020,12:00:00,8.894970625,273.0,5.64,8.390666667,5.443,39.34681668,317.8758667,357.2226834,0.217066667

01/22/2020,13:00:00,9.8953225,322.0,7.33,8.654666667,4.49,295.58781669999996,217.9414167,513.5292334,0.205686667

01/22/2020,14:00:00,7.953607000000001,282.0,5.05,7.496666667,5.424733333,25.76988335,224.13973330000002,249.9096167,0.21436666699999998

01/22/2020,15:00:00,9.377233,293.0,7.09,8.005133333,5.364733333,120.4790533,126.7458733,247.2249267,0.213386667

01/22/2020,16:00:00,7.8037244999999995,295.0,3.17,7.250866667,4.832466667,17.62027668,73.23602833,90.85630501,0.22232

01/22/2020,17:00:00,7.385834625,318.0,1.24,6.5812,2.084066667,6.762258332,52.59089834,59.35315667,0.0

01/22/2020,18:00:00,6.196371125,269.0,4.75,5.690666667,4.215,0.0,2.561559,2.1894255830000002,0.0

01/22/2020,19:00:00,5.24785175,278.0,3.35,4.721666667,3.2136,0.0,0.0,0.0,0.0

01/22/2020,20:00:00,4.181832625,242.0,2.08,4.025333333,2.376933333,0.0,0.0,0.0,0.0

01/22/2020,21:00:00,2.487508125,61.0,2.4,0.973,2.417733333,0.0,0.0,0.0,0.0

01/22/2020,22:00:00,-0.78059895,283.0,0.94,-0.49253333299999996,0.222533333,0.0,0.0,0.0,0.0

01/22/2020,23:00:00,-0.968340375,317.0,1.06,-0.695333333,2.075333333,0.0,0.0,0.0,0.0

01/23/2020,00:00:00,2.060990875,326.0,5.47,1.2878,5.2206,0.0,0.06593196700000001,0.0,0.0

01/23/2020,01:00:00,1.567469625,294.0,4.06,0.8925333329999999,5.019,0.0,0.0,0.0,0.0

01/23/2020,02:00:00,1.009783313,321.0,3.31,0.249866667,3.4502666669999997,0.0,0.0,0.0,0.0

01/23/2020,03:00:00,1.345328125,312.0,2.55,0.724333333,3.82,0.0,0.0,0.0,0.0

01/23/2020,04:00:00,1.695436875,313.0,5.83,1.1200666670000001,3.007733333,0.0,0.0,0.0,0.0

01/23/2020,05:00:00,1.635597875,321.0,4.02,0.932133333,2.682666667,0.0,0.00037128300000000003,0.0,0.0

01/23/2020,06:00:00,-0.570005063,43.0,3.72,-1.4313333330000002,2.9186,0.0,0.0,0.0,0.0

01/23/2020,07:00:00,-1.198822625,118.0,1.0,-1.649666667,0.517,0.0,0.001021067,0.0,0.0

01/23/2020,08:00:00,-0.857875775,98.0,2.64,-1.3295333329999999,2.501933333,1.4910331319999999,14.74446605,16.23549918,0.188793333

01/23/2020,09:00:00,-0.2253402,92.0,1.22,-0.826133333,2.5994666669999997,0.0,67.44784167,66.18481833,0.19088666699999998

01/23/2020,10:00:00,0.5214478379999999,124.0,1.86,-0.143466667,2.629533333,0.0,138.9391667,137.11401,0.19084

01/23/2020,11:00:00,1.641035875,131.0,1.35,1.266333333,2.8952,58.23521665,155.0868667,213.3220833,0.211706667

01/23/2020,12:00:00,2.005311625,85.0,3.03,1.8387333330000002,3.5052,132.8998167,177.18046669999998,310.0802833,0.216546667

01/23/2020,13:00:00,3.9419364999999997,91.0,1.78,3.8608,2.815266667,309.2674,207.4875667,516.7549667,0.213433333

01/23/2020,14:00:00,4.3537685,140.0,2.59,3.3378666669999997,1.9094666669999998,80.7662,239.2023833,319.96858330000003,0.21761333300000002

01/23/2020,15:00:00,5.235261,119.0,0.99,5.110266667,1.9348666669999999,83.72613335,154.7752167,238.50135,0.25004

01/23/2020,16:00:00,4.66408825,96.0,2.05,4.602333333,2.182133333,176.6357267,74.21618834,250.851915,0.251766667

01/23/2020,17:00:00,4.778146625,110.0,0.87,3.774533333,2.445266667,52.06492499,26.67733333,78.74225833,0.0

01/23/2020,18:00:00,1.413278625,321.0,0.62,1.4393333330000002,1.213,0.0,1.9064805,1.57557555,0.0

01/23/2020,19:00:00,1.205217375,277.0,0.77,1.440266667,0.306533333,0.0,0.0,0.0,0.0

01/23/2020,20:00:00,-0.6827580129999999,340.0,1.9,0.057133333,1.647666667,0.0,0.0,0.0,0.0

01/23/2020,21:00:00,-1.005336588,334.0,1.58,0.0656,1.210733333,0.0,0.0,0.0,0.0

01/23/2020,22:00:00,-2.37044775,233.0,0.98,1.3940000000000001,0.873866667,0.0,0.0,0.0,0.0

01/23/2020,23:00:00,-1.2916455629999999,270.0,1.17,2.402866667,0.3662,0.0,0.0,0.0,0.0

01/24/2020,00:00:00,-1.974565625,265.0,1.05,2.363666667,2.816066667,0.0,0.0005569,0.0,0.0

01/24/2020,01:00:00,4.749576125,293.0,3.78,4.2908666669999995,2.2156,0.0,0.036980317,0.0,0.0

01/24/2020,02:00:00,4.492879875,294.0,2.76,4.685,3.3936,0.0,0.0,0.0,0.0

01/24/2020,03:00:00,4.192313875,285.0,2.52,4.887533333,2.5960666669999997,0.0,0.0,0.0,0.0

01/24/2020,04:00:00,-3.0874509999999997,205.0,1.1,0.257666667,1.8452,0.0,0.0,0.0,0.0

01/24/2020,05:00:00,-1.909564625,323.0,0.76,3.013866667,2.425266667,0.0,0.073016317,0.0,0.0

01/24/2020,06:00:00,4.919987,279.0,4.32,4.355066667,5.409,0.0,0.044892717,0.0,0.0

01/24/2020,07:00:00,4.945640625,305.0,5.49,4.355733333,5.193866667,0.0,0.027350117,0.0,0.0

01/24/2020,08:00:00,5.849341375,302.0,4.87,5.42,6.018066667,18.93602473,13.33295132,32.26897605,0.307306667

01/24/2020,09:00:00,8.430923125,262.0,1.71,7.504666667,4.235733333,145.8055017,40.17648167,185.9819833,0.242126667

01/24/2020,10:00:00,9.5997995,274.0,2.58,9.011333333,3.411733333,209.9373117,130.621855,340.5591667,0.221946667

01/24/2020,11:00:00,10.8693375,280.0,5.12,10.267999999999999,4.189133333,321.35387000000003,106.52844669999999,427.88231669999993,0.217966667

01/24/2020,12:00:00,10.930752499999999,85.0,2.26,11.038,1.2034,357.1759833,216.5909,573.7668834,0.21568

01/24/2020,13:00:00,12.8323275,103.0,0.6,12.13,1.7818666669999998,454.05336669999997,148.15216669999998,602.2055333,0.22146

01/24/2020,14:00:00,12.64828375,38.0,1.88,11.62933333,3.121066667,426.5218816000001,97.06946835,523.59135,0.23032666699999998

01/24/2020,15:00:00,11.98810375,12.0,1.54,10.864,2.168333333,242.2707,115.7862833,358.0569833,0.19964

01/24/2020,16:00:00,9.74057675,98.0,1.62,8.772666667000001,1.7278,3.662725,97.0291,100.691825,0.179713333

01/24/2020,17:00:00,8.520719625,122.0,0.41,8.023,0.756466667,0.0,27.725403999999997,27.0817865,0.0

01/24/2020,18:00:00,7.074739375,271.0,0.57,6.350733332999999,2.208,0.0,0.44131586700000003,0.245889267,0.0

01/24/2020,19:00:00,5.650707125,235.0,1.27,5.737133332999999,1.169066667,0.0,0.0,0.0,0.0

01/24/2020,20:00:00,4.431368625,343.0,0.68,5.346866667,0.0398,0.0,0.0,0.0,0.0

01/24/2020,21:00:00,3.92090325,293.0,0.55,5.0628,0.316266667,0.0,0.0,0.0,0.0

01/24/2020,22:00:00,6.38505925,289.0,2.45,6.2682,2.548533333,0.0,0.0,0.0,0.0

01/24/2020,23:00:00,7.2970665,259.0,2.96,7.172933333,2.8294,0.0,0.026514999999999997,0.0,0.0

01/25/2020,00:00:00,7.186833999999999,282.0,2.38,6.546533332999999,2.4260666669999997,0.0,0.0,0.0,0.0

01/25/2020,01:00:00,6.8146830000000005,281.0,1.5,6.492866667,2.3944,0.0,0.0,0.0,0.0

01/25/2020,02:00:00,6.880084375,270.0,2.48,6.1897333329999995,2.976133333,0.0,0.0,0.0,0.0

01/25/2020,03:00:00,2.508910125,94.0,2.39,5.5844,0.950733333,0.0,0.0,0.0,0.0

01/25/2020,04:00:00,2.340925,100.0,0.38,2.3228,0.322866667,0.0,0.0,0.0,0.0

01/25/2020,05:00:00,2.327010125,79.0,1.28,3.306333333,1.8510666669999998,0.0,0.0,0.0,0.0

01/25/2020,06:00:00,5.731145625,347.0,0.63,3.4384,2.3562,0.0,0.0775335,0.0,0.0

01/25/2020,07:00:00,0.671791725,358.0,1.37,1.0406,0.224733333,0.0,0.0,0.0,0.0

01/25/2020,08:00:00,2.141915,310.0,1.32,4.8976,3.228533333,15.52393515,12.80727263,28.33120778,0.30914

01/25/2020,09:00:00,8.873472875,315.0,2.03,7.660666667,3.9466666669999997,147.048885,37.75397667,184.8028617,0.24211999999999997

01/25/2020,10:00:00,10.90060125,281.0,3.34,9.482000000000001,2.4685333330000003,302.8864,49.19155,352.07795,0.2279

01/25/2020,11:00:00,11.477260000000001,255.0,2.93,10.222000000000001,3.7618,426.830145,53.736355,480.5665,0.221266667

01/25/2020,12:00:00,11.2437675,309.0,2.44,10.87333333,3.7728,499.73755,55.66771667,555.4052667000001,0.22104000000000001

01/25/2020,13:00:00,11.90508625,262.0,7.71,11.12866667,4.703933333,513.2409200000001,56.807930000000006,570.04885,0.22616

01/25/2020,14:00:00,11.879605,296.0,5.74,10.61733333,5.293933333,465.2452433,60.84402333,526.0892666999999,0.230786667

01/25/2020,15:00:00,11.30451,301.0,5.23,9.838,4.9348,179.0568134,149.71573669999998,328.77255,0.22485333300000002

01/25/2020,16:00:00,8.96834075,311.0,3.67,8.223333333,2.8444,38.87834501,114.5261433,153.40448830000003,0.18688

01/25/2020,17:00:00,8.151781125,277.0,3.23,8.1648,2.767666667,13.79684183,35.75460167,49.5514435,0.0

01/25/2020,18:00:00,6.19753525,271.0,2.25,6.162999999999999,2.7452666669999997,0.0,1.918249417,1.51382255,0.0

01/25/2020,19:00:00,5.427589875,296.0,1.2,6.2596,1.3690666669999998,0.0,0.0,0.0,0.0

01/25/2020,20:00:00,4.114777375,306.0,1.05,5.7038,0.08873333300000001,0.0,0.0,0.0,0.0

01/25/2020,21:00:00,4.21855925,333.0,0.19,4.869866667,0.1858,0.0,0.0,0.0,0.0

01/25/2020,22:00:00,4.498693625,11.0,1.23,4.180066667,2.0386666669999998,0.0,0.0,0.0,0.0

01/25/2020,23:00:00,3.014759875,269.0,0.53,3.8048666669999998,0.34700000000000003,0.0,0.0,0.0,0.0

01/26/2020,00:00:00,3.44523675,62.0,3.93,3.508866667,2.3794,0.0,0.0,0.0,0.0

01/26/2020,01:00:00,3.5705,316.0,2.35,4.244066667,2.326,0.0,0.000993283,0.0,0.0

01/26/2020,02:00:00,5.17171675,323.0,1.9,4.2312,1.9152666669999998,0.0,0.0080133,0.0,0.0

01/26/2020,03:00:00,5.106698875,269.0,2.17,4.643066667,2.0352,0.0,0.0,0.0,0.0

01/26/2020,04:00:00,5.515209125,300.0,3.31,4.062066667,2.713533333,0.0,0.004114883,0.0,0.0

01/26/2020,05:00:00,4.272794,322.0,1.47,4.507933333,2.149733333,0.0,0.0,0.0,0.0

01/26/2020,06:00:00,3.628713625,304.0,1.81,4.743133333,3.121066667,0.0,0.0,0.0,0.0

01/26/2020,07:00:00,4.30538,322.0,2.51,4.537733333,1.7372,0.0,0.03338325,0.0,0.0

01/26/2020,08:00:00,6.852629375,296.0,4.09,6.3904,1.9554666669999998,21.1265521,17.01770577,38.14425787,0.2897

01/26/2020,09:00:00,9.80089175,75.0,0.91,7.818333332999999,0.5826,145.2363834,73.42083333,218.6572167,0.217733333

01/26/2020,10:00:00,10.33585125,144.0,1.86,9.088666667,1.8766666669999998,168.29643330000002,116.94863329999998,285.2450667,0.221373333

01/26/2020,11:00:00,10.734382499999999,113.0,0.98,9.737333332999999,1.0318,284.3031334,186.5718167,470.87495,0.212346667

01/26/2020,12:00:00,10.5855325,99.0,1.09,10.07733333,1.410533333,104.8476,270.6527167,375.5003167,0.21103333300000002

01/26/2020,13:00:00,10.95868875,110.0,3.31,10.45933333,2.0782,130.62753329999998,240.1267833,370.7543167,0.19924

01/26/2020,14:00:00,11.08888875,202.0,1.06,10.478,0.598733333,3.724899975,202.65095,206.37585,0.1931

01/26/2020,15:00:00,11.10673375,225.0,0.41,10.234,1.6791333330000002,0.0,190.2892167,189.76221669999998,0.18717999999999999

01/26/2020,16:00:00,12.0841,320.0,1.21,9.937333333,1.438533333,77.75469498,102.81367829999999,180.5683733,0.18266

01/26/2020,17:00:00,9.668678625,313.0,1.01,9.090666667,0.957333333,12.017955,59.79632167,71.81427667,0.03032

01/26/2020,18:00:00,7.364294375,276.0,1.35,7.5526,0.0318,0.0,6.446707901,5.9150597000000005,0.0

01/26/2020,19:00:00,6.585262125,317.0,0.27,7.165666667000001,0.41166666700000004,0.0,0.0,0.0,0.0

01/26/2020,20:00:00,5.40684,260.0,1.2,6.7179333329999995,0.0,0.0,0.0,0.0,0.0

01/26/2020,21:00:00,5.776728,274.0,1.39,6.115,1.120133333,0.0,0.0,0.0,0.0

01/26/2020,22:00:00,5.326525375,303.0,2.27,5.074866667,1.642,0.0,0.0,0.0,0.0

01/26/2020,23:00:00,4.513010125,270.0,1.75,4.630666667,1.766,0.0,0.0,0.0,0.0

01/27/2020,00:00:00,2.30873375,260.0,2.09,5.208866667,2.283666667,0.0,0.0,0.0,0.0

01/27/2020,01:00:00,2.891662375,5.0,0.94,4.6546,0.739933333,0.0,0.0,0.0,0.0

01/27/2020,02:00:00,2.8618625,57.0,0.84,1.652333333,2.1019333330000003,0.0,0.0,0.0,0.0

01/27/2020,03:00:00,0.02072525,326.0,0.97,1.241933333,1.591666667,0.0,0.0,0.0,0.0

01/27/2020,04:00:00,-0.260976463,231.0,0.73,0.760133333,1.136733333,0.0,0.0,0.0,0.0

01/27/2020,05:00:00,-0.161118188,314.0,0.21,1.347933333,0.859266667,0.0,0.0,0.0,0.0

01/27/2020,06:00:00,1.197148625,339.0,0.65,1.5254666669999999,0.36666666700000006,0.0,0.0,0.0,0.0

01/27/2020,07:00:00,1.47444375,74.0,1.65,0.7648,0.697866667,0.0,0.0,0.0,0.0

01/27/2020,08:00:00,1.49336675,245.0,0.41,1.3026,0.18100000000000002,0.0,13.58110357,12.81568708,0.193786667

01/27/2020,09:00:00,2.37067,319.0,0.52,2.038333333,0.49886666700000004,0.0,35.00601833,33.91857667,0.1889

01/27/2020,10:00:00,2.830124125,36.0,0.4,1.9977333330000002,1.460466667,0.0,100.51104000000001,98.75568833,0.17756

01/27/2020,11:00:00,3.453288625,58.0,0.92,2.8243333330000002,1.0866,0.0,125.8058717,123.634825,0.178826667

01/27/2020,12:00:00,4.592073125,30.0,0.9,4.284933333,1.434333333,8.778975,192.0293,200.808275,0.20624

01/27/2020,13:00:00,5.05003725,60.0,0.84,4.0315333330000005,1.752866667,80.7446,270.95453330000004,351.6991333,0.17162666699999998

01/27/2020,14:00:00,3.702053625,47.0,0.33,3.445533333,0.887266667,0.0,76.205095,75.30975833,0.179206667

01/27/2020,15:00:00,4.34028675,79.0,1.14,3.5644,0.18186666699999998,0.0,126.28976170000001,124.3430683,0.180913333

01/27/2020,16:00:00,4.377185875,62.0,0.51,3.542933333,0.6224,0.0,64.89298667,63.36447167,0.1697

01/27/2020,17:00:00,3.8949529999999997,337.0,0.62,2.765,2.1791333330000002,0.0,19.8779745,18.94512567,0.026506667

01/27/2020,18:00:00,2.737809875,108.0,2.09,1.7452666669999999,1.992933333,0.0,0.7879320670000001,0.503641417,0.0

01/27/2020,19:00:00,1.541268375,66.0,0.81,1.0856666670000001,0.28473333300000003,0.0,0.0,0.0,0.0

01/27/2020,20:00:00,4.0110595,274.0,5.36,3.668933333,3.914133333,0.0,0.044738117,0.0,0.0

01/27/2020,21:00:00,4.304886499999999,280.0,4.87,3.518333333,4.07,0.0,0.02369965,0.0,0.0

01/27/2020,22:00:00,3.3083410000000004,281.0,2.0,2.634066667,4.734,0.0,0.0,0.0,0.0

01/27/2020,23:00:00,2.560152625,268.0,4.79,2.035933333,4.5474,0.0,0.0,0.0,0.0

01/28/2020,00:00:00,2.3599915,293.0,4.87,1.787133333,5.373133332999999,0.0,0.0,0.0,0.0

01/28/2020,01:00:00,1.9696740000000001,301.0,4.46,1.2834,3.900066667,0.0,0.0,0.0,0.0

01/28/2020,02:00:00,1.463200625,293.0,4.37,0.7082666670000001,3.367666667,0.0,0.0,0.0,0.0

01/28/2020,03:00:00,1.230797125,290.0,4.34,0.49326666700000005,3.5368,0.0,0.0,0.0,0.0

01/28/2020,04:00:00,1.14173375,299.0,4.44,0.39933333299999996,3.859266667,0.0,0.0,0.0,0.0

01/28/2020,05:00:00,0.6698548000000001,294.0,1.9,0.145466667,2.0823333330000002,0.0,0.0,0.0,0.0

