0,Golden,Colorado,-7,39.739,-105.172,0
Date (MM/DD/YYYY),Time (HH:MM),temp_ambient,temp_air,DHI (W/m^2),GHI (W/m^2),Alb,DNI (W/m^2)

01/17/2020,00:00:00,-2.670155875,-2.247266667,,,0.0,0.0

01/17/2020,01:00:00,-3.1956189999999998,-2.439,0.0,0.0,0.0,0.0

01/17/2020,02:00:00,-2.856620875,-2.574466667,0.0,0.0,0.0,0.0

01/17/2020,03:00:00,-4.879946875,-3.2467333330000003,0.0,0.0,0.0,0.0

01/17/2020,04:00:00,-4.787024375,-2.930733333,0.0,0.0,0.0,0.0

01/17/2020,05:00:00,-5.69129775,-2.4049333330000002,0.0,0.0,0.0,0.0

01/17/2020,06:00:00,-5.8774295,0.2778,0.02651505,0.0,0.0,0.0

01/17/2020,07:00:00,-0.09644858,2.5434666669999997,0.1290164,0.0,0.0,0.0

01/17/2020,08:00:00,0.731091213,4.808666667,11.44801758,26.182879999999997,0.29775999999999997,14.73486242

01/17/2020,09:00:00,7.68572775,7.650266667,37.09463167,169.6395134,0.24200666699999998,132.5448817

01/17/2020,10:00:00,11.09973625,9.906666667,60.11960500000001,325.39396669999996,0.22691999999999998,265.2743617

01/17/2020,11:00:00,10.87577,10.88333333,78.18653666,440.65173339999996,0.2184,362.4651967

01/17/2020,12:00:00,9.3824775,8.421133333,164.1642517,543.37545,0.21594666699999998,379.2111983

01/17/2020,13:00:00,9.293478375,8.108266667,134.378375,559.5664667000001,0.23079333300000002,425.1880916999999

01/17/2020,14:00:00,9.42143925,7.966666667,89.05491001,490.47336669999993,0.222146667,401.4184566

01/17/2020,15:00:00,8.244003999999999,5.901066667,153.1405667,372.75503330000004,0.22044,219.61446669999998

01/17/2020,16:00:00,3.872191375,3.1086,139.5988,218.8156167,0.263986667,79.21681668

01/17/2020,17:00:00,2.63418675,1.794866667,66.99136667,100.6503133,0.0,33.65894665

