0,Golden,Colorado,-7,39.739,-105.172,0,
01/03/2020,05:00:00,0,0.010475333,0,0.569207499,992.92,0
01/03/2020,06:00:00,0,0.031775167,0,0.471465465,993.18,0
01/03/2020,07:00:00,0,0.027410517,0.0003094,0.636392193,993.8,0
01/03/2020,08:00:00,21.64123277,205.8641552,10.35596208,0.932573887,994.42,0.327329457
01/03/2020,09:00:00,161.6110167,706.0123167,41.89245333,3.135441889,995.04,0.238049939
01/03/2020,10:00:00,315.2256833,774.5816667,84.693545,5.1909401,994.23,0.213078194
01/03/2020,11:00:00,404.2997667,799.1660333,87.087745,6.515947122,993.41,0.203466829
01/03/2020,12:00:00,484.9000833,943.97375,65.52063,7.568896611,992.59,0.199104924
01/03/2020,13:00:00,495.1830667,979.23825,56.73151333,8.350874939,991.58,0.198348487
01/03/2020,14:00:00,441.25495,960.29885,52.59428667,8.874704328,990.57,0.193076331
01/03/2020,15:00:00,332.5114833,896.8675167,47.83307667,8.625180378,989.55,0.099313082
01/03/2020,16:00:00,157.92445,611.5820783,36.54522667,7.482760578,989.78,0.144802264
01/03/2020,17:00:00,31.35429832,190.5897759,14.57502317,6.400940722,990.01,0.121962863
01/03/2020,18:00:00,0.016728683,0.013967167,0.0895692,5.365887372,990.24,0
01/03/2020,19:00:00,0,0.0049758,0,5.432175828,990.89,0
01/03/2020,20:00:00,0,0.004888533,0,5.449986383,991.55,0
01/03/2020,21:00:00,0,0.00445205,0,5.306277233,992.2,0
01/03/2020,22:00:00,0,0,0.000185633,5.716540772,992.23,0
01/03/2020,23:00:00,0,0.033085033,0.0009591,5.397720728,992.27,0
01/03/2020,00:00:00,0,0.00576145,0,5.851739339,992.3,0
01/04/2020,01:00:00,0,0.0143162,0,6.656176589,992.33,0
01/04/2020,02:00:00,0,0.001222117,0.000309383,7.106745639,992.36,0
01/04/2020,03:00:00,0,0.003666367,0,7.553028106,992.4,0
01/04/2020,04:00:00,0,0.001222133,0,8.08713025,992.49,0
01/04/2020,05:00:00,0,0.005324983,0.0000618833,8.555826372,992.59,0
01/04/2020,06:00:00,0,0.176248083,0,6.870059928,992.69,0
01/04/2020,07:00:00,0,0.0018332,0.050214417,6.591507089,993.21,0
01/04/2020,08:00:00,21.1771642,130.0607727,16.59047032,6.558737811,993.74,0.265797832
01/04/2020,09:00:00,117.2161567,285.6772233,63.2137,7.6716877,994.26,0.208870473
01/04/2020,10:00:00,325.9383833,645.7632167,130.0458833,12.44449689,993.38,0.204196733
01/04/2020,11:00:00,447.0336333,760.1516167,147.7669617,13.71830339,992.49,0.195700773
01/04/2020,12:00:00,404.9292333,359.7248,241.1384833,14.38059306,991.61,0.188050974
01/04/2020,13:00:00,382.2995833,451.8599833,176.1701317,14.71308128,990.89,0.188316791
01/04/2020,14:00:00,438.6584333,789.4228,116.6542017,15.79806939,990.17,0.185674016
01/04/2020,15:00:00,285.6691167,567.6378167,107.414905,15.86684517,989.46,0.108543697
01/04/2020,16:00:00,196.6219283,668.3366333,64.72191833,16.10387278,989.68,0.148668442
01/04/2020,17:00:00,44.66296157,211.2342218,25.5966205,13.23310376,989.91,0.142242317
01/04/2020,18:00:00,0.01370245,0.0627646,0.1056569,11.82038329,990.14,0
01/04/2020,19:00:00,0,0.000436467,0,13.34926667,990.86,0
01/04/2020,20:00:00,0,0.083541333,0,11.6192015,991.58,0
01/04/2020,21:00:00,0,0.028108917,0,10.40884543,992.3,0
01/04/2020,22:00:00,0,0.00078565,0,8.920044067,992.33,0
01/04/2020,23:00:00,0,0,0,8.895623589,992.36,0
01/04/2020,00:00:00,0,0.0032299,0,8.719216667,992.4,0
01/05/2020,01:00:00,0,0.001222117,0,7.365016667,992.4,0
01/05/2020,02:00:00,0,0.0000873,0,6.943066667,992.4,0
01/05/2020,03:00:00,0,0.049495817,0,6.361416667,992.4,0
01/05/2020,04:00:00,0,0.021998267,0.001670717,5.905116667,992.69,0
01/05/2020,05:00:00,0,0.27611325,0,4.2895,992.98,0
01/05/2020,06:00:00,0,0.000698367,0.009807633,3.105033333,993.28,0
01/05/2020,07:00:00,0,0.173891683,0.004486183,2.4436,993.83,0
01/05/2020,08:00:00,22.78889257,227.5162154,10.00823297,-0.4447,994.39,0
01/05/2020,09:00:00,158.669585,736.6278833,33.28279333,0.963266667,994.95,0
01/05/2020,10:00:00,324.7064667,896.47255,54.80946167,2.08295,994.19,0
01/05/2020,11:00:00,475.8773833,955.5293,96.59698167,3.272883333,993.44,0
01/05/2020,12:00:00,528.6462167,954.0101667,102.0184517,4.418216667,992.69,0
01/05/2020,13:00:00,503.5312167,971.4309333,63.91705167,3.96165,991.84,0
01/05/2020,14:00:00,367.2704833,506.7306267,152.73577,3.483433333,990.99,0
01/05/2020,15:00:00,333.07925,793.64195,76.90507333,3.4249,990.14,0
01/05/2020,16:00:00,187.61675,740.8006667,40.79424,2.61625,990.4,0
01/05/2020,17:00:00,34.31410217,200.050404,15.85585183,1.0605,990.67,0
01/05/2020,18:00:00,0.04780385,0.186811783,0.17632205,-0.504366667,990.93,0
01/05/2020,19:00:00,0,0.178692367,0,-1.592016667,991.55,0
01/05/2020,20:00:00,0,0.142377583,0.000897217,-2.377883333,992.17,0
01/05/2020,21:00:00,0,0.073938867,0.0133039,-1.987833333,992.79,0
01/05/2020,22:00:00,0,0.277160567,0,-3.003333333,992.72,0
01/05/2020,23:00:00,0,0.069137783,0.138917,-1.9067,992.66,0
01/05/2020,00:00:00,0,0.026363283,0.020481733,1.131124158,992.59,0
01/06/2020,01:00:00,0,0.004190183,0.000185633,1.113390107,992.59,0
01/06/2020,02:00:00,0,0.017720933,0,0.978968813,992.59,0
01/06/2020,03:00:00,0,0.0164114,0,0.440186687,992.59,0
01/06/2020,04:00:00,0,0.066519117,0,0.008299257,992.79,0
01/06/2020,05:00:00,0,0.112959983,0.000959117,-0.457510809,992.98,0
01/06/2020,06:00:00,0,0.1192448,0,-1.286158744,993.18,0
01/06/2020,07:00:00,0,0.038235383,0.070479733,-0.796684605,993.67,0
01/06/2020,08:00:00,28.81810063,176.7796304,19.27409792,0.510825826,994.16,0.301807786
01/06/2020,09:00:00,127.0514067,372.7549445,72.68831667,1.457369956,994.65,0.222989807
01/06/2020,10:00:00,272.9388683,663.5503754,63.40032833,2.281188269,993.9,0.202006999
01/06/2020,11:00:00,439.9825,950.7160167,62.50185667,3.9114367,993.15,0.212092953
01/06/2020,12:00:00,502.52365,918.6735333,89.830905,4.513636939,992.4,0.20411543
01/06/2020,13:00:00,514.5481667,993.0009333,63.97554833,4.777835656,991.48,0.206818309
01/06/2020,14:00:00,458.5010167,969.76435,59.66684667,4.621534039,990.57,0.202704921
01/06/2020,15:00:00,346.931,907.9934833,52.71997833,4.870258894,989.65,0.10968115
01/06/2020,16:00:00,194.73085,771.4056667,40.34816833,5.056822161,989.91,0.164962005
01/06/2020,17:00:00,37.67163567,209.9182851,17.88490433,3.610576978,990.17,0.124939295
01/06/2020,18:00:00,0.229889933,0.037798733,0.403232617,2.876923633,990.44,0
01/06/2020,19:00:00,0,0.022434833,0.000618783,2.10654112,991.12,0
01/06/2020,20:00:00,0,0.039457333,0.024411017,2.849774738,991.81,0
01/06/2020,21:00:00,0,0.067566533,0.004857483,3.069069594,992.49,0
01/06/2020,22:00:00,0,0.01824465,0.01596465,3.759251856,992.49,0
01/06/2020,23:00:00,0,0.119069717,0.0099314,4.022222944,992.49,0
01/06/2020,00:00:00,0,0.23342895,0.044799833,5.246492917,992.49,0
01/07/2020,01:00:00,0,0.10920585,0.01091505,5.658462656,992.36,0
01/07/2020,02:00:00,0,0.0000873,0.002084283,6.300508622,992.23,0
01/07/2020,03:00:00,0,0.000611067,0,6.648079394,992.1,0
01/07/2020,04:00:00,0,0.018070033,0,6.980739967,992.33,0
01/07/2020,05:00:00,0,0.004015567,0,6.64102425,992.56,0
01/07/2020,06:00:00,0,0.019554083,0,6.594927017,992.79,0
01/07/2020,07:00:00,0,0.031688017,0.003619883,6.341427089,993.38,0
01/07/2020,08:00:00,25.61346403,218.4071529,13.70147197,5.782438361,993.97,0.315477316
01/07/2020,09:00:00,160.5624317,704.9301167,39.95942167,8.014561544,994.55,0.234126067
01/07/2020,10:00:00,330.126,882.7969833,64.15865667,9.741715628,993.9,0.214193749
01/07/2020,11:00:00,446.7056833,959.4124667,64.14263833,10.15889149,993.25,0.206171219
01/07/2020,12:00:00,512.2852667,990.2886833,65.03164833,12.15904156,992.59,0.200318046
01/07/2020,13:00:00,474.73535,728.8627833,135.594865,12.12786822,991.68,0.195692344
01/07/2020,14:00:00,512.5585667,842.75895,164.2392333,13.39538961,990.76,0.193665066
01/07/2020,15:00:00,359.4191333,906.5869167,63.05408333,13.81108256,989.85,0.105373232
01/07/2020,16:00:00,195.4719667,759.4269167,41.00836333,13.20919183,990.04,0.155103247
01/07/2020,17:00:00,37.48632667,223.4763134,16.88901767,10.58009998,990.24,0.110829221
01/07/2020,18:00:00,0.0457356,0.0156257,0.196741333,8.980593072,990.44,0
01/07/2020,19:00:00,0,0,0,8.7961228,991.06,0
01/07/2020,20:00:00,0,0.034743567,0,7.616263156,991.68,0
01/07/2020,21:00:00,0,0.062677367,0,5.719612033,992.3,0
01/07/2020,22:00:00,0,0.039108083,0.011416567,3.8865149,992.17,0
01/07/2020,23:00:00,0,0.043559883,0,4.713041878,992.04,0
01/07/2020,00:00:00,0,0.01021355,0.0023514,3.432414189,991.91,0
01/08/2020,01:00:00,0,0.0586623,0.002196667,3.219775656,991.71,0
01/08/2020,02:00:00,0,0.082668767,0.003062983,3.903515744,991.51,0
01/08/2020,03:00:00,0,0.117237767,0.005754733,2.564738622,991.32,0
01/08/2020,04:00:00,0,0.034743467,0.0034033,1.943528542,991.55,0
01/08/2020,05:00:00,0,0.142289983,0.001516033,0.519839445,991.78,0
01/08/2020,06:00:00,0,0.1340847,0.010674,1.259944048,992,0
01/08/2020,07:00:00,0,0.0439968,0.007827567,1.112862528,992.59,0
01/08/2020,08:00:00,10.96785807,67.54784362,8.603974667,1.536388558,993.18,0.243781079
01/08/2020,09:00:00,126.1776183,447.1887885,41.321825,3.675174094,993.77,0.205072073
01/08/2020,10:00:00,278.3748,713.776965,54.60046333,8.276624922,993.15,0.207440239
01/08/2020,11:00:00,437.2904167,963.9507333,52.65819,11.54961328,992.53,0.203383283
01/08/2020,12:00:00,500.6352,977.6892167,58.17776333,13.72443756,991.91,0.198034742
01/08/2020,13:00:00,481.3581833,826.3284667,100.4926683,14.80396556,990.93,0.191461596
01/08/2020,14:00:00,356.6829667,441.2511215,179.3128017,15.0486945,989.95,0.180489734
01/08/2020,15:00:00,357.6462667,914.0540333,56.85577167,15.44848761,988.97,0.106403699
01/08/2020,16:00:00,201.3002167,780.6774667,40.79282167,14.267836,989.26,0.15655865
01/08/2020,17:00:00,40.133823,235.8990863,17.25702983,11.84494585,989.55,0.101772264
01/08/2020,18:00:00,0.0802886,0.056653883,0.221338417,8.119861883,989.85,0
01/08/2020,19:00:00,0,0.026450233,0,5.718898522,990.63,0
01/08/2020,20:00:00,0,0.0113483,0,5.120231928,991.42,0
01/08/2020,21:00:00,0,0,0,4.880175572,992.2,0
01/08/2020,22:00:00,0,0.006896233,0,4.792124122,992,0
01/08/2020,23:00:00,0,0.247392833,0,3.371541239,991.81,0
01/08/2020,00:00:00,0,0.164635733,0,2.736686844,991.61,0
01/09/2020,01:00:00,0,0.120461383,0,0.180410914,991.45,0
01/09/2020,02:00:00,0,0.1558217,0,-0.2790444,991.29,0
01/09/2020,03:00:00,0,0.035703767,0.014170017,0.25921009,991.12,0
01/09/2020,04:00:00,0,0.141854933,0,1.12169725,991.25,0
01/09/2020,05:00:00,0,0.149886,0.0038674,-0.957044458,991.38,0
01/09/2020,06:00:00,0,0.039719067,0.020512617,-0.899767338,991.51,0
01/09/2020,07:00:00,0,0.119855883,0.006775683,0.38882216,992.14,0
01/09/2020,08:00:00,17.23494693,95.56281553,10.24050388,-0.107325502,992.76,0.256464847
01/09/2020,09:00:00,157.922745,685.3770333,39.30301833,2.699321055,993.38,0.243346081
01/09/2020,10:00:00,314.75785,867.75505,51.49635833,5.100874656,992.85,0.21963569
01/09/2020,11:00:00,397.2571,731.7892,101.6027133,5.632178739,992.33,0.207824102
01/09/2020,12:00:00,494.2186167,876.5785667,92.422775,6.15659765,991.81,0.203562685
01/09/2020,13:00:00,509.1865833,915.9518333,84.82167167,6.319251828,990.89,0.201559975
01/09/2020,14:00:00,479.2650667,884.8922667,107.0360383,6.681176006,989.98,0.196633761
01/09/2020,15:00:00,208.0949,102.100268,171.1601333,6.260237228,989.06,0.171775069
01/09/2020,16:00:00,71.76433167,0.5630475,73.05938,5.051205894,989.36,0.168573013
01/09/2020,17:00:00,18.08631925,0.3297113,18.84544417,4.316395733,989.65,0.155513697
01/09/2020,18:00:00,0.029107467,0.157043167,0.127562067,3.056498317,989.95,0
01/09/2020,19:00:00,0,0.17328035,0,2.521768889,990.6,0
01/09/2020,20:00:00,0,0.154249617,0,2.192521872,991.25,0
01/09/2020,21:00:00,0,0.329537433,0,1.69259365,991.91,0
01/09/2020,22:00:00,0,0.240933183,0,1.009461104,991.74,0
01/09/2020,23:00:00,0,0.003229917,0,-0.014685627,991.58,0
01/09/2020,00:00:00,0,0.207063017,0,-1.314206102,991.42,0
01/10/2020,01:00:00,0,0.143705633,0,-2.222486122,991.32,0
01/10/2020,02:00:00,0,0.151457317,0.0057547,-1.987796606,991.22,0
01/10/2020,03:00:00,0,0.247656617,0.00247515,-2.115071,991.12,0
01/10/2020,04:00:00,0,0.200603583,0,-2.976033628,991.42,0
01/10/2020,05:00:00,0,0.16428945,0.002072933,-4.128788594,991.71,0
01/10/2020,06:00:00,0,0.0735025,0,-4.076107906,992,0
01/10/2020,07:00:00,0,0.2237388,0.000525967,-5.508272967,992.72,0
01/10/2020,08:00:00,8.244890117,0.22478605,9.01841345,-5.339273878,993.44,0.139309776
01/10/2020,09:00:00,150.0371233,613.771172,39.34024667,-1.671557646,994.16,0.231902572
01/10/2020,10:00:00,300.1704,769.3368667,66.469865,-0.338038904,993.54,0.216036051
01/10/2020,11:00:00,290.0507667,219.7072262,200.91705,-0.648242159,992.92,0.190762855
01/10/2020,12:00:00,502.5809667,754.25091,150.2903483,-0.304938332,992.3,0.202502804
01/10/2020,13:00:00,491.5098167,498.3777573,259.1865,-0.173821228,991.42,0.192671268
01/10/2020,14:00:00,365.30015,524.3182687,141.55415,-0.121841876,990.53,0.194799824
01/10/2020,15:00:00,225.5196433,303.4727027,123.0976983,-0.895811902,989.65,0.125754267
01/10/2020,16:00:00,197.1523667,653.9988333,58.38837,-1.730937544,989.78,0.144091837
01/10/2020,17:00:00,40.59045067,185.9055247,21.67962967,-3.368405756,989.91,0.104613217
01/10/2020,18:00:00,0.295544433,0.318540183,0.380894317,-5.48766275,990.04,0
01/10/2020,19:00:00,0,0.198072883,0,-6.840228711,990.67,0
01/10/2020,20:00:00,0,0.0885179,0,-8.251176922,991.29,0
01/10/2020,21:00:00,0,0.000174583,0,-8.788884972,991.91,0
01/10/2020,22:00:00,0,0.00724555,0,-9.4676815,991.91,0
01/10/2020,23:00:00,0,0.258482033,0,-10.29290378,991.91,0
01/10/2020,00:00:00,0,0.346651133,0.016862033,-11.00445994,991.91,0
01/11/2020,01:00:00,0,0.249316633,0.017925333,-11.05879378,991.81,0
01/11/2020,02:00:00,0,0.178956,0.0120974,-10.75270117,991.71,0
01/11/2020,03:00:00,0,0.32343235,0.001237583,-11.24342689,991.61,0
01/11/2020,04:00:00,0,0.292528967,0,-11.40648956,991.81,0
01/11/2020,05:00:00,0,0.272624133,0.000680667,-11.56031056,992,0
01/11/2020,06:00:00,0,0.328580983,0.0009591,-11.00036206,992.2,0
01/11/2020,07:00:00,0,0.3478746,0.0074874,-10.21027393,992.79,0
01/11/2020,08:00:00,20.24732182,118.4345179,15.45106283,-10.07062535,993.38,0.207188822
01/11/2020,09:00:00,136.0867317,407.7241853,52.34573,-8.153513306,993.97,0.186903127
01/11/2020,10:00:00,321.5151333,868.8455,53.984705,-4.616816333,993.34,0.198861729
01/11/2020,11:00:00,438.6687167,938.2976833,58.78640333,-2.147708271,992.72,0.210055278
01/11/2020,12:00:00,510.5825333,970.6309667,66.462215,1.751162798,992.1,0.204750742
01/11/2020,13:00:00,513.5270333,952.6722833,70.77182167,4.242146567,991.22,0.201967714
01/11/2020,14:00:00,424.05354,762.8810367,95.97173167,4.879002222,990.34,0.184771789
01/11/2020,15:00:00,236.72879,400.9606575,100.07452,5.432305689,989.46,0.123784248
01/11/2020,16:00:00,72.59568333,5.3447568,72.73032667,3.636204811,989.68,0.159469168
01/11/2020,17:00:00,11.26115332,0.147789533,12.12375423,2.824908878,989.91,0.14145282
01/11/2020,18:00:00,0,0.109293483,0.083164583,2.798753833,990.14,0
01/11/2020,19:00:00,0,0.374583083,0.002289517,2.0240837,990.83,0
01/11/2020,20:00:00,0,0.179041483,0.008539233,1.668583772,991.51,0
01/11/2020,21:00:00,0,0.216229667,0.001825417,0.910098592,992.2,0
01/11/2020,22:00:00,0,0.235172867,0,-0.086709595,992.1,0
01/11/2020,23:00:00,0,0.120292617,0,-1.435735937,992,0
01/11/2020,00:00:00,0,0.1038807,0.01373695,-2.628338891,991.91,0
01/12/2020,01:00:00,0,0.1723193,0.0113856,-2.693975026,991.78,0
01/12/2020,02:00:00,0,0.128236317,0.000618783,-1.006488587,991.65,0
01/12/2020,03:00:00,0,0.031600617,0.004022117,-1.310860608,991.51,0
01/12/2020,04:00:00,0,0.065645883,0,-1.721559062,991.91,0
01/12/2020,05:00:00,0,0.122999217,0.000897233,-3.884477411,992.3,0
01/12/2020,06:00:00,0,0.07210635,0,-3.958825451,992.69,0
01/12/2020,07:00:00,0,0.090350733,0.0005569,-2.680944872,993.38,0
01/12/2020,08:00:00,23.23751947,211.2510713,11.07904287,-1.640351854,994.06,0.348977079
01/12/2020,09:00:00,162.726,714.3096167,36.476575,1.214634486,994.75,0.247176367
01/12/2020,10:00:00,326.4845,899.2089833,48.80646333,2.779337583,994.13,0.224646499
01/12/2020,11:00:00,449.4746333,970.52005,55.01092667,3.733088378,993.51,0.214453121
01/12/2020,12:00:00,520.5823667,1007.23605,57.6187,4.530328989,992.89,0.20665859
01/12/2020,13:00:00,533.8518167,969.19145,79.87554833,5.409030928,992.17,0.205002958
01/12/2020,14:00:00,462.8095167,881.9333767,84.34289833,5.804155083,991.45,0.196819817
01/12/2020,15:00:00,210.43957,297.0555643,99.47551833,4.95049885,990.73,0.154374949
01/12/2020,16:00:00,190.2520983,442.5203633,99.21847333,5.05325535,990.96,0.158149552
01/12/2020,17:00:00,64.10913833,136.1072136,50.86250433,3.511362461,991.19,0.171622247
01/12/2020,18:00:00,0.369444467,0.218151167,0.5212626,1.006759002,991.42,0
01/12/2020,19:00:00,0,0.04425825,0,-1.176204406,992.14,0
01/12/2020,20:00:00,0,0.042425,0,-1.791450011,992.85,0
01/12/2020,21:00:00,0,0.071843817,0.0003094,-2.506109367,993.57,0
01/12/2020,22:00:00,0,0.296715417,0,-4.201332561,993.67,0
01/12/2020,23:00:00,0,0.19362,0,-4.193545061,993.77,0
01/12/2020,00:00:00,0,0.150496767,0.003558,-4.866646183,993.87,0
01/13/2020,01:00:00,0,0.198944583,0.002598883,-4.328600122,993.74,0
01/13/2020,02:00:00,0,0.331635983,0.017728167,-5.916018644,993.61,0
01/13/2020,03:00:00,0,0.264852917,0.030134783,-6.731890689,993.48,0
01/13/2020,04:00:00,0,0.054821667,0.030073033,-5.651978633,993.64,0
01/13/2020,05:00:00,0,0.3732745,0.010457483,-6.732910817,993.8,0
01/13/2020,06:00:00,0,0.234737417,0.0118497,-7.116604667,993.97,0
01/13/2020,07:00:00,0,0.211167983,0.0247824,-7.000848261,994.55,0
01/13/2020,08:00:00,22.55350693,187.0323179,10.94806673,-6.50741945,995.14,0.341534054
01/13/2020,09:00:00,146.87827,585.9161883,37.27859167,-3.026574663,995.73,0.228234962
01/13/2020,10:00:00,320.29845,864.8182833,51.88034,0.809395549,995.14,0.223066563
01/13/2020,11:00:00,441.2739,857.2206167,93.92611833,1.76933081,994.55,0.210267704
01/13/2020,12:00:00,207.8245,57.93447502,184.4612333,1.904241711,993.97,0.179315809
01/13/2020,13:00:00,191.31985,22.8838968,183.2688833,2.881073956,993.08,0.174704538
01/13/2020,14:00:00,473.5673833,912.7521833,81.82175333,5.354122089,992.2,0.201349362
01/13/2020,15:00:00,376.4308833,859.92605,80.61989333,5.988543928,991.32,0.120032913
01/13/2020,16:00:00,220.61175,800.3581667,43.27406667,5.925679067,991.48,0.145704965
01/13/2020,17:00:00,50.339626,282.0017189,19.77979433,3.901619133,991.65,0.115503689
01/13/2020,18:00:00,0.33694985,0.012133933,0.608853317,2.621381344,991.81,0
01/13/2020,19:00:00,0,0.009951667,0.0000618833,2.363074094,992.49,0
01/13/2020,20:00:00,0,0.031338783,0,2.654758661,993.18,0
01/13/2020,21:00:00,0,0.025490167,0.00043315,2.188357289,993.87,0
01/13/2020,22:00:00,0,0.09907955,0,0.614815495,993.9,0
01/13/2020,23:00:00,0,0.063463317,0,-1.154340259,993.93,0
01/13/2020,00:00:00,0,0.002095083,0.001577883,-1.993488844,993.97,0
01/14/2020,01:00:00,0,0.0570041,0.00807515,-2.379749979,993.87,0
01/14/2020,02:00:00,0,0.09619915,0.01584085,-1.867900378,993.77,0
01/14/2020,03:00:00,0,0.040679417,0.003743633,-1.059358049,993.67,0
01/14/2020,04:00:00,0,0.159662467,0.007208833,-2.947201598,993.8,0
01/14/2020,05:00:00,0,0.2281888,0.020853067,-3.7030188,993.93,0
01/14/2020,06:00:00,0,0.18183655,0.006404433,-4.0726739,994.06,0
01/14/2020,07:00:00,0,0.041029017,0.003558,-4.492879756,994.62,0
01/14/2020,08:00:00,24.95542617,226.6253327,11.78894468,-0.938535224,995.17,0.352211271
01/14/2020,09:00:00,166.1561883,725.3052333,36.33245167,3.849491902,995.73,0.240457963
01/14/2020,10:00:00,330.2126833,901.8130333,48.855855,9.02532895,995.17,0.220006613
01/14/2020,11:00:00,455.1723667,973.6934333,54.96192833,10.31773059,994.62,0.209799629
01/14/2020,12:00:00,525.2416167,999.5079167,58.19684833,11.43666378,994.06,0.203118045
01/14/2020,13:00:00,533.1121167,1000.866933,58.733445,12.36239861,993.12,0.201450378
01/14/2020,14:00:00,478.0972667,959.8309833,60.93929,13.36580067,992.17,0.197081093
01/14/2020,15:00:00,366.4562167,878.3376167,60.78889833,14.37142794,991.22,0.120306019
01/14/2020,16:00:00,215.75709,765.9049417,45.32147667,12.8363395,991.29,0.140890344
01/14/2020,17:00:00,51.1869515,270.3477093,20.565258,10.99591146,991.35,0.115282489
01/14/2020,18:00:00,0.368034683,0.012221233,0.6997202,8.841566,991.42,0
01/14/2020,19:00:00,0,0.024966183,0,6.986200417,991.94,0
01/14/2020,20:00:00,0,0,0,4.209635594,992.46,0
01/14/2020,21:00:00,0,0.027585283,0.028804167,3.534096461,992.98,0
01/14/2020,22:00:00,0,0.008380283,0.0048884,5.257013539,992.92,0
01/14/2020,23:00:00,0,0.068613417,0,1.868953944,992.85,0
01/14/2020,00:00:00,0,0.106325633,0,0.7694439,992.79,0
01/15/2020,01:00:00,0,0.642271567,0,-0.809864342,992.85,0
