datetime;Albedo
2020-07-09 10:45:00;0.200046324
2020-07-09 11:00:00;0.199693622
2020-07-09 11:15:00;0.200348374
2020-07-09 11:30:00;0.191581772
2020-07-09 11:45:00;0.195047347
2020-07-09 12:00:00;0.180643103
2020-07-09 12:15:00;0.198765167
2020-07-09 12:30:00;0.198019022
2020-07-09 12:45:00;0.196965727
2020-07-09 13:00:00;0.18926123
2020-07-09 13:15:00;0.200352291
2020-07-09 13:30:00;0.188383063
2020-07-09 13:45:00;0.201019471
2020-07-09 14:00:00;0.200878277
2020-07-09 14:15:00;0.190875244
2020-07-09 14:30:00;0.173124994
2020-07-09 14:45:00;0.201994973
2020-07-09 15:00:00;0.203893851
2020-07-09 15:15:00;0.174455519
2020-07-09 15:30:00;0.203561826
2020-07-09 15:45:00;0.207596373
2020-07-09 16:00:00;0.208585644
2020-07-09 16:15:00;0.211527313
2020-07-09 16:30:00;0.214506587
2020-07-09 16:45:00;0.218242471
2020-07-09 17:00:00;0.222136784
2020-07-09 17:15:00;0.209323871
2020-07-09 17:30:00;0.219553944
2020-07-09 17:45:00;0.178984582
2020-07-09 18:00:00;0.181309105
2020-07-09 18:15:00;0.140643161
2020-07-09 18:30:00;0.176272707
2020-07-09 18:45:00;0.165903771
2020-07-09 19:00:00;0.137952628
2020-07-09 19:15:00;0.162713335
2020-07-09 19:30:00;0.528818038
2020-07-09 19:45:00;0
2020-07-09 20:00:00;0
2020-07-09 20:15:00;0
2020-07-09 20:30:00;0
2020-07-09 20:45:00;0
2020-07-09 21:00:00;0
2020-07-09 21:15:00;0
2020-07-09 21:30:00;0
2020-07-09 21:45:00;0
2020-07-09 22:00:00;0
2020-07-09 22:15:00;0
2020-07-09 22:30:00;0
2020-07-09 22:45:00;0
2020-07-09 23:00:00;0
2020-07-09 23:15:00;0
2020-07-09 23:30:00;0
2020-07-09 23:45:00;0
2020-07-10 00:00:00;0
2020-07-10 00:15:00;0
2020-07-10 00:30:00;0
2020-07-10 00:45:00;0
2020-07-10 01:00:00;0
2020-07-10 01:15:00;0
2020-07-10 01:30:00;0
2020-07-10 01:45:00;0
2020-07-10 02:00:00;0
2020-07-10 02:15:00;0
2020-07-10 02:30:00;0
2020-07-10 02:45:00;0
2020-07-10 03:00:00;0
2020-07-10 03:15:00;0
2020-07-10 03:30:00;0
2020-07-10 03:45:00;0
2020-07-10 04:00:00;0
2020-07-10 04:15:00;0
2020-07-10 04:30:00;0
2020-07-10 04:45:00;0.26440913
2020-07-10 05:00:00;0.211527281
2020-07-10 05:15:00;0.16271328
2020-07-10 05:30:00;0.087327766
2020-07-10 05:45:00;0.252111059
2020-07-10 06:00:00;0.249656653
2020-07-10 06:15:00;0.243794131
2020-07-10 06:30:00;0.24293047
2020-07-10 06:45:00;0.244263664
2020-07-10 07:00:00;0.244578431
2020-07-10 07:15:00;0.24317914
2020-07-10 07:30:00;0.238877027
2020-07-10 07:45:00;0.233809753
2020-07-10 08:00:00;0.229419101
2020-07-10 08:15:00;0.225114073
2020-07-10 08:30:00;0.219978466
2020-07-10 08:45:00;0.216652362
2020-07-10 09:00:00;0.212628979
2020-07-10 09:15:00;0.20984012
2020-07-10 09:30:00;0.20829169
2020-07-10 09:45:00;0.206083611
2020-07-10 10:00:00;0.204369666
2020-07-10 10:15:00;0.204057379
2020-07-10 10:30:00;0.202908158
2020-07-10 10:45:00;0.20103833
2020-07-10 11:00:00;0.199833887
2020-07-10 11:15:00;0.19846586
2020-07-10 11:30:00;0.197158032
2020-07-10 11:45:00;0.196347529
2020-07-10 12:00:00;0.195675055
2020-07-10 12:15:00;0.195889062
2020-07-10 12:30:00;0.19613433
2020-07-10 12:45:00;0.19663341
2020-07-10 13:00:00;0.196140313
2020-07-10 13:15:00;0.196749605
2020-07-10 13:30:00;0.197705427
2020-07-10 13:45:00;0.197857114
2020-07-10 14:00:00;0.198943035
2020-07-10 14:15:00;0.200222852
2020-07-10 14:30:00;0.20079181
2020-07-10 14:45:00;0.203272529
2020-07-10 15:00:00;0.203725
2020-07-10 15:15:00;0.205562809
2020-07-10 15:30:00;0.206953715
2020-07-10 15:45:00;0.202748484
2020-07-10 16:00:00;0.209202858
2020-07-10 16:15:00;0.203692923
2020-07-10 16:30:00;0.205213013
2020-07-10 16:45:00;0.204991331
2020-07-10 17:00:00;0.202834341
2020-07-10 17:15:00;0.207832467
2020-07-10 17:30:00;0.207165875
2020-07-10 17:45:00;0.219687091
2020-07-10 18:00:00;0.190851715
2020-07-10 18:15:00;0.168379905
2020-07-10 18:30:00;0.174455533
2020-07-10 18:45:00;0.16411599
2020-07-10 19:00:00;0.190374533
2020-07-10 19:15:00;0.162713357
2020-07-10 19:30:00;1
2020-07-10 19:45:00;0
2020-07-10 20:00:00;0
2020-07-10 20:15:00;0
2020-07-10 20:30:00;0
2020-07-10 20:45:00;0
2020-07-10 21:00:00;0
2020-07-10 21:15:00;0
2020-07-10 21:30:00;0
2020-07-10 21:45:00;0
2020-07-10 22:00:00;0
2020-07-10 22:15:00;0
2020-07-10 22:30:00;0
2020-07-10 22:45:00;0
2020-07-10 23:00:00;0
2020-07-10 23:15:00;0
2020-07-10 23:30:00;0
2020-07-10 23:45:00;0
2020-07-11 00:00:00;0
2020-07-11 00:15:00;0
2020-07-11 00:30:00;0
2020-07-11 00:45:00;0
