datetime;GHI;DHI;DNI
2021-09-26 20:00:00;0.0;0.0;0.0
2021-09-26 21:00:00;0.0;0.0;0.0
2021-09-26 22:00:00;0.0;0.0;0.0
2021-09-26 23:00:00;0.0;0.0;0.0
2021-09-27 00:00:00;0.0;0.0;0.0
2021-09-27 01:00:00;0.0;0.0;0.0
2021-09-27 02:00:00;0.0;0.0;0.0
2021-09-27 03:00:00;0.0;0.0;0.0
2021-09-27 04:00:00;0.0;0.0;0.0
2021-09-27 05:00:00;0.0;0.0;0.0
2021-09-27 06:00:00;0.0;0.0;0.0
2021-09-27 07:00:00;5.6032485525833335;5.944764341783334;0.02736547125
2021-09-27 08:00:00;88.25889033566666;56.91956351766666;172.53053986001666
2021-09-27 09:00:00;245.09855158533335;129.92198052316667;349.7810762260333
2021-09-27 10:00:00;326.0879284083333;184.1259685816667;320.51315732049994
2021-09-27 11:00:00;429.9025393316667;302.98482263;240.11668636598333
2021-09-27 12:00:00;243.46504332416666;222.1546882773333;39.39095406890001
2021-09-27 13:00:00;238.76909333833333;235.5228549083333;10.653925303849999
2021-09-27 14:00:00;283.96900248833333;256.17224710333335;53.810368230316676
2021-09-27 15:00:00;200.00185691500002;198.13837350166665;8.365077280083334
2021-09-27 16:00:00;102.61312016316667;105.29075140766668;0.20140986906666666
2021-09-27 17:00:00;50.127628181666665;51.69723466233334;0.20031525021666666
2021-09-27 18:00:00;7.380144602133336;8.486173313466667;0.21016681986666666
2021-09-27 19:00:00;0.1427697348;0.47007179925000003;0.04487937298333333
2021-09-27 20:00:00;0.0;0.0;0.0
2021-09-27 21:00:00;0.0;0.0;0.0
2021-09-27 22:00:00;0.0;0.0;0.0
2021-09-27 23:00:00;0.0;0.0;0.0
2021-09-28 00:00:00;0.0;0.0;0.0
2021-09-28 01:00:00;0.0;0.0;0.0
2021-09-28 02:00:00;0.0;0.0;0.0
2021-09-28 03:00:00;0.0;0.0;0.0
2021-09-28 04:00:00;0.0;0.0;0.0
2021-09-28 05:00:00;0.0;0.0;0.0
2021-09-28 06:00:00;0.0;0.0;0.0
2021-09-28 07:00:00;3.9450182559;4.2848510698333335;0.10289417218333334
2021-09-28 08:00:00;118.31284658166666;41.018873960499995;338.63019397051664
2021-09-28 09:00:00;236.23508506999997;89.9943129355;439.7587460066666
2021-09-28 10:00:00;332.86361933166665;157.37630625000003;398.7050658966666
2021-09-28 11:00:00;357.5182837833334;246.95475225833334;210.73492709750002
2021-09-28 12:00:00;298.06983149666667;275.90371081;40.9836245025
2021-09-28 13:00:00;401.17986451;293.8641856783333;180.84854853266663
2021-09-28 14:00:00;475.5758754;267.8742802383333;362.5158719706667
2021-09-28 15:00:00;292.3534796483334;258.58480841333335;74.10131792300002
2021-09-28 16:00:00;212.482774775;193.7726594166666;59.563684923500006
2021-09-28 17:00:00;129.05580559566667;122.83980236816666;31.586321643250002
2021-09-28 18:00:00;47.25925441833333;49.43573611966667;0.10398879078333335
2021-09-28 19:00:00;2.2657742325;2.6249377977000004;0.08319103263333334
2021-09-28 20:00:00;0.0;0.0;0.0
2021-09-28 21:00:00;0.0;0.0;0.0
2021-09-28 22:00:00;0.0;0.0;0.0
2021-09-28 23:00:00;0.0;0.0;0.0
2021-09-29 00:00:00;0.0;0.0;0.0
2021-09-29 01:00:00;0.0;0.0;0.0
2021-09-29 02:00:00;0.0;0.0;0.0
2021-09-29 03:00:00;0.0;0.0;0.0
2021-09-29 04:00:00;0.0;0.0;0.0
2021-09-29 05:00:00;0.0;0.0;0.0
2021-09-29 06:00:00;0.0;0.0;0.0
2021-09-29 07:00:00;12.3529813387;12.683052534683334;0.0
2021-09-29 08:00:00;26.32525577345;26.922051610433336;0.3218179428666667
2021-09-29 09:00:00;30.456925370333334;31.230895002833332;0.0
2021-09-29 10:00:00;119.963660272;110.43666026800001;17.291694032616665
2021-09-29 11:00:00;176.40900372766666;143.21194995550002;53.91983011700001
2021-09-29 12:00:00;223.46121112783337;225.12085022266666;1.7897018258833335
2021-09-29 13:00:00;292.7620112283333;236.4167910666667;80.88904942944997
2021-09-29 14:00:00;326.3493638945001;127.26060994116665;365.9836245044834
2021-09-29 15:00:00;258.65549588566665;114.24610791316667;278.8804238411667
2021-09-29 16:00:00;341.5089139208333;114.29853557899999;577.1585883753667
2021-09-29 17:00:00;72.57708738983332;73.13215326783333;7.976487587466666
2021-09-29 18:00:00;29.042207088766663;30.552001139016664;0.0788125575
2021-09-29 19:00:00;0.7886328207833332;1.0396673064666666;0.0
2021-09-29 20:00:00;0.0;0.0;0.0
2021-09-29 21:00:00;0.0;0.0;0.0
2021-09-29 22:00:00;0.0;0.0;0.0
2021-09-29 23:00:00;0.0;0.0;0.0
2021-09-30 00:00:00;0.0;0.0;0.0
2021-09-30 01:00:00;0.0;0.0;0.0
2021-09-30 02:00:00;0.0;0.0;0.0
2021-09-30 03:00:00;0.0;0.0;0.0
2021-09-30 04:00:00;0.0;0.0;0.0
2021-09-30 05:00:00;0.0;0.0;0.0
2021-09-30 06:00:00;0.0;0.0;0.0
2021-09-30 07:00:00;5.150217316233333;5.447145802133333;0.12807040585
2021-09-30 08:00:00;104.45305739633335;45.177543186;371.8387407511833
2021-09-30 09:00:00;246.29324378666666;72.454148007;592.0158500783333
2021-09-30 10:00:00;340.03857107;150.65223572833335;462.1371338458334
2021-09-30 11:00:00;392.4653482283332;182.30166346866665;396.7314680991333
2021-09-30 12:00:00;416.5192673016667;424.91202815;0.9172905994166667
2021-09-30 13:00:00;424.38519984;437.33649676333334;1.0311309602
2021-09-30 14:00:00;407.9827496549999;365.73540911166674;93.61946670265002
2021-09-30 15:00:00;181.86082983999992;184.7515461716667;2.816454310733333
2021-09-30 16:00:00;173.76436435666665;177.33436411666665;0.9052497920500001
2021-09-30 17:00:00;77.55672268049999;79.48389848733332;0.1849905861333333
2021-09-30 18:00:00;22.322758792416668;23.011303049833334;0.00328385655
2021-09-30 19:00:00;0.47651716680000006;0.5438259757166667;0.021892376999999998
2021-09-30 20:00:00;0.0;0.0;0.0
2021-09-30 21:00:00;0.0;0.0;0.0
2021-09-30 22:00:00;0.0;0.0;0.0
2021-09-30 23:00:00;0.0;0.0;0.0
2021-10-01 00:00:00;0.0;0.0;0.0
2021-10-01 01:00:00;0.0;0.0;0.0
2021-10-01 02:00:00;0.0;0.0;0.0
2021-10-01 03:00:00;0.0;0.0;0.0
2021-10-01 04:00:00;0.0;0.0;0.0
2021-10-01 05:00:00;0.0;0.0;0.0
2021-10-01 06:00:00;0.0;0.0;0.0
2021-10-01 07:00:00;4.8282128491;5.3191867492;0.07881255746666667
2021-10-01 08:00:00;81.20322240399997;37.57641999016667;282.4499759163666
2021-10-01 09:00:00;237.60097733333336;59.06287765700001;618.2746617666667
2021-10-01 10:00:00;299.4524111366666;78.09856401516667;529.9367310299999
2021-10-01 11:00:00;488.8169957350001;76.26004123166666;815.6180218000001
2021-10-01 12:00:00;557.7308960333332;102.31836923750001;808.1089364666667
2021-10-01 13:00:00;524.6559074616667;158.9135920966667;633.4132405170002
2021-10-01 14:00:00;308.68176373;238.6836212383333;131.20758351863336
2021-10-01 15:00:00;355.9675943416667;242.162508;235.15915757788335
2021-10-01 16:00:00;159.91075567666664;158.667448635;15.693550505516665
2021-10-01 17:00:00;86.86456772816665;89.20167768316666;1.2697578703499999
2021-10-01 18:00:00;18.2423874117;19.001919385966673;0.014230045049999999
2021-10-01 19:00:00;0.1149574488;0.18216392978333334;0.0
2021-10-01 20:00:00;0.0;0.0;0.0
2021-10-01 21:00:00;0.0;0.0;0.0
2021-10-01 22:00:00;0.0;0.0;0.0
2021-10-01 23:00:00;0.0;0.0;0.0
2021-10-02 00:00:00;0.0;0.0;0.0
2021-10-02 01:00:00;0.0;0.0;0.0
2021-10-02 02:00:00;0.0;0.0;0.0
2021-10-02 03:00:00;0.0;0.0;0.0
2021-10-02 04:00:00;0.0;0.0;0.0
2021-10-02 05:00:00;0.0;0.0;0.0
2021-10-02 06:00:00;0.0;0.0;0.0
2021-10-02 07:00:00;2.2756630455000004;2.377905736833333;0.0
2021-10-02 08:00:00;31.2727524267;32.24568138205;0.0
2021-10-02 09:00:00;71.95903658799999;73.51336461266668;1.25333858755
2021-10-02 10:00:00;118.01123779233335;119.69769673583332;3.9220193526666667
2021-10-02 11:00:00;135.30368113116666;138.48723964333334;0.30868251666666674
2021-10-02 12:00:00;186.52587727;175.65223572316668;29.501072726633335
2021-10-02 13:00:00;301.34302853450004;218.780656853;154.18472787455
2021-10-02 14:00:00;308.5130358616667;265.5274756566667;92.64416129973331
2021-10-02 15:00:00;270.66731317666665;246.38871117166667;66.41271509223334
2021-10-02 16:00:00;139.7449941716667;143.71756593;3.3331144097333336
2021-10-02 17:00:00;83.00978488566669;86.20174877166669;0.2572354305166667
2021-10-02 18:00:00;18.042757003216668;18.86151986906667;0.0
2021-10-02 19:00:00;0.0055624572;0.013329068033333334;0.0
2021-10-02 20:00:00;0.0;0.0;0.0
2021-10-02 21:00:00;0.0;0.0;0.0
2021-10-02 22:00:00;0.0;0.0;0.0
2021-10-02 23:00:00;0.0;0.0;0.0
2021-10-03 00:00:00;0.0;0.0;0.0
2021-10-03 01:00:00;0.0;0.0;0.0
2021-10-03 02:00:00;0.0;0.0;0.0
2021-10-03 03:00:00;0.0;0.0;0.0
2021-10-03 04:00:00;0.0;0.0;0.0
2021-10-03 05:00:00;0.0;0.0;0.0
2021-10-03 06:00:00;0.0;0.0;0.0
2021-10-03 07:00:00;0.17058202079999998;0.21593090210000004;0.0
2021-10-03 08:00:00;5.880753361500001;6.294874529016667;0.0
2021-10-03 09:00:00;13.2646062684;14.841472950683334;0.12040807393333333
2021-10-03 10:00:00;31.102170406166668;33.113848013;0.05144708611666667
2021-10-03 11:00:00;44.181361434500005;46.64018625183334;0.0
2021-10-03 12:00:00;50.445924342666665;53.19542190933334;0.00985156965
2021-10-03 13:00:00;68.06531654700001;71.92276249433333;0.0065677131
2021-10-03 14:00:00;40.986038798833334;43.33191156616667;0.03393318435
2021-10-03 15:00:00;49.47249433299999;52.815987772999996;0.1412058319
2021-10-03 16:00:00;57.70925734349999;61.47277315716667;0.07662331950000002
2021-10-03 17:00:00;17.022973182633333;19.566183265750002;0.4947677218666667
2021-10-03 18:00:00;8.530337140166669;10.177187744700001;0.06458251223333333
2021-10-03 19:00:00;0.5061836052;0.5918106206166667;0.0
2021-10-03 20:00:00;0.0;0.0;0.0
2021-10-03 21:00:00;0.0;0.0;0.0
2021-10-03 22:00:00;0.0;0.0;0.0
2021-10-03 23:00:00;0.0;0.0;0.0
2021-10-04 00:00:00;0.0;0.0;0.0
2021-10-04 01:00:00;0.0;0.0;0.0
2021-10-04 02:00:00;0.0;0.0;0.0
2021-10-04 03:00:00;0.0;0.0;0.0
2021-10-04 04:00:00;0.0;0.0;0.0
2021-10-04 05:00:00;0.0;0.0;0.0
2021-10-04 06:00:00;0.0;0.0;0.0
2021-10-04 07:00:00;1.8349928251333336;2.085554844683333;0.0
2021-10-04 08:00:00;31.518736644700002;35.208288903816666;0.20469372565
2021-10-04 09:00:00;93.63531424566668;104.51855406233334;0.8406672795333333
2021-10-04 10:00:00;215.83817256666666;212.89365181166667;64.49275362196666
2021-10-04 11:00:00;233.8691866033333;201.32135494666667;105.45886421863334
2021-10-04 12:00:00;396.98144541500005;286.58207151166675;248.30990849194998
2021-10-04 13:00:00;420.22139160166665;274.12650174333334;301.52152020475006
2021-10-04 14:00:00;532.9198647116666;168.29192435333331;683.2468584416667
2021-10-04 15:00:00;342.9749304166666;145.85821426;425.3831166022667
2021-10-04 16:00:00;218.741775225;97.24354873583334;355.4216471780166
2021-10-04 17:00:00;112.11626926583335;57.49271344199999;223.4576820365167
2021-10-04 18:00:00;19.98899897181667;23.65554133805;0.06786636875
2021-10-04 19:00:00;0.17923473199999998;0.37232530034999994;0.07662331968333333
2021-10-04 20:00:00;0.0;0.0;0.0
2021-10-04 21:00:00;0.0;0.0;0.0
2021-10-04 22:00:00;0.0;0.0;0.0
2021-10-04 23:00:00;0.0;0.0;0.0
2021-10-05 00:00:00;0.0;0.0;0.0
2021-10-05 01:00:00;0.0;0.0;0.0
2021-10-05 02:00:00;0.0;0.0;0.0
2021-10-05 03:00:00;0.0;0.0;0.0
2021-10-05 04:00:00;0.0;0.0;0.0
2021-10-05 05:00:00;0.0;0.0;0.0
2021-10-05 06:00:00;0.0;0.0;0.0
2021-10-05 07:00:00;1.6248555531166666;1.9567071869166668;0.0
2021-10-05 08:00:00;39.173295802666665;43.94860311383333;0.18170672971666668
2021-10-05 09:00:00;155.21356959766666;122.51635032383335;149.15823810483334
2021-10-05 10:00:00;337.22334967333336;130.9323238783333;563.2547396949999
2021-10-05 11:00:00;409.6261467333333;121.54599416583333;619.8421559625
2021-10-05 12:00:00;528.607724285;77.63115802950001;847.5250667666664
2021-10-05 13:00:00;482.82746543166655;102.78044359283334;702.0414641611666
2021-10-05 14:00:00;151.85940790716666;158.69321816916667;25.524322431949997
2021-10-05 15:00:00;89.561123371;95.23619108533332;12.919786330283335
2021-10-05 16:00:00;17.46982391183333;22.52790218283333;0.16200359031666664
2021-10-05 17:00:00;25.2554098385;29.55765266266667;0.0
2021-10-05 18:00:00;19.432135201183332;22.551894504716664;0.27912780765
2021-10-05 19:00:00;1.4746692086500002;1.7123409397666665;0.0
2021-10-05 20:00:00;0.0;0.0;0.0
2021-10-05 21:00:00;0.0;0.0;0.0
2021-10-05 22:00:00;0.0;0.0;0.0
2021-10-05 23:00:00;0.0;0.0;0.0
2021-10-06 00:00:00;0.0;0.0;0.0
2021-10-06 01:00:00;0.0;0.0;0.0
2021-10-06 02:00:00;0.0;0.0;0.0
2021-10-06 03:00:00;0.0;0.0;0.0
2021-10-06 04:00:00;0.0;0.0;0.0
2021-10-06 05:00:00;0.0;0.0;0.0
2021-10-06 06:00:00;0.0;0.0;0.0
2021-10-06 07:00:00;5.370861451816666;6.0771664180333325;0.0
2021-10-06 08:00:00;67.91945655883333;68.13197554649999;53.497307238033336
2021-10-06 09:00:00;28.042818946;32.80017061183334;0.18280134858333333
2021-10-06 10:00:00;74.91888186766667;84.54183550266666;0.02955470895
2021-10-06 11:00:00;74.87932662066665;84.21571763766666;0.11931345503333332
2021-10-06 12:00:00;73.73716874183333;82.80194782083335;0.07662331973333333
2021-10-06 13:00:00;83.19272792616667;93.13908438050001;0.02298699586666666
2021-10-06 14:00:00;115.94138566866668;129.69982938616667;0.17076054103333332
2021-10-06 15:00:00;79.04128070233332;88.73960332649999;0.28897937739999996
2021-10-06 16:00:00;62.20310471050001;69.87630624883333;0.14667892626666668
2021-10-06 17:00:00;49.95951836333334;56.688526337499994;0.025176233616666665
2021-10-06 18:00:00;8.65023899605;10.68191512055;0.062393274583333345
2021-10-06 19:00:00;0.0;0.039098599549999995;0.0
2021-10-06 20:00:00;0.0;0.0;0.0
2021-10-06 21:00:00;0.0;0.0;0.0
2021-10-06 22:00:00;0.0;0.0;0.0
2021-10-06 23:00:00;0.0;0.0;0.0
2021-10-07 00:00:00;0.0;0.0;0.0
2021-10-07 01:00:00;0.0;0.0;0.0
2021-10-07 02:00:00;0.0;0.0;0.0
2021-10-07 03:00:00;0.0;0.0;0.0
2021-10-07 04:00:00;0.0;0.0;0.0
2021-10-07 05:00:00;0.0;0.0;0.0
2021-10-07 06:00:00;0.0;0.0;0.0
2021-10-07 07:00:00;1.7453754591;1.8305253430666668;0.02627085248333333
2021-10-07 08:00:00;36.45140007916666;39.21944977550001;0.28897937735000007
2021-10-07 09:00:00;110.08535434033334;111.55008174749999;32.494855292
2021-10-07 10:00:00;344.22153887166667;290.44128101499996;195.76382503573333
2021-10-07 11:00:00;263.76244964483334;168.059109973;250.14230045078332
2021-10-07 12:00:00;142.02498357333334;157.33365322666663;4.33469066045
2021-10-07 13:00:00;306.1978175666667;195.07624226833337;231.99023599853336
2021-10-07 14:00:00;419.484675045;185.4881993316667;463.5502867863
2021-10-07 15:00:00;436.0657419049999;94.45777351116666;735.2850387550001
2021-10-07 16:00:00;319.74796330333334;73.56934669866665;680.2377512083334
2021-10-07 17:00:00;108.29177091150001;47.088931542333334;224.56981478561664
2021-10-07 18:00:00;12.731228428433333;16.03664605125;0.10289417193333335
2021-10-07 19:00:00;0.0;0.0;0.04706861055
2021-10-07 20:00:00;0.0;0.0;0.0744340819
2021-10-07 21:00:00;0.0;0.0;0.0634878933
2021-10-07 22:00:00;0.0;0.0;0.0
2021-10-07 23:00:00;0.0;0.0;0.0
2021-10-08 00:00:00;0.0;0.0;0.0
2021-10-08 01:00:00;0.0;0.0;0.0
2021-10-08 02:00:00;0.0;0.0;0.0
2021-10-08 03:00:00;0.0;0.0;0.0
2021-10-08 04:00:00;0.0;0.0;0.0
2021-10-08 05:00:00;0.0;0.0;0.0
2021-10-08 06:00:00;0.0;0.0;0.0
2021-10-08 07:00:00;2.2663922835333334;2.1584204166;5.386619379283333
2021-10-08 08:00:00;67.082615779;27.55296083033333;157.186172771
2021-10-08 09:00:00;218.01309333000003;47.78470889366666;357.0340207566667
2021-10-08 10:00:00;309.6545756900001;56.461043577333335;731.880774115
2021-10-08 11:00:00;442.87048121166674;58.787410251;803.788475855
2021-10-08 12:00:00;508.0019106166667;60.32736191050001;826.1821883616666
2021-10-08 13:00:00;522.60645102;70.09223715083334;810.0321817966668
2021-10-08 14:00:00;497.41222820166666;97.06582782566666;753.4589955783334
2021-10-08 15:00:00;292.9257946903333;154.49278453833338;323.22124436581674
2021-10-08 16:00:00;319.2967862248333;124.23491148883335;573.0559569203001
2021-10-08 17:00:00;69.40463263016667;61.2550650465;51.105565042583336
2021-10-08 18:00:00;12.560646407516666;15.800277244699998;0.09304260228333333
2021-10-08 19:00:00;0.0;0.0;0.017964884599999998
2021-10-08 20:00:00;0.0;0.0;0.0
2021-10-08 21:00:00;0.0;0.0;0.0
2021-10-08 22:00:00;0.0;0.0;0.0
2021-10-08 23:00:00;0.0;0.0;0.0
