1691,Goettingen,Germany,1,51.5002,9.9507,167

02/18/2021,23:00,0.0,0.0,0.0,6.93,0

02/19/2021,00:00,0.0,0.0,0.0,6.62,0

02/19/2021,01:00,0.0,0.0,0.0,5.62,0

02/19/2021,02:00,0.0,0.0,0.0,5.32,0

02/19/2021,03:00,0.0,0.0,0.0,5.43,0

02/19/2021,04:00,0.0,0.0,0.0,4.82,0

02/19/2021,05:00,0.0,0.0,0.0,3.08,0

02/19/2021,06:00,0.0,0.0,0.0,2.73,0

02/19/2021,07:00,5.8333,16.2037,10.3704,2.52,0

02/19/2021,08:00,53.8889,149.6913,95.8024,4.12,0

02/19/2021,09:00,102.5,284.7222,182.2223,5.77,0

02/19/2021,10:00,135.2779,375.7716,240.4938,6.68,0

02/19/2021,11:00,147.7779,410.4938,262.7161,7.7,0

02/19/2021,12:00,164.4445,456.7901,292.3456,8.55,0

02/19/2021,13:00,139.1666,386.574,247.4075,9.25,0

02/19/2021,14:00,140.2778,389.6604,249.3827,9.88,0

02/19/2021,15:00,163.3333,453.7038,290.3704,10.02,0

02/19/2021,16:00,81.9445,227.6235,145.679,9.17,0

02/19/2021,17:00,12.2223,33.9506,21.7284,7.37,0

02/19/2021,18:00,0.0,0.0,0.0,6.52,0

02/19/2021,19:00,0.0,0.0,0.0,6.2,0

02/19/2021,20:00,0.0,0.0,0.0,5.55,0

02/19/2021,21:00,0.0,0.0,0.0,5.05,0

02/19/2021,22:00,0.0,0.0,0.0,5.52,0

02/19/2021,23:00,0.0,0.0,0.0,5.63,0

02/20/2021,00:00,0.0,0.0,0.0,5.53,0

02/20/2021,01:00,0.0,0.0,0.0,5.15,0

02/20/2021,02:00,0.0,0.0,0.0,5.55,0

02/20/2021,03:00,0.0,0.0,0.0,4.52,0

02/20/2021,04:00,0.0,0.0,0.0,3.08,0

02/20/2021,05:00,0.0,0.0,0.0,3.98,0

02/20/2021,06:00,0.0,0.0,0.0,3.78,0

02/20/2021,07:00,9.7222,27.0062,17.2839,4.42,0

02/20/2021,08:00,71.6667,199.0741,127.4075,6.02,0

02/20/2021,09:00,119.7222,332.5618,212.8395,7.82,0

02/20/2021,10:00,154.4445,429.0124,274.568,10.13,0

02/20/2021,11:00,169.1668,469.9074,300.7406,11.77,0

02/20/2021,12:00,189.1667,525.4631,336.2964,12.83,0

02/20/2021,13:00,185.8332,516.2037,330.3703,13.48,0

02/20/2021,14:00,166.6667,462.9629,296.2964,14.17,0

02/20/2021,15:00,130.5555,362.6544,232.0987,14.23,0

02/20/2021,16:00,83.6112,232.2531,148.6419,13.67,0

02/20/2021,17:00,13.8888,38.5802,24.6913,11.33,0

02/20/2021,18:00,0.0,0.0,0.0,11.02,0

02/20/2021,19:00,0.0,0.0,0.0,9.57,0

02/20/2021,20:00,0.0,0.0,0.0,9.58,0

02/20/2021,21:00,0.0,0.0,0.0,9.75,0

02/20/2021,22:00,0.0,0.0,0.0,7.68,0

02/20/2021,23:00,0.0,0.0,0.0,8.07,0

02/21/2021,00:00,0.0,0.0,0.0,8.23,0

02/21/2021,01:00,0.0,0.0,0.0,8.85,0

02/21/2021,02:00,0.0,0.0,0.0,8.92,0

02/21/2021,03:00,0.0,0.0,0.0,6.08,0

02/21/2021,04:00,0.0,0.0,0.0,6.5,0

02/21/2021,05:00,0.0,0.0,0.0,3.38,0

02/21/2021,06:00,0.0,0.0,0.0,2.85,0

02/21/2021,07:00,14.7223,40.895,26.1729,2.58,0

02/21/2021,08:00,67.4999,187.4999,120.0001,4.58,0

02/21/2021,09:00,94.1666,261.5742,167.4074,8.25,0

02/21/2021,10:00,105.2778,292.4382,187.1605,12.65,0

02/21/2021,11:00,113.3334,314.8146,201.4815,14.88,0

02/21/2021,12:00,113.8889,316.3579,202.4692,16.15,0

02/21/2021,13:00,107.7778,299.3826,191.6049,16.65,0

02/21/2021,14:00,99.1668,275.46299999999997,176.2962,17.52,0

02/21/2021,15:00,80.0,222.2222,142.2222,17.97,0

02/21/2021,16:00,56.1112,155.8642,99.7531,16.8,0

02/21/2021,17:00,16.3889,45.5247,29.1358,13.12,0

02/21/2021,18:00,0.0,0.0,0.0,9.63,0

02/21/2021,19:00,0.0,0.0,0.0,9.22,0

02/21/2021,20:00,0.0,0.0,0.0,7.47,0

02/21/2021,21:00,0.0,0.0,0.0,5.95,0

02/21/2021,22:00,0.0,0.0,0.0,5.05,0

02/21/2021,23:00,0.0,0.0,0.0,2.73,0

02/22/2021,00:00,0.0,0.0,0.0,2.17,0

02/22/2021,01:00,0.0,0.0,0.0,1.3,0

02/22/2021,02:00,0.0,0.0,0.0,0.9,0

02/22/2021,03:00,0.0,0.0,0.0,0.62,0

02/22/2021,04:00,0.0,0.0,0.0,0.08,0

02/22/2021,05:00,0.0,0.0,0.0,-0.5,0

02/22/2021,06:00,0.0,0.0,0.0,0.55,0

02/22/2021,07:00,11.1112,30.8642,19.7531,-0.73,0

02/22/2021,08:00,57.5001,159.7222,102.2222,2.72,0

02/22/2021,09:00,91.6667,254.6296,162.963,6.85,0

02/22/2021,10:00,110.0,305.5554,195.5555,9.12,0

02/22/2021,11:00,118.611,329.4754,210.8642,10.9,0

02/22/2021,12:00,123.8888,344.1359,220.2468,12.38,0

02/22/2021,13:00,147.2221,408.9506,261.7284,13.08,0

02/22/2021,14:00,198.0556,550.1543,352.0987,14.0,0

02/22/2021,15:00,-5424.7223,-15068.6728,-9643.9505,13.78,0

02/22/2021,16:00,-8294.4445,-23040.1233,-14745.6789,12.55,0

02/22/2021,17:00,9.7223,27.0061,17.284000000000002,9.27,0

02/22/2021,18:00,0.0,0.0,0.0,7.73,0

02/22/2021,19:00,0.0,0.0,0.0,7.73,0

02/22/2021,20:00,0.0,0.0,0.0,5.92,0

02/22/2021,21:00,0.0,0.0,0.0,4.92,0

02/22/2021,22:00,0.0,0.0,0.0,4.52,0

02/22/2021,23:00,0.0,0.0,0.0,4.63,0

02/23/2021,00:00,0.0,0.0,0.0,3.53,0

02/23/2021,01:00,0.0,0.0,0.0,5.23,0

02/23/2021,02:00,0.0,0.0,0.0,5.42,0

02/23/2021,03:00,0.0,0.0,0.0,5.08,0

02/23/2021,04:00,0.0,0.0,0.0,5.75,0

02/23/2021,05:00,0.0,0.0,0.0,5.93,0

02/23/2021,06:00,0.0,0.0,0.0,5.77,0

02/23/2021,07:00,6.9444,19.2901,12.3457,5.47,0

02/23/2021,08:00,89.7222,249.2284,159.5061,6.97,0

02/23/2021,09:00,171.3888,476.0803,304.6915,8.6,0

02/23/2021,10:00,207.7777,577.1605,369.3828,10.95,0

02/23/2021,11:00,205.5556,570.9876,365.4321,13.7,0

02/23/2021,12:00,173.8889,483.0247,309.1358,15.63,0

02/23/2021,13:00,163.6112,454.4754,290.8642,17.18,0

02/23/2021,14:00,172.7778,479.9382,307.1605,17.53,0

02/23/2021,15:00,152.4999,423.6111,271.1111,17.62,0

02/23/2021,16:00,100.5556,279.3211,178.7654,17.17,0

02/23/2021,17:00,19.7222,54.7839,35.0618,14.6,0

02/23/2021,18:00,0.0,0.0,0.0,13.1,0

02/23/2021,19:00,0.0,0.0,0.0,11.93,0

02/23/2021,20:00,0.0,0.0,0.0,10.88,0

02/23/2021,21:00,0.0,0.0,0.0,10.32,0

02/23/2021,22:00,0.0,0.0,0.0,10.23,0

02/23/2021,23:00,0.0,0.0,0.0,10.78,0

02/24/2021,00:00,0.0,0.0,0.0,9.37,0

02/24/2021,01:00,0.0,0.0,0.0,9.68,0

02/24/2021,02:00,0.0,0.0,0.0,8.57,0

02/24/2021,03:00,0.0,0.0,0.0,9.23,0

02/24/2021,04:00,0.0,0.0,0.0,9.25,0

02/24/2021,05:00,0.0,0.0,0.0,9.5,0

02/24/2021,06:00,0.0,0.0,0.0,9.82,0

02/24/2021,07:00,11.6667,32.4074,20.7408,8.7,0

02/24/2021,08:00,81.6667,226.8518,145.1852,10.7,0

02/24/2021,09:00,144.7223,402.0062,257.2839,12.17,0

02/24/2021,10:00,174.7222,485.3394,310.6172,14.13,0

02/24/2021,11:00,195.2778,542.4384,347.1605,15.27,0

02/24/2021,12:00,208.611,579.4752,370.8642,16.65,0

02/24/2021,13:00,198.611,551.6976,353.0865,18.25,0

02/24/2021,14:00,181.3889,503.858,322.4691,18.7,0

02/24/2021,15:00,154.1667,428.2407,274.0742,18.65,0

02/24/2021,16:00,104.1666,289.3519,185.1851,17.75,0

02/24/2021,17:00,24.4443,67.9012,43.4568,14.57,0

02/24/2021,18:00,0.0,0.0,0.0,13.05,0

02/24/2021,19:00,0.0,0.0,0.0,12.05,0

02/24/2021,20:00,0.0,0.0,0.0,11.87,0

02/24/2021,21:00,0.0,0.0,0.0,10.97,0

02/24/2021,22:00,0.0,0.0,0.0,9.77,0

02/24/2021,23:00,0.0,0.0,0.0,9.5,0

02/25/2021,00:00,0.0,0.0,0.0,7.65,0

02/25/2021,01:00,0.0,0.0,0.0,6.9,0

02/25/2021,02:00,0.0,0.0,0.0,5.55,0

02/25/2021,03:00,0.0,0.0,0.0,5.13,0

02/25/2021,04:00,0.0,0.0,0.0,4.78,0

02/25/2021,05:00,0.0,0.0,0.0,3.9,0

02/25/2021,06:00,0.0,0.0,0.0,5.3,0

02/25/2021,07:00,16.6667,46.2962,29.6296,5.55,0

02/25/2021,08:00,87.2221,242.2839,155.0618,8.07,0

02/25/2021,09:00,129.1667,358.7964,229.6296,11.58,0

02/25/2021,10:00,143.0555,397.3764,254.3209,14.27,0

02/25/2021,11:00,149.4444,415.1232,265.6788,16.0,0

02/25/2021,12:00,153.0555,425.1543,272.0987,17.5,0

02/25/2021,13:00,156.111,433.6422,277.531,18.42,0

02/25/2021,14:00,147.5,409.7222,262.2222,18.52,0

02/25/2021,15:00,127.5,354.1667,226.6667,18.42,0

02/25/2021,16:00,89.7221,249.2284,159.5061,18.02,0

02/25/2021,17:00,15.5556,43.2098,27.6544,14.53,0

02/25/2021,18:00,0.0,0.0,0.0,12.02,0

02/25/2021,19:00,0.0,0.0,0.0,10.85,0

02/25/2021,20:00,0.0,0.0,0.0,9.68,0

02/25/2021,21:00,0.0,0.0,0.0,9.08,0

02/25/2021,22:00,0.0,0.0,0.0,7.52,0

02/25/2021,23:00,0.0,0.0,0.0,6.25,0

02/26/2021,00:00,0.0,0.0,0.0,7.35,0

02/26/2021,01:00,0.0,0.0,0.0,5.6,0

02/26/2021,02:00,0.0,0.0,0.0,5.8,0

02/26/2021,03:00,0.0,0.0,0.0,6.5,0

02/26/2021,04:00,0.0,0.0,0.0,7.37,0

02/26/2021,05:00,0.0,0.0,0.0,7.77,0

02/26/2021,06:00,0.0,0.0,0.0,7.25,0

02/26/2021,07:00,0.5556,1.5432,0.9877,7.03,0

02/26/2021,08:00,4.4445,12.3456,7.9013,6.58,0

02/26/2021,09:00,12.7777,35.4937,22.7159,6.1,0

02/26/2021,10:00,60.8334,168.9816,108.1482,5.43,0

02/26/2021,11:00,133.3335,370.3704,237.037,5.78,0

02/26/2021,12:00,213.6111,593.3642,379.7531,6.25,0

02/26/2021,13:00,202.2223,561.7284,359.5062,7.18,0

02/26/2021,14:00,134.9999,375.0001,240.0001,7.97,0

02/26/2021,15:00,123.6111,343.36400000000003,219.753,8.73,0

02/26/2021,16:00,59.7222,165.8951,106.1728,8.22,0

02/26/2021,17:00,16.9445,47.0678,30.1234,7.93,0

02/26/2021,18:00,0.0,0.0,0.0,5.78,0

02/26/2021,19:00,0.0,0.0,0.0,4.48,0

02/26/2021,20:00,0.0,0.0,0.0,5.93,0

02/26/2021,21:00,0.0,0.0,0.0,5.33,0

02/26/2021,22:00,0.0,0.0,0.0,2.98,0

02/26/2021,23:00,0.0,0.0,0.0,2.03,0

02/27/2021,00:00,0.0,0.0,0.0,1.82,0

02/27/2021,01:00,0.0,0.0,0.0,2.47,0

02/27/2021,02:00,0.0,0.0,0.0,3.07,0

02/27/2021,03:00,0.0,0.0,0.0,3.23,0

02/27/2021,04:00,0.0,0.0,0.0,2.18,0

02/27/2021,05:00,0.0,0.0,0.0,2.45,0

02/27/2021,06:00,0.0,0.0,0.0,2.72,0

02/27/2021,07:00,1.9445,5.4012,3.4568,2.73,0

02/27/2021,08:00,26.9444,74.8457,47.9012,3.22,0

02/27/2021,09:00,60.8333,168.9815,108.1482,3.73,0

02/27/2021,10:00,110.0001,305.5556,195.5556,4.4,0

02/27/2021,11:00,208.0556,577.9321,369.8765,5.25,0

02/27/2021,12:00,242.2221,672.8396,430.6172,5.92,0

02/27/2021,13:00,150.0,416.6667,266.6667,5.9,0

02/27/2021,14:00,125.2778,347.9939,222.7161,5.55,0

02/27/2021,15:00,45.5556,126.5431,80.9875,4.83,0

02/27/2021,16:00,25.8332,71.7594,45.9259,4.85,0

02/27/2021,17:00,4.7223,13.1172,8.3951,4.78,0

02/27/2021,18:00,0.0,0.0,0.0,4.48,0

02/27/2021,19:00,0.0,0.0,0.0,4.2,0

02/27/2021,20:00,0.0,0.0,0.0,4.15,0

02/27/2021,21:00,0.0,0.0,0.0,4.07,0

02/27/2021,22:00,0.0,0.0,0.0,3.75,0

02/27/2021,23:00,0.0,0.0,0.0,3.78,0

02/28/2021,00:00,0.0,0.0,0.0,3.72,0

02/28/2021,01:00,0.0,0.0,0.0,3.58,0

02/28/2021,02:00,0.0,0.0,0.0,3.13,0

02/28/2021,03:00,0.0,0.0,0.0,2.55,0

02/28/2021,04:00,0.0,0.0,0.0,1.5,0

02/28/2021,05:00,0.0,0.0,0.0,1.78,0

02/28/2021,06:00,0.0,0.0,0.0,1.08,0

02/28/2021,07:00,6.3889,17.7469,11.357999999999999,2.15,0

02/28/2021,08:00,52.7778,146.605,93.8272,2.35,0

02/28/2021,09:00,131.6667,365.7407,234.0741,3.18,0

02/28/2021,10:00,212.2223,589.5062,377.284,4.95,0

02/28/2021,11:00,223.889,621.9136,398.0246,6.5,0

02/28/2021,12:00,260.2778,722.9937,462.716,7.28,0

02/28/2021,13:00,146.1111,405.8642,259.7531,7.4,0

02/28/2021,14:00,141.9445,394.2901,252.3457,7.77,0

02/28/2021,15:00,123.0555,341.8211,218.7653,8.05,0

02/28/2021,16:00,71.389,198.3025,126.9137,8.35,0

02/28/2021,17:00,26.6668,74.074,47.4075,7.45,0

02/28/2021,18:00,0.0,0.0,0.0,4.78,0

02/28/2021,19:00,0.0,0.0,0.0,2.28,0

02/28/2021,20:00,0.0,0.0,0.0,1.32,0

02/28/2021,21:00,0.0,0.0,0.0,3.08,0

02/28/2021,22:00,0.0,0.0,0.0,3.15,0

02/28/2021,23:00,0.0,0.0,0.0,2.67,0

03/01/2021,00:00,0.0,0.0,0.0,2.42,0

03/01/2021,01:00,0.0,0.0,0.0,2.3,0

03/01/2021,02:00,0.0,0.0,0.0,2.23,0

03/01/2021,03:00,0.0,0.0,0.0,2.33,0

03/01/2021,04:00,0.0,0.0,0.0,2.52,0

03/01/2021,05:00,0.0,0.0,0.0,2.75,0

03/01/2021,06:00,0.0,0.0,0.0,2.97,0

03/01/2021,07:00,2.5,6.9444,4.4444,3.15,0

03/01/2021,08:00,23.3333,64.8148,41.4815,3.28,0

03/01/2021,09:00,68.3333,189.8148,121.4814,3.42,0

03/01/2021,10:00,107.7778,299.3827,191.6048,3.58,0

03/01/2021,11:00,146.6667,407.4074,260.7407,3.98,0

03/01/2021,12:00,206.9445,574.8456,367.9013,4.53,0

03/01/2021,13:00,301.9445,838.7345,536.7902,5.8,0

03/01/2021,14:00,143.8889,399.6913,255.8025,7.0,0

03/01/2021,15:00,85.2778,236.8828,151.605,8.22,0

03/01/2021,16:00,62.2222,172.8395,110.6174,8.6,0

03/01/2021,17:00,24.7223,68.6728,43.9507,7.77,0

03/01/2021,18:00,0.0,0.0,0.0,5.2,0

03/01/2021,19:00,0.0,0.0,0.0,3.32,0

03/01/2021,20:00,0.0,0.0,0.0,1.87,0

03/01/2021,21:00,0.0,0.0,0.0,1.1,0

03/01/2021,22:00,0.0,0.0,0.0,0.73,0

03/01/2021,23:00,0.0,0.0,0.0,0.17,0

03/02/2021,00:00,0.0,0.0,0.0,-0.05,0

03/02/2021,01:00,0.0,0.0,0.0,0.0,0

03/02/2021,02:00,0.0,0.0,0.0,-0.38,0

03/02/2021,03:00,0.0,0.0,0.0,-0.82,0

03/02/2021,04:00,0.0,0.0,0.0,-1.38,0

03/02/2021,05:00,0.0,0.0,0.0,-1.87,0

03/02/2021,06:00,0.0,0.0,0.0,-1.87,0

03/02/2021,07:00,16.6668,46.2962,29.6297,-1.58,0

03/02/2021,08:00,85.8333,238.426,152.5925,-1.1,0

03/02/2021,09:00,171.6665,476.8518,305.1852,-0.08,0

03/02/2021,10:00,278.3334,773.1483,494.8148,1.67,0

03/02/2021,11:00,183.0557,508.4877,325.4321,4.27,0

03/02/2021,12:00,131.9445,366.5124,234.5679,7.97,0

03/02/2021,13:00,123.889,344.13599999999997,220.247,11.6,0

03/02/2021,14:00,114.1667,317.1297,202.963,14.0,0

03/02/2021,15:00,90.5555,251.5433,160.9876,15.08,0

03/02/2021,16:00,64.1666,178.2407,114.074,14.43,0

03/02/2021,17:00,27.7777,77.1605,49.3827,11.88,0

03/02/2021,18:00,0.2778,0.7716,0.4938,8.65,0

03/02/2021,19:00,0.0,0.0,0.0,7.57,0

03/02/2021,20:00,0.0,0.0,0.0,6.2,0

03/02/2021,21:00,0.0,0.0,0.0,2.52,0

03/02/2021,22:00,0.0,0.0,0.0,2.15,0

03/02/2021,23:00,0.0,0.0,0.0,0.57,0

03/03/2021,00:00,0.0,0.0,0.0,0.88,0

03/03/2021,01:00,0.0,0.0,0.0,-0.3,0

03/03/2021,02:00,0.0,0.0,0.0,-1.05,0

03/03/2021,03:00,0.0,0.0,0.0,-1.35,0

03/03/2021,04:00,0.0,0.0,0.0,-0.52,0

03/03/2021,05:00,0.0,0.0,0.0,-1.93,0

03/03/2021,06:00,0.2778,0.7716,0.4938,-1.27,0

03/03/2021,07:00,39.9999,111.1111,71.1112,-1.53,0

03/03/2021,08:00,119.7222,332.5618,212.8394,0.6,0

03/03/2021,09:00,196.1111,544.7531,348.6421,3.37,0

03/03/2021,10:00,248.3334,689.8148,441.4815,6.03,0

03/03/2021,11:00,269.4445,748.4569,479.0124,8.62,0

03/03/2021,12:00,304.9999,847.2222,542.2223,11.05,0

03/03/2021,13:00,288.0556,800.1544,512.0988,12.93,0

03/03/2021,14:00,258.889,719.1358,460.2468,13.73,0

03/03/2021,15:00,205.5556,570.9877,365.43199999999996,14.78,0

03/03/2021,16:00,105.0001,291.6667,186.6667,13.55,0

03/03/2021,17:00,26.9444,74.8456,47.9013,11.55,0

03/03/2021,18:00,0.0,0.0,0.0,8.5,0

03/03/2021,19:00,0.0,0.0,0.0,8.23,0

03/03/2021,20:00,0.0,0.0,0.0,6.85,0

03/03/2021,21:00,0.0,0.0,0.0,5.82,0

03/03/2021,22:00,0.0,0.0,0.0,5.13,0

03/03/2021,23:00,0.0,0.0,0.0,4.98,0

03/04/2021,00:00,0.0,0.0,0.0,4.8,0

03/04/2021,01:00,0.0,0.0,0.0,4.35,0

03/04/2021,02:00,0.0,0.0,0.0,4.2,0

03/04/2021,03:00,0.0,0.0,0.0,4.05,0

03/04/2021,04:00,0.0,0.0,0.0,4.08,0

03/04/2021,05:00,0.0,0.0,0.0,4.38,0

03/04/2021,06:00,0.0,0.0,0.0,2.93,0

03/04/2021,07:00,17.7777,49.3828,31.6051,3.63,0

03/04/2021,08:00,72.2222,200.6173,128.395,5.43,0

03/04/2021,09:00,113.611,315.5864,201.9753,6.4,0

03/04/2021,10:00,237.5,659.7222,422.2221,8.35,0

03/04/2021,11:00,222.2222,617.284,395.0617,8.5,0

03/04/2021,12:00,23.3333,64.8148,41.4815,7.33,0

03/04/2021,13:00,48.8889,135.8024,86.9137,6.78,0

03/04/2021,14:00,73.611,204.4754,130.8642,5.88,0

03/04/2021,15:00,18.6111,51.6975,33.0864,4.17,0

03/04/2021,16:00,4.7221,13.1172,8.3952,3.2,0

03/04/2021,17:00,0.5556,1.5432,0.9877,2.75,0

03/04/2021,18:00,0.0,0.0,0.0,2.48,0

03/04/2021,19:00,0.0,0.0,0.0,2.5,0

03/04/2021,20:00,0.0,0.0,0.0,2.68,0

03/04/2021,21:00,0.0,0.0,0.0,2.78,0

03/04/2021,22:00,0.0,0.0,0.0,2.87,0

03/04/2021,23:00,0.0,0.0,0.0,2.82,0

03/05/2021,00:00,0.0,0.0,0.0,2.68,0

03/05/2021,01:00,0.0,0.0,0.0,2.42,0

03/05/2021,02:00,0.0,0.0,0.0,2.03,0

03/05/2021,03:00,0.0,0.0,0.0,1.92,0

03/05/2021,04:00,0.0,0.0,0.0,1.6,0

03/05/2021,05:00,0.0,0.0,0.0,1.58,0

03/05/2021,06:00,0.0,0.0,0.0,1.2,0

03/05/2021,07:00,30.5555,84.8765,54.3209,1.0,0

03/05/2021,08:00,135.0,375.0001,239.9999,1.2,0

03/05/2021,09:00,172.2223,478.395,306.1729,1.6,0

03/05/2021,10:00,213.8889,594.1359,380.2469,1.92,0

03/05/2021,11:00,216.9445,602.6234,385.6789,2.65,0

03/05/2021,12:00,219.4445,609.5679,390.1234,3.6,0

03/05/2021,13:00,215.5555,598.7654,383.2098,3.9,0

03/05/2021,14:00,181.9445,505.4013,323.4567,4.12,0

03/05/2021,15:00,109.4446,304.0125,194.5679,4.57,0

03/05/2021,16:00,73.0557,202.93200000000002,129.8764,4.3,0

03/05/2021,17:00,32.7778,91.0494,58.2716,3.48,0

03/05/2021,18:00,0.5556,1.5432,0.9877,0.7,0

03/05/2021,19:00,0.0,0.0,0.0,-1.3,0

03/05/2021,20:00,0.0,0.0,0.0,-1.82,0

03/05/2021,21:00,0.0,0.0,0.0,-3.18,0

03/05/2021,22:00,0.0,0.0,0.0,-3.88,0

03/05/2021,23:00,0.0,0.0,0.0,-3.9,0

03/06/2021,00:00,0.0,0.0,0.0,-4.52,0

03/06/2021,01:00,0.0,0.0,0.0,-4.9,0

03/06/2021,02:00,0.0,0.0,0.0,-5.18,0

03/06/2021,03:00,0.0,0.0,0.0,-5.3,0

03/06/2021,04:00,0.0,0.0,0.0,-5.18,0

03/06/2021,05:00,0.0,0.0,0.0,-5.43,0

03/06/2021,06:00,0.2778,0.7716,0.4938,-6.1,0

03/06/2021,07:00,30.5555,84.8766,54.321000000000005,-4.55,0

03/06/2021,08:00,75.5556,209.8765,134.3211,-2.23,0

03/06/2021,09:00,111.1111,308.6419,197.5309,0.17,0

03/06/2021,10:00,152.7777,424.3827,271.6049,2.02,0

03/06/2021,11:00,210.8333,585.6482,374.8149,3.58,0

03/06/2021,12:00,244.4445,679.0124,434.5678,4.3,0

03/06/2021,13:00,265.8334,738.426,472.5925,5.02,0

03/06/2021,14:00,238.3333,662.0369999999999,423.7036,5.55,0

03/06/2021,15:00,181.9444,505.4014,323.4567,5.65,0

03/06/2021,16:00,116.389,323.3025,206.9136,5.87,0

03/06/2021,17:00,41.6667,115.7408,74.0741,5.43,0

03/06/2021,18:00,0.2778,0.7716,0.4938,4.48,0

03/06/2021,19:00,0.0,0.0,0.0,3.72,0

03/06/2021,20:00,0.0,0.0,0.0,2.58,0

03/06/2021,21:00,0.0,0.0,0.0,1.3,0

03/06/2021,22:00,0.0,0.0,0.0,0.1,0

03/06/2021,23:00,0.0,0.0,0.0,-1.47,0

03/07/2021,00:00,0.0,0.0,0.0,-2.38,0

03/07/2021,01:00,0.0,0.0,0.0,-3.27,0

03/07/2021,02:00,0.0,0.0,0.0,-3.78,0

03/07/2021,03:00,0.0,0.0,0.0,-3.63,0

03/07/2021,04:00,0.0,0.0,0.0,-3.95,0

03/07/2021,05:00,0.0,0.0,0.0,-3.72,0

03/07/2021,06:00,0.0,0.0,0.0,-3.18,0

03/07/2021,07:00,15.5556,43.2098,27.6543,-2.33,0

03/07/2021,08:00,82.5,229.1666,146.6667,-1.37,0

03/07/2021,09:00,161.9444,449.8457,287.9012,0.7,0

03/07/2021,10:00,167.5,465.2778,297.7777,2.77,0

03/07/2021,11:00,247.7779,688.2717,440.4939,3.62,0

03/07/2021,12:00,306.9445,852.6235,545.679,4.32,0

03/07/2021,13:00,160.2777,445.216,284.9384,3.37,0

03/07/2021,14:00,198.3332,550.9259,352.5926,3.28,0

03/07/2021,15:00,175.5556,487.6545,312.0988,3.08,0

03/07/2021,16:00,110.0,305.5555,195.5556,3.18,0

03/07/2021,17:00,37.7777,104.9382,67.1604,2.37,0

03/07/2021,18:00,0.8333,2.3148,1.4815,0.45,0

03/07/2021,19:00,0.0,0.0,0.0,0.75,0

03/07/2021,20:00,0.0,0.0,0.0,1.65,0

03/07/2021,21:00,0.0,0.0,0.0,1.65,0

03/07/2021,22:00,0.0,0.0,0.0,1.58,0

03/07/2021,23:00,0.0,0.0,0.0,1.68,0

03/08/2021,00:00,0.0,0.0,0.0,1.48,0

03/08/2021,01:00,0.0,0.0,0.0,1.2,0

03/08/2021,02:00,0.0,0.0,0.0,1.77,0

03/08/2021,03:00,0.0,0.0,0.0,1.87,0

03/08/2021,04:00,0.0,0.0,0.0,1.85,0

03/08/2021,05:00,0.0,0.0,0.0,1.75,0

03/08/2021,06:00,0.0,0.0,0.0,1.42,0

03/08/2021,07:00,4.7222,13.1172,8.395,1.1,0

03/08/2021,08:00,48.611000000000004,135.0309,86.4197,1.42,0

03/08/2021,09:00,189.1667,525.4628,336.2963,2.47,0

03/08/2021,10:00,210.2778,584.105,373.8271,3.33,0

03/08/2021,11:00,291.9445,810.9568,519.0125,4.42,0

03/08/2021,12:00,209.7222,582.5617,372.8395,4.7,0

03/08/2021,13:00,292.7779,813.2716,520.4939,5.48,0

03/08/2021,14:00,172.7777,479.9383,307.1606,5.12,0

03/08/2021,15:00,146.1111,405.8642,259.7532,5.72,0

03/08/2021,16:00,159.4445,442.9013,283.4569,6.4,0

03/08/2021,17:00,58.6111,162.8087,104.1976,5.32,0

03/08/2021,18:00,1.1111,3.0864,1.9753,2.22,0

03/08/2021,19:00,0.0,0.0,0.0,1.3,0

03/08/2021,20:00,0.0,0.0,0.0,0.57,0

03/08/2021,21:00,0.0,0.0,0.0,0.35,0

03/08/2021,22:00,0.0,0.0,0.0,0.87,0

03/08/2021,23:00,0.0,0.0,0.0,1.25,0

03/09/2021,00:00,0.0,0.0,0.0,0.85,0

03/09/2021,01:00,0.0,0.0,0.0,0.73,0

03/09/2021,02:00,0.0,0.0,0.0,0.5,0

03/09/2021,03:00,0.0,0.0,0.0,0.25,0

03/09/2021,04:00,0.0,0.0,0.0,-0.48,0

03/09/2021,05:00,0.0,0.0,0.0,-0.23,0

03/09/2021,06:00,0.0,0.0,0.0,-0.23,0

03/09/2021,07:00,31.9444,88.7345,56.7901,0.2,0

03/09/2021,08:00,77.2222,214.5063,137.284,1.67,0

03/09/2021,09:00,155.8334,432.8704,277.0371,2.17,0

