Date,Specie,median
2022-01-25,wind-speed,2.0
2022-01-26,pm25,21.0
2022-01-26,precipitation,0.3
2022-01-26,wind-speed,5.1
2022-01-26,humidity,69.3
2022-01-26,pm10,7.0
2022-01-27,pm25,46.0
2022-01-27,wind-speed,3.6
2022-01-27,humidity,60.0
2022-01-27,pm10,13.0
2022-01-27,precipitation,99.0
2022-01-28,wind-speed,3.6
2022-01-28,humidity,75.0
2022-01-28,pm25,42.0
2022-01-28,pm10,12.0
2022-01-28,precipitation,99.0
2022-01-29,wind-speed,4.1
2022-01-29,pm25,30.0
2022-01-29,humidity,80.0
2022-01-29,pm10,8.0
2022-01-29,precipitation,99.0
2022-01-30,precipitation,0.1
2022-01-30,wind-speed,5.6
2022-01-30,pm25,17.0
2022-01-30,humidity,78.1
2022-01-30,pm10,7.0
2022-01-31,precipitation,99.0
2022-01-31,pm25,21.0
2022-01-31,humidity,65.2
2022-01-31,wind-speed,2.5
2022-01-31,pm10,6.0
2022-02-01,pm10,6.0
2022-02-01,precipitation,0.2
2022-02-01,pm25,21.0
2022-02-01,humidity,79.3
2022-02-01,wind-speed,2.5
2022-02-02,precipitation,0.2
2022-02-02,pm10,10.0
2022-02-02,wind-speed,2.6
2022-02-02,humidity,86.0
2022-02-02,pm25,34.0
2022-02-03,humidity,78.4
2022-02-03,pm25,25.0
2022-02-03,wind-speed,5.1
2022-02-03,precipitation,0.5
2022-02-03,pm10,8.0
2022-02-04,precipitation,0.5
2022-02-04,wind-speed,3.6
2022-02-04,humidity,87.3
2022-02-04,pm25,17.0
2022-02-04,pm10,6.0
2022-02-05,pm10,5.0
2022-02-05,humidity,85.7
2022-02-05,wind-speed,3.6
2022-02-05,pm25,17.0
2022-02-05,precipitation,1.6
2022-02-06,pm10,5.0
2022-02-06,pm25,17.0
2022-02-06,humidity,89.0
2022-02-06,precipitation,0.7
2022-02-06,wind-speed,3.6
2022-02-07,humidity,80.3
2022-02-07,pm10,5.0
2022-02-07,wind-speed,2.0
2022-02-07,pm25,17.0
2022-02-07,precipitation,99.0
2022-02-08,pm25,25.0
2022-02-08,wind-speed,2.5
2022-02-08,humidity,79.1
2022-02-08,pm10,7.0
2022-02-08,precipitation,99.0
2022-02-09,pm10,7.0
2022-02-09,pm25,21.0
2022-02-09,wind-speed,4.1
2022-02-09,precipitation,99.0
2022-02-09,humidity,74.3
2022-02-10,humidity,81.0
2022-02-10,pm25,21.0
2022-02-10,wind-speed,3.0
2022-02-10,pm10,6.0
2022-02-10,precipitation,99.0
2022-02-11,pm10,8.0
2022-02-11,pm25,25.0
2022-02-11,humidity,68.0
2022-02-11,wind-speed,2.5
2022-02-12,pm10,7.0
2022-02-12,pm25,21.0
2022-02-12,wind-speed,1.5
2022-02-12,humidity,80.0
2022-02-13,wind-speed,6.1
2022-02-13,precipitation,99.0
2022-02-13,pm10,10.0
2022-02-13,humidity,74.0
2022-02-13,pm25,34.0
2022-02-14,humidity,63.9
2022-02-14,pm25,46.0
2022-02-14,wind-speed,6.1
2022-02-14,precipitation,99.0
2022-02-14,pm10,13.0
2022-02-15,pm25,38.0
2022-02-15,pm10,12.0
2022-02-15,precipitation,1.0
2022-02-15,humidity,74.0
2022-02-15,wind-speed,5.6
2022-02-16,wind-speed,8.2
2022-02-16,humidity,75.9
2022-02-16,pm25,21.0
2022-02-16,pm10,6.0
2022-02-16,precipitation,0.3
2022-02-17,humidity,74.2
2022-02-17,pm25,17.0
2022-02-17,pm10,6.0
2022-02-17,precipitation,0.1
2022-02-17,wind-speed,6.6
2022-02-18,humidity,76.1
2022-02-18,pm25,17.0
2022-02-18,pm10,5.0
2022-02-18,wind-speed,2.5
2022-02-18,precipitation,0.2
2022-02-19,pm25,13.0
2022-02-19,pm10,4.0
2022-02-19,humidity,74.4
2022-02-19,wind-speed,2.0
2022-02-19,precipitation,99.0
2022-02-20,pm10,6.0
2022-02-20,humidity,85.0
2022-02-20,pm25,25.0
2022-02-20,wind-speed,5.1
2022-02-20,precipitation,0.3
2022-02-21,pm25,25.0
2022-02-21,wind-speed,5.1
2022-02-21,humidity,77.9
2022-02-21,precipitation,0.2
2022-02-21,pm10,7.0
2022-02-22,wind-speed,3.0
2022-02-22,precipitation,0.5
2022-02-22,pm10,6.0
2022-02-22,pm25,21.0
2022-02-22,humidity,87.1
2022-02-23,precipitation,0.2
2022-02-23,pm25,17.0
2022-02-23,pm10,5.0
2022-02-23,wind-speed,3.0
2022-02-23,humidity,85.2
2022-02-24,precipitation,0.5
2022-02-24,pm25,17.0
2022-02-24,humidity,68.1
2022-02-24,pm10,5.0
2022-02-24,wind-speed,2.0
2022-02-25,humidity,60.0
2022-02-25,wind-speed,4.6
2022-02-25,precipitation,99.0
2022-02-25,pm10,7.0
2022-02-25,pm25,25.0
2022-02-26,precipitation,99.0
2022-02-26,wind-speed,3.4
2022-02-26,pm10,13.0
2022-02-26,humidity,61.0
2022-02-26,pm25,46.0
2022-02-27,pm25,42.0
2022-02-27,humidity,55.0
2022-02-27,pm10,13.0
2022-02-27,wind-speed,6.1
2022-02-27,precipitation,0.5
2022-02-28,pm25,38.0
2022-02-28,humidity,60.2
2022-02-28,pm10,13.0
2022-02-28,precipitation,99.0
2022-02-28,wind-speed,4.6
2022-03-01,wind-speed,3.0
2022-03-01,pm25,30.0
2022-03-01,humidity,73.9
2022-03-01,pm10,10.0
2022-03-01,precipitation,0.1
2022-03-02,pm10,13.0
2022-03-02,precipitation,0.2
2022-03-02,wind-speed,2.0
2022-03-02,pm25,46.0
2022-03-02,humidity,77.8
2022-03-03,humidity,68.0
2022-03-03,pm10,12.0
2022-03-03,pm25,42.0
2022-03-03,precipitation,99.0
2022-03-03,wind-speed,4.1
2022-03-04,pm25,34.0
2022-03-04,wind-speed,1.5
2022-03-04,pm10,10.0
2022-03-04,humidity,48.0
2022-03-05,pm25,59.0
2022-03-05,precipitation,99.5
2022-03-05,humidity,48.1
2022-03-05,pm10,21.0
2022-03-05,wind-speed,8.2
2022-03-06,humidity,65.9
2022-03-06,pm10,10.0
2022-03-06,pm25,30.0
2022-03-06,wind-speed,6.6
2022-03-06,precipitation,99.0
2022-03-07,humidity,63.0
2022-03-07,wind-speed,2.5
2022-03-07,precipitation,99.0
2022-03-07,pm10,10.0
2022-03-07,pm25,30.0
2022-03-08,wind-speed,2.0
2022-03-08,pm10,9.0
2022-03-08,humidity,71.0
2022-03-08,pm25,25.0
2022-03-09,wind-speed,1.5
2022-03-09,pm25,34.0
2022-03-09,humidity,65.2
2022-03-09,pm10,10.0
2022-03-10,wind-speed,1.5
2022-03-10,humidity,66.0
2022-03-10,pm25,53.0
2022-03-10,pm10,16.0
2022-03-11,pm25,50.0
2022-03-11,humidity,44.1
2022-03-11,wind-speed,3.0
2022-03-11,pm10,17.0
2022-03-12,pm25,57.0
2022-03-12,pm10,20.0
2022-03-12,wind-speed,2.5
2022-03-12,humidity,69.8
2022-03-13,wind-speed,5.1
2022-03-13,precipitation,99.0
2022-03-13,pm25,55.0
2022-03-13,humidity,48.0
2022-03-13,pm10,18.0
2022-03-14,humidity,85.1
2022-03-14,precipitation,0.5
2022-03-14,pm10,9.0
2022-03-14,wind-speed,3.6
2022-03-14,pm25,25.0
2022-03-15,pm25,25.0
2022-03-15,humidity,71.0
2022-03-15,precipitation,0.1
2022-03-15,pm10,10.0
2022-03-15,wind-speed,7.2
2022-03-16,humidity,74.0
2022-03-16,pm10,8.0
2022-03-16,wind-speed,3.6
2022-03-16,pm25,21.0
2022-03-17,pm10,10.0
2022-03-17,pm25,25.0
2022-03-17,humidity,67.3
2022-03-17,wind-speed,4.1
2022-03-18,wind-speed,7.7
2022-03-18,pm10,6.0
2022-03-18,pm25,13.0
2022-03-18,humidity,85.2
2022-03-18,precipitation,2.8
2022-03-19,wind-speed,2.5
2022-03-19,humidity,87.0
2022-03-19,precipitation,0.7
2022-03-19,pm25,13.0
2022-03-19,pm10,4.0
2022-03-20,humidity,72.9
2022-03-20,wind-speed,2.0
2022-03-20,pm25,13.0
2022-03-20,precipitation,99.0
2022-03-20,pm10,4.0
2022-03-21,wind-speed,3.0
2022-03-21,pm25,13.0
2022-03-21,pm10,5.0
2022-03-21,humidity,68.3
2022-03-22,wind-speed,4.1
2022-03-22,pm25,21.0
2022-03-22,humidity,71.3
2022-03-22,pm10,6.0
2022-03-22,precipitation,99.0
2022-03-23,pm10,8.0
2022-03-23,humidity,69.9
2022-03-23,precipitation,0.2
2022-03-23,pm25,21.0
2022-03-23,wind-speed,2.0
2022-03-24,pm10,11.0
2022-03-24,pm25,38.0
2022-03-24,wind-speed,3.0
2022-03-24,precipitation,0.2
2022-03-24,humidity,71.2
2022-03-25,precipitation,99.0
2022-03-25,pm10,25.0
2022-03-25,wind-speed,2.5
2022-03-25,humidity,53.0
2022-03-25,pm25,72.0
2022-03-26,pm25,30.0
2022-03-26,precipitation,99.0
2022-03-26,humidity,60.2
2022-03-26,pm10,10.0
2022-03-26,wind-speed,4.6
2022-03-27,pm25,17.0
2022-03-27,precipitation,0.2
2022-03-27,pm10,6.0
2022-03-27,wind-speed,3.6
2022-03-27,humidity,76.8
2022-03-28,pm25,25.0
2022-03-28,pm10,9.0
2022-03-28,precipitation,0.3
2022-03-28,humidity,57.0
2022-03-28,wind-speed,4.1
2022-03-29,wind-speed,1.5
2022-03-29,pm25,34.0
2022-03-29,pm10,10.0
2022-03-29,humidity,65.0
2022-03-30,pm10,10.0
2022-03-30,wind-speed,2.0
2022-03-30,pm25,34.0
2022-03-30,humidity,66.9
2022-03-31,pm10,10.0
2022-03-31,precipitation,0.3
2022-03-31,humidity,87.0
2022-03-31,pm25,30.0
2022-03-31,wind-speed,3.1
2022-04-01,humidity,56.0
2022-04-01,wind-speed,4.1
2022-04-01,pm10,8.0
2022-04-01,pm25,25.0
2022-04-01,precipitation,0.1
2022-04-02,humidity,72.1
2022-04-02,wind-speed,2.0
2022-04-02,pm25,25.0
2022-04-02,pm10,9.0
2022-04-03,pm10,9.0
2022-04-03,wind-speed,2.1
2022-04-03,pm25,30.0
2022-04-03,precipitation,99.0
2022-04-03,humidity,74.6
2022-04-04,pm25,30.0
2022-04-04,humidity,76.0
2022-04-04,precipitation,99.0
2022-04-04,pm10,10.0
2022-04-04,wind-speed,3.6
2022-04-05,pm10,8.0
2022-04-05,wind-speed,1.5
2022-04-05,humidity,77.9
2022-04-05,pm25,21.0
2022-04-06,humidity,79.0
2022-04-06,pm25,38.0
2022-04-06,pm10,12.0
2022-04-06,precipitation,99.0
2022-04-06,wind-speed,2.5
2022-04-07,humidity,79.9
2022-04-07,pm25,55.0
2022-04-07,wind-speed,2.5
2022-04-07,pm10,19.0
2022-04-07,precipitation,0.6
2022-04-08,precipitation,99.0
2022-04-08,wind-speed,3.0
2022-04-08,pm25,38.0
2022-04-08,humidity,58.0
2022-04-08,pm10,12.0
2022-04-09,wind-speed,3.0
2022-04-09,pm25,34.0
2022-04-09,humidity,37.0
2022-04-09,pm10,11.0
2022-04-10,pm10,17.0
2022-04-10,wind-speed,2.0
2022-04-10,pm25,53.0
2022-04-10,humidity,43.1
2022-04-11,pm25,61.0
2022-04-11,humidity,49.1
2022-04-11,wind-speed,2.0
2022-04-11,pm10,20.0
2022-04-12,pm10,14.0
2022-04-12,humidity,47.2
2022-04-12,wind-speed,1.5
2022-04-12,pm25,46.0
2022-04-13,pm10,11.0
2022-04-13,wind-speed,2.5
2022-04-13,pm25,38.0
2022-04-13,humidity,77.1
2022-04-14,humidity,93.0
2022-04-14,precipitation,2.6
2022-04-14,wind-speed,3.5
2022-04-14,pm25,21.0
2022-04-14,pm10,7.0
2022-04-15,humidity,97.8
2022-04-15,pm25,9.0
2022-04-15,precipitation,1.4
2022-04-15,wind-speed,3.6
2022-04-15,pm10,4.0
2022-04-16,humidity,82.3
2022-04-16,pm25,30.0
2022-04-16,pm10,9.0
2022-04-16,wind-speed,5.1
2022-04-17,pm25,30.0
2022-04-17,wind-speed,1.5
2022-04-17,pm10,10.0
2022-04-17,humidity,62.0
2022-04-18,pm10,9.0
2022-04-18,pm25,30.0
2022-04-18,wind-speed,1.5
2022-04-18,humidity,75.0
2022-04-19,wind-speed,3.0
2022-04-19,pm25,55.0
2022-04-19,pm10,17.0
2022-04-19,humidity,71.0
2022-04-20,pm10,19.0
2022-04-20,humidity,40.2
2022-04-20,pm25,57.0
2022-04-20,wind-speed,2.5
2022-04-21,humidity,53.1
2022-04-21,pm25,55.0
2022-04-21,wind-speed,2.0
2022-04-21,precipitation,0.5
2022-04-21,pm10,18.0
2022-04-22,wind-speed,3.6
2022-04-22,precipitation,1.3
2022-04-22,pm25,34.0
2022-04-22,pm10,11.0
2022-04-22,humidity,76.0
2022-04-23,pm25,53.0
2022-04-23,pm10,18.0
2022-04-23,wind-speed,3.6
2022-04-23,humidity,71.6
2022-04-24,pm10,18.0
2022-04-24,humidity,74.2
2022-04-24,pm25,57.0
2022-04-24,wind-speed,1.5
2022-04-25,humidity,68.0
2022-04-25,pm25,42.0
2022-04-25,pm10,12.0
2022-04-25,wind-speed,2.0
2022-04-26,pm25,38.0
2022-04-26,pm10,12.0
2022-04-26,humidity,74.0
2022-04-26,precipitation,0.5
2022-04-26,wind-speed,3.6
2022-04-27,wind-speed,5.6
2022-04-27,precipitation,2.8
2022-04-27,humidity,74.3
2022-04-27,pm10,9.0
2022-04-27,pm25,25.0
2022-04-28,pm10,10.0
2022-04-28,pm25,25.0
2022-04-28,humidity,66.0
2022-04-28,wind-speed,5.6
2022-04-29,pm10,9.0
2022-04-29,wind-speed,5.6
2022-04-29,pm25,25.0
2022-04-29,precipitation,3.8
2022-04-29,humidity,87.9
2022-04-30,pm10,7.0
2022-04-30,wind-speed,4.6
2022-04-30,pm25,21.0
2022-04-30,precipitation,99.5
2022-04-30,humidity,71.0
2022-05-01,wind-speed,1.5
2022-05-01,precipitation,1.4
2022-05-01,humidity,91.1
2022-05-01,pm25,21.0
2022-05-01,pm10,8.0
2022-05-02,humidity,67.0
2022-05-02,pm25,25.0
2022-05-02,precipitation,99.0
2022-05-02,wind-speed,3.6
2022-05-02,pm10,9.0
2022-05-03,pm25,21.0
2022-05-03,pm10,8.0
2022-05-03,humidity,58.3
2022-05-03,wind-speed,2.0
2022-05-04,pm10,11.0
2022-05-04,humidity,26.1
2022-05-04,wind-speed,3.0
2022-05-04,pm25,42.0
2022-05-05,precipitation,99.0
2022-05-05,pm25,50.0
2022-05-05,pm10,14.0
2022-05-05,humidity,42.0
2022-05-05,wind-speed,2.5
2022-05-06,wind-speed,1.5
2022-05-06,pm25,46.0
2022-05-06,humidity,50.1
2022-05-06,pm10,13.0
2022-05-07,humidity,73.3
2022-05-07,wind-speed,3.6
2022-05-07,pm10,12.0
2022-05-07,precipitation,99.0
2022-05-07,pm25,38.0
2022-05-08,humidity,51.9
2022-05-08,pm10,6.0
2022-05-08,pm25,17.0
2022-05-08,precipitation,99.0
2022-05-08,wind-speed,5.6
2022-05-09,humidity,59.0
2022-05-09,precipitation,99.0
2022-05-09,pm10,6.0
2022-05-09,pm25,17.0
2022-05-09,wind-speed,3.6
2022-05-10,wind-speed,4.1
2022-05-10,humidity,62.2
2022-05-10,pm10,7.0
2022-05-10,pm25,21.0
2022-05-11,pm25,38.0
2022-05-11,pm10,11.0
2022-05-11,precipitation,99.0
2022-05-11,wind-speed,1.0
2022-05-11,humidity,69.5
2022-05-12,pm10,12.0
2022-05-12,precipitation,99.0
2022-05-12,humidity,71.0
2022-05-12,wind-speed,1.5
2022-05-12,pm25,38.0
2022-05-13,wind-speed,4.1
2022-05-13,pm10,10.0
2022-05-13,humidity,84.2
2022-05-13,precipitation,99.0
2022-05-13,pm25,34.0
2022-05-14,wind-speed,3.6
2022-05-14,pm25,21.0
2022-05-14,precipitation,0.3
2022-05-14,pm10,8.0
2022-05-14,humidity,87.3
2022-05-15,wind-speed,2.0
2022-05-15,pm25,30.0
2022-05-15,pm10,10.0
2022-05-15,humidity,66.0
2022-05-16,pm25,30.0
2022-05-16,pm10,10.0
2022-05-16,wind-speed,1.5
2022-05-16,humidity,63.0
2022-05-17,pm10,11.0
2022-05-17,humidity,72.0
2022-05-17,pm25,38.0
2022-05-17,wind-speed,1.5
2022-05-18,pm25,46.0
2022-05-18,pm10,13.0
2022-05-18,humidity,39.0
2022-05-18,wind-speed,2.0
2022-05-19,pm10,15.0
2022-05-19,humidity,45.0
2022-05-19,pm25,46.0
2022-05-19,wind-speed,4.1
2022-05-20,pm10,19.0
2022-05-20,humidity,34.1
2022-05-20,wind-speed,2.5
2022-05-20,pm25,57.0
2022-05-21,humidity,54.9
2022-05-21,pm10,20.0
2022-05-21,precipitation,99.0
2022-05-21,pm25,61.0
2022-05-21,wind-speed,2.0
2022-05-22,precipitation,99.0
2022-05-22,wind-speed,3.0
2022-05-22,pm25,55.0
2022-05-22,pm10,17.0
2022-05-22,humidity,68.0
2022-05-23,pm25,46.0
2022-05-23,wind-speed,3.6
2022-05-23,humidity,74.9
2022-05-23,precipitation,99.5
2022-05-23,pm10,14.0
2022-05-24,humidity,54.1
2022-05-24,pm10,12.0
2022-05-24,pm25,42.0
2022-05-24,wind-speed,2.5
2022-05-25,pm25,53.0
2022-05-25,wind-speed,2.5
2022-05-25,humidity,52.2
2022-05-25,pm10,16.0
2022-05-26,wind-speed,2.0
2022-05-26,pm10,14.0
2022-05-26,pm25,46.0
2022-05-26,precipitation,99.0
2022-05-26,humidity,58.9
2022-05-27,wind-speed,4.1
2022-05-27,pm25,34.0
2022-05-27,pm10,10.0
2022-05-27,humidity,66.3
2022-05-27,precipitation,1.6
2022-05-28,pm25,34.0
2022-05-28,wind-speed,4.6
2022-05-28,humidity,56.0
2022-05-28,pm10,10.0
2022-05-29,wind-speed,3.6
2022-05-29,pm10,11.0
2022-05-29,pm25,34.0
2022-05-29,humidity,40.2
2022-05-30,pm25,50.0
2022-05-30,precipitation,99.0
2022-05-30,pm10,15.0
2022-05-30,humidity,52.9
2022-05-30,wind-speed,2.0
2022-05-31,pm25,34.0
2022-05-31,wind-speed,4.6
2022-05-31,pm10,10.0
2022-05-31,humidity,75.9
2022-05-31,precipitation,99.0
2022-06-01,humidity,64.0
2022-06-01,wind-speed,2.0
2022-06-01,pm25,30.0
2022-06-01,pm10,10.0
2022-06-02,wind-speed,3.0
2022-06-02,pm10,14.0
2022-06-02,humidity,57.2
2022-06-02,pm25,46.0
2022-06-03,precipitation,99.0
2022-06-03,wind-speed,3.0
2022-06-03,pm25,46.0
2022-06-03,humidity,76.1
2022-06-03,pm10,15.0
2022-06-04,pm10,9.0
2022-06-04,pm25,25.0
2022-06-04,humidity,72.0
2022-06-04,wind-speed,5.1
2022-06-05,wind-speed,5.1
2022-06-05,precipitation,99.0
2022-06-05,pm25,25.0
2022-06-05,pm10,8.0
2022-06-05,humidity,73.2
2022-06-06,humidity,90.3
2022-06-06,pm10,6.0
2022-06-06,precipitation,1.3
2022-06-06,pm25,17.0
2022-06-06,wind-speed,5.1
2022-06-07,pm25,13.0
2022-06-07,pm10,4.0
2022-06-07,precipitation,0.3
2022-06-07,wind-speed,5.1
2022-06-07,humidity,86.3
2022-06-08,pm10,4.0
2022-06-08,precipitation,99.0
2022-06-08,pm25,13.0
2022-06-08,wind-speed,2.5
2022-06-08,humidity,79.8
2022-06-09,wind-speed,1.6
2022-06-09,humidity,75.3
2022-06-09,pm10,6.0
2022-06-09,pm25,17.0
2022-06-10,pm10,10.0
2022-06-10,humidity,77.0
2022-06-10,wind-speed,2.5
2022-06-10,pm25,30.0
2022-06-11,pm10,15.0
2022-06-11,humidity,83.0
2022-06-11,wind-speed,4.1
2022-06-11,precipitation,99.0
2022-06-11,pm25,46.0
2022-06-12,pm25,25.0
2022-06-12,pm10,9.0
2022-06-12,precipitation,99.0
2022-06-12,humidity,73.1
2022-06-12,wind-speed,5.1
2022-06-13,wind-speed,5.1
2022-06-13,pm25,21.0
2022-06-13,humidity,72.2
2022-06-13,pm10,8.0
2022-06-14,wind-speed,1.5
2022-06-14,pm10,10.0
2022-06-14,humidity,84.1
2022-06-14,pm25,34.0
2022-06-14,precipitation,99.0
2022-06-15,pm25,25.0
2022-06-15,wind-speed,2.0
2022-06-15,humidity,89.8
2022-06-15,pm10,10.0
2022-06-15,precipitation,99.0
2022-06-16,pm10,13.0
2022-06-16,wind-speed,3.6
2022-06-16,pm25,42.0
2022-06-16,humidity,83.0
2022-06-16,precipitation,99.0
2022-06-17,wind-speed,3.0
2022-06-17,humidity,62.9
2022-06-17,precipitation,0.3
2022-06-17,pm25,53.0
2022-06-17,pm10,17.0
2022-06-18,pm10,21.0
2022-06-18,pm25,61.0
2022-06-18,humidity,60.2
2022-06-18,wind-speed,1.5
2022-06-19,humidity,70.9
2022-06-19,pm10,13.0
2022-06-19,wind-speed,3.0
2022-06-19,pm25,42.0
2022-06-20,wind-speed,3.6
2022-06-20,pm10,18.0
2022-06-20,pm25,50.0
2022-06-20,humidity,72.9
2022-06-21,pm10,25.0
2022-06-21,pm25,65.0
2022-06-21,wind-speed,3.0
2022-06-21,humidity,78.0
2022-06-22,pm10,16.0
2022-06-22,precipitation,99.0
2022-06-22,wind-speed,2.5
2022-06-22,humidity,83.0
2022-06-22,pm25,46.0
2022-06-23,humidity,61.9
2022-06-23,pm10,10.0
2022-06-23,pm25,30.0
2022-06-23,wind-speed,3.0
2022-06-24,wind-speed,7.2
2022-06-24,pm25,38.0
2022-06-24,precipitation,99.0
2022-06-24,pm10,12.0
2022-06-24,humidity,50.9
2022-06-25,precipitation,2.4
2022-06-25,pm25,34.0
2022-06-25,pm10,11.0
2022-06-25,wind-speed,3.0
2022-06-25,humidity,71.0
2022-06-26,pm10,9.0
2022-06-26,humidity,55.0
2022-06-26,pm25,25.0
2022-06-26,wind-speed,5.6
2022-06-27,humidity,59.1
2022-06-27,pm25,30.0
2022-06-27,pm10,11.0
2022-06-27,precipitation,99.0
2022-06-27,wind-speed,5.1
2022-06-28,wind-speed,2.5
2022-06-28,humidity,55.9
2022-06-28,pm25,30.0
2022-06-28,pm10,10.0
2022-06-29,pm25,30.0
2022-06-29,pm10,10.0
2022-06-29,humidity,56.0
2022-06-29,wind-speed,3.3
2022-06-30,pm10,11.0
2022-06-30,humidity,60.1
2022-06-30,wind-speed,3.0
2022-06-30,pm25,38.0
2022-07-01,humidity,65.9
2022-07-01,wind-speed,2.0
2022-07-01,pm25,30.0
2022-07-01,pm10,10.0
2022-07-02,wind-speed,2.5
2022-07-02,pm10,14.0
2022-07-02,pm25,38.0
2022-07-02,humidity,69.9
2022-07-03,pm10,13.0
2022-07-03,humidity,74.2
2022-07-03,precipitation,99.5
2022-07-03,wind-speed,2.5
2022-07-03,pm25,38.0
2022-07-04,pm10,7.0
2022-07-04,precipitation,3.5
2022-07-04,humidity,71.1
2022-07-04,pm25,17.0
2022-07-04,wind-speed,2.5
2022-07-05,wind-speed,2.5
2022-07-05,pm25,17.0
2022-07-05,pm10,8.0
2022-07-05,humidity,72.2
2022-07-05,precipitation,99.0
2022-07-06,pm25,42.0
2022-07-06,humidity,74.0
2022-07-06,pm10,15.0
2022-07-06,wind-speed,4.1
2022-07-06,precipitation,99.0
2022-07-07,humidity,79.0
2022-07-07,pm25,46.0
2022-07-07,wind-speed,3.0
2022-07-07,pm10,17.0
2022-07-08,pm10,19.0
2022-07-08,humidity,79.9
2022-07-08,pm25,55.0
2022-07-08,wind-speed,1.8
2022-07-09,precipitation,0.5
2022-07-09,pm25,42.0
2022-07-09,humidity,78.9
2022-07-09,wind-speed,2.0
2022-07-09,pm10,13.0
2022-07-10,precipitation,0.6
2022-07-10,pm25,21.0
2022-07-10,humidity,86.0
2022-07-10,wind-speed,2.0
2022-07-10,pm10,9.0
2022-07-11,wind-speed,2.0
2022-07-11,humidity,71.8
2022-07-11,pm25,21.0
2022-07-11,pm10,10.0
2022-07-11,precipitation,99.0
2022-07-12,pm10,10.0
2022-07-12,wind-speed,3.6
2022-07-12,pm25,25.0
