Date,Specie,median
2022-10-24,pm25,21.0
2022-10-25,humidity,78.2
2022-10-25,pm25,25.0
2022-10-25,wind-speed,2.3
2022-10-26,humidity,73.5
2022-10-26,wind-speed,2.0
2022-10-26,pm25,30.0
2022-10-27,wind-speed,1.7
2022-10-27,pm25,30.0
2022-10-27,humidity,72.5
2022-10-28,wind-speed,1.5
2022-10-28,pm25,34.0
2022-10-28,humidity,74.0
2022-10-29,wind-speed,1.5
2022-10-29,pm25,42.0
2022-10-29,humidity,82.3
2022-10-30,pm25,46.0
2022-10-30,wind-speed,2.0
2022-10-30,humidity,86.6
2022-10-31,wind-speed,2.3
2022-10-31,humidity,86.0
2022-10-31,pm25,46.0
2022-11-01,humidity,86.5
2022-11-01,wind-speed,3.6
2022-11-01,pm25,13.0
2022-11-02,pm25,17.0
2022-11-02,humidity,78.0
2022-11-02,wind-speed,2.5
2022-11-03,humidity,70.0
2022-11-03,wind-speed,2.0
2022-11-03,pm25,17.0
2022-11-04,wind-speed,2.0
2022-11-04,humidity,76.0
2022-11-04,pm25,25.0
2022-11-05,pm25,17.0
2022-11-05,wind-speed,2.3
2022-11-05,humidity,89.5
2022-11-06,pm25,21.0
2022-11-06,wind-speed,3.0
2022-11-06,humidity,79.7
2022-11-07,pm25,13.0
2022-11-07,wind-speed,4.3
2022-11-07,humidity,77.8
2022-11-08,wind-speed,3.5
2022-11-08,pm25,13.0
2022-11-08,humidity,86.2
2022-11-09,wind-speed,2.3
2022-11-09,humidity,82.0
2022-11-09,pm25,21.0
2022-11-10,wind-speed,2.0
2022-11-10,humidity,79.0
2022-11-10,pm25,25.0
2022-11-11,humidity,78.3
2022-11-11,pm25,38.0
2022-11-11,wind-speed,1.6
2022-11-12,humidity,78.5
2022-11-12,wind-speed,2.3
2022-11-12,pm25,25.0
2022-11-13,wind-speed,2.0
2022-11-13,humidity,76.0
2022-11-13,pm25,17.0
2022-11-14,pm25,25.0
2022-11-14,humidity,70.7
2022-11-14,wind-speed,2.0
2022-11-15,pm25,34.0
2022-11-15,wind-speed,2.0
2022-11-15,humidity,64.0
2022-11-16,humidity,60.3
2022-11-16,wind-speed,2.0
2022-11-16,pm25,30.0
2022-11-17,humidity,65.1
2022-11-17,pm25,53.0
2022-11-17,wind-speed,2.0
2022-11-18,pm25,53.0
2022-11-18,humidity,71.4
2022-11-18,wind-speed,1.6
2022-11-19,wind-speed,2.6
2022-11-19,pm25,25.0
2022-11-19,humidity,39.0
2022-11-20,pm25,57.0
2022-11-20,humidity,56.0
2022-11-20,wind-speed,2.0
2022-11-21,pm25,46.0
2022-11-21,humidity,62.3
2022-11-21,wind-speed,1.5
2022-11-22,humidity,64.4
2022-11-22,wind-speed,2.0
2022-11-22,pm25,53.0
2022-11-23,wind-speed,1.5
2022-11-23,pm25,50.0
2022-11-23,humidity,70.6
2022-11-24,wind-speed,1.6
2022-11-24,pm25,46.0
2022-11-24,humidity,51.0
2022-11-25,wind-speed,2.0
2022-11-25,humidity,62.3
2022-11-25,pm25,68.0
2022-11-26,humidity,73.0
2022-11-26,wind-speed,2.0
2022-11-26,pm25,50.0
2022-11-27,humidity,79.0
2022-11-27,wind-speed,1.5
2022-11-27,pm25,57.0
2022-11-28,wind-speed,3.0
2022-11-28,pm25,25.0
2022-11-28,humidity,77.7
2022-11-29,pm25,21.0
2022-11-29,humidity,70.0
2022-11-29,wind-speed,2.0
2022-11-30,pm25,25.0
2022-11-30,humidity,75.0
2022-11-30,wind-speed,2.0
2022-12-01,humidity,82.6
2022-12-01,wind-speed,3.5
2022-12-01,pm25,17.0
2022-12-02,wind-speed,1.5
2022-12-02,humidity,76.7
2022-12-02,pm25,25.0
2022-12-03,pm25,34.0
2022-12-03,humidity,90.0
2022-12-03,wind-speed,1.5
2022-12-04,pm25,25.0
2022-12-04,wind-speed,2.5
2022-12-04,humidity,85.0
2022-12-05,humidity,85.3
2022-12-05,wind-speed,3.2
2022-12-05,pm25,21.0
2022-12-06,humidity,83.6
2022-12-06,wind-speed,2.3
2022-12-06,pm25,21.0
2022-12-07,humidity,85.3
2022-12-07,wind-speed,1.3
2022-12-07,pm25,38.0
2022-12-08,humidity,85.0
2022-12-08,pm25,21.0
2022-12-08,wind-speed,3.0
2022-12-09,pm25,21.0
2022-12-09,humidity,83.0
2022-12-09,wind-speed,1.2
2022-12-10,pm25,13.0
2022-12-10,humidity,87.0
2022-12-10,wind-speed,5.2
2022-12-11,pm25,9.0
2022-12-11,humidity,87.0
2022-12-11,wind-speed,3.6
2022-12-12,pm25,13.0
2022-12-12,wind-speed,2.6
2022-12-12,humidity,83.0
2022-12-13,wind-speed,1.5
2022-12-13,humidity,83.0
2022-12-13,pm25,30.0
2022-12-14,humidity,81.4
2022-12-14,pm25,38.0
2022-12-14,wind-speed,2.0
2022-12-15,humidity,76.6
2022-12-15,pm25,42.0
2022-12-15,wind-speed,1.5
2022-12-16,wind-speed,2.8
2022-12-16,pm25,50.0
2022-12-16,humidity,72.0
2022-12-17,humidity,71.0
2022-12-17,wind-speed,2.0
2022-12-17,pm25,55.0
2022-12-18,humidity,82.6
2022-12-18,pm25,70.0
2022-12-18,wind-speed,2.0
2022-12-19,humidity,83.0
2022-12-19,pm25,65.0
2022-12-19,wind-speed,2.0
2022-12-20,wind-speed,1.7
2022-12-20,humidity,79.0
2022-12-20,pm25,72.0
2022-12-21,wind-speed,2.0
2022-12-21,humidity,79.5
2022-12-21,pm25,65.0
2022-12-22,humidity,84.6
2022-12-22,wind-speed,2.0
2022-12-22,pm25,74.0
2022-12-23,humidity,82.5
2022-12-23,wind-speed,2.3
2022-12-23,pm25,85.0
2022-12-24,pm25,74.0
2022-12-24,humidity,82.1
2022-12-24,wind-speed,2.0
2022-12-25,pm25,70.0
2022-12-25,humidity,87.0
2022-12-25,wind-speed,2.1
2022-12-26,wind-speed,2.1
2022-12-26,humidity,87.5
2022-12-26,pm25,68.0
2022-12-27,pm25,34.0
2022-12-27,wind-speed,3.6
2022-12-27,humidity,91.1
2022-12-28,pm25,38.0
2022-12-28,wind-speed,1.6
2022-12-28,humidity,85.0
2022-12-29,pm25,17.0
2022-12-29,wind-speed,2.8
2022-12-29,humidity,88.2
2022-12-30,wind-speed,4.1
2022-12-30,humidity,94.4
2022-12-30,pm25,9.0
2022-12-31,pm25,13.0
2022-12-31,humidity,93.5
2022-12-31,wind-speed,2.0
