Date,Specie,median
2022-03-31,humidity,37.0
2022-03-31,pm10,34.0
2022-03-31,wind-speed,2.6
2022-03-31,pm25,30.0
2022-04-01,wind-speed,3.4
2022-04-01,pm10,25.0
2022-04-01,humidity,47.5
2022-04-01,pm25,30.0
2022-04-02,humidity,46.0
2022-04-02,pm10,18.0
2022-04-02,pm25,24.0
2022-04-02,wind-speed,3.5
2022-04-03,humidity,56.5
2022-04-03,pm25,24.0
2022-04-03,pm10,18.0
2022-04-03,wind-speed,3.8
2022-04-04,wind-speed,7.8
2022-04-04,pm25,17.0
2022-04-04,humidity,93.0
2022-04-04,pm10,17.0
2022-04-05,pm25,30.0
2022-04-05,humidity,63.5
2022-04-05,pm10,17.0
2022-04-05,wind-speed,6.0
2022-04-06,humidity,93.0
2022-04-06,pm10,13.0
2022-04-06,wind-speed,4.3
2022-04-06,pm25,26.0
2022-04-07,pm10,10.0
2022-04-07,wind-speed,5.0
2022-04-07,pm25,19.0
2022-04-07,humidity,94.5
2022-04-08,wind-speed,8.1
2022-04-08,pm10,24.0
2022-04-08,pm25,30.0
2022-04-08,humidity,56.5
2022-04-09,humidity,59.0
2022-04-09,pm10,28.0
2022-04-09,wind-speed,7.3
2022-04-10,pm10,24.0
2022-04-10,pm25,29.0
2022-04-10,humidity,55.5
2022-04-10,wind-speed,7.0
2022-04-11,pm25,33.0
2022-04-11,pm10,27.0
2022-04-11,wind-speed,4.3
2022-04-11,humidity,51.5
2022-04-12,pm25,32.0
2022-04-12,humidity,49.5
2022-04-12,wind-speed,3.1
2022-04-12,pm10,24.0
2022-04-13,wind-speed,3.7
2022-04-13,pm10,30.0
2022-04-13,humidity,59.0
2022-04-13,pm25,53.0
2022-04-14,pm10,17.0
2022-04-14,pm25,32.0
2022-04-14,wind-speed,2.6
2022-04-14,humidity,83.0
2022-04-15,pm10,16.0
2022-04-15,wind-speed,2.4
2022-04-15,humidity,73.0
2022-04-15,pm25,30.0
2022-04-16,pm10,16.0
2022-04-16,wind-speed,2.0
2022-04-16,pm25,30.0
2022-04-16,humidity,46.5
2022-04-17,pm25,27.0
2022-04-17,pm10,15.0
2022-04-17,humidity,41.5
2022-04-17,wind-speed,2.5
2022-04-18,pm25,28.0
2022-04-18,pm10,18.0
2022-04-18,humidity,51.0
2022-04-18,wind-speed,1.9
2022-04-19,pm25,33.0
2022-04-19,wind-speed,2.2
2022-04-19,pm10,30.0
2022-04-19,humidity,49.0
2022-04-20,wind-speed,2.3
2022-04-20,pm10,27.0
2022-04-20,pm25,36.0
2022-04-20,humidity,43.0
2022-04-21,wind-speed,3.2
2022-04-21,pm10,28.0
2022-04-21,pm25,32.0
2022-04-21,humidity,46.0
2022-04-22,wind-speed,4.3
2022-04-22,pm10,26.0
2022-04-22,humidity,52.5
2022-04-22,pm25,31.0
2022-04-23,wind-speed,2.9
2022-04-23,pm10,27.0
2022-04-23,humidity,59.0
2022-04-23,pm25,35.0
2022-04-24,pm25,30.0
2022-04-24,humidity,56.0
2022-04-24,pm10,18.0
2022-04-24,wind-speed,3.2
2022-04-25,humidity,42.5
2022-04-25,wind-speed,3.3
2022-04-25,pm25,20.0
2022-04-25,pm10,20.0
2022-04-26,pm10,27.0
2022-04-26,wind-speed,2.3
2022-04-26,humidity,44.5
2022-04-27,pm25,27.0
2022-04-27,pm10,21.0
2022-04-27,wind-speed,2.8
2022-04-27,humidity,63.0
2022-04-28,pm25,32.0
2022-04-28,wind-speed,2.4
2022-04-28,pm10,29.0
2022-04-28,humidity,51.5
2022-04-29,pm10,37.0
2022-04-29,wind-speed,2.2
2022-04-29,pm25,36.0
2022-04-29,humidity,49.0
2022-04-30,wind-speed,2.4
2022-04-30,pm25,37.0
