Date,Specie,median
2022-01-19,pm10,96.0
2022-01-19,wind-speed,1.0
2022-01-19,humidity,66.8
2022-01-19,pm25,197.0
2022-01-20,humidity,80.6
2022-01-20,wind-speed,2.0
2022-01-20,pm10,111.0
2022-01-20,pm25,226.0
2022-01-21,pm25,187.0
2022-01-21,wind-speed,1.0
2022-01-21,pm10,86.0
2022-01-21,humidity,61.3
2022-01-22,humidity,84.8
2022-01-22,wind-speed,1.0
2022-01-22,pm25,180.0
2022-01-22,pm10,79.0
2022-01-23,wind-speed,1.5
2022-01-23,pm25,170.0
2022-01-23,humidity,67.8
2022-01-23,pm10,70.0
2022-01-24,pm25,182.0
2022-01-24,humidity,68.4
2022-01-24,pm10,81.0
2022-01-24,wind-speed,1.5
2022-01-25,wind-speed,1.5
2022-01-25,pm10,104.0
2022-01-25,pm25,212.0
2022-01-25,humidity,61.8
2022-01-26,pm10,103.0
2022-01-26,wind-speed,1.0
2022-01-26,humidity,71.1
2022-01-26,pm25,210.0
2022-01-27,humidity,58.2
2022-01-27,pm10,100.0
2022-01-27,wind-speed,1.5
2022-01-27,pm25,204.0
2022-01-28,wind-speed,1.0
2022-01-28,humidity,57.7
2022-01-28,pm10,102.0
2022-01-28,pm25,206.0
2022-01-29,pm10,103.0
2022-01-29,pm25,209.0
2022-01-30,wind-speed,1.0
2022-01-30,pm25,213.0
2022-01-30,pm10,105.0
2022-01-30,humidity,43.3
2022-01-31,pm25,209.0
2022-01-31,wind-speed,1.5
2022-01-31,humidity,55.6
2022-01-31,pm10,103.0
2022-02-01,humidity,64.2
2022-02-01,pm25,210.0
2022-02-01,wind-speed,2.0
2022-02-01,pm10,103.0
2022-02-02,pm10,97.0
2022-02-02,humidity,70.4
2022-02-02,pm25,199.0
2022-02-02,wind-speed,1.5
2022-02-03,wind-speed,1.5
2022-02-03,pm10,95.0
2022-02-03,humidity,83.1
2022-02-03,pm25,197.0
2022-02-04,pm25,185.0
2022-02-04,pm10,84.0
2022-02-04,humidity,95.4
2022-02-04,wind-speed,1.5
2022-02-05,pm25,180.0
2022-02-05,pm10,80.0
2022-02-05,humidity,74.2
2022-02-05,wind-speed,1.0
2022-02-06,pm25,187.0
2022-02-06,humidity,66.0
2022-02-06,wind-speed,1.5
2022-02-06,pm10,86.0
2022-02-07,pm25,189.0
2022-02-07,wind-speed,2.0
2022-02-07,pm10,88.0
2022-02-07,humidity,72.2
2022-02-08,humidity,75.5
2022-02-08,pm10,90.0
2022-02-08,wind-speed,1.5
2022-02-08,pm25,192.0
2022-02-09,pm25,190.0
2022-02-09,humidity,64.2
2022-02-09,pm10,89.0
2022-02-09,wind-speed,2.0
2022-02-10,wind-speed,3.0
2022-02-10,pm25,187.0
2022-02-10,humidity,68.9
2022-02-10,pm10,85.0
2022-02-11,pm10,91.0
2022-02-11,wind-speed,0.5
2022-02-11,humidity,89.3
2022-02-11,pm25,192.0
2022-02-12,wind-speed,1.5
2022-02-12,pm25,192.0
2022-02-12,pm10,90.0
2022-02-12,humidity,61.8
2022-02-13,pm25,194.0
2022-02-13,humidity,67.8
2022-02-13,pm10,92.0
2022-02-13,wind-speed,1.0
2022-03-27,humidity,44.2
2022-03-27,wind-speed,1.5
2022-03-28,humidity,63.3
2022-03-28,wind-speed,1.5
2022-03-29,humidity,70.3
2022-03-29,wind-speed,1.0
2022-03-30,humidity,79.7
2022-03-30,wind-speed,1.5
2022-03-31,wind-speed,0.5
2022-03-31,pm10,45.0
2022-03-31,humidity,85.2
2022-03-31,pm25,126.0
2022-04-01,wind-speed,2.0
2022-04-01,humidity,77.1
2022-04-01,pm10,46.0
2022-04-01,pm25,122.0
2022-04-02,pm25,124.0
2022-04-02,pm10,48.0
2022-04-02,wind-speed,1.5
2022-04-02,humidity,93.6
2022-04-03,pm10,43.0
2022-04-03,wind-speed,1.5
2022-04-03,humidity,88.5
2022-04-03,pm25,108.0
2022-04-04,pm25,94.0
2022-04-04,wind-speed,1.0
2022-04-04,humidity,68.5
2022-04-04,pm10,36.0
2022-04-05,pm25,99.0
2022-04-05,pm10,38.0
2022-04-05,humidity,65.9
2022-04-05,wind-speed,2.0
2022-04-06,humidity,66.8
2022-04-06,wind-speed,1.5
2022-04-06,pm25,102.0
2022-04-06,pm10,41.0
2022-04-07,humidity,79.4
2022-04-07,pm25,101.0
2022-04-07,wind-speed,2.0
2022-04-07,pm10,42.0
2022-04-08,pm10,39.0
2022-04-08,humidity,88.4
2022-04-08,wind-speed,1.5
2022-04-08,pm25,106.0
2022-04-09,wind-speed,1.5
2022-04-09,pm25,95.0
2022-04-09,pm10,36.0
2022-04-09,humidity,88.5
2022-04-10,wind-speed,4.0
2022-04-10,pm10,30.0
2022-04-10,pm25,84.0
2022-04-10,humidity,84.6
2022-04-11,pm10,29.0
2022-04-11,humidity,75.3
2022-04-11,wind-speed,2.0
2022-04-11,pm25,81.0
2022-04-12,pm25,82.0
2022-04-12,humidity,78.2
2022-04-12,pm10,28.0
2022-04-12,wind-speed,2.0
2022-04-13,wind-speed,1.5
2022-04-13,pm10,32.0
2022-04-13,pm25,86.0
2022-04-13,humidity,83.9
2022-04-14,pm25,60.0
2022-04-14,humidity,42.0
2022-04-14,pm10,21.0
2022-04-14,wind-speed,3.6
2022-04-15,pm25,66.0
2022-04-15,wind-speed,1.5
2022-04-15,pm10,36.0
2022-04-15,humidity,48.6
2022-04-16,pm25,77.0
2022-04-16,humidity,58.1
2022-04-16,wind-speed,1.5
2022-04-16,pm10,49.0
2022-04-17,wind-speed,2.0
2022-04-17,pm25,68.0
2022-04-17,humidity,47.8
2022-04-17,pm10,45.0
2022-04-18,humidity,57.2
2022-04-18,pm25,96.0
2022-04-18,wind-speed,2.0
2022-04-18,pm10,51.0
2022-04-19,pm25,133.0
2022-04-19,pm10,58.0
2022-04-19,humidity,63.8
2022-04-19,wind-speed,2.5
2022-04-20,pm25,97.0
2022-04-20,pm10,42.0
2022-04-20,humidity,74.8
2022-04-20,wind-speed,2.0
2022-04-21,pm25,67.0
2022-04-21,wind-speed,1.5
2022-04-21,humidity,57.8
2022-04-21,pm10,24.0
2022-04-22,pm10,35.0
2022-04-22,pm25,79.0
2022-04-22,wind-speed,1.0
2022-04-22,humidity,75.4
2022-04-23,pm10,26.0
2022-04-23,pm25,60.0
2022-04-23,wind-speed,1.5
2022-04-23,humidity,58.8
2022-04-24,wind-speed,1.5
2022-04-24,pm10,34.0
2022-04-24,pm25,79.0
2022-04-24,humidity,50.8
2022-04-25,wind-speed,1.0
2022-04-25,pm25,79.0
2022-04-25,humidity,50.1
2022-04-25,pm10,38.0
2022-04-26,pm10,55.0
2022-04-26,wind-speed,2.0
2022-04-26,pm25,116.0
2022-04-26,humidity,60.9
2022-04-27,pm10,56.0
2022-04-27,wind-speed,2.0
2022-04-27,pm25,106.0
2022-04-27,humidity,50.2
2022-04-28,humidity,66.0
2022-04-28,pm10,51.0
2022-04-28,pm25,107.0
2022-04-28,wind-speed,3.0
2022-04-29,pm25,95.0
2022-04-29,wind-speed,3.0
2022-04-29,humidity,68.7
2022-04-29,pm10,45.0
2022-04-30,pm10,36.0
2022-04-30,wind-speed,2.0
2022-04-30,pm25,70.0
2022-04-30,humidity,77.9
2022-05-01,wind-speed,1.5
2022-05-01,pm25,71.0
2022-05-01,pm10,33.0
2022-05-01,humidity,61.5
2022-05-02,wind-speed,2.0
2022-05-02,pm25,70.0
2022-05-02,pm10,31.0
2022-05-02,humidity,66.9
2022-05-03,humidity,63.7
2022-05-03,wind-speed,2.0
2022-05-03,pm25,64.0
2022-05-03,pm10,23.0
2022-05-04,pm25,68.0
2022-05-04,pm10,23.0
2022-05-04,wind-speed,1.5
2022-05-04,humidity,60.5
2022-05-05,pm10,12.0
2022-05-05,wind-speed,2.0
2022-05-05,pm25,37.0
2022-05-05,humidity,65.4
2022-05-06,humidity,79.3
2022-05-06,pm10,20.0
2022-05-06,wind-speed,1.5
2022-05-06,pm25,58.0
2022-05-07,pm10,21.0
2022-05-07,pm25,60.0
2022-05-07,wind-speed,1.0
2022-05-07,humidity,75.5
2022-05-08,pm10,15.0
2022-05-08,pm25,48.0
2022-05-09,pm25,50.0
2022-05-09,pm10,18.0
2022-05-09,wind-speed,3.0
2022-05-09,humidity,74.6
2022-05-10,pm10,25.0
2022-05-10,pm25,70.0
2022-05-10,wind-speed,3.0
2022-05-10,humidity,64.4
2022-05-11,pm10,20.0
2022-05-11,wind-speed,2.0
2022-05-11,pm25,56.0
2022-05-11,humidity,73.9
2022-05-12,wind-speed,2.5
2022-05-12,pm25,60.0
2022-05-12,pm10,20.0
2022-05-12,humidity,70.7
2022-05-13,pm25,60.0
2022-05-13,wind-speed,2.0
2022-05-13,humidity,68.8
2022-05-13,pm10,22.0
2022-05-14,wind-speed,4.0
2022-05-14,pm10,23.0
2022-05-14,humidity,88.0
2022-05-14,pm25,62.0
2022-05-15,pm10,24.0
2022-05-15,wind-speed,5.0
2022-05-15,humidity,62.1
2022-05-15,pm25,70.0
2022-05-16,pm10,27.0
2022-05-16,wind-speed,3.0
2022-05-16,pm25,71.0
2022-05-16,humidity,95.8
2022-05-17,pm10,25.0
2022-05-17,wind-speed,2.5
2022-05-17,pm25,64.0
2022-05-17,humidity,67.4
2022-05-18,pm10,27.0
2022-05-18,humidity,61.6
2022-05-18,pm25,65.0
2022-05-18,wind-speed,1.0
2022-05-19,pm25,69.0
2022-05-19,pm10,27.0
2022-05-19,wind-speed,3.0
2022-05-19,humidity,73.1
2022-05-20,pm25,78.0
2022-05-20,wind-speed,2.0
2022-05-20,pm10,29.0
2022-05-20,humidity,87.9
2022-05-21,pm25,73.0
2022-05-21,wind-speed,1.5
2022-05-21,pm10,26.0
2022-05-21,humidity,71.2
2022-05-22,pm25,69.0
2022-05-22,pm10,27.0
2022-05-22,wind-speed,1.5
2022-05-22,humidity,82.8
2022-05-23,wind-speed,2.0
2022-05-23,pm25,55.0
2022-05-23,humidity,54.7
2022-05-23,pm10,25.0
2022-05-24,pm25,59.0
2022-05-24,humidity,65.3
2022-05-24,wind-speed,3.0
2022-05-24,pm10,22.0
2022-05-25,pm10,26.0
2022-05-25,humidity,88.4
2022-05-25,pm25,75.0
2022-05-25,wind-speed,2.5
2022-05-26,humidity,71.6
2022-05-26,wind-speed,2.0
2022-05-26,pm10,22.0
2022-05-26,pm25,65.0
2022-05-27,pm10,19.0
2022-05-27,pm25,56.0
2022-05-27,wind-speed,2.0
2022-05-27,humidity,71.4
2022-05-28,pm25,66.0
2022-05-28,pm10,23.0
2022-05-28,wind-speed,2.0
2022-05-28,humidity,81.9
2022-05-29,pm25,87.0
2022-05-29,humidity,75.3
2022-05-29,pm10,35.0
2022-05-29,wind-speed,1.5
2022-05-30,pm25,72.0
2022-05-30,wind-speed,2.0
2022-05-30,humidity,78.1
2022-05-30,pm10,27.0
2022-05-31,pm25,65.0
2022-05-31,humidity,72.9
2022-05-31,pm10,24.0
2022-05-31,wind-speed,2.5
2022-06-01,wind-speed,1.5
2022-06-01,humidity,69.3
2022-06-01,pm10,35.0
2022-06-01,pm25,80.0
2022-06-02,humidity,79.6
2022-06-02,wind-speed,2.5
2022-06-02,pm25,72.0
2022-06-02,pm10,29.0
2022-06-03,pm10,24.0
2022-06-03,humidity,72.5
2022-06-03,wind-speed,2.0
2022-06-03,pm25,66.0
2022-06-04,pm10,26.0
2022-06-04,wind-speed,2.0
2022-06-04,humidity,71.3
2022-06-04,pm25,73.0
2022-06-05,wind-speed,2.0
2022-06-05,pm10,23.0
2022-06-05,humidity,79.8
2022-06-05,pm25,70.0
2022-06-06,pm10,22.0
2022-06-06,humidity,75.3
2022-06-06,pm25,70.0
2022-06-06,wind-speed,1.5
2022-06-07,pm10,25.0
2022-06-07,pm25,74.0
2022-06-07,wind-speed,2.0
2022-06-07,humidity,77.1
2022-06-08,wind-speed,1.5
2022-06-08,pm25,49.0
2022-06-08,pm10,12.0
2022-06-08,humidity,78.8
2022-06-09,humidity,75.3
2022-06-09,pm25,50.0
2022-06-09,wind-speed,1.5
2022-06-09,pm10,14.0
2022-06-10,humidity,73.9
2022-06-10,pm25,73.0
2022-06-10,pm10,28.0
2022-06-10,wind-speed,2.0
2022-06-11,humidity,76.6
2022-06-11,wind-speed,2.5
2022-06-11,pm25,60.0
2022-06-11,pm10,20.0
2022-06-12,wind-speed,1.5
2022-06-12,humidity,67.4
2022-06-12,pm10,23.0
2022-06-12,pm25,64.0
2022-06-13,pm10,23.0
2022-06-13,wind-speed,2.5
2022-06-13,pm25,68.0
2022-06-13,humidity,73.2
2022-06-14,pm10,23.0
2022-06-14,humidity,73.3
2022-06-14,pm25,69.0
2022-06-14,wind-speed,1.5
2022-06-15,humidity,90.9
2022-06-15,wind-speed,1.5
2022-06-16,wind-speed,1.5
2022-06-16,humidity,91.4
2022-06-17,pm10,10.0
2022-06-17,humidity,79.7
2022-06-17,wind-speed,2.0
2022-06-17,pm25,36.0
2022-06-18,pm25,36.0
2022-06-18,humidity,71.8
2022-06-18,wind-speed,1.5
2022-06-18,pm10,13.0
2022-06-19,pm10,9.0
2022-06-19,pm25,24.0
2022-06-19,wind-speed,2.0
2022-06-19,humidity,66.7
2022-06-20,humidity,76.1
2022-06-20,pm25,51.0
2022-06-20,pm10,16.0
2022-06-20,wind-speed,2.0
2022-06-21,pm25,59.0
2022-06-21,pm10,22.0
2022-06-21,wind-speed,2.0
2022-06-21,humidity,69.4
2022-06-22,wind-speed,2.5
2022-06-22,humidity,67.4
2022-06-22,pm25,35.0
2022-06-22,pm10,11.0
2022-06-23,pm25,46.0
2022-06-23,pm10,13.0
2022-10-12,humidity,64.3
2022-10-12,wind-speed,1.0
2022-10-13,humidity,73.7
2022-10-13,wind-speed,1.0
2022-10-14,humidity,71.7
2022-10-14,wind-speed,1.0
2022-10-15,humidity,62.1
2022-10-15,wind-speed,1.5
2022-10-16,humidity,61.0
2022-10-16,wind-speed,1.5
2022-10-17,humidity,69.5
2022-10-17,wind-speed,1.5
2022-10-18,humidity,72.6
2022-10-18,pm10,23.0
2022-10-18,wind-speed,1.0
2022-10-18,pm25,70.0
2022-10-19,humidity,62.8
2022-10-19,pm10,19.0
2022-10-19,wind-speed,1.5
2022-10-19,pm25,68.0
2022-10-20,wind-speed,1.5
2022-10-20,pm10,13.0
2022-10-20,pm25,54.0
2022-10-20,humidity,68.2
2022-10-21,pm10,17.0
2022-10-21,pm25,62.0
2022-10-21,humidity,78.2
2022-10-21,wind-speed,2.0
2022-10-22,wind-speed,2.0
2022-10-22,pm10,17.0
2022-10-22,humidity,60.3
2022-10-22,pm25,64.0
2022-10-23,wind-speed,1.5
2022-10-23,pm10,18.0
2022-10-23,humidity,57.4
2022-10-23,pm25,64.0
2022-10-24,pm10,14.0
2022-10-24,pm25,55.0
2022-10-24,wind-speed,1.0
2022-10-24,humidity,70.2
2022-10-25,pm10,15.0
2022-10-25,pm25,58.0
2022-10-25,humidity,80.6
2022-10-25,wind-speed,1.0
2022-10-26,pm25,71.0
2022-10-26,pm10,20.0
2022-10-26,humidity,76.2
2022-10-26,wind-speed,1.5
2022-10-27,pm10,30.0
2022-10-27,pm25,93.0
2022-10-27,humidity,65.7
2022-10-27,wind-speed,1.5
2022-10-28,pm10,33.0
2022-10-28,humidity,77.5
2022-10-28,pm25,102.0
2022-10-28,wind-speed,1.5
2022-10-29,wind-speed,1.0
2022-10-29,pm10,28.0
2022-10-29,pm25,88.0
2022-10-29,humidity,74.7
2022-10-30,humidity,61.6
2022-10-30,pm10,24.0
2022-10-30,pm25,78.0
2022-10-30,wind-speed,1.0
2022-10-31,pm25,80.0
2022-10-31,wind-speed,1.5
2022-10-31,humidity,80.1
2022-10-31,pm10,24.0
2022-11-01,pm10,21.0
2022-11-01,pm25,72.0
2022-11-01,wind-speed,1.5
2022-11-01,humidity,79.5
2022-11-02,pm25,67.0
2022-11-02,humidity,78.9
2022-11-02,pm10,19.0
2022-11-02,wind-speed,1.0
2022-11-03,humidity,73.3
2022-11-03,wind-speed,1.5
2022-11-03,pm25,68.0
2022-11-03,pm10,20.0
2022-11-04,humidity,58.4
2022-11-04,wind-speed,2.0
2022-11-04,pm25,68.0
2022-11-04,pm10,19.0
2022-11-05,pm25,69.0
2022-11-05,humidity,76.2
2022-11-05,wind-speed,1.5
2022-11-05,pm10,20.0
2022-11-06,pm10,23.0
2022-11-06,wind-speed,1.5
2022-11-06,pm25,75.0
2022-11-06,humidity,77.5
2022-11-07,wind-speed,1.5
2022-11-07,pm25,91.0
2022-11-07,pm10,34.0
2022-11-07,humidity,83.5
2022-11-08,pm25,103.0
2022-11-08,pm10,38.0
2022-11-08,humidity,79.4
2022-11-08,wind-speed,2.0
2022-11-09,pm25,90.0
2022-11-09,wind-speed,2.0
2022-11-09,humidity,77.7
2022-11-09,pm10,31.0
2022-11-10,pm25,96.0
2022-11-10,wind-speed,0.5
2022-11-10,pm10,34.0
2022-11-10,humidity,80.4
2022-11-11,pm10,32.0
2022-11-11,humidity,64.6
2022-11-11,pm25,91.0
2022-11-11,wind-speed,2.0
