Date,Specie,median
2022-04-21,humidity,64.9
2022-04-22,wind-speed,3.0
2022-04-22,humidity,57.9
2022-04-22,pm10,20.0
2022-04-23,precipitation,0.6
2022-04-23,pm10,16.0
2022-04-23,wind-speed,2.0
2022-04-23,humidity,92.2
2022-04-24,humidity,87.8
2022-04-24,pm10,13.0
2022-04-24,wind-speed,3.0
2022-04-24,precipitation,0.3
2022-04-25,wind-speed,4.0
2022-04-25,precipitation,99.2
2022-04-25,humidity,68.9
2022-04-25,pm10,10.0
2022-04-26,wind-speed,2.0
2022-04-26,pm10,12.0
2022-04-26,humidity,64.2
2022-04-27,humidity,78.0
2022-04-27,wind-speed,4.0
2022-04-27,precipitation,1.0
2022-04-27,pm10,12.0
2022-04-28,precipitation,0.1
2022-04-28,pm10,11.0
2022-04-28,humidity,84.5
2022-04-28,wind-speed,3.8
2022-04-29,wind-speed,3.6
2022-04-29,humidity,54.0
2022-04-29,pm10,11.0
2022-04-30,wind-speed,2.3
2022-04-30,pm10,17.0
2022-04-30,humidity,50.0
2022-05-01,wind-speed,1.5
2022-05-01,pm10,17.0
2022-05-01,humidity,61.2
2022-05-02,wind-speed,1.5
2022-05-02,pm10,16.0
2022-05-02,humidity,53.9
2022-05-03,wind-speed,1.0
2022-05-03,humidity,65.9
2022-05-03,pm10,16.0
2022-05-04,pm10,14.0
2022-05-04,precipitation,99.5
2022-05-04,humidity,78.1
2022-05-04,wind-speed,1.0
2022-05-05,wind-speed,1.0
2022-05-05,pm10,16.0
2022-05-05,humidity,63.0
2022-05-06,pm10,20.0
2022-05-06,humidity,59.0
2022-05-06,wind-speed,1.2
2022-05-07,pm10,13.0
2022-05-07,humidity,61.0
2022-05-07,wind-speed,3.0
2022-05-08,precipitation,99.8
2022-05-08,pm10,14.0
2022-05-08,humidity,63.0
2022-05-08,wind-speed,2.0
2022-05-09,wind-speed,3.0
2022-05-09,precipitation,0.1
2022-05-09,humidity,58.1
2022-05-09,pm10,16.0
2022-05-10,pm10,13.0
2022-05-10,humidity,64.5
2022-05-10,wind-speed,3.0
2022-05-11,humidity,61.1
2022-05-11,pm10,17.0
2022-05-11,wind-speed,3.0
2022-05-12,wind-speed,5.0
2022-05-12,pm10,23.0
2022-05-12,humidity,55.0
2022-05-13,wind-speed,2.0
2022-05-13,humidity,64.9
2022-05-13,pm10,20.0
2022-05-14,wind-speed,2.0
2022-05-14,pm10,18.0
2022-05-14,humidity,53.5
2022-05-15,wind-speed,2.0
2022-05-15,pm10,16.0
2022-05-15,humidity,50.1
2022-05-16,wind-speed,3.0
2022-05-16,pm10,19.0
2022-05-16,humidity,44.9
2022-05-17,wind-speed,2.0
2022-05-17,precipitation,99.1
2022-05-17,pm10,17.0
2022-05-17,humidity,72.9
2022-05-18,wind-speed,5.0
2022-05-18,pm10,11.0
2022-05-18,humidity,36.0
2022-05-18,precipitation,0.1
2022-05-19,humidity,39.1
2022-05-19,wind-speed,2.0
2022-05-19,pm10,14.0
2022-05-20,wind-speed,4.0
2022-05-20,humidity,42.2
2022-05-20,pm10,19.0
2022-05-21,humidity,51.2
2022-05-21,wind-speed,4.0
2022-05-21,pm10,16.0
2022-05-22,humidity,43.1
2022-05-22,wind-speed,3.0
2022-05-22,pm10,10.0
2022-05-27,humidity,46.5
2022-05-27,wind-speed,4.3
2022-05-28,wind-speed,3.6
2022-05-28,humidity,48.0
2022-05-29,precipitation,99.1
2022-05-29,humidity,58.9
2022-05-29,wind-speed,4.0
2022-05-30,humidity,56.5
2022-05-30,wind-speed,2.8
2022-05-31,humidity,67.5
2022-05-31,wind-speed,1.8
2022-06-01,precipitation,0.7
2022-06-01,wind-speed,1.0
2022-06-01,humidity,67.4
2022-06-01,pm10,17.0
2022-06-02,wind-speed,2.0
2022-06-02,humidity,47.1
2022-06-02,pm10,15.0
2022-06-03,pm10,14.0
2022-06-03,humidity,47.9
2022-06-03,wind-speed,3.0
2022-06-04,precipitation,0.8
2022-06-04,wind-speed,2.0
2022-06-04,humidity,80.1
2022-06-04,pm10,15.0
2022-06-05,precipitation,99.1
2022-06-05,wind-speed,4.0
2022-06-05,humidity,58.2
2022-06-05,pm10,10.0
2022-06-06,pm10,10.0
2022-06-06,wind-speed,5.0
2022-06-06,humidity,49.1
2022-06-07,wind-speed,2.0
2022-06-07,pm10,14.0
2022-06-07,humidity,62.1
2022-06-08,pm10,17.0
2022-06-08,wind-speed,2.0
2022-06-08,humidity,53.9
2022-06-09,precipitation,99.2
2022-06-09,pm10,16.0
2022-06-09,wind-speed,2.0
2022-06-09,humidity,72.2
2022-06-10,wind-speed,6.0
2022-06-10,humidity,66.9
2022-06-10,pm10,15.0
2022-06-11,wind-speed,8.0
2022-06-11,precipitation,99.4
2022-06-11,pm10,12.0
2022-06-11,humidity,60.1
2022-06-12,wind-speed,6.0
2022-06-12,pm10,10.0
2022-06-12,humidity,46.9
2022-06-13,pm10,10.0
2022-06-13,wind-speed,3.0
2022-06-13,humidity,45.0
2022-06-14,pm10,15.0
2022-06-14,humidity,46.2
2022-06-14,wind-speed,4.0
2022-06-15,humidity,44.5
2022-06-15,pm10,13.0
2022-06-15,wind-speed,2.0
2022-06-16,humidity,45.0
2022-06-16,pm10,15.0
2022-06-16,wind-speed,2.0
2022-06-17,humidity,48.9
2022-06-17,pm10,13.0
2022-06-17,wind-speed,5.0
2022-06-18,pm10,12.0
2022-06-18,wind-speed,3.0
2022-06-18,humidity,43.1
2022-06-19,pm10,14.0
2022-06-19,wind-speed,2.0
2022-06-19,humidity,40.1
2022-06-20,pm10,16.0
2022-06-20,wind-speed,3.0
2022-06-20,humidity,38.5
2022-06-21,pm10,18.0
2022-06-21,wind-speed,6.0
2022-06-21,humidity,35.2
2022-06-22,humidity,38.1
2022-06-22,pm10,12.0
2022-06-22,wind-speed,3.0
2022-06-23,pm10,12.0
2022-06-23,wind-speed,4.0
2022-06-23,humidity,39.1
2022-06-24,humidity,40.5
2022-06-24,wind-speed,3.0
2022-06-24,pm10,12.0
2022-06-25,pm10,15.0
2022-06-25,humidity,47.0
2022-06-25,precipitation,99.1
2022-06-25,wind-speed,2.0
2022-06-26,humidity,60.0
2022-06-26,wind-speed,2.0
2022-06-26,pm10,11.0
2022-06-27,humidity,50.1
2022-06-27,pm10,11.0
2022-06-27,precipitation,0.3
2022-06-27,wind-speed,2.0
2022-06-28,wind-speed,2.0
2022-06-28,humidity,41.1
2022-06-28,pm10,15.0
2022-06-29,pm10,18.0
2022-06-29,humidity,43.0
2022-06-29,wind-speed,2.3
2022-06-30,wind-speed,2.0
2022-06-30,pm10,18.0
2022-06-30,humidity,33.0
2022-07-01,humidity,48.0
2022-07-01,pm10,28.0
2022-07-01,wind-speed,2.0
2022-07-02,wind-speed,4.8
2022-07-02,humidity,55.9
2022-07-02,pm10,16.0
2022-07-03,humidity,50.0
2022-07-03,wind-speed,2.5
2022-07-03,pm10,13.0
2022-07-04,pm10,16.0
2022-07-04,humidity,35.9
2022-07-04,precipitation,99.1
2022-07-04,wind-speed,2.0
2022-07-05,wind-speed,4.0
2022-07-05,humidity,45.9
2022-07-05,pm10,16.0
2022-07-06,humidity,70.9
2022-07-06,pm10,9.0
2022-07-06,wind-speed,4.0
2022-07-06,precipitation,0.1
2022-07-07,humidity,42.9
2022-07-07,wind-speed,3.0
2022-07-07,pm10,10.0
2022-07-08,wind-speed,4.8
2022-07-08,humidity,41.9
2022-07-08,pm10,17.0
2022-07-09,humidity,42.2
2022-07-09,wind-speed,6.1
2022-07-09,pm10,9.0
2022-07-10,precipitation,0.2
2022-07-10,humidity,48.1
2022-07-10,pm10,9.0
2022-07-10,wind-speed,4.0
2022-07-11,humidity,52.0
2022-07-11,pm10,10.0
2022-07-11,wind-speed,4.0
2022-07-12,pm10,10.0
2022-07-12,humidity,49.9
2022-07-12,wind-speed,2.0
2022-07-13,pm10,11.0
2022-07-13,humidity,35.9
2022-07-13,wind-speed,2.0
2022-07-14,wind-speed,2.0
2022-07-14,pm10,17.0
2022-07-14,humidity,36.9
2022-07-15,wind-speed,2.0
2022-07-15,humidity,56.9
2022-07-15,pm10,20.0
2022-07-15,precipitation,99.1
2022-07-16,wind-speed,3.0
2022-07-16,humidity,35.0
2022-07-16,pm10,10.0
2022-07-17,pm10,8.0
2022-07-17,wind-speed,5.0
2022-07-17,humidity,39.2
2022-07-18,pm10,13.0
2022-07-18,humidity,35.0
2022-07-18,wind-speed,2.0
2022-07-19,pm10,18.0
2022-07-19,humidity,32.0
2022-07-19,wind-speed,2.0
2022-07-20,wind-speed,2.0
2022-07-20,pm10,20.0
2022-07-20,humidity,31.1
2022-07-21,pm10,18.0
2022-07-21,humidity,31.1
2022-07-21,wind-speed,3.0
2022-07-22,pm10,17.0
2022-07-22,wind-speed,3.0
2022-07-22,humidity,29.0
2022-07-23,humidity,33.1
2022-07-23,wind-speed,2.0
2022-07-23,pm10,26.0
2022-07-24,pm10,14.0
2022-07-24,wind-speed,5.0
2022-07-24,humidity,54.0
2022-07-24,precipitation,99.3
2022-07-25,humidity,39.0
2022-07-25,pm10,12.0
2022-07-25,wind-speed,3.0
2022-07-26,humidity,46.0
2022-07-26,wind-speed,2.0
2022-07-26,pm10,19.0
2022-07-27,humidity,45.1
2022-07-27,precipitation,0.2
2022-07-27,wind-speed,5.0
2022-07-27,pm10,13.0
2022-07-28,wind-speed,4.0
2022-07-28,humidity,42.0
2022-07-28,pm10,17.0
2022-07-29,precipitation,0.4
2022-07-29,wind-speed,3.0
2022-07-29,humidity,58.2
2022-07-29,pm10,21.0
2022-07-30,wind-speed,2.0
2022-07-30,humidity,78.8
2022-07-30,pm10,14.0
2022-07-31,humidity,91.0
2022-07-31,precipitation,0.9
2022-07-31,wind-speed,3.8
2022-07-31,pm10,9.0
2022-08-01,precipitation,99.1
2022-08-01,wind-speed,2.0
2022-08-01,pm10,10.0
2022-08-01,humidity,75.2
2022-08-02,humidity,56.1
2022-08-02,pm10,16.0
2022-08-02,wind-speed,3.0
2022-08-03,humidity,51.1
2022-08-03,wind-speed,3.0
2022-08-03,pm10,13.0
2022-08-04,pm10,13.0
2022-08-04,humidity,43.9
2022-08-04,wind-speed,4.0
2022-08-05,pm10,16.0
2022-08-05,humidity,43.1
2022-08-05,wind-speed,2.0
2022-08-06,pm10,20.0
2022-08-06,wind-speed,3.0
2022-08-06,humidity,49.1
2022-08-07,pm10,8.0
2022-08-07,wind-speed,7.0
2022-08-07,humidity,46.9
2022-08-08,humidity,47.0
2022-08-08,wind-speed,5.0
2022-08-08,pm10,13.0
2022-08-09,humidity,54.0
2022-08-09,pm10,14.0
2022-08-09,wind-speed,5.0
2022-08-10,humidity,46.0
2022-08-10,pm10,10.0
2022-08-10,wind-speed,6.0
2022-08-11,humidity,50.0
2022-08-11,pm10,10.0
2022-08-11,wind-speed,5.0
2022-08-12,pm10,9.0
2022-08-12,wind-speed,5.0
2022-08-12,humidity,51.5
2022-08-13,wind-speed,4.0
2022-08-13,humidity,55.2
2022-08-13,pm10,17.0
2022-08-14,pm10,14.0
2022-08-14,humidity,52.9
2022-08-14,wind-speed,3.0
2022-08-15,wind-speed,2.0
2022-08-15,humidity,53.9
2022-08-15,pm10,18.0
2022-08-16,wind-speed,3.0
2022-08-16,precipitation,0.4
2022-08-16,humidity,68.0
2022-08-16,pm10,17.0
2022-08-17,pm10,21.0
2022-08-17,humidity,62.0
2022-08-17,wind-speed,2.0
2022-08-18,humidity,52.5
2022-08-18,wind-speed,3.0
2022-08-18,pm10,20.0
2022-08-19,wind-speed,3.0
2022-08-19,pm10,18.0
2022-08-19,humidity,45.9
2022-08-20,humidity,55.0
2022-08-20,pm10,21.0
2022-08-20,wind-speed,3.0
2022-08-21,pm10,19.0
2022-08-21,humidity,80.9
2022-08-21,precipitation,99.6
2022-08-21,wind-speed,2.0
2022-08-22,humidity,92.8
2022-08-22,pm10,11.0
2022-08-22,wind-speed,1.0
2022-08-22,precipitation,99.1
2022-08-23,wind-speed,2.0
2022-08-23,pm10,11.0
2022-08-23,humidity,72.2
2022-08-24,precipitation,99.1
2022-08-24,wind-speed,2.0
2022-08-24,humidity,76.2
2022-08-24,pm10,15.0
2022-08-25,humidity,54.1
2022-08-25,wind-speed,3.0
2022-08-25,pm10,46.0
2022-08-26,humidity,47.1
2022-08-26,wind-speed,3.0
2022-08-26,pm10,30.0
2022-08-27,wind-speed,2.0
2022-08-27,pm10,24.0
2022-08-27,humidity,49.1
2022-08-28,wind-speed,1.0
2022-08-28,precipitation,0.2
2022-08-28,pm10,25.0
2022-08-28,humidity,56.0
2022-08-29,precipitation,1.1
2022-08-29,humidity,79.9
2022-08-29,wind-speed,2.0
2022-08-29,pm10,19.0
2022-08-30,humidity,54.2
2022-08-30,wind-speed,4.0
2022-08-30,pm10,12.0
2022-08-31,wind-speed,5.1
2022-08-31,pm10,10.0
2022-08-31,humidity,47.5
2022-09-01,pm10,12.0
2022-09-01,humidity,52.0
2022-09-01,wind-speed,5.0
2022-09-02,pm10,9.0
2022-09-02,humidity,87.0
2022-09-02,wind-speed,5.4
2022-09-02,precipitation,0.7
2022-09-03,pm10,8.0
2022-09-03,wind-speed,2.0
2022-09-03,humidity,81.9
2022-09-03,precipitation,99.2
2022-09-04,humidity,74.5
2022-09-04,wind-speed,1.0
2022-09-04,pm10,10.0
2022-09-05,wind-speed,2.0
2022-09-05,pm10,13.0
2022-09-05,humidity,64.0
2022-09-06,pm10,16.0
2022-09-06,wind-speed,2.0
2022-09-06,humidity,69.1
2022-09-07,pm10,18.0
2022-09-07,precipitation,0.4
2022-09-07,humidity,79.5
2022-09-07,wind-speed,3.0
2022-09-08,humidity,61.0
2022-09-08,pm10,23.0
2022-09-08,wind-speed,3.0
2022-09-09,precipitation,1.3
2022-09-09,humidity,88.0
2022-09-09,pm10,16.0
2022-09-09,wind-speed,2.3
2022-09-10,precipitation,0.4
2022-09-10,humidity,89.2
2022-09-10,pm10,11.0
2022-09-10,wind-speed,2.0
2022-09-11,precipitation,99.4
2022-09-11,wind-speed,2.0
2022-09-11,pm10,10.0
2022-09-11,humidity,85.1
2022-09-12,pm10,12.0
2022-09-12,wind-speed,2.0
2022-09-12,humidity,62.0
2022-09-13,pm10,14.0
2022-09-13,humidity,65.1
2022-09-13,wind-speed,2.0
2022-09-14,precipitation,99.1
2022-09-14,wind-speed,3.0
2022-09-14,pm10,20.0
2022-09-14,humidity,66.0
2022-09-15,humidity,78.2
2022-09-15,wind-speed,4.0
2022-09-15,precipitation,1.2
2022-09-15,pm10,19.0
2022-09-16,wind-speed,3.0
2022-09-16,humidity,84.0
2022-09-16,pm10,15.0
2022-09-16,precipitation,99.1
2022-09-17,precipitation,0.6
2022-09-17,wind-speed,2.0
2022-09-17,pm10,11.0
2022-09-17,humidity,91.3
2022-09-18,wind-speed,6.0
2022-09-18,pm10,5.0
2022-09-18,precipitation,1.3
2022-09-18,humidity,73.9
2022-09-19,humidity,84.9
2022-09-19,pm10,6.0
2022-09-19,wind-speed,5.0
2022-09-19,precipitation,0.1
2022-09-20,humidity,91.1
2022-09-20,pm10,8.0
2022-09-20,wind-speed,1.2
2022-09-20,precipitation,99.5
2022-09-21,wind-speed,2.0
2022-09-21,precipitation,0.2
2022-09-21,pm10,9.0
2022-09-21,humidity,86.9
2022-09-22,humidity,74.9
2022-09-22,pm10,9.0
2022-09-22,wind-speed,3.0
2022-09-23,humidity,78.3
2022-09-23,pm10,10.0
2022-09-23,wind-speed,2.0
2022-09-24,pm10,14.0
2022-09-24,wind-speed,2.0
2022-09-24,humidity,73.0
2022-09-25,wind-speed,3.0
2022-09-25,humidity,76.0
2022-09-25,precipitation,99.2
2022-09-25,pm10,15.0
2022-09-26,wind-speed,3.0
2022-09-26,humidity,89.0
2022-09-26,precipitation,1.0
2022-09-26,pm10,17.0
2022-09-27,humidity,93.7
2022-09-27,precipitation,99.1
2022-09-27,wind-speed,1.0
2022-09-27,pm10,11.0
2022-09-28,wind-speed,3.0
2022-09-28,precipitation,0.2
2022-09-28,pm10,10.0
2022-09-28,humidity,84.5
2022-09-29,wind-speed,2.0
2022-09-29,pm10,16.0
2022-09-29,humidity,87.0
2022-09-29,precipitation,0.1
2022-09-30,precipitation,0.1
2022-09-30,wind-speed,3.0
2022-09-30,pm10,12.0
2022-09-30,humidity,93.0
2022-10-01,precipitation,0.2
2022-10-01,pm10,12.0
2022-10-01,humidity,92.0
2022-10-01,wind-speed,2.0
2022-10-02,wind-speed,5.0
2022-10-02,precipitation,99.4
2022-10-02,pm10,9.0
2022-10-02,humidity,79.8
2022-10-03,wind-speed,4.0
