Date,Specie,median
2022-03-06,pm10,13.0
2022-03-06,wind-speed,4.0
2022-03-06,humidity,64.9
2022-03-06,pm25,38.0
2022-03-07,wind-speed,4.0
2022-03-07,pm25,63.0
2022-03-07,pm10,21.0
2022-03-07,humidity,67.0
2022-03-08,wind-speed,4.0
2022-03-08,pm25,61.0
2022-03-08,humidity,60.9
2022-03-08,pm10,22.0
2022-03-09,wind-speed,3.0
2022-03-09,pm10,19.0
2022-03-09,pm25,61.0
2022-03-09,humidity,66.1
2022-03-10,precipitation,99.2
2022-03-10,pm25,50.0
2022-03-10,wind-speed,7.0
2022-03-10,humidity,51.0
2022-03-10,pm10,13.0
2022-03-11,humidity,35.2
2022-03-11,wind-speed,6.0
2022-03-11,pm25,46.0
2022-03-11,pm10,14.0
2022-03-12,pm10,15.0
2022-03-12,pm25,46.0
2022-03-12,humidity,41.0
2022-03-12,wind-speed,2.0
2022-03-13,humidity,43.2
2022-03-13,pm25,85.0
2022-03-13,wind-speed,1.0
2022-03-13,pm10,32.0
2022-03-14,pm25,74.0
2022-03-14,pm10,21.0
2022-03-14,wind-speed,3.0
2022-03-14,humidity,41.2
2022-03-15,pm25,74.0
2022-03-15,pm10,12.0
2022-03-15,wind-speed,3.0
2022-03-15,humidity,37.1
2022-03-16,wind-speed,5.0
2022-03-16,pm10,10.0
2022-03-16,humidity,68.2
2022-03-16,pm25,68.0
2022-03-16,precipitation,99.1
2022-03-17,pm10,30.0
2022-03-17,pm25,76.0
2022-03-17,humidity,81.8
2022-03-17,wind-speed,3.0
2022-03-18,pm10,23.0
2022-03-18,humidity,67.3
2022-03-18,wind-speed,2.0
2022-03-18,pm25,74.0
2022-03-19,pm10,40.0
2022-03-19,wind-speed,2.0
2022-03-19,pm25,91.0
2022-03-19,humidity,45.3
2022-03-20,humidity,44.1
2022-03-20,pm10,23.0
2022-03-20,wind-speed,4.0
2022-03-20,pm25,59.0
2022-03-21,pm10,24.0
2022-03-21,wind-speed,2.0
2022-03-21,pm25,68.0
2022-03-21,humidity,40.1
2022-03-22,pm10,35.0
2022-03-22,wind-speed,3.0
2022-03-22,pm25,72.0
2022-03-22,humidity,32.1
2022-03-23,pm25,76.0
2022-03-23,pm10,46.0
2022-03-23,wind-speed,2.0
2022-03-23,humidity,44.0
2022-03-24,pm25,68.0
2022-03-24,wind-speed,3.0
2022-03-24,pm10,42.0
2022-03-24,humidity,30.0
2022-03-25,humidity,44.9
2022-03-25,pm25,55.0
2022-03-25,wind-speed,3.0
2022-03-25,pm10,26.0
2022-03-26,pm25,65.0
2022-03-26,humidity,58.5
2022-03-26,wind-speed,3.0
2022-03-26,pm10,39.0
2022-03-27,pm10,26.0
2022-03-27,wind-speed,3.0
2022-03-27,humidity,44.1
2022-03-27,pm25,63.0
2022-03-28,pm10,20.0
2022-03-28,wind-speed,1.0
2022-03-28,humidity,28.1
2022-03-28,pm25,42.0
2022-03-29,wind-speed,3.0
2022-03-29,humidity,37.8
2022-03-29,pm25,70.0
2022-03-29,pm10,40.0
2022-03-30,pm25,89.0
2022-03-30,pm10,42.0
2022-03-30,wind-speed,4.0
2022-03-30,humidity,55.9
2022-03-31,pm10,29.0
2022-03-31,precipitation,0.3
2022-03-31,wind-speed,5.0
2022-03-31,humidity,77.0
2022-03-31,pm25,57.0
2022-04-01,wind-speed,5.0
2022-04-01,pm25,42.0
2022-04-01,pm10,16.0
2022-04-01,humidity,83.1
2022-04-01,precipitation,99.1
2022-04-02,wind-speed,4.0
2022-04-02,pm25,63.0
2022-04-02,humidity,83.9
2022-04-02,precipitation,99.3
2022-04-02,pm10,18.0
2022-04-03,pm10,16.0
2022-04-03,humidity,83.8
2022-04-03,pm25,55.0
2022-04-03,precipitation,0.2
2022-04-03,wind-speed,4.0
2022-04-04,humidity,64.1
2022-04-04,wind-speed,3.0
2022-04-04,pm10,20.0
2022-04-04,pm25,57.0
2022-04-05,humidity,63.0
2022-04-05,pm25,53.0
2022-04-05,wind-speed,4.0
2022-04-05,pm10,21.0
2022-04-06,humidity,50.9
2022-04-06,wind-speed,3.0
2022-04-06,pm10,24.0
2022-04-06,pm25,55.0
2022-04-07,humidity,62.9
2022-04-07,wind-speed,6.0
2022-04-07,pm25,38.0
2022-04-07,pm10,15.0
2022-04-08,pm25,46.0
2022-04-08,humidity,66.2
2022-04-08,pm10,20.0
2022-04-08,wind-speed,4.0
2022-04-09,wind-speed,6.0
2022-04-09,pm10,10.0
2022-04-09,pm25,25.0
2022-04-09,humidity,73.8
2022-04-10,wind-speed,6.0
2022-04-10,pm10,9.0
2022-04-10,pm25,34.0
2022-04-10,precipitation,0.1
2022-04-10,humidity,58.7
2022-04-11,pm25,21.0
2022-04-11,humidity,63.9
2022-04-11,pm10,11.0
2022-04-11,wind-speed,5.0
2022-04-12,pm10,21.0
2022-04-12,wind-speed,2.0
2022-04-12,pm25,57.0
2022-04-12,humidity,42.0
2022-04-13,pm10,15.0
2022-04-13,wind-speed,2.0
2022-04-13,humidity,40.2
2022-04-13,pm25,25.0
2022-04-14,wind-speed,2.0
2022-04-14,pm25,46.0
2022-04-14,humidity,36.1
2022-04-14,pm10,15.0
2022-04-15,pm25,59.0
2022-04-15,pm10,27.0
2022-04-15,humidity,62.1
2022-04-15,wind-speed,2.0
2022-04-16,pm10,13.0
2022-04-16,humidity,71.0
2022-04-16,wind-speed,7.0
2022-04-16,pm25,38.0
2022-04-17,humidity,43.2
2022-04-17,wind-speed,9.0
2022-04-17,pm25,25.0
2022-04-17,pm10,13.0
2022-04-18,wind-speed,4.0
2022-04-18,pm25,21.0
2022-04-18,pm10,6.0
2022-04-18,humidity,53.2
2022-04-19,wind-speed,3.0
2022-04-19,pm10,14.0
2022-04-19,precipitation,99.7
2022-04-19,pm25,34.0
2022-04-19,humidity,71.3
2022-04-20,pm10,19.0
2022-04-20,wind-speed,2.0
2022-04-20,pm25,57.0
2022-04-20,humidity,67.3
2022-04-21,humidity,50.9
2022-04-21,wind-speed,3.0
2022-04-21,pm10,20.0
2022-04-21,pm25,63.0
2022-04-22,wind-speed,4.0
2022-04-22,pm25,50.0
2022-04-22,humidity,72.8
2022-04-22,precipitation,0.6
2022-04-22,pm10,16.0
2022-04-23,humidity,86.3
2022-04-23,wind-speed,3.0
2022-04-23,pm10,16.0
2022-04-23,pm25,50.0
2022-04-24,humidity,84.8
2022-04-24,wind-speed,3.0
2022-04-24,pm10,14.0
2022-04-24,pm25,46.0
2022-04-25,pm10,14.0
2022-04-25,humidity,79.8
2022-04-25,precipitation,99.5
2022-04-25,wind-speed,3.0
2022-04-25,pm25,34.0
2022-04-26,pm10,10.0
2022-04-26,precipitation,99.7
2022-04-26,pm25,34.0
2022-04-26,wind-speed,1.0
2022-04-26,humidity,70.0
2022-04-27,pm25,42.0
2022-04-27,wind-speed,3.0
2022-04-27,humidity,83.9
2022-04-27,pm10,18.0
2022-04-28,precipitation,0.2
2022-04-28,pm10,12.0
2022-04-28,pm25,42.0
2022-04-28,wind-speed,4.0
2022-04-28,humidity,89.9
2022-04-29,pm10,13.0
2022-04-29,pm25,34.0
2022-04-29,humidity,60.2
2022-04-29,wind-speed,4.0
2022-04-30,pm25,38.0
2022-04-30,humidity,70.1
2022-04-30,wind-speed,2.0
2022-04-30,pm10,13.0
2022-05-01,pm25,34.0
2022-05-01,humidity,60.9
2022-05-01,wind-speed,2.0
2022-05-01,pm10,12.0
2022-05-02,wind-speed,2.0
2022-05-02,pm25,30.0
2022-05-02,humidity,60.9
2022-05-02,pm10,10.0
2022-05-03,pm10,17.0
2022-05-03,pm25,38.0
2022-05-03,humidity,58.0
2022-05-03,wind-speed,2.0
2022-05-04,wind-speed,2.0
2022-05-04,pm10,12.0
2022-05-04,pm25,38.0
2022-05-04,humidity,68.8
2022-05-05,wind-speed,2.0
2022-05-05,humidity,58.0
2022-05-05,pm25,25.0
2022-05-05,pm10,11.0
2022-05-06,pm10,17.0
2022-05-06,wind-speed,4.0
2022-05-06,humidity,58.0
2022-05-06,pm25,46.0
2022-05-07,wind-speed,3.0
2022-05-07,humidity,58.0
2022-05-07,pm25,46.0
2022-05-07,pm10,20.0
2022-05-08,humidity,53.9
2022-05-08,pm25,42.0
2022-05-08,wind-speed,2.0
2022-05-08,pm10,19.0
2022-05-09,pm10,21.0
2022-05-09,pm25,53.0
2022-05-09,humidity,59.0
2022-05-09,wind-speed,3.0
2022-05-10,pm25,34.0
2022-05-10,humidity,59.0
2022-05-10,wind-speed,3.0
2022-05-10,pm10,13.0
2022-05-11,pm10,19.0
2022-05-11,wind-speed,2.0
2022-05-11,pm25,42.0
2022-05-11,humidity,53.4
2022-05-12,humidity,50.0
2022-05-12,pm10,25.0
2022-05-12,wind-speed,3.0
2022-05-12,pm25,57.0
2022-05-13,pm25,57.0
2022-05-13,humidity,53.2
2022-05-13,pm10,26.0
2022-05-13,wind-speed,3.0
2022-05-14,wind-speed,4.0
2022-05-14,pm10,15.0
2022-05-14,pm25,38.0
2022-05-14,humidity,56.0
2022-05-15,wind-speed,3.0
2022-05-15,humidity,55.0
2022-05-15,pm10,16.0
2022-05-15,pm25,46.0
2022-05-16,pm10,27.0
2022-05-16,humidity,47.9
2022-05-16,pm25,59.0
2022-05-16,wind-speed,1.0
2022-05-17,wind-speed,3.0
2022-05-17,pm25,59.0
2022-05-17,humidity,63.9
2022-05-17,pm10,28.0
2022-05-18,pm25,46.0
2022-05-18,wind-speed,6.0
2022-05-18,humidity,49.1
2022-05-18,pm10,17.0
2022-05-19,pm10,15.0
2022-05-19,wind-speed,2.0
2022-05-19,humidity,43.0
2022-05-19,pm25,34.0
2022-05-20,pm10,20.0
2022-05-20,pm25,42.0
2022-05-20,humidity,47.0
2022-05-20,wind-speed,2.0
2022-05-21,pm10,22.0
2022-05-21,wind-speed,3.0
2022-05-21,humidity,50.1
2022-05-21,pm25,46.0
2022-05-22,humidity,41.0
2022-05-22,pm25,30.0
2022-05-22,wind-speed,4.0
2022-05-22,pm10,13.0
2022-05-27,humidity,50.9
2022-05-27,wind-speed,2.0
2022-05-28,precipitation,99.3
2022-05-28,humidity,82.8
2022-05-28,wind-speed,3.0
2022-05-29,wind-speed,4.0
2022-05-29,humidity,68.1
2022-05-30,wind-speed,1.0
2022-05-30,precipitation,99.5
2022-05-30,humidity,63.1
2022-05-31,wind-speed,2.0
2022-05-31,humidity,98.1
2022-06-01,pm25,57.0
2022-06-01,wind-speed,2.0
2022-06-01,pm10,20.0
2022-06-01,humidity,65.9
2022-06-02,pm25,46.0
2022-06-02,precipitation,0.3
2022-06-02,pm10,12.0
2022-06-02,wind-speed,2.0
2022-06-02,humidity,64.1
2022-06-03,wind-speed,2.0
2022-06-03,pm10,11.0
2022-06-03,humidity,66.1
2022-06-03,pm25,38.0
2022-06-04,humidity,69.8
2022-06-04,pm10,18.0
2022-06-04,wind-speed,3.0
2022-06-04,pm25,46.0
2022-06-05,wind-speed,2.0
2022-06-05,pm10,12.0
2022-06-05,pm25,42.0
2022-06-05,humidity,61.0
2022-06-06,pm25,25.0
2022-06-06,wind-speed,4.0
2022-06-06,pm10,10.0
2022-06-06,humidity,51.9
2022-06-07,pm10,12.0
2022-06-07,humidity,57.1
2022-06-07,wind-speed,2.0
2022-06-07,pm25,34.0
2022-06-08,wind-speed,4.0
2022-06-08,pm10,20.0
2022-06-08,humidity,58.9
2022-06-08,pm25,38.0
2022-06-09,humidity,77.0
2022-06-09,precipitation,0.2
2022-06-09,pm25,30.0
2022-06-09,pm10,11.0
2022-06-09,wind-speed,3.0
2022-06-10,wind-speed,4.0
2022-06-10,pm25,50.0
2022-06-10,humidity,88.8
2022-06-10,pm10,18.0
2022-06-10,precipitation,99.7
2022-06-11,wind-speed,6.0
2022-06-11,humidity,67.8
2022-06-11,pm25,42.0
2022-06-11,pm10,11.0
2022-06-12,wind-speed,5.0
2022-06-12,humidity,53.9
2022-06-12,pm25,34.0
2022-06-12,pm10,12.0
2022-06-13,humidity,48.2
2022-06-13,pm10,12.0
2022-06-13,wind-speed,2.0
2022-06-13,pm25,34.0
2022-06-14,wind-speed,4.0
2022-06-14,pm25,34.0
2022-06-14,pm10,13.0
2022-06-14,humidity,48.1
2022-06-15,wind-speed,2.0
2022-06-15,pm25,34.0
2022-06-15,pm10,18.0
2022-06-15,humidity,39.1
2022-06-16,pm25,34.0
2022-06-16,pm10,19.0
2022-06-16,humidity,43.0
2022-06-16,wind-speed,2.0
2022-06-17,precipitation,0.1
2022-06-17,humidity,52.0
2022-06-17,pm25,30.0
2022-06-17,pm10,13.0
2022-06-17,wind-speed,4.0
2022-06-18,pm25,38.0
2022-06-18,pm10,12.0
2022-06-18,wind-speed,3.0
2022-06-18,humidity,44.0
2022-06-19,humidity,37.1
2022-06-19,pm10,10.0
2022-06-19,wind-speed,2.0
2022-06-19,pm25,34.0
2022-06-20,humidity,42.1
2022-06-20,wind-speed,3.0
2022-06-20,pm25,30.0
2022-06-20,pm10,16.0
2022-06-21,wind-speed,5.0
2022-06-21,humidity,39.0
2022-06-21,pm25,53.0
2022-06-21,pm10,25.0
2022-06-22,pm25,34.0
2022-06-22,pm10,15.0
2022-06-22,humidity,40.0
2022-06-22,wind-speed,3.0
2022-06-23,pm25,34.0
2022-06-23,pm10,20.0
2022-06-23,precipitation,99.0
2022-06-23,wind-speed,2.0
2022-06-23,humidity,68.1
2022-06-24,pm10,15.0
2022-06-24,humidity,33.1
2022-06-24,wind-speed,1.0
2022-06-24,pm25,34.0
2022-06-25,precipitation,0.1
2022-06-25,pm25,34.0
2022-06-25,wind-speed,3.0
2022-06-25,humidity,63.2
2022-06-25,pm10,20.0
2022-06-26,humidity,55.8
2022-06-26,wind-speed,2.0
2022-06-26,pm25,38.0
2022-06-26,pm10,13.0
2022-06-27,pm10,16.0
2022-06-27,pm25,34.0
2022-06-27,humidity,56.9
2022-06-27,wind-speed,2.0
2022-06-28,pm25,46.0
2022-06-28,humidity,43.0
2022-06-28,wind-speed,2.0
2022-06-28,pm10,22.0
2022-06-29,humidity,37.0
2022-06-29,wind-speed,4.0
2022-06-29,pm25,38.0
2022-06-29,pm10,22.0
2022-06-30,humidity,37.0
2022-06-30,pm25,46.0
2022-06-30,pm10,26.0
2022-06-30,wind-speed,4.0
2022-07-01,humidity,44.0
2022-07-01,pm10,30.0
2022-07-01,pm25,50.0
2022-07-01,wind-speed,2.0
2022-07-02,humidity,56.2
2022-07-02,pm10,26.0
2022-07-02,pm25,46.0
2022-07-02,wind-speed,4.0
2022-07-03,humidity,53.9
2022-07-03,pm25,38.0
2022-07-03,pm10,18.0
2022-07-03,wind-speed,2.0
2022-07-04,wind-speed,3.0
2022-07-04,humidity,34.1
2022-07-04,pm25,46.0
2022-07-04,pm10,20.0
2022-07-05,pm25,55.0
2022-07-05,wind-speed,3.0
2022-07-05,pm10,30.0
2022-07-05,humidity,55.9
2022-07-22,wind-speed,2.0
2022-07-22,humidity,31.0
2022-07-23,wind-speed,2.0
2022-07-23,humidity,32.9
2022-07-24,wind-speed,4.0
2022-07-24,humidity,48.0
2022-07-25,humidity,33.9
2022-07-25,wind-speed,2.0
2022-07-26,humidity,56.9
2022-07-26,pm25,38.0
2022-07-26,wind-speed,3.0
2022-07-26,pm10,20.0
2022-07-27,pm25,34.0
2022-07-27,pm10,16.0
2022-07-27,humidity,42.1
2022-07-27,wind-speed,4.0
2022-07-28,pm25,34.0
2022-07-28,wind-speed,3.0
2022-07-28,pm10,19.0
2022-07-28,humidity,49.0
2022-07-29,pm25,34.0
2022-07-29,humidity,54.0
2022-07-29,pm10,22.0
2022-07-29,wind-speed,3.0
2022-07-30,pm10,19.0
2022-07-30,pm25,38.0
2022-07-30,humidity,66.2
2022-07-30,wind-speed,3.0
2022-07-31,wind-speed,5.0
2022-07-31,pm25,34.0
2022-07-31,pm10,13.0
2022-07-31,humidity,54.9
2022-08-01,pm10,12.0
2022-08-01,humidity,41.9
2022-08-01,wind-speed,3.0
2022-08-01,pm25,25.0
2022-08-02,pm25,30.0
2022-08-02,pm10,18.0
2022-08-02,wind-speed,1.0
2022-08-02,humidity,43.1
2022-08-12,humidity,36.0
2022-08-12,wind-speed,2.0
2022-08-13,wind-speed,3.0
2022-08-13,humidity,55.1
2022-08-14,precipitation,99.1
2022-08-14,humidity,66.2
2022-08-14,wind-speed,2.0
2022-08-15,wind-speed,2.0
2022-08-15,humidity,58.0
2022-08-16,humidity,55.9
2022-08-16,wind-speed,2.0
2022-08-17,humidity,75.8
2022-08-17,pm25,30.0
2022-08-17,pm10,16.0
2022-08-17,wind-speed,2.0
2022-08-28,humidity,52.1
2022-08-28,wind-speed,2.0
2022-08-29,wind-speed,2.0
2022-08-29,humidity,78.9
2022-08-30,wind-speed,2.0
2022-08-30,humidity,80.1
2022-08-31,wind-speed,3.0
2022-08-31,humidity,47.0
2022-09-01,wind-speed,4.0
2022-09-01,humidity,69.1
2022-09-01,precipitation,1.1
2022-09-02,precipitation,0.6
2022-09-02,wind-speed,4.0
2022-09-02,pm25,30.0
2022-09-02,humidity,75.6
2022-09-02,pm10,10.0
2022-09-03,pm25,34.0
2022-09-03,pm10,10.0
2022-09-03,humidity,78.0
2022-09-03,wind-speed,2.0
2022-09-04,pm10,11.0
2022-09-04,wind-speed,1.0
2022-09-04,pm25,38.0
2022-09-04,humidity,78.2
2022-09-05,pm10,14.0
2022-09-05,humidity,74.1
2022-09-05,pm25,42.0
2022-09-05,wind-speed,2.0
2022-09-06,humidity,63.4
2022-09-06,pm25,50.0
2022-09-06,wind-speed,2.0
2022-09-06,pm10,22.0
2022-09-07,pm10,20.0
2022-09-07,pm25,50.0
2022-09-07,wind-speed,3.0
2022-09-07,humidity,67.2
2022-09-08,wind-speed,4.0
2022-09-08,pm10,25.0
2022-09-08,humidity,62.2
2022-09-08,pm25,57.0
2022-09-09,pm10,11.0
2022-09-09,wind-speed,2.0
2022-09-09,humidity,91.1
2022-09-09,precipitation,0.4
2022-09-09,pm25,38.0
2022-09-10,precipitation,1.8
2022-09-10,pm25,38.0
2022-09-10,pm10,11.0
2022-09-10,humidity,57.2
2022-09-10,wind-speed,3.0
2022-09-11,pm10,8.0
2022-09-11,wind-speed,3.0
2022-09-11,pm25,13.0
2022-09-11,humidity,57.2
2022-09-12,wind-speed,3.0
2022-09-12,pm10,7.0
2022-09-12,humidity,58.0
2022-09-12,pm25,21.0
2022-09-13,humidity,58.0
2022-09-13,pm10,10.0
2022-09-13,wind-speed,2.0
2022-09-13,pm25,21.0
2022-09-14,pm10,18.0
2022-09-14,wind-speed,4.0
2022-09-14,pm25,38.0
2022-09-14,humidity,55.5
2022-09-15,humidity,73.2
2022-09-15,wind-speed,5.0
2022-09-15,pm25,38.0
2022-09-15,pm10,20.0
2022-09-15,precipitation,99.6
2022-09-16,humidity,85.9
2022-09-16,pm10,10.0
2022-09-16,pm25,30.0
2022-09-16,wind-speed,3.0
2022-09-16,precipitation,99.2
2022-09-17,humidity,91.1
2022-09-17,precipitation,0.4
2022-09-17,wind-speed,4.0
2022-09-18,humidity,73.8
2022-09-18,precipitation,0.5
2022-09-18,wind-speed,5.0
2022-09-19,precipitation,0.3
2022-09-19,wind-speed,2.0
2022-09-19,humidity,89.7
2022-09-20,pm25,13.0
2022-09-20,wind-speed,3.0
2022-09-20,pm10,7.0
2022-09-20,humidity,77.9
2022-09-21,pm10,6.0
2022-09-21,pm25,13.0
2022-09-21,humidity,86.9
2022-09-21,wind-speed,3.0
2022-09-22,wind-speed,2.0
2022-09-22,precipitation,99.8
2022-09-22,pm10,10.0
2022-09-22,humidity,88.0
2022-09-22,pm25,30.0
2022-09-23,wind-speed,2.0
2022-09-23,humidity,78.9
2022-09-23,pm10,17.0
2022-09-23,pm25,34.0
2022-09-24,humidity,64.9
