Date,Specie,median
2022-07-19,humidity,53.4
2022-07-19,pm10,34.0
2022-07-20,wind-speed,3.9
2022-07-20,pm25,38.0
2022-07-20,pm10,20.0
2022-07-20,humidity,78.7
2022-07-21,pm25,21.0
2022-07-21,wind-speed,2.5
2022-07-21,pm10,10.0
2022-07-21,humidity,68.1
2022-07-22,pm10,15.0
2022-07-22,humidity,71.0
2022-07-22,wind-speed,3.5
2022-07-22,pm25,30.0
2022-07-23,pm10,10.0
2022-07-23,humidity,86.3
2022-07-23,wind-speed,2.7
2022-07-23,pm25,25.0
2022-07-24,pm10,17.0
2022-07-24,wind-speed,4.7
2022-07-24,pm25,25.0
2022-07-24,humidity,93.0
2022-07-25,pm25,13.0
2022-07-25,wind-speed,3.5
2022-07-25,humidity,83.2
2022-07-25,pm10,13.0
2022-07-26,pm10,9.0
2022-07-26,wind-speed,3.6
2022-07-26,humidity,70.2
2022-07-26,pm25,17.0
2022-07-27,wind-speed,0.5
2022-07-27,pm10,13.0
2022-07-27,pm25,21.0
2022-07-27,humidity,72.5
2022-07-28,humidity,74.3
2022-07-28,pm25,30.0
2022-07-28,pm10,17.0
2022-07-28,wind-speed,0.5
2022-07-29,pm10,21.0
2022-07-29,humidity,78.2
2022-07-29,wind-speed,1.7
2022-07-29,pm25,46.0
2022-07-30,pm25,21.0
2022-07-30,humidity,90.5
2022-07-30,wind-speed,2.5
2022-07-30,pm10,10.0
2022-07-31,pm25,21.0
2022-07-31,pm10,10.0
2022-07-31,humidity,89.5
2022-07-31,wind-speed,3.5
2022-08-01,pm25,17.0
2022-08-01,humidity,84.2
2022-08-01,pm10,11.0
2022-08-01,wind-speed,3.8
2022-08-02,pm25,42.0
2022-08-02,wind-speed,5.2
2022-08-02,pm10,23.0
2022-08-02,humidity,95.0
2022-08-03,wind-speed,3.7
2022-08-03,pm25,25.0
2022-08-03,pm10,14.0
2022-08-03,humidity,84.4
2022-08-04,pm10,9.0
2022-08-04,humidity,67.0
2022-08-04,wind-speed,5.0
2022-08-04,pm25,17.0
2022-08-05,pm25,21.0
2022-08-05,wind-speed,4.6
2022-08-05,pm10,9.0
2022-08-05,humidity,69.4
2022-08-06,wind-speed,2.2
2022-08-06,humidity,65.5
2022-08-06,pm25,42.0
2022-08-06,pm10,13.0
2022-08-07,wind-speed,1.7
2022-08-07,pm25,25.0
2022-08-07,pm10,10.0
2022-08-07,humidity,65.2
2022-08-08,humidity,66.2
2022-08-08,pm25,30.0
2022-08-08,wind-speed,1.4
2022-08-08,pm10,14.0
2022-08-09,wind-speed,1.1
2022-08-09,humidity,66.4
2022-08-09,pm10,22.0
2022-08-09,pm25,38.0
2022-08-10,wind-speed,0.7
2022-08-10,humidity,64.0
2022-08-10,pm25,42.0
2022-08-10,pm10,20.0
2022-08-11,pm10,23.0
2022-08-11,humidity,56.7
2022-08-11,wind-speed,0.6
2022-08-11,pm25,42.0
2022-08-12,humidity,56.5
2022-08-12,wind-speed,0.7
2022-08-12,pm10,26.0
2022-08-12,pm25,50.0
2022-08-13,pm25,50.0
2022-08-13,pm10,28.0
2022-08-13,wind-speed,0.7
2022-08-13,humidity,56.2
