Date,Specie,median
2022-01-21,wind-speed,2.5
2022-01-21,pm10,9.0
2022-01-21,pm25,32.0
2022-01-22,pm25,24.0
2022-01-22,wind-speed,1.9
2022-01-22,humidity,81.2
2022-01-22,pm10,12.0
2022-01-23,pm10,17.0
2022-01-23,pm25,46.0
2022-01-23,wind-speed,1.5
2022-01-23,humidity,80.0
2022-01-24,pm10,22.0
2022-01-24,wind-speed,2.0
2022-01-24,humidity,72.0
2022-01-24,pm25,59.0
2022-01-25,pm10,15.0
2022-01-25,pm25,30.0
2022-01-25,wind-speed,2.4
2022-01-25,humidity,74.8
2022-01-26,wind-speed,1.7
2022-01-26,humidity,65.0
2022-01-26,pm25,22.0
2022-01-26,pm10,14.0
2022-01-27,humidity,65.0
2022-01-27,wind-speed,2.0
2022-01-27,pm25,33.0
2022-01-27,pm10,19.0
2022-01-28,pm10,24.0
2022-01-28,wind-speed,2.0
2022-01-28,humidity,62.0
2022-01-28,pm25,53.0
2022-01-29,wind-speed,2.0
2022-01-29,pm25,64.0
2022-01-29,humidity,65.0
2022-01-29,pm10,25.0
2022-01-30,wind-speed,1.6
2022-01-30,pm25,80.0
2022-01-30,humidity,66.0
2022-01-30,pm10,31.0
2022-01-31,wind-speed,2.8
2022-01-31,pm10,27.0
2022-01-31,humidity,53.7
2022-01-31,pm25,59.0
2022-02-01,pm25,5.0
2022-02-01,humidity,53.7
2022-02-01,wind-speed,3.1
2022-02-01,pm10,8.0
2022-02-02,humidity,67.0
2022-02-02,pm10,6.0
2022-02-02,pm25,9.0
2022-02-02,wind-speed,3.3
2022-02-03,humidity,61.0
2022-02-03,pm10,11.0
2022-02-03,wind-speed,2.0
2022-02-03,pm25,24.0
2022-02-04,humidity,66.0
2022-02-04,pm25,47.0
2022-02-04,pm10,18.0
2022-02-04,wind-speed,1.9
2022-02-05,pm10,22.0
2022-02-05,humidity,60.0
2022-02-05,pm25,45.0
2022-02-05,wind-speed,2.2
2022-02-06,wind-speed,2.0
2022-02-06,humidity,68.0
2022-02-06,pm10,15.0
2022-02-06,pm25,35.0
2022-02-07,pm10,21.0
2022-02-07,pm25,39.0
2022-02-07,wind-speed,1.8
2022-02-07,humidity,59.0
2022-02-08,wind-speed,1.7
2022-02-08,pm10,27.0
2022-02-08,pm25,54.0
2022-02-08,humidity,56.5
2022-02-09,humidity,58.0
2022-02-09,pm25,53.0
2022-02-09,wind-speed,2.2
2022-02-09,pm10,19.0
2022-02-10,humidity,64.2
2022-02-10,pm10,19.0
2022-02-10,wind-speed,2.0
2022-02-10,pm25,37.0
2022-02-11,humidity,65.0
2022-02-11,pm10,14.0
2022-02-11,pm25,23.0
2022-02-11,wind-speed,2.5
2022-02-12,pm25,30.0
2022-02-12,humidity,53.1
2022-02-12,pm10,16.0
2022-02-12,wind-speed,2.1
2022-02-13,humidity,47.5
2022-02-13,pm10,19.0
2022-02-13,pm25,31.0
2022-02-13,wind-speed,2.0
2022-02-14,wind-speed,3.2
2022-02-14,pm25,22.0
2022-02-14,humidity,30.9
2022-02-14,pm10,23.0
2022-02-15,wind-speed,4.1
2022-02-15,humidity,50.2
2022-02-15,pm10,33.0
2022-02-15,pm25,14.0
2022-02-16,wind-speed,3.2
2022-02-16,humidity,83.0
2022-02-16,pm10,8.0
2022-02-16,pm25,13.0
2022-02-17,pm25,18.0
2022-02-17,wind-speed,1.9
2022-02-17,humidity,65.2
2022-02-17,pm10,10.0
2022-02-18,pm25,20.0
2022-02-18,humidity,53.6
2022-02-18,wind-speed,2.5
2022-02-18,pm10,13.0
2022-02-19,pm25,20.0
2022-02-19,pm10,9.0
2022-02-19,wind-speed,3.1
2022-02-19,humidity,44.7
2022-02-20,pm10,10.0
2022-02-20,humidity,30.6
2022-02-20,wind-speed,4.1
2022-02-20,pm25,8.0
2022-02-21,humidity,62.0
2022-02-21,wind-speed,3.1
2022-02-21,pm10,8.0
2022-02-21,pm25,5.0
2022-02-22,humidity,59.1
2022-02-22,pm10,13.0
2022-02-22,wind-speed,5.8
2022-02-22,pm25,15.0
2022-02-23,wind-speed,5.0
2022-02-23,humidity,63.0
2022-02-23,pm10,12.0
2022-02-23,pm25,20.0
2022-02-24,pm25,33.0
2022-02-24,pm10,15.0
2022-02-24,wind-speed,2.1
2022-02-24,humidity,66.0
2022-02-25,wind-speed,3.0
2022-02-25,humidity,63.3
2022-02-25,pm10,9.0
2022-02-25,pm25,14.0
2022-02-26,pm10,10.0
2022-02-26,humidity,56.0
2022-02-26,wind-speed,2.4
2022-02-26,pm25,25.0
2022-02-27,humidity,57.0
2022-02-27,pm10,17.0
2022-02-27,wind-speed,2.0
2022-02-27,pm25,45.0
2022-02-28,pm10,25.0
2022-02-28,wind-speed,2.3
2022-02-28,humidity,55.0
2022-02-28,pm25,56.0
2022-03-01,wind-speed,2.4
2022-03-01,humidity,51.0
2022-03-01,pm10,31.0
2022-03-01,pm25,55.0
2022-03-02,humidity,49.0
2022-03-02,pm25,52.0
2022-03-02,pm10,26.0
2022-03-02,wind-speed,2.1
2022-03-03,humidity,33.8
2022-03-03,pm10,16.0
2022-03-03,pm25,13.0
2022-03-03,wind-speed,3.6
2022-03-04,pm10,17.0
2022-03-04,pm25,13.0
2022-03-04,humidity,36.7
2022-03-04,wind-speed,3.1
2022-03-05,wind-speed,3.7
2022-03-05,pm10,10.0
2022-03-05,pm25,17.0
2022-03-05,humidity,75.3
2022-03-06,pm10,5.0
2022-03-06,wind-speed,1.8
2022-03-06,pm25,13.0
2022-03-06,humidity,88.5
2022-03-07,wind-speed,2.3
2022-03-07,pm10,8.0
2022-03-07,humidity,64.6
2022-03-07,pm25,20.0
2022-03-08,pm25,21.0
2022-03-08,humidity,63.0
2022-03-08,wind-speed,3.4
2022-03-08,pm10,9.0
2022-03-09,pm25,10.0
2022-03-09,wind-speed,3.3
2022-03-09,humidity,78.3
2022-03-09,pm10,6.0
2022-03-10,pm25,13.0
2022-03-10,pm10,8.0
2022-03-10,humidity,54.0
2022-03-10,wind-speed,3.5
2022-03-11,humidity,42.8
2022-03-11,pm10,10.0
2022-03-11,pm25,17.0
2022-03-11,wind-speed,2.0
2022-03-12,pm10,8.0
2022-03-12,pm25,12.0
2022-03-12,humidity,42.0
2022-03-12,wind-speed,2.9
2022-03-13,humidity,56.0
2022-03-13,wind-speed,3.4
2022-03-13,pm10,7.0
2022-03-13,pm25,10.0
2022-03-14,humidity,59.8
2022-03-14,pm25,14.0
2022-03-14,pm10,8.0
2022-03-14,wind-speed,1.9
2022-03-15,wind-speed,3.0
2022-03-15,pm25,16.0
2022-03-15,pm10,10.0
2022-03-15,humidity,53.0
2022-03-16,pm25,12.0
2022-03-16,humidity,74.0
2022-03-16,pm10,7.0
2022-03-16,wind-speed,2.9
2022-03-17,pm25,13.0
2022-03-17,pm10,8.0
2022-03-17,humidity,54.5
2022-03-17,wind-speed,2.0
2022-03-18,humidity,43.1
2022-03-18,pm10,11.0
2022-03-18,wind-speed,2.0
2022-03-18,pm25,23.0
2022-03-19,wind-speed,5.0
2022-03-19,pm25,21.0
2022-03-19,humidity,33.0
2022-03-19,pm10,13.0
2022-03-20,wind-speed,3.4
2022-03-20,pm25,16.0
2022-03-20,humidity,69.0
2022-03-20,pm10,14.0
2022-03-21,pm25,16.0
2022-03-21,humidity,60.5
2022-03-21,pm10,11.0
2022-03-21,wind-speed,2.8
2022-03-22,pm10,9.0
2022-03-22,wind-speed,2.5
2022-03-22,pm25,14.0
2022-03-22,humidity,56.7
2022-03-23,pm10,13.0
2022-03-23,wind-speed,2.0
2022-03-23,humidity,47.5
2022-03-23,pm25,20.0
2022-03-24,pm10,15.0
2022-03-24,wind-speed,2.1
2022-03-24,humidity,41.0
2022-03-24,pm25,20.0
2022-03-25,humidity,34.4
2022-03-25,pm10,18.0
2022-03-25,pm25,28.0
2022-03-25,wind-speed,2.7
2022-03-26,pm25,23.0
2022-03-26,pm10,18.0
2022-03-26,wind-speed,2.6
2022-03-26,humidity,25.2
2022-03-27,humidity,17.5
2022-03-27,wind-speed,4.5
2022-03-27,pm25,17.0
2022-03-27,pm10,17.0
2022-03-28,pm10,21.0
2022-03-28,wind-speed,5.2
2022-03-28,humidity,18.2
2022-03-28,pm25,14.0
2022-03-29,humidity,61.0
2022-03-29,pm10,22.0
2022-03-29,wind-speed,3.4
2022-03-29,pm25,24.0
2022-03-30,pm25,14.0
2022-03-30,pm10,10.0
2022-03-30,wind-speed,2.4
2022-03-30,humidity,50.7
2022-03-31,humidity,56.0
2022-03-31,wind-speed,1.9
2022-03-31,pm10,8.0
2022-03-31,pm25,16.0
2022-04-01,pm10,11.0
2022-04-01,pm25,18.0
2022-04-01,wind-speed,2.0
2022-04-01,humidity,42.7
2022-04-02,pm25,19.0
2022-04-02,humidity,37.8
2022-04-02,wind-speed,2.8
2022-04-02,pm10,13.0
2022-04-03,wind-speed,2.0
2022-04-03,humidity,30.8
2022-04-03,pm10,17.0
2022-04-03,pm25,22.0
2022-04-04,humidity,33.0
2022-04-04,pm10,20.0
2022-04-04,wind-speed,3.2
2022-04-04,pm25,23.0
2022-04-05,humidity,43.7
2022-04-05,wind-speed,5.2
2022-04-05,pm10,22.0
2022-04-05,pm25,16.0
2022-04-06,wind-speed,3.3
2022-04-06,pm25,10.0
2022-04-06,humidity,35.0
2022-04-06,pm10,9.0
2022-04-07,pm10,17.0
2022-04-07,wind-speed,2.5
2022-04-07,humidity,33.0
2022-04-07,pm25,23.0
2022-04-08,pm25,26.0
2022-04-08,pm10,19.0
2022-04-08,wind-speed,2.5
2022-04-08,humidity,24.5
2022-04-09,pm25,22.0
2022-04-09,wind-speed,3.3
2022-04-09,pm10,28.0
2022-04-09,humidity,26.0
2022-04-10,pm25,11.0
2022-04-10,pm10,11.0
2022-04-10,wind-speed,2.5
2022-04-10,humidity,28.0
2022-04-11,humidity,30.3
2022-04-11,pm25,19.0
2022-04-11,pm10,17.0
2022-04-11,wind-speed,3.9
2022-04-12,pm10,8.0
2022-04-12,humidity,73.3
2022-04-12,pm25,9.0
2022-04-12,wind-speed,3.3
2022-04-13,humidity,60.0
2022-04-13,pm25,11.0
2022-04-13,pm10,7.0
2022-04-13,wind-speed,2.0
2022-04-14,pm10,12.0
2022-04-14,wind-speed,3.5
2022-04-14,pm25,18.0
2022-04-14,humidity,40.0
2022-04-15,wind-speed,2.4
2022-04-15,pm10,8.0
2022-04-15,pm25,16.0
2022-04-15,humidity,66.0
2022-04-16,humidity,60.8
2022-04-16,wind-speed,2.3
2022-04-16,pm10,15.0
2022-04-16,pm25,25.0
2022-04-17,pm10,12.0
2022-04-17,humidity,55.0
2022-04-17,wind-speed,2.3
2022-04-17,pm25,18.0
2022-04-18,humidity,38.0
2022-04-18,pm25,36.0
2022-04-18,pm10,24.0
2022-04-18,wind-speed,2.0
2022-04-19,humidity,26.0
2022-04-19,pm10,50.0
2022-04-19,pm25,38.0
2022-04-19,wind-speed,4.1
2022-04-20,wind-speed,2.5
2022-04-20,pm25,19.0
2022-04-20,humidity,49.0
2022-04-20,pm10,14.0
2022-04-21,wind-speed,5.5
2022-04-21,pm10,61.0
2022-04-21,pm25,44.0
2022-04-21,humidity,27.1
2022-04-22,wind-speed,2.9
2022-04-22,pm10,15.0
2022-04-22,humidity,77.3
2022-04-22,pm25,21.0
2022-04-23,pm10,7.0
2022-04-23,wind-speed,3.0
2022-04-23,pm25,10.0
2022-04-23,humidity,68.5
2022-04-24,pm10,7.0
2022-04-24,wind-speed,2.3
2022-04-24,pm25,13.0
2022-04-24,humidity,53.0
2022-04-25,pm10,10.0
2022-04-25,pm25,19.0
2022-04-25,humidity,38.0
2022-04-25,wind-speed,2.1
2022-04-26,wind-speed,3.5
2022-04-26,pm10,26.0
2022-04-26,humidity,27.0
2022-04-26,pm25,37.0
2022-04-27,pm10,30.0
2022-04-27,humidity,34.0
2022-04-27,wind-speed,2.2
2022-04-27,pm25,42.0
2022-04-28,wind-speed,2.7
2022-04-28,pm25,38.0
2022-04-28,humidity,43.3
2022-04-28,pm10,31.0
2022-04-29,humidity,40.9
2022-04-29,pm25,17.0
2022-04-29,pm10,19.0
2022-04-29,wind-speed,3.6
2022-04-30,pm10,17.0
2022-04-30,wind-speed,2.1
2022-04-30,humidity,32.0
2022-04-30,pm25,23.0
2022-05-01,humidity,63.0
2022-05-01,pm25,15.0
2022-05-01,pm10,9.0
2022-05-01,wind-speed,2.8
2022-05-02,wind-speed,4.8
2022-05-02,humidity,61.0
2022-05-02,pm10,12.0
2022-05-02,pm25,21.0
2022-05-03,humidity,63.3
2022-05-03,pm25,8.0
2022-05-03,pm10,8.0
2022-05-03,wind-speed,3.0
2022-05-04,pm10,6.0
2022-05-04,wind-speed,1.9
2022-05-04,humidity,70.0
2022-05-04,pm25,16.0
2022-05-05,wind-speed,3.6
2022-05-05,pm25,18.0
2022-05-05,humidity,40.1
2022-05-05,pm10,11.0
2022-05-06,pm10,30.0
2022-05-06,humidity,30.0
2022-05-06,wind-speed,2.0
2022-05-06,pm25,43.0
2022-05-07,pm10,34.0
2022-05-07,wind-speed,3.5
2022-05-07,humidity,31.2
2022-05-07,pm25,40.0
2022-05-08,humidity,51.1
2022-05-08,wind-speed,2.5
2022-05-08,pm10,15.0
2022-05-08,pm25,16.0
2022-05-09,pm10,6.0
2022-05-09,pm25,13.0
2022-05-09,humidity,36.9
2022-05-09,wind-speed,2.6
2022-05-10,pm10,12.0
2022-05-10,humidity,32.0
2022-05-10,wind-speed,2.3
2022-05-10,pm25,18.0
2022-05-11,pm10,13.0
2022-05-11,humidity,31.7
2022-05-11,pm25,20.0
2022-05-11,wind-speed,3.1
2022-05-12,pm10,6.0
2022-05-12,pm25,11.0
2022-05-12,humidity,42.0
2022-05-12,wind-speed,3.0
2022-05-13,humidity,35.0
2022-05-13,pm10,8.0
2022-05-13,pm25,14.0
2022-05-13,wind-speed,2.5
2022-05-14,wind-speed,2.0
2022-05-14,humidity,30.8
2022-05-14,pm25,17.0
2022-05-14,pm10,9.0
2022-05-15,pm25,18.0
2022-05-15,pm10,10.0
2022-05-15,wind-speed,1.7
2022-05-15,humidity,36.8
2022-05-16,pm25,22.0
2022-05-16,wind-speed,2.5
2022-05-16,pm10,19.0
2022-05-16,humidity,31.0
2022-05-17,pm10,14.0
2022-05-17,pm25,18.0
2022-05-17,wind-speed,2.3
2022-05-17,humidity,39.7
2022-05-18,pm10,16.0
2022-05-18,humidity,28.9
2022-05-18,wind-speed,1.9
2022-05-18,pm25,25.0
2022-05-19,pm25,26.0
2022-05-19,humidity,35.3
2022-05-19,pm10,28.0
2022-05-19,wind-speed,4.1
2022-05-20,pm10,10.0
2022-05-20,humidity,37.0
2022-05-20,pm25,9.0
2022-05-20,wind-speed,3.0
2022-05-21,pm10,5.0
2022-05-21,pm25,10.0
2022-05-21,humidity,27.0
2022-05-21,wind-speed,3.0
2022-05-22,pm25,14.0
2022-05-22,pm10,9.0
2022-05-22,humidity,28.5
2022-05-22,wind-speed,2.5
2022-05-23,pm25,13.0
2022-05-23,wind-speed,2.2
2022-05-23,pm10,9.0
2022-05-23,humidity,39.0
2022-05-24,pm10,13.0
2022-05-24,humidity,28.4
2022-05-24,pm25,18.0
2022-05-24,wind-speed,2.5
2022-05-25,pm25,25.0
2022-05-25,pm10,16.0
2022-05-25,humidity,26.3
2022-05-25,wind-speed,2.0
2022-05-26,wind-speed,2.4
2022-05-26,humidity,22.0
2022-05-26,pm25,22.0
2022-05-26,pm10,23.0
2022-05-27,wind-speed,2.4
2022-05-27,pm25,44.0
2022-05-27,pm10,36.0
2022-05-27,humidity,25.0
2022-05-28,pm25,21.0
2022-05-28,wind-speed,2.6
2022-05-28,humidity,53.0
2022-05-28,pm10,17.0
2022-05-29,pm10,4.0
2022-05-29,pm25,7.0
2022-05-29,humidity,72.6
2022-05-29,wind-speed,2.9
2022-05-30,wind-speed,2.4
2022-05-30,humidity,81.0
2022-05-30,pm25,4.0
2022-05-30,pm10,2.0
2022-05-31,humidity,60.3
2022-05-31,pm10,5.0
2022-05-31,pm25,8.0
2022-05-31,wind-speed,2.4
2022-06-01,wind-speed,1.8
2022-06-01,humidity,48.0
2022-06-01,pm10,6.0
2022-06-01,pm25,10.0
2022-06-02,humidity,33.3
2022-06-02,wind-speed,1.5
2022-06-02,pm10,12.0
2022-06-02,pm25,19.0
2022-06-03,wind-speed,2.2
2022-06-03,pm25,20.0
2022-06-03,humidity,27.9
2022-06-03,pm10,19.0
2022-06-04,wind-speed,2.8
2022-06-04,pm10,16.0
2022-06-04,pm25,26.0
2022-06-04,humidity,31.0
2022-06-05,humidity,43.9
2022-06-05,pm25,23.0
2022-06-05,pm10,12.0
2022-06-05,wind-speed,1.5
2022-06-06,wind-speed,2.2
2022-06-06,pm10,11.0
2022-06-06,pm25,20.0
2022-06-06,humidity,48.0
2022-06-07,wind-speed,1.8
2022-06-07,pm10,14.0
2022-06-07,pm25,20.0
2022-06-07,humidity,32.2
2022-06-08,wind-speed,1.5
2022-06-08,pm10,17.0
2022-06-08,humidity,31.0
2022-06-08,pm25,25.0
2022-06-09,pm10,25.0
2022-06-09,pm25,33.0
2022-06-09,humidity,33.7
2022-06-09,wind-speed,1.8
2022-06-10,humidity,27.3
2022-06-10,pm10,26.0
2022-06-10,wind-speed,2.0
2022-06-10,pm25,35.0
2022-06-11,pm25,31.0
2022-06-11,humidity,25.6
2022-06-11,pm10,21.0
2022-06-11,wind-speed,2.0
2022-06-12,humidity,24.0
2022-06-12,pm10,51.0
2022-06-12,pm25,52.0
2022-06-12,wind-speed,3.6
2022-06-13,wind-speed,3.7
2022-06-13,pm25,15.0
2022-06-13,pm10,13.0
2022-06-13,humidity,56.0
2022-06-14,humidity,36.5
2022-06-14,wind-speed,2.5
2022-06-14,pm10,7.0
2022-06-14,pm25,19.0
2022-06-15,pm25,26.0
2022-06-15,humidity,37.0
2022-06-15,wind-speed,1.7
2022-06-15,pm10,16.0
2022-06-16,pm25,22.0
2022-06-16,humidity,24.8
2022-06-16,wind-speed,2.3
2022-06-16,pm10,21.0
2022-06-17,pm10,59.0
2022-06-17,pm25,43.0
2022-06-17,humidity,11.4
2022-06-17,wind-speed,6.0
2022-06-18,pm10,84.0
2022-06-18,pm25,70.0
2022-06-18,humidity,16.0
2022-06-18,wind-speed,4.5
2022-06-19,humidity,23.0
2022-06-19,pm25,42.0
2022-06-19,pm10,34.0
2022-06-19,wind-speed,3.3
2022-06-20,pm10,8.0
2022-06-20,wind-speed,2.0
2022-06-20,pm25,13.0
2022-06-20,humidity,44.0
2022-06-21,wind-speed,2.2
2022-06-21,pm10,12.0
2022-06-21,humidity,30.0
2022-06-21,pm25,15.0
2022-06-22,wind-speed,1.5
2022-06-22,pm10,15.0
2022-06-22,humidity,28.7
2022-06-22,pm25,24.0
2022-06-23,pm10,21.0
2022-06-23,pm25,31.0
2022-06-23,humidity,30.0
2022-06-23,wind-speed,2.2
2022-06-24,wind-speed,2.1
2022-06-24,pm10,22.0
2022-06-24,pm25,28.0
2022-06-24,humidity,35.3
2022-06-25,wind-speed,2.5
2022-06-25,pm10,13.0
2022-06-25,pm25,18.0
2022-06-25,humidity,28.4
2022-06-26,wind-speed,2.0
2022-06-26,pm25,19.0
2022-06-26,pm10,13.0
2022-06-26,humidity,26.0
2022-06-27,wind-speed,2.0
2022-06-27,pm10,19.0
2022-06-27,humidity,24.9
2022-06-27,pm25,26.0
2022-06-28,wind-speed,2.6
2022-06-28,pm25,28.0
2022-06-28,humidity,24.5
2022-06-28,pm10,26.0
2022-06-29,humidity,28.6
2022-06-29,pm10,27.0
2022-06-29,wind-speed,2.0
2022-06-29,pm25,33.0
2022-06-30,pm10,26.0
2022-06-30,humidity,35.0
2022-06-30,wind-speed,1.8
2022-06-30,pm25,34.0
2022-07-01,wind-speed,2.8
2022-07-01,pm25,22.0
2022-07-01,humidity,32.1
2022-07-01,pm10,20.0
2022-07-02,pm25,15.0
2022-07-02,humidity,22.3
2022-07-02,wind-speed,3.6
2022-07-02,pm10,14.0
2022-07-03,humidity,15.0
2022-07-03,wind-speed,5.6
2022-07-03,pm25,21.0
2022-07-03,pm10,23.0
2022-07-04,humidity,14.0
2022-07-04,pm25,23.0
2022-07-04,pm10,17.0
2022-07-04,wind-speed,4.0
2022-07-05,wind-speed,3.5
2022-07-05,pm10,17.0
2022-07-05,humidity,16.0
2022-07-05,pm25,22.0
2022-07-06,humidity,21.0
2022-07-06,wind-speed,4.0
2022-07-06,pm10,18.0
2022-07-06,pm25,18.0
2022-07-07,pm10,16.0
2022-07-07,wind-speed,3.0
2022-07-07,pm25,22.0
2022-07-07,humidity,17.1
2022-07-08,wind-speed,4.0
2022-07-08,humidity,15.5
2022-07-08,pm25,23.0
2022-07-08,pm10,18.0
2022-07-09,humidity,15.9
2022-07-09,pm10,18.0
2022-07-09,wind-speed,3.5
2022-07-09,pm25,25.0
2022-07-10,humidity,20.1
2022-07-10,wind-speed,1.7
2022-07-10,pm10,25.0
2022-07-10,pm25,41.0
2022-07-11,wind-speed,2.0
2022-07-11,pm10,29.0
2022-07-11,pm25,40.0
2022-07-11,humidity,25.5
2022-07-12,wind-speed,1.5
2022-07-12,pm10,23.0
2022-07-12,humidity,25.0
2022-07-12,pm25,40.0
2022-07-13,pm25,33.0
2022-07-13,wind-speed,2.8
2022-07-13,humidity,30.8
2022-07-13,pm10,25.0
2022-07-14,pm25,20.0
2022-07-14,pm10,16.0
2022-07-14,wind-speed,2.8
2022-07-14,humidity,33.5
2022-07-15,pm10,15.0
2022-07-15,wind-speed,2.0
2022-07-15,pm25,28.0
2022-07-15,humidity,42.5
2022-07-16,pm10,11.0
2022-07-16,pm25,25.0
2022-07-16,humidity,36.0
2022-07-16,wind-speed,1.7
2022-07-17,pm25,28.0
2022-07-17,pm10,17.0
2022-07-17,humidity,28.2
2022-07-17,wind-speed,2.6
2022-07-18,pm25,30.0
2022-07-18,pm10,19.0
2022-07-18,humidity,38.0
2022-07-18,wind-speed,2.2
2022-07-19,wind-speed,1.7
2022-07-19,pm25,35.0
2022-07-19,humidity,38.0
2022-07-19,pm10,24.0
2022-07-20,wind-speed,2.2
2022-07-20,pm25,35.0
2022-07-20,pm10,27.0
2022-07-20,humidity,32.0
2022-07-21,pm25,30.0
2022-07-21,wind-speed,1.6
2022-07-21,pm10,27.0
2022-07-21,humidity,26.2
2022-07-22,pm10,29.0
2022-07-22,humidity,28.2
2022-07-22,wind-speed,2.3
2022-07-22,pm25,30.0
2022-07-23,pm10,23.0
2022-07-23,humidity,26.0
2022-07-23,wind-speed,1.9
2022-07-23,pm25,31.0
2022-07-24,pm10,22.0
2022-07-24,wind-speed,3.2
2022-07-24,pm25,31.0
2022-07-24,humidity,31.0
2022-07-25,pm25,33.0
2022-07-25,wind-speed,1.8
2022-07-25,humidity,35.8
2022-07-25,pm10,19.0
2022-07-26,pm10,26.0
2022-07-26,wind-speed,1.8
2022-07-26,humidity,24.3
2022-07-26,pm25,40.0
2022-07-27,wind-speed,1.6
2022-07-27,pm10,24.0
2022-07-27,pm25,24.0
2022-07-27,humidity,20.0
2022-07-28,humidity,26.0
2022-07-28,pm25,31.0
2022-07-28,pm10,30.0
2022-07-28,wind-speed,2.2
2022-07-29,pm10,20.0
2022-07-29,humidity,31.0
2022-07-29,wind-speed,2.1
2022-07-29,pm25,28.0
2022-07-30,pm25,32.0
2022-07-30,humidity,30.3
2022-07-30,wind-speed,2.1
2022-07-30,pm10,19.0
2022-07-31,pm25,30.0
2022-07-31,pm10,18.0
2022-07-31,humidity,29.3
2022-07-31,wind-speed,1.8
2022-08-01,pm25,25.0
2022-08-01,humidity,36.0
2022-08-01,pm10,24.0
2022-08-01,wind-speed,2.3
2022-08-02,pm25,23.0
2022-08-02,wind-speed,1.9
2022-08-02,pm10,11.0
2022-08-02,humidity,67.0
2022-08-03,wind-speed,1.7
2022-08-03,pm25,49.0
2022-08-03,pm10,22.0
2022-08-03,humidity,41.5
2022-08-04,pm10,23.0
2022-08-04,humidity,33.3
2022-08-04,wind-speed,1.4
2022-08-04,pm25,38.0
2022-08-05,pm25,33.0
2022-08-05,wind-speed,1.7
2022-08-05,pm10,19.0
2022-08-05,humidity,46.0
2022-08-06,wind-speed,2.0
2022-08-06,humidity,70.7
2022-08-06,pm25,28.0
2022-08-06,pm10,10.0
2022-08-07,wind-speed,2.0
2022-08-07,pm25,25.0
2022-08-07,pm10,9.0
2022-08-07,humidity,53.0
2022-08-08,humidity,33.3
2022-08-08,pm25,32.0
2022-08-08,wind-speed,1.8
2022-08-08,pm10,16.0
2022-08-09,wind-speed,2.0
2022-08-09,humidity,26.0
2022-08-09,pm10,20.0
2022-08-09,pm25,30.0
2022-08-10,wind-speed,2.2
2022-08-10,humidity,36.3
2022-08-10,pm25,27.0
2022-08-10,pm10,27.0
2022-08-11,pm10,19.0
2022-08-11,humidity,57.0
2022-08-11,wind-speed,2.0
2022-08-11,pm25,21.0
2022-08-12,humidity,51.7
2022-08-12,wind-speed,1.7
2022-08-12,pm10,20.0
2022-08-12,pm25,26.0
2022-08-13,pm25,21.0
2022-08-13,pm10,8.0
2022-08-13,wind-speed,2.1
2022-08-13,humidity,48.6
2022-08-14,humidity,60.0
2022-08-14,pm25,15.0
