Date,Specie,median
2022-07-09,pm25,198.0
2022-07-09,humidity,15.0
2022-07-09,wind-speed,6.6
2022-07-10,humidity,17.0
2022-07-10,wind-speed,8.2
2022-07-10,pm25,114.0
2022-07-11,wind-speed,7.7
2022-07-11,humidity,21.0
2022-07-11,pm25,221.0
2022-07-12,wind-speed,5.6
2022-07-12,humidity,20.5
2022-07-12,pm25,109.0
2022-07-13,pm25,153.0
2022-07-13,humidity,17.0
2022-07-13,wind-speed,7.2
2022-07-14,humidity,15.0
2022-07-14,wind-speed,6.1
2022-07-14,pm25,152.0
2022-07-15,pm25,144.0
2022-07-15,humidity,17.0
2022-07-15,wind-speed,5.6
2022-07-16,pm25,211.0
2022-07-16,humidity,17.0
2022-07-16,wind-speed,6.1
2022-07-17,pm25,153.0
2022-07-17,wind-speed,5.6
2022-07-17,humidity,17.0
2022-07-18,wind-speed,3.6
2022-07-18,humidity,18.0
2022-07-18,pm25,112.0
2022-07-19,pm25,139.0
2022-07-19,wind-speed,4.1
2022-07-19,humidity,16.0
2022-07-20,humidity,15.0
2022-07-20,pm25,157.0
2022-07-20,wind-speed,5.6
2022-07-21,wind-speed,4.6
2022-07-21,humidity,18.0
2022-07-21,pm25,192.0
2022-07-22,humidity,16.0
2022-07-22,pm25,177.0
2022-07-22,wind-speed,4.6
2022-07-23,humidity,14.0
2022-07-23,pm25,142.0
2022-07-23,wind-speed,5.6
2022-07-24,wind-speed,3.6
2022-07-24,pm25,142.0
2022-07-24,humidity,17.0
2022-07-25,humidity,17.0
2022-07-25,pm25,152.0
2022-07-25,wind-speed,3.6
2022-07-26,humidity,19.0
2022-07-26,wind-speed,3.6
2022-07-26,pm25,158.0
2022-07-27,pm25,139.0
2022-07-27,humidity,16.0
2022-07-27,wind-speed,3.6
2022-07-28,humidity,15.0
2022-07-28,wind-speed,4.1
2022-07-28,pm25,134.0
2022-07-29,pm25,144.0
2022-07-29,humidity,14.0
2022-07-29,wind-speed,3.6
2022-07-30,pm25,159.0
2022-07-30,humidity,15.0
2022-07-30,wind-speed,3.0
2022-07-31,pm25,155.0
2022-07-31,humidity,13.0
2022-07-31,wind-speed,2.0
2022-08-01,humidity,16.0
2022-08-01,wind-speed,2.0
2022-08-01,pm25,171.0
2022-08-02,pm25,181.0
2022-08-02,humidity,20.0
2022-08-02,wind-speed,3.0
2022-08-03,wind-speed,2.5
2022-08-03,humidity,18.0
2022-08-03,pm25,178.0
2022-08-04,wind-speed,2.5
2022-08-04,humidity,20.0
2022-08-04,pm25,182.0
2022-08-05,humidity,20.0
2022-08-05,wind-speed,3.6
2022-08-05,pm25,174.0
2022-08-06,pm25,192.0
2022-08-06,humidity,21.0
2022-08-06,wind-speed,4.1
2022-08-07,wind-speed,5.1
2022-08-07,pm25,248.0
2022-08-07,humidity,19.0
2022-08-08,humidity,20.0
2022-08-08,wind-speed,4.6
2022-08-08,pm25,186.0
2022-08-09,wind-speed,6.1
2022-08-09,pm25,152.0
2022-08-09,humidity,22.0
2022-08-10,wind-speed,7.7
2022-08-10,pm25,169.0
2022-08-10,humidity,28.0
2022-08-11,wind-speed,6.6
2022-08-11,humidity,28.0
2022-08-11,pm25,160.0
2022-08-12,pm25,147.0
2022-08-12,humidity,24.0
2022-08-12,wind-speed,7.7
2022-08-13,pm25,132.0
2022-08-13,humidity,23.0
2022-08-13,wind-speed,5.6
2022-08-14,pm25,144.0
2022-08-14,humidity,23.0
2022-08-14,wind-speed,5.1
2022-08-15,pm25,155.0
2022-08-15,wind-speed,6.1
2022-08-15,humidity,25.0
2022-08-16,humidity,19.0
2022-08-16,wind-speed,7.2
2022-08-16,pm25,168.0
2022-08-17,humidity,17.0
2022-08-17,pm25,205.0
2022-08-17,wind-speed,6.6
2022-08-18,humidity,17.0
2022-08-18,wind-speed,5.6
2022-08-18,pm25,170.0
2022-08-19,humidity,20.0
2022-08-19,wind-speed,3.6
2022-08-19,pm25,171.0
2022-08-20,humidity,22.0
2022-08-20,pm25,192.0
2022-08-20,wind-speed,2.5
2022-08-21,pm25,181.0
2022-08-21,wind-speed,3.6
2022-08-21,humidity,20.0
2022-08-22,pm25,164.0
2022-08-22,humidity,24.0
2022-08-22,wind-speed,4.1
2022-08-23,pm25,153.0
2022-08-23,humidity,21.0
2022-08-23,wind-speed,3.0
2022-08-24,wind-speed,4.6
2022-08-24,pm25,124.0
2022-08-24,humidity,24.0
2022-08-25,humidity,25.0
2022-08-25,pm25,127.0
2022-08-25,wind-speed,4.1
2022-08-26,humidity,18.0
2022-08-26,pm25,194.0
2022-08-26,wind-speed,7.2
2022-08-27,wind-speed,7.2
2022-08-27,humidity,16.0
2022-08-27,pm25,175.0
2022-08-28,pm25,163.0
2022-08-28,wind-speed,6.1
2022-08-28,humidity,13.0
2022-08-29,humidity,14.0
2022-08-29,wind-speed,4.6
2022-08-29,pm25,157.0
2022-08-30,humidity,16.0
2022-08-30,pm25,163.0
2022-08-30,wind-speed,3.6
2022-08-31,humidity,20.0
2022-08-31,pm25,164.0
2022-08-31,wind-speed,2.0
2022-09-01,wind-speed,2.0
2022-09-01,humidity,19.0
2022-09-01,pm25,181.0
2022-09-02,humidity,21.0
2022-09-02,wind-speed,2.0
2022-09-02,pm25,189.0
2022-09-03,humidity,16.0
2022-09-03,pm25,168.0
2022-09-03,wind-speed,2.5
2022-09-04,humidity,13.0
2022-09-04,wind-speed,3.6
2022-09-04,pm25,160.0
2022-09-05,wind-speed,4.6
2022-09-05,pm25,163.0
2022-09-05,humidity,17.0
2022-09-06,humidity,24.0
2022-09-06,wind-speed,2.5
2022-09-06,pm25,181.0
2022-09-07,wind-speed,2.5
2022-09-07,humidity,24.0
2022-09-07,pm25,168.0
2022-09-08,wind-speed,3.6
2022-09-08,pm25,158.0
2022-09-08,humidity,23.0
2022-09-09,wind-speed,4.6
2022-09-09,humidity,19.0
2022-09-09,pm25,117.0
2022-09-10,wind-speed,3.0
2022-09-10,humidity,21.0
2022-09-10,pm25,122.0
2022-09-11,humidity,19.0
2022-09-11,wind-speed,2.5
2022-09-11,pm25,151.0
2022-09-12,wind-speed,2.5
2022-09-12,pm25,162.0
2022-09-12,humidity,20.0
2022-09-13,wind-speed,2.5
2022-09-13,humidity,23.0
2022-09-13,pm25,177.0
2022-09-14,wind-speed,5.6
2022-09-14,pm25,134.0
2022-09-14,humidity,24.0
2022-09-15,wind-speed,4.6
2022-09-15,humidity,28.0
2022-09-15,pm25,104.0
2022-09-16,wind-speed,4.6
2022-09-16,pm25,97.0
2022-09-16,humidity,23.0
2022-09-17,wind-speed,3.6
2022-09-17,pm25,95.0
2022-09-17,humidity,23.0
2022-09-18,pm25,127.0
2022-09-18,humidity,28.0
2022-09-18,wind-speed,2.0
2022-09-19,pm25,169.0
2022-09-19,humidity,25.0
2022-09-19,wind-speed,1.0
2022-09-20,humidity,18.0
2022-09-20,wind-speed,4.1
2022-09-20,pm25,164.0
2022-09-21,humidity,24.0
2022-09-21,wind-speed,3.6
2022-09-21,pm25,158.0
2022-09-22,pm25,170.0
2022-09-22,humidity,28.0
2022-09-22,wind-speed,2.0
2022-09-23,humidity,26.0
2022-09-23,pm25,119.0
2022-09-23,wind-speed,5.1
2022-09-24,wind-speed,5.1
2022-09-24,humidity,27.0
2022-09-24,pm25,99.0
2022-09-25,pm25,164.0
2022-09-25,humidity,28.0
2022-09-25,wind-speed,6.1
2022-09-26,humidity,19.5
2022-09-26,wind-speed,5.6
2022-09-26,pm25,151.0
2022-09-27,pm25,127.0
2022-09-27,humidity,19.0
2022-09-27,wind-speed,3.0
2022-09-28,humidity,17.0
2022-09-28,pm25,107.0
2022-09-28,wind-speed,5.1
2022-09-29,wind-speed,5.1
2022-09-29,pm25,134.0
2022-09-29,humidity,35.0
2022-09-30,pm25,165.0
2022-09-30,humidity,29.0
2022-09-30,wind-speed,2.0
2022-10-01,wind-speed,3.0
2022-10-01,pm25,122.0
2022-10-01,humidity,27.0
2022-10-02,wind-speed,2.0
2022-10-02,humidity,28.0
2022-10-02,pm25,154.0
2022-10-03,wind-speed,1.5
2022-10-03,humidity,27.0
2022-10-03,pm25,163.0
2022-10-04,pm25,154.0
2022-10-04,humidity,20.0
2022-10-04,wind-speed,3.0
2022-10-05,humidity,24.0
2022-10-05,pm25,153.0
2022-10-05,wind-speed,2.5
2022-10-06,humidity,20.0
2022-10-06,pm25,186.0
2022-10-06,wind-speed,3.0
2022-10-07,humidity,24.0
2022-10-07,pm25,155.0
2022-10-07,wind-speed,2.5
2022-10-08,pm25,185.0
2022-10-08,wind-speed,1.5
2022-10-08,humidity,25.0
2022-10-09,pm25,184.0
2022-10-09,humidity,28.0
2022-10-09,wind-speed,3.0
2022-10-10,wind-speed,4.6
2022-10-10,pm25,152.0
2022-10-10,humidity,32.0
2022-10-11,humidity,29.0
2022-10-11,wind-speed,3.0
2022-10-11,pm25,163.0
2022-10-12,pm25,161.0
2022-10-12,wind-speed,2.5
2022-10-12,humidity,29.0
2022-10-13,humidity,36.0
2022-10-13,wind-speed,2.0
2022-10-13,pm25,215.0
2022-10-14,wind-speed,3.0
2022-10-14,pm25,186.0
2022-10-14,humidity,26.0
2022-10-15,pm25,198.0
2022-10-15,wind-speed,4.1
2022-10-15,humidity,19.0
2022-10-16,pm25,167.0
2022-10-16,wind-speed,3.6
2022-10-16,humidity,21.0
2022-10-17,pm25,202.0
2022-10-17,wind-speed,2.0
2022-10-17,humidity,28.0
2022-10-18,pm25,242.0
2022-10-18,wind-speed,1.0
2022-10-18,humidity,32.0
2022-10-19,wind-speed,2.5
2022-10-19,humidity,25.0
2022-10-19,pm25,194.0
2022-10-20,humidity,24.0
2022-10-20,wind-speed,2.0
2022-10-20,pm25,225.0
2022-10-21,wind-speed,3.6
2022-10-21,humidity,30.0
2022-10-22,humidity,37.0
2022-10-22,wind-speed,6.6
2022-10-23,wind-speed,3.0
2022-10-23,humidity,47.0
2022-10-23,pm25,175.0
2022-10-24,pm25,153.0
2022-10-24,humidity,40.0
2022-10-24,wind-speed,4.1
2022-10-25,humidity,38.0
2022-10-25,pm25,134.0
2022-10-25,wind-speed,3.6
2022-10-26,pm25,151.0
2022-10-26,wind-speed,3.0
2022-10-26,humidity,33.0
2022-10-27,wind-speed,3.0
2022-10-27,pm25,158.0
2022-10-27,humidity,34.0
2022-10-28,wind-speed,2.5
2022-10-28,pm25,169.0
2022-10-28,humidity,38.0
2022-10-29,pm25,159.0
2022-10-29,humidity,33.0
2022-10-29,wind-speed,2.0
2022-10-30,humidity,24.0
2022-10-30,wind-speed,2.5
2022-10-30,pm25,151.0
2022-10-31,humidity,27.0
2022-10-31,wind-speed,3.0
2022-10-31,pm25,151.0
2022-11-01,wind-speed,2.5
2022-11-01,pm25,164.0
