Wavelength [nm];Reflectivity
796.99999;0.52294934
801.50002;0.52331442
806.50002;0.52532369
811.50001;0.52579343
816.50001;0.5271914
821.99997;0.52826881
828.00001;0.5282594
851.00001;0.53268015
859.00003;0.53075147
870.99999;0.53028041
883.00002;0.53073752
893.99999;0.53315121
903.99998;0.53181005
913.99997;0.53102571
923.99997;0.53093761
932.99997;0.53022754
940.99998;0.52654248
949;0.52133954
957.00002;0.51442224
963.99999;0.51107681
969.99997;0.5109843
975.99995;0.5102483
981.99993;0.51121128
987.99998;0.51074582
994.00002;0.51240462
1000;0.51474023
1006;0.51568508
1012;0.51654416
1018;0.52065814
1023.5;0.52211666
1028.5;0.52429599
1033.5;0.52591795
1038.5;0.52850562
1043.4999;0.52926123
1048.4999;0.53033274
1053.4999;0.53087491
1058.4999;0.53188062
1063.4999;0.53226483
1068.4999;0.53268033
1073.5;0.53158104
1078.5;0.53293371
1083.5;0.53408831
1088.5;0.53260523
1093.5;0.53229147
1098.5;0.53265905
1103.5;0.52967817
1108.5;0.5311445
1113.5;0.52914727
1118.5;0.5282014
1123.5;0.52618706
1128.5;0.52276093
1133.5;0.51638329
1138.5;0.50721002
1143.5;0.49647665
1148.5;0.48825836
1153.5;0.48128933
1158.5;0.47579718
1163.5;0.47224009
1168.4999;0.47053769
1173.5001;0.46778277
1178.5001;0.46606719
1183.5001;0.46506089
1188.5;0.46502742
1193.5;0.46440768
1198.5;0.46340677
1203.5;0.46370551
1208.5;0.46304268
1213.5;0.46387941
1218.5;0.46667451
1223.5;0.46684402
1228.5;0.46821707
1233.5;0.46960413
1238.5;0.47110552
1243.5;0.47275686
1248.5;0.4741196
1253.5;0.47603452
1258.5;0.4768042
1263.5;0.47725698
1268.5;0.47708672
1273.5001;0.47674224
1278.5001;0.47619638
1283.5001;0.47601295
1288.5001;0.47432601
1293.5001;0.47259611
1298.5001;0.46998435
1303.4999;0.46729779
1308.4999;0.46296358
1313.4999;0.458727
1318.4999;0.45266026
1323.4999;0.44625449
1328.4999;0.43930203
1333.4999;0.43171829
1338.4999;0.42489687
1343.4999;0.41676176
1348.4999;0.40853912
1353.4999;0.40382457
1358.4999;0.39771664
1363.4999;0.39106697
1368.4999;0.38435948
1373.5;0.37476605
1378.5;0.3627317
1383.5;0.3462348
1388.5;0.32638782
1393.5;0.30409893
1398.5;0.28635341
1403.5;0.26774633
1408.5;0.2530207
1413.5;0.24206103
1418.4999;0.2314139
1423.4999;0.2244848
1428.4999;0.21780029
1433.4999;0.21448717
1438.4999;0.21108225
1443.4999;0.20806417
1448.4999;0.20715678
1453.4999;0.2072359
1458.4999;0.20694125
1463.4999;0.20905301
1468.4999;0.20745218
1473.5;0.21061404
1478.5;0.21291479
1483.5;0.21675546
1488.5;0.21981633
1493.5;0.22370857
1498.5;0.22755495
1503.5;0.23124084
1508.5;0.23480356
1513.5;0.23876491
1518.5;0.24464995
1523.5;0.24799207
1528.5;0.25366208
1533.9999;0.25724435
1540;0.26250768
1546;0.26694828
1551.9999;0.27202547
1558;0.27653831
1563.9999;0.2792685
1570.5;0.28318715
1577.5;0.28726447
1584.5;0.29203653
1591.5;0.29680824
1598.5;0.30099347
1605.5;0.30589378
1612.5;0.30930379
1619.4999;0.31401414
1626.5;0.31671977
1633.5;0.31993508
1640.4999;0.32174522
1647.4999;0.32327187
1654.4999;0.32542437
1661.5;0.32540339
1668.4999;0.3264237
1676.0001;0.32340986
1684;0.32050812
1692;0.31992117
1700;0.31843483
1708.0001;0.31636709
1716.0001;0.30956006
1724;0.30739188
1732;0.30191296
1740;0.30193973
1748;0.29923791
1756;0.29634118
1763.9999;0.29133436
1772.0001;0.28869772
1780.0001;0.28728428
1788.0001;0.28903675
1796.0001;0.28643319
1804.9999;0.28725597
1814.9999;0.28806129
1824.9999;0.28736728
1834.9999;0.28725147
1844.9999;0.28360856
1854.9999;0.27438465
1864.9999;0.2578584
1875;0.22880009
1885;0.19685306
1895;0.16318163
1905;0.14056852
1915;0.12573534
1925;0.12067115
1934.9999;0.12111302
1944.9999;0.12433357
1954.9999;0.12746629
1964.9999;0.1372036
1975;0.14179522
1985;0.14705507
1995;0.15268174
2005.0001;0.15632275
2015.0001;0.16151388
2025.0001;0.1608431
2035.0001;0.16114488
2045.0001;0.15856558
2055.0001;0.15915769
2065.0001;0.15814663
2075;0.15953013
2085;0.16264576
2095;0.16109607
2105;0.16721177
2115;0.1704374
2125;0.17420721
2135;0.17670996
2145;0.18220064
2155;0.18231553
2165;0.18772501
2175;0.18951274
2184.9999;0.1899288
2194.9999;0.19253896
2205.0002;0.19383429
2215.0002;0.19585441
2225.0001;0.19474509
2235.0001;0.18957928
2245.0001;0.18546157
2255.0001;0.1763276
2265.0001;0.17541632
2275.0001;0.16869541
2285.0001;0.16575122
2295.0001;0.16293299
2305.0001;0.15580313
2315.0001;0.15342966
2325;0.14983293
2335;0.14709833
2345;0.14304966
2355;0.14042579
2365;0.14133689
2375;0.13938624
2385.9999;0.13516824
2400.0001;0.13147873
2418;0.12343742
2440.0001;0.11338235
2466.0001;0.09989202
2496.0001;0.090417154
2527.9999;0.090337105
2559.9999;0.093607828
2592;0.095339105
2623.9998;0.095312648
2655.9999;0.088833153
2687.9997;0.072532184
2720;0.044344429
2752.0001;0.015384775
2783.9999;0.015534362
2816;0.00970599
2847.9998;0.003135519
2879.9999;0.010048866
2912.0002;0.009496213
2944;0.008507257
2976.0001;0.003032467
