Wavelength [nm];Reflectivity
632.00003;0.25101775
633.00002;0.25120506
634;0.25139722
634.99999;0.25159079
635.99998;0.2517671
637.00002;0.25195754
638.00001;0.25214443
639;0.25231054
639.99999;0.25249812
640.99997;0.25266543
642.00002;0.25281945
643.00001;0.25299972
643.99999;0.25314492
644.99998;0.25329098
646.00003;0.25345987
647.00001;0.25360984
648;0.25375712
648.99999;0.25392044
649.99998;0.25410941
651.00002;0.25427723
652.00001;0.25444064
653;0.25460628
653.99998;0.25476438
654.99997;0.25494161
656.00002;0.25512278
657.00001;0.25528818
657.99999;0.25544402
658.99998;0.25560117
660.00003;0.2557615
661.00001;0.25591582
662;0.25605094
662.99999;0.25618425
663.99997;0.25632617
665.00002;0.25646371
666.00001;0.25660139
667;0.25674644
667.99998;0.25690147
669.00003;0.25704578
670.00002;0.25720948
671;0.25739068
671.99999;0.25755417
672.99998;0.25772178
674.00002;0.2579101
675.00001;0.25812331
676;0.25833356
676.99999;0.25854397
677.99997;0.25875872
679.00002;0.2589862
680.00001;0.25923419
680.99999;0.25949445
681.99998;0.25976017
683.00003;0.26003224
684.00002;0.26033115
685;0.26064923
685.99999;0.26097032
686.99998;0.26128894
688.00002;0.26163149
689.00001;0.26199371
690;0.2623466
690.99998;0.26268998
691.99997;0.26304173
693.00002;0.26340514
694.00001;0.26374996
694.99999;0.26406428
695.99998;0.2643379
697.00003;0.26457891
698.00001;0.26483649
699;0.26509902
699.99999;0.26535696
700.99998;0.26560745
702.00002;0.26585925
703.00001;0.26609927
704;0.26632506
704.99998;0.26656264
705.99997;0.26679984
707.00002;0.26703477
708;0.26726535
708.99999;0.26748374
709.99998;0.26771608
711.00003;0.26795349
712.00001;0.26815498
713;0.26835749
713.99999;0.26856956
714.99997;0.26879051
716.00002;0.26900443
717.00001;0.26921394
717.99999;0.26942202
718.99998;0.26963064
720.00003;0.26983273
721.00002;0.27004093
722;0.27025756
722.99999;0.27047235
723.99998;0.27068785
725.00002;0.2709021
726.00001;0.27111208
727;0.27131522
727.99999;0.27151829
728.99997;0.27172717
730.00002;0.27194384
731.00001;0.27215597
731.99999;0.27236134
732.99998;0.27256313
734.00003;0.27277029
735.00001;0.27298951
736;0.27320874
736.99999;0.2734189
737.99998;0.27363527
739.00002;0.27385184
740.00001;0.27406225
741;0.27426782
741.99998;0.27449885
742.99997;0.27471691
744.00002;0.27491444
745;0.27512637
745.99999;0.27533486
746.99998;0.27555415
748.00003;0.27578843
749.00001;0.27600557
750;0.27621466
750.99999;0.27643004
751.99997;0.27665952
753.00002;0.2768653
754.00001;0.277062
755;0.27726713
755.99998;0.2774916
757.00003;0.27770498
758.00002;0.27791283
759;0.27812195
759.99999;0.2783244
760.99998;0.27851766
762.00002;0.27871835
763.00001;0.27894166
764;0.27915481
764.99999;0.27935815
765.99997;0.27956626
767.00002;0.27980298
768.00001;0.28003618
768.99999;0.2802529
769.99998;0.28045514
771.00003;0.28067034
772.00001;0.28089187
773;0.28111207
773.99999;0.28132075
774.99998;0.2815145
776.00002;0.28172413
777.00001;0.28195015
778;0.28216526
778.99998;0.28237182
779.99997;0.28257889
781.00002;0.28279662
782.00001;0.28302506
782.99999;0.28321248
783.99998;0.28338578
785.00003;0.28358161
786.00001;0.28377593
787;0.28397244
787.99999;0.28417093
788.99997;0.2843706
790.00002;0.28456932
791.00001;0.28475854
792;0.2849381
792.99998;0.28512126
794.00003;0.28530854
795.00002;0.28548986
796;0.28566071
796.99999;0.28583321
797.99998;0.2859987
799.00002;0.28616813
800.00001;0.28635237
801;0.28652385
801.99999;0.28669065
802.99997;0.28686053
804.00002;0.28703439
805.00001;0.28718972
805.99999;0.28735298
806.99998;0.28753376
808.00003;0.2877
809.00002;0.28787345
810;0.28804588
810.99999;0.28820509
811.99998;0.28835541
813.00002;0.2885198
814.00001;0.28868544
815;0.28882444
815.99998;0.28896737
816.99997;0.28911591
818.00002;0.2892639
819.00001;0.28940114
819.99999;0.28954989
820.99998;0.28970423
822.00003;0.28985095
823.00001;0.28997818
824;0.29010066
824.99999;0.29021505
825.99998;0.290319
827.00002;0.29043353
828.00001;0.2905564
829;0.29067922
829.99998;0.29079488
830.99997;0.29092345
832.00002;0.29104218
833;0.29114464
833.99999;0.29125118
834.99998;0.29135859
836.00003;0.29146099
837.00001;0.29155409
838;0.29164442
838.99999;0.29174891
839.99997;0.29186684
841.00002;0.29198304
842.00001;0.29207268
842.99999;0.29216477
843.99998;0.29226214
845.00003;0.29235101
846.00002;0.29244599
847;0.2925503
847.99999;0.29265758
848.99998;0.29275092
850.00002;0.29283509
851.00001;0.29292658
852;0.29303452
852.99999;0.29314283
853.99997;0.29323784
855.00002;0.29332793
856.00001;0.29342511
856.99999;0.29351676
857.99998;0.29359078
859.00003;0.29366237
860.00001;0.29375178
861;0.2938225
861.99999;0.29390284
862.99998;0.29399344
864.00002;0.29406524
865.00001;0.2941308
866;0.29420882
866.99998;0.29430214
867.99997;0.2943829
869.00002;0.29446447
870;0.29454622
870.99999;0.29462779
871.99998;0.29471391
873.00003;0.2948103
874.00001;0.29489502
875;0.29495305
875.99999;0.29503849
876.99997;0.29512528
878.00002;0.29520673
879.00001;0.29529062
880;0.29537746
880.99998;0.29546338
882.00003;0.29554623
883.00002;0.29562697
884;0.29570299
884.99999;0.29578438
885.99998;0.29587865
887.00002;0.29598027
888.00001;0.29606754
889;0.29616779
889.99999;0.29629168
890.99997;0.29637256
892.00002;0.29643586
893.00001;0.29652473
893.99999;0.29666412
894.99998;0.29677582
896.00003;0.29687855
897.00001;0.29697937
898;0.29708034
898.99999;0.29718965
899.99998;0.29728296
901.00002;0.29736242
902.00001;0.29746133
903;0.29757661
903.99998;0.2976931
904.99997;0.29780257
906.00002;0.2979148
907.00001;0.29803208
907.99999;0.29814491
908.99998;0.29824555
910.00003;0.29834265
911.00001;0.29846612
912;0.29859129
912.99999;0.29868844
913.99997;0.29878429
915.00002;0.2989189
916.00001;0.29908019
917;0.29922807
917.99998;0.29935512
919.00003;0.29948112
920.00002;0.29960331
921;0.29971015
921.99999;0.29984039
922.99998;0.29998961
924.00002;0.30014211
925.00001;0.30027568
926;0.30039087
926.99999;0.30051172
927.99997;0.3006433
929.00002;0.30076408
930.00001;0.30089965
930.99999;0.30103451
931.99998;0.30114937
933.00003;0.30123892
934.00002;0.30134964
935;0.30149102
935.99999;0.30164456
936.99998;0.30176499
938.00002;0.30190569
939.00001;0.30205959
940;0.30220398
940.99998;0.30234149
941.99997;0.30248699
943.00002;0.30263004
944.00001;0.30275464
944.99999;0.3028793
945.99998;0.30300936
947.00003;0.30314571
948.00001;0.30328539
949;0.30342665
949.99999;0.30356228
950.99998;0.30370939
952.00002;0.30388722
953.00001;0.3040283
954;0.30414078
954.99998;0.30426091
955.99997;0.30442426
957.00002;0.30453464
958;0.30463061
958.99999;0.30475688
959.99998;0.30492252
961.00003;0.3050395
962.00001;0.30517218
963;0.30533874
963.99999;0.30545476
964.99997;0.30560184
966.00002;0.30575037
967.00001;0.30588567
967.99999;0.306052
968.99998;0.30619285
970.00003;0.30630881
971.00002;0.30642992
972;0.30660331
972.99999;0.30676168
973.99998;0.30693585
975.00002;0.3071366
976.00001;0.30726108
977;0.30740556
977.99999;0.30757707
978.99997;0.30774277
980.00002;0.30786845
981.00001;0.30801889
981.99999;0.30818167
982.99998;0.30832711
984.00003;0.30849534
985.00001;0.30867362
986;0.3088443
986.99999;0.30899677
987.99998;0.30915484
989.00002;0.30931622
990.00001;0.30945876
991;0.30956155
991.99998;0.3096683
992.99997;0.30982953
994.00002;0.31001386
995;0.3101562
995.99999;0.3103182
996.99998;0.31048065
998.00003;0.31063616
999.00001;0.31078735
1000;0.31096819
1001;0.31113324
1002;0.31124511
1003;0.31139001
1003.9999;0.31152275
1005;0.31166404
1006;0.31181929
1007;0.31197879
1008;0.3121292
1008.9999;0.31227699
1010;0.31241336
1011;0.3125442
1012;0.31267908
1013;0.31282157
1014.0001;0.3129763
1015;0.31313795
1016;0.31329575
1017;0.31343883
1018;0.31357855
1019.0001;0.31371254
1020;0.31384486
1021;0.31398556
1022;0.31413177
1023;0.31428102
1024;0.31444275
1025;0.31460449
1026;0.31474876
1027;0.31489402
1028;0.31502506
1029;0.31514624
1030;0.31527984
1031;0.3154206
1031.9999;0.31557116
1033;0.31571609
1034;0.31585339
1035;0.31598952
1036;0.31612667
1036.9999;0.31625655
1038;0.31639293
1039;0.31654197
1040;0.31668657
1041;0.31683251
1042.0001;0.31697267
1043;0.31710035
1044;0.31722602
1045;0.31735227
1046;0.31749031
1047.0001;0.31764361
1048;0.31779492
1049;0.31793901
1050;0.31807789
1051;0.31821561
1052;0.31834134
1053;0.31847596
1054;0.31863052
1054.9999;0.31877685
1056;0.31893176
1057;0.31907535
1058;0.31918013
1059;0.31929952
1059.9999;0.31944764
1061;0.31958678
1062;0.31974253
1063;0.31990311
1064;0.32004914
1065.0001;0.32016647
1066;0.32029673
1067;0.32044044
1068;0.32057881
1069;0.32071987
1070.0001;0.32086036
1071;0.3209945
1072;0.32113126
1073;0.32127178
1074;0.32141337
1075;0.32155684
1076;0.32168686
1077;0.32181433
1077.9999;0.3219505
1079;0.32208702
1080;0.32222989
1081;0.32237044
1082;0.32250544
1082.9999;0.32264104
1084;0.32277161
1085;0.3229045
1086;0.32304713
1087;0.32318759
1088.0001;0.32332876
1089;0.32346842
1090;0.32360575
1091;0.32373783
1092;0.32387081
1093.0001;0.32400534
1094;0.32414269
1095;0.32428572
1096;0.32442591
1097;0.32456747
1098;0.32471037
1099;0.32485124
1100;0.32499069
1101;0.32513124
1102;0.32527193
1103;0.32540661
1104;0.32554498
1105;0.32569242
1105.9999;0.32583666
1107;0.32597435
1108;0.32611546
1109;0.32626066
1110;0.32640547
1110.9999;0.32654488
1112;0.32668343
1113;0.32682282
1114;0.32695502
1115;0.32708716
1116.0001;0.3272267
1117;0.3273626
1118;0.32748851
1119;0.3276152
1120;0.32774681
1121.0001;0.32787532
1122;0.32800007
1123;0.32812375
1124;0.32823694
1125;0.32835487
1126;0.32847309
1127;0.32859319
1128;0.32870686
1128.9999;0.32881689
1130;0.32892352
1131;0.32901296
1132;0.3291074
1133;0.32922173
1133.9999;0.32932153
1135;0.32940173
1136;0.32948893
1137;0.32957286
1138;0.32965061
1139.0001;0.32973966
1140;0.32982683
1141;0.32990465
1142;0.32997131
1143;0.33004493
1144.0001;0.3301307
1145;0.33021244
1146;0.33028904
1147;0.33037156
1148;0.33045632
1149;0.33054242
1150;0.33063322
1151;0.33072793
1152;0.33081973
1153;0.33091709
1154;0.33102313
1155;0.33113396
1156;0.33124635
1156.9999;0.33136493
1158;0.33148652
1159;0.33161977
1160;0.33175403
1161;0.33188984
1161.9999;0.33202887
1163;0.33217058
1164;0.33231109
1165;0.3324486
1166;0.33259264
1167.0001;0.33274043
1168;0.3328881
1169;0.33304107
1170;0.33319619
1171;0.33334723
1172.0001;0.33349967
1173;0.33366561
1174;0.33382744
1175;0.33398035
1176;0.33413321
1177;0.33428907
1178;0.33444762
1179;0.33460334
1179.9999;0.33475912
1181;0.33491713
1182;0.3350715
1183;0.33522585
1184;0.3353824
1184.9999;0.33554253
1186;0.33570531
1187;0.33586547
1188;0.3360236
1189;0.33618754
1190.0001;0.3363561
1191;0.33652022
1192;0.33669004
1193;0.33686033
1194;0.3370226
1195.0001;0.33718157
1196;0.33734468
1197;0.33750677
1198;0.3376697
1199;0.33783215
1200;0.33799648
1201;0.33816564
1202;0.33833626
1202.9999;0.33850569
1204;0.33867893
1205;0.33886138
1206;0.33904076
1207;0.33921945
1207.9999;0.33939847
1209;0.3395699
1210;0.33974388
1211;0.33992282
1212;0.34010187
1213.0001;0.34028256
1214;0.34046
1215;0.34063536
1216;0.34081355
1217;0.34098777
1218.0001;0.34116134
1219;0.34133941
1220;0.34152293
1221;0.34170201
1222;0.34187824
1223;0.34205791
1224;0.34223732
1225;0.34241411
1226;0.34258905
1227;0.34277108
1228;0.34296039
1229;0.34314469
1230;0.34333053
1230.9999;0.34351939
1232;0.34370294
1233;0.34388262
1234;0.34406653
1235;0.34425741
1235.9999;0.34444365
1237;0.34462392
1238;0.3448073
1239;0.34499398
1240;0.34518105
1241.0001;0.3453669
1242;0.3455531
1243;0.34574318
1244;0.34593284
1245;0.3461189
1246.0001;0.34630817
1247;0.34650025
1248;0.34669071
1249;0.3468827
1250;0.34707552
1251;0.34725988
1252;0.34744871
1253;0.34763956
1253.9999;0.34782612
1255;0.34801105
1256;0.34819105
1257;0.34837255
1258;0.34855649
1258.9999;0.34873903
1260;0.34891984
1261;0.3491008
1262;0.34927711
1263;0.34945342
1264.0001;0.34963164
1265;0.3498103
1266;0.34998903
1267;0.35016599
1268;0.35034564
1269.0001;0.35052481
1270;0.35070109
1271;0.35087603
1272;0.35105139
1273;0.35122666
1274;0.35140294
1275;0.35157835
1276;0.351753
1277;0.35192943
1278;0.35210294
1279;0.35227185
1280;0.35244086
1281;0.35260773
1281.9999;0.35277265
1283;0.35293728
1284;0.35310173
1285;0.35326213
1286;0.35342383
1286.9999;0.35358676
1288;0.35375059
1289;0.35391265
1290;0.35407594
1291;0.35423878
1292.0001;0.35440844
1293;0.35457748
1294;0.35474363
1295;0.35490879
1296;0.35507613
1297.0001;0.35524681
1298;0.35540992
1299;0.3555699
1300;0.35573232
1301;0.35588676
1302;0.35603669
1303;0.35618725
1304;0.35633537
1304.9999;0.35647559
1306;0.35660949
1307;0.35674283
1308;0.35687014
1309;0.35699245
1309.9999;0.35710576
1311;0.35722011
1312;0.35733977
1313;0.35745338
1314;0.35755789
1315.0001;0.35766274
1316;0.35776883
1317;0.35786951
1318;0.35796729
1319;0.35806236
1320.0001;0.35814673
1321;0.35822955
1322;0.35831562
1323;0.35839638
1324;0.35847372
1325;0.35854554
1326;0.35860974
1327;0.35867381
1327.9999;0.35874191
1329;0.35880262
1330;0.35885423
1331;0.35890794
1332;0.35895938
1332.9999;0.3590039
1334;0.35904947
1335;0.35910091
1336;0.35914779
1337;0.35918847
1338.0001;0.35923025
1339;0.35926896
1340;0.3593044
1341;0.35934398
1342;0.35938337
1343.0001;0.35942137
1344;0.35946101
1345;0.35949996
1346;0.35953733
1347;0.35957426
1348;0.35960779
1349;0.35964352
1350;0.35968456
1351;0.35972413
1352;0.35976106
1353;0.35979819
1354;0.35983571
1355;0.35987574
1355.9999;0.3599169
1357;0.35995325
1358;0.35998592
1359;0.36001745
1360;0.36004537
1360.9999;0.36006391
1362;0.36007693
1363;0.36007938
1364;0.36006978
1365;0.36005172
1366.0001;0.36001483
1367;0.35995707
1368;0.35988677
1369;0.3597956
1370;0.35968176
1371.0001;0.35954896
1372;0.35939178
1373;0.35921282
1374;0.35900563
1375;0.35876849
1376;0.35850605
1377;0.35820401
1378;0.35786659
1378.9999;0.35749489
1380;0.35707372
1381;0.3566145
1382;0.35611317
1383;0.35556111
1383.9999;0.35496891
1385;0.35431591
1386;0.35360131
1387;0.35284704
1388;0.35204229
1389.0001;0.35119644
1390;0.3503083
1391;0.34938174
1392;0.34841532
1393;0.34741399
1394.0001;0.34636715
1395;0.34530342
1396;0.34422562
1397;0.34311888
1398;0.34202373
1399;0.34093019
1400;0.33982533
1401;0.33874226
1402;0.33766171
1403;0.33659396
1404;0.33556235
1405;0.33454949
1406;0.3335897
1406.9999;0.33268249
1408;0.33181751
1409;0.33102512
1410;0.33029902
1411;0.32964867
1411.9999;0.32908988
1413;0.32862151
1414;0.32824033
1415;0.32795286
1416;0.32774734
1417.0001;0.32762676
1418;0.3275786
1419;0.32759237
1420;0.32764435
1421;0.32776374
1422.0001;0.32789907
1423;0.32806093
1424;0.32823601
1425;0.32842258
1426;0.32861629
1427;0.32881546
1428;0.32901368
1429;0.3292118
1429.9999;0.32941395
1431;0.32961214
1432;0.32981461
1433;0.33002573
1434;0.33023566
1434.9999;0.3304489
1436;0.3306711
1437;0.33089894
1438;0.33112845
1439;0.33135551
1440.0001;0.33159056
1441;0.33183259
1442;0.3320722
1443;0.33231807
1444;0.33257258
1445.0001;0.33282757
1446;0.33308074
1447;0.33333415
1448;0.33359307
1449;0.33384961
1450;0.33410209
1451;0.33436215
1452;0.3346245
1452.9999;0.33488551
1454;0.33514473
1455;0.33540186
1456;0.33566761
1457;0.33594212
1457.9999;0.33621573
1459;0.33650336
1460;0.33680505
1461;0.33711737
1462;0.33743992
1463.0001;0.33778238
1464;0.33813256
1465;0.33849594
1466;0.33887589
1467;0.33926496
1468.0001;0.33967558
1469;0.34010223
1470;0.34053949
1471;0.34099117
1472;0.34144223
1473;0.34189856
1474;0.34236738
1475;0.34283793
1476;0.34332138
1477;0.34380987
1478;0.34429878
1479;0.34479204
1480;0.34528196
1480.9999;0.34577906
1482;0.3462778
1483;0.34676644
1484;0.34726423
1485;0.34776366
1485.9999;0.34825841
1487;0.34875503
1488;0.34924477
1489;0.34973565
1490;0.35022682
1491.0001;0.35070157
1492;0.35118005
1493;0.35166523
1494;0.35214305
1495;0.35261968
1496.0001;0.35309041
1497;0.35355574
1498;0.35401657
1499;0.35446751
1500;0.35492325
1501;0.3553794
1502;0.35582921
1503;0.35628417
1503.9999;0.35673213
1505;0.35716212
1506;0.35759419
1507;0.35802555
1508;0.3584525
1508.9999;0.35888147
1510;0.3593097
1511;0.35973316
1512;0.36015248
1513;0.36056495
1514.0001;0.36097789
1515;0.36138678
1516;0.36178717
1517;0.36219388
1518;0.36259973
1519.0001;0.36299276
1520;0.3633807
1521;0.36376563
1522;0.36414856
1523;0.36452281
1524;0.36488643
1525;0.36525649
1526;0.36562437
1527;0.36598048
1528;0.36633942
1529;0.3666904
1530;0.36703068
1531;0.36737302
1531.9999;0.36771533
1533;0.36805624
1534;0.3683922
1535;0.36872455
1536;0.36905545
1536.9999;0.369378
1538;0.36969742
1539;0.37001806
1540;0.3703343
1541;0.37064826
1542.0001;0.37095922
1543;0.37126771
1544;0.37157372
1545;0.3718732
1546;0.37217289
1547.0001;0.37246978
1548;0.37275749
1549;0.37304667
1550;0.37333354
1551;0.37362054
1552;0.37391007
1553;0.37419122
1554;0.37446898
1554.9999;0.37474337
1556;0.37500823
1557;0.3752788
1558;0.37555107
1559;0.37581733
1559.9999;0.37608269
1561;0.37633726
1562;0.37659258
1563;0.37685671
1564;0.37711146
1565.0001;0.37736666
1566;0.37762567
1567;0.37787533
1568;0.37811953
1569;0.37836277
1570.0001;0.37860984
1571;0.37885159
1572;0.37908781
1573;0.37933078
1574;0.37956601
1575;0.37979227
1576;0.38002461
1577;0.380252
1577.9999;0.38048136
1579;0.38071036
1580;0.38092956
1581;0.38115069
1582;0.38138172
1582.9999;0.38160166
1584;0.38181272
1585;0.38202813
1586;0.38223878
1587;0.38244367
1588.0001;0.38264662
1589;0.38284966
1590;0.38304794
1591;0.38324362
1592;0.38343623
1593.0001;0.38364083
1594;0.38384247
1595;0.38403139
1596;0.38422269
1597;0.38441145
1598;0.38459891
1599;0.38478738
1600;0.38497317
1601;0.38515741
1602;0.38533568
1603;0.38551289
1604;0.38569054
1605;0.38586578
1605.9999;0.38604382
1607;0.38621336
1608;0.38637865
1609;0.38655332
1610;0.38672218
1610.9999;0.38688195
1612;0.38704363
1613;0.38720697
1614;0.38736498
1615;0.38751611
1616.0001;0.38767418
1617;0.38783211
1618;0.38797793
1619;0.3881247
1620;0.38827333
1621.0001;0.38841715
1622;0.38856599
1623;0.38871816
1624;0.3888675
1625;0.38901764
1626;0.38916618
1627;0.38931149
1628;0.38945001
1628.9999;0.38958582
1630;0.38972336
1631;0.38985437
1632;0.3899819
1633;0.39010927
1633.9999;0.39022872
1635;0.39034235
1636;0.39045835
1637;0.39057714
1638;0.39069262
1639.0001;0.39080685
1640;0.39092797
1641;0.39104921
1642;0.39116377
1643;0.39128467
1644.0001;0.39141378
1645;0.39153486
1646;0.3916522
1647;0.39177847
1648;0.39190125
1649;0.39202026
1650;0.39213979
1651;0.39225116
1652;0.39235607
1653;0.39245969
1654;0.39256415
1655;0.39267203
1656;0.39277941
1656.9999;0.39288351
1658;0.39298165
1659;0.39308372
1660;0.39318681
1661;0.39328235
1661.9999;0.39337841
1663;0.39347938
1664;0.39357778
1665;0.39367315
1666;0.39376751
1667.0001;0.39385948
1668;0.39395177
1669;0.39404455
1670;0.39413846
1671;0.39423576
1672.0001;0.39432999
1673;0.39441988
1674;0.39451003
1675;0.39459726
1676;0.39468455
1677;0.39477631
1678;0.394867
1679;0.39495218
1679.9999;0.3950386
1681;0.39512691
1682;0.39522067
1683;0.39531216
1684;0.39539608
1684.9999;0.39548105
1686;0.39556366
1687;0.39563787
1688;0.39571279
1689;0.39579284
1690.0001;0.39586622
1691;0.39593393
1692;0.39600387
1693;0.3960692
1694;0.39613682
1695.0001;0.39621136
1696;0.39627796
1697;0.39633662
1698;0.39639664
1699;0.39645666
1700;0.39651683
1701;0.39657947
1702;0.3966369
1702.9999;0.39668927
1704;0.39674062
1705;0.3967945
1706;0.39685738
1707;0.39691275
1707.9999;0.39696077
1709;0.39701858
1710;0.39706928
1711;0.39710721
1712;0.39715457
1713.0001;0.39720443
1714;0.39723673
1715;0.39726627
1716;0.39730698
1717;0.39733401
1718.0001;0.39735109
1719;0.39738053
1720;0.39740914
1721;0.3974193
1722;0.39742553
1723;0.39744288
1724;0.39744678
1725;0.39743462
1726;0.39743328
1727;0.39743403
1728;0.39742088
1729;0.39740726
1730;0.39739561
1730.9999;0.39736962
1732;0.39734557
1733;0.39732125
1734;0.39728159
1735;0.39724195
1735.9999;0.39721093
1737;0.39717096
1738;0.39712211
1739;0.39707527
1740;0.3970173
1741.0001;0.39695963
1742;0.39691141
1743;0.39686108
1744;0.3968069
1745;0.39675328
1746.0001;0.39670271
1747;0.39665183
1748;0.39659837
1749;0.39654461
1750;0.39649442
1751;0.396442
1752;0.39638603
1753;0.39633113
1753.9999;0.39627683
1755;0.39622247
1756;0.39617166
1757;0.39611641
1758;0.39606133
1758.9999;0.39599401
1760;0.39592516
1761;0.39586636
