Wavelength [nm];Reflectivity
3242.1;7.9634
3244.2;7.9634
3246.2;7.967
3248.2;8.0442
3250.3;8.1045
3252.3;8.1333
3254.3;8.1916
3256.4;8.2451
3258.4;8.2634
3260.5;8.2868
3262.5;8.3083
3264.6;8.3327
3266.6;8.3916
3268.7;8.4419
3270.8;8.4814
3272.8;8.5442
3274.9;8.5915
3277;8.602
3279;8.7046
3281.1;8.7265
3283.2;8.7131
3285.3;8.7917
3287.4;8.8352
3289.4;8.8869
3291.5;8.9624
3293.6;9.0071
3295.7;8.9983
3297.8;9.0195
3299.9;9.0788
3302;9.1548
3304.1;9.2141
3306.2;9.2285
3308.3;9.25
3310.4;9.2744
3312.6;9.3188
3314.7;9.3945
3316.8;9.4309
3318.9;9.4343
3321;9.4721
3323.2;9.5227
3325.3;9.5698
3327.4;9.6008
3329.6;9.6184
3331.7;9.6567
3333.9;9.6902
3336;9.7109
3338.2;9.7558
3340.3;9.7812
3342.5;9.7864
3344.6;9.8098
3346.8;9.8291
3348.9;9.8425
3351.1;9.851
3353.3;9.8366
3355.4;9.8486
3357.6;9.8575
3359.8;9.8575
3362;9.8755
3364.1;9.875
3366.3;9.8969
3368.5;9.8689
3370.7;9.8301
3372.9;9.8375
3375.1;9.8789
3377.3;9.8716
3379.5;9.8415
3381.7;9.8769
3383.9;9.9348
3386.1;9.9079
3388.3;9.9199
3390.6;9.9812
3392.8;9.9438
3395;9.8535
3397.2;9.853
3399.4;9.8564
3401.7;9.8381
3403.9;9.8445
3406.1;9.8305
3408.4;9.7988
3410.6;9.7644
3412.9;9.7363
3415.1;9.7414
3417.4;9.7593
3419.6;9.7734
3421.9;9.8266
3424.1;9.9114
3426.4;9.9831
3428.7;10.0984
3430.9;10.3252
3433.2;10.5473
3435.5;10.6938
3437.8;10.81
3440;10.9123
3442.3;11.0444
3444.6;11.1609
3446.9;11.2312
3449.2;11.3164
3451.5;11.4206
3453.8;11.478
3456.1;11.5569
3458.4;11.6516
3460.7;11.7378
3463;11.7815
3465.3;11.8335
3467.7;11.8957
3470;11.9411
3472.3;11.9958
3474.6;12.0373
3477;12.0766
3479.3;12.1196
3481.6;12.1135
3484;12.1445
3486.3;12.1882
3488.7;12.1809
3491;12.2153
3493.4;12.1909
3495.7;12.1196
3498.1;12.0827
3500.4;12.0891
3502.8;12.0608
3505.2;12.0681
3507.5;12.1494
3509.9;12.3393
3512.3;12.5666
3514.7;12.8437
3517.1;13.06
3519.5;13.2055
3521.8;13.3715
3524.2;13.5161
3526.6;13.6013
3529;13.6992
3531.4;13.7568
3533.8;13.8896
3536.3;13.9951
3538.7;14.0061
3541.1;14.0824
3543.5;14.1677
3545.9;14.2324
3548.4;14.2937
3550.8;14.3789
3553.2;14.4409
3555.7;14.4702
3558.1;14.5166
3560.5;14.5844
3563;14.6667
3565.4;14.7019
3567.9;14.7304
3570.4;14.7873
3572.8;14.875
3575.3;14.9658
3577.7;14.9946
3580.2;14.9985
3582.7;15.0405
3585.2;15.1132
3587.6;15.1721
3590.1;15.2224
3592.6;15.2922
3595.1;15.3491
3597.6;15.4079
3600.1;15.4411
3602.6;15.4885
3605.1;15.5559
3607.6;15.5847
3610.1;15.632
3612.7;15.6814
3615.2;15.7981
3617.7;15.8837
3620.2;15.8779
3622.7;15.9082
3625.3;15.9685
3627.8;16.0109
3630.4;16.0656
3632.9;16.1424
3635.5;16.2038
3638;16.2407
3640.6;16.2975
3643.1;16.3513
3645.7;16.3972
3648.2;16.4272
3650.8;16.445
3653.4;16.4631
3656;16.5244
3658.5;16.5866
3661.1;16.6001
3663.7;16.5896
3666.3;16.6301
3668.9;16.7097
3671.5;16.7727
3674.1;16.7478
3676.7;16.7307
3679.3;16.7641
3681.9;16.7695
3684.5;16.781
3687.2;16.7841
3689.8;16.7836
3692.4;16.8259
3695;16.8364
3697.7;16.822
3700.3;16.8188
3703;16.8278
3705.6;16.799
3708.3;16.758
3710.9;16.7661
3713.6;16.7939
3716.2;16.7956
3718.9;16.7607
3721.6;16.788
3724.2;16.8469
3726.9;16.8493
3729.6;16.8493
3732.3;16.8689
3735;16.8957
3737.7;16.9331
3740.4;16.9943
3743.1;17.0388
3745.8;17.0861
3748.5;17.1408
3751.2;17.2011
3753.9;17.269
3756.6;17.3144
3759.4;17.3675
3762.1;17.4211
3764.8;17.479
3767.6;17.5417
3770.3;17.5585
3773;17.6335
3775.8;17.7399
3778.5;17.7863
3781.3;17.8313
3784.1;17.8896
3786.8;17.9404
3789.6;18.0102
3792.4;18.0537
3795.1;18.0775
3797.9;18.1442
3800.7;18.1925
3803.5;18.1833
3806.3;18.1872
3809.1;18.2321
3811.9;18.2609
3814.7;18.2404
3817.5;18.2663
3820.3;18.2849
3823.1;18.3117
3825.9;18.372
3828.8;18.3986
3831.6;18.361
3834.4;18.3054
3837.3;18.2385
3840.1;18.2474
3843;18.2883
3845.8;18.3059
3848.7;18.3342
3851.5;18.3872
3854.4;18.4225
3857.3;18.4687
3860.1;18.4519
3863;18.4255
3865.9;18.5007
3868.8;18.5849
3871.7;18.6342
3874.6;18.6721
3877.5;18.7094
3880.4;18.7573
3883.3;18.8022
3886.2;18.8437
3889.1;18.8786
3892;18.9494
3894.9;19.0075
3897.9;19.0461
3900.8;19.0778
3903.7;19.1467
3906.7;19.2104
3909.6;19.2194
3912.6;19.2109
3915.5;19.2185
3918.5;19.2587
3921.4;19.2958
3924.4;19.3203
3927.4;19.2988
3930.4;19.2778
3933.3;19.3088
3936.3;19.3232
3939.3;19.2744
3942.3;19.2319
3945.3;19.1965
3948.3;19.1825
3951.3;19.1596
3954.4;19.0913
3957.4;19.0534
3960.4;19.0544
3963.4;19.029
3966.5;18.9836
3969.5;18.9877
3972.5;18.9792
3975.6;18.9016
3978.6;18.8332
3981.7;18.8212
3984.7;18.7954
3987.8;18.7714
3990.9;18.7939
3994;18.8156
3997;18.8122
4000.1;18.7939
4003.2;18.7729
4006.3;18.7792
4009.4;18.7812
4012.5;18.7749
4015.6;18.7749
4018.7;18.8303
4021.8;18.8974
4025;18.9343
4028.1;18.9223
4031.2;18.9428
4034.4;19.0161
4037.5;19.0566
4040.6;19.0686
4043.8;19.0954
4047;19.1018
4050.1;19.1237
4053.3;19.1342
4056.5;19.1281
4059.6;19.1481
4062.8;19.2089
4066;19.2104
4069.2;19.1552
4072.4;19.1486
4075.6;19.1811
4078.8;19.1467
4082;19.07
4085.2;19.028
4088.4;19.0002
4091.7;18.9519
4094.9;18.9113
4098.1;18.853
4101.4;18.7792
4104.6;18.706
4107.9;18.6528
4111.1;18.5534
4114.4;18.4787
4117.7;18.4384
4120.9;18.3886
4124.2;18.3361
4127.5;18.2705
4130.8;18.195
4134.1;18.1333
4137.4;18.0805
4140.7;18.0475
4144;18.0141
4147.3;17.9499
4150.6;17.8901
4154;17.8481
4157.3;17.8064
4160.6;17.7863
4164;17.746
4167.3;17.6828
4170.7;17.625
4174;17.5422
4177.4;17.4628
4180.8;17.4062
4184.1;17.3273
4187.5;17.2595
4190.9;17.2143
4194.3;17.1662
4197.7;17.0935
4201.1;17.0756
4204.5;17.1075
4207.9;17.0875
4211.3;16.989
4214.8;16.926
4218.2;16.8881
4221.6;16.8374
4225.1;16.7956
4228.5;16.7043
4232;16.6091
4235.4;16.6145
4238.9;16.6569
4242.4;16.7119
4245.8;16.7631
4249.3;16.8459
4252.8;16.8982
4256.3;16.8737
4259.8;16.7421
4263.3;16.5383
4266.8;16.3823
4270.3;16.2822
4273.8;16.1569
4277.4;16.0783
4280.9;16.0527
4284.4;16.0344
4288;16.0278
4291.5;16.0434
4295.1;16.1157
4298.6;16.1948
4302.2;16.279
4305.8;16.3784
4309.4;16.455
4312.9;16.5681
4316.5;16.6914
4320.1;16.7425
4323.7;16.7482
4327.3;16.7497
4331;16.7221
4334.6;16.6809
4338.2;16.603
4341.8;16.5039
4345.5;16.3852
4349.1;16.2451
4352.8;16.0712
4356.4;15.8803
4360.1;15.6482
4363.8;15.4157
4367.4;15.1567
4371.1;14.9084
4374.8;14.6333
4378.5;14.3549
4382.2;14.0749
4385.9;13.7902
4389.6;13.5174
4393.4;13.2614
4397.1;12.968
4400.8;12.7182
4404.5;12.5053
4408.3;12.312
4412;12.1245
4415.8;11.9441
4419.6;11.7497
4423.3;11.5652
4427.1;11.3828
4430.9;11.2182
4434.7;11.0803
4438.5;10.9836
4442.3;10.8879
4446.1;10.7448
4449.9;10.5483
4453.7;10.3291
4457.6;10.1352
4461.4;10.0095
4465.2;9.9138
4469.1;9.8769
4473;9.9497
4476.8;10.0524
4480.7;10.1242
4484.6;10.2158
4488.4;10.3449
4492.3;10.5066
4496.2;10.7383
4500.1;10.9875
4504;11.3254
4508;11.7551
4511.9;12.2158
4515.8;12.6709
4519.7;13.1369
4523.7;13.5805
4527.6;14.0002
4531.6;14.3664
4535.6;14.7133
4539.5;15.0654
4543.5;15.3984
4547.5;15.6699
4551.5;15.8608
4555.5;16.0249
4559.5;16.1833
4563.5;16.2866
4567.5;16.3674
4571.6;16.4111
4575.6;16.3889
4579.6;16.3747
4583.7;16.3679
4587.7;16.3398
4591.8;16.301
4595.9;16.2338
4600;16.113
4604;16.0095
4608.1;15.9248
4612.2;15.8125
4616.3;15.6196
4620.5;15.4008
4624.6;15.198
4628.7;14.9812
4632.8;14.717
4637;14.4174
4641.1;14.1032
4645.3;13.7705
4649.5;13.438
4653.6;13.1289
4657.8;12.7983
4662;12.4255
4666.2;12.0627
4670.4;11.7197
4674.6;11.4182
4678.8;11.2358
4683.1;11.2068
4687.3;11.3274
4691.5;11.5598
4695.8;11.9162
4700;12.2705
4704.3;12.5378
4708.6;12.7561
4712.9;12.935
4717.2;13.0652
4721.5;13.1284
4725.8;13.1433
4730.1;13.1115
4734.4;13.0671
4738.7;13.0127
4743.1;12.9325
4747.4;12.8173
4751.7;12.6911
4756.1;12.5901
4760.5;12.4504
4764.8;12.2885
4769.2;12.1665
4773.6;12.0344
4778;11.8684
4782.4;11.6967
4786.8;11.5063
4791.3;11.3403
4795.7;11.1525
4800.1;10.9397
4804.6;10.7646
4809;10.5884
4813.5;10.3684
4818;10.1472
4822.5;9.9277
4827;9.6965
4831.5;9.4634
4836;9.1946
4840.5;8.936
4845;8.6767
4849.5;8.3747
4854.1;8.0527
4858.6;7.7517
4863.2;7.4431
4867.8;7.0967
4872.3;6.7173
4876.9;6.3259
4881.5;5.9277
4886.1;5.5434
4890.7;5.1555
4895.3;4.7869
4900;4.4624
4904.6;4.1677
4909.2;3.9485
4913.9;3.7969
4918.6;3.6648
4923.2;3.5203
4927.9;3.4451
4932.6;3.4065
4937.3;3.3618
4942;3.3208
4946.7;3.28
4951.4;3.2197
4956.2;3.1658
4960.9;3.1394
4965.7;3.0891
4970.4;3.0217
4975.2;2.9939
4980;2.9714
4984.8;2.9424
4989.6;2.9326
4994.4;2.9216
4999.2;2.8877
5004;2.8767
5008.8;2.8743
5013.7;2.8747
5018.5;2.8647
5023.4;2.8691
5028.3;2.8706
5033.2;2.8577
5038;2.8428
5043;2.8447
5047.9;2.8577
5052.8;2.8518
5057.7;2.8274
5062.7;2.8249
5067.6;2.8342
5072.6;2.8467
5077.5;2.8289
5082.5;2.8318
5087.5;2.8508
5092.5;2.8428
5097.5;2.8328
5102.5;2.8586
5107.5;2.8767
5112.6;2.8638
5117.6;2.8484
5122.7;2.8457
5127.7;2.8628
5132.8;2.8594
5137.9;2.8149
5143;2.781
5148.1;2.79
5153.2;2.8174
5158.4;2.8303
5163.5;2.8264
5168.6;2.8039
5173.8;2.7954
5179;2.8005
5184.2;2.8169
5189.3;2.8279
5194.5;2.8064
5199.8;2.7761
5205;2.7402
5210.2;2.7039
5215.4;2.6787
5220.7;2.6379
5226;2.5771
5231.2;2.5308
5236.5;2.4805
5241.8;2.449
5247.1;2.4495
5252.4;2.4226
5257.8;2.3813
5263.1;2.3484
5268.4;2.321
5273.8;2.293
5279.2;2.2935
5284.6;2.282
5290;2.2302
5295.4;2.2143
5300.8;2.2163
5306.2;2.2163
5311.6;2.2217
5317.1;2.2183
5322.5;2.1997
5328;2.1904
5333.5;2.1914
5339;2.1763
5344.5;2.1421
5350;2.1431
5355.5;2.1748
5361.1;2.1848
5366.6;2.2039
5372.2;2.2217
5377.8;2.2302
5383.3;2.2456
5388.9;2.2681
5394.5;2.3005
5400.2;2.3245
5405.8;2.3418
5411.4;2.3579
5417.1;2.3564
5422.8;2.3708
5428.4;2.4341
5434.1;2.4734
5439.8;2.4758
5445.5;2.4849
5451.3;2.4934
5457;2.46
5462.8;2.4092
5468.5;2.4172
5474.3;2.4106
5480.1;2.3752
5485.9;2.3528
5491.7;2.3159
5497.5;2.2976
5503.3;2.2986
5509.2;2.2656
5515.1;2.2212
5520.9;2.1843
5526.8;2.1814
5532.7;2.168
5538.6;2.1101
5544.5;2.0666
5550.5;2.0513
5556.4;2.0464
5562.4;2.0293
5568.4;2.0059
5574.4;1.988
5580.4;1.9651
5586.4;1.9805
5592.4;1.979
5598.4;1.97
5604.5;1.9585
5610.6;1.9321
5616.6;1.9126
5622.7;1.9268
5628.8;1.9311
5634.9;1.9182
5641.1;1.9126
5647.2;1.9502
5653.4;1.9934
5659.6;2.0224
5665.7;2.0469
5671.9;2.0857
5678.2;2.1355
5684.4;2.1531
5690.6;2.1518
5696.9;2.1704
5703.1;2.1643
5709.4;2.1399
5715.7;2.1289
5722;2.0977
5728.3;2.0618
5734.7;2.0422
5741;1.9819
5747.4;1.9287
5753.8;1.9351
5760.2;1.9006
5766.6;1.8159
5773;1.8005
5779.4;1.7952
5785.9;1.7717
5792.3;1.7598
5798.8;1.7456
5805.3;1.7014
5811.8;1.6631
5818.4;1.6121
5824.9;1.5684
5831.4;1.5435
5838;1.5398
5844.6;1.5408
5851.2;1.5224
5857.8;1.4861
5864.4;1.4451
5871.1;1.4351
5877.7;1.3752
5884.4;1.3315
5891.1;1.3296
5897.8;1.323
5904.5;1.3359
5911.2;1.3401
5918;1.3384
5924.7;1.3401
5931.5;1.3052
5938.3;1.2483
5945.1;1.2707
5952;1.2866
5958.8;1.2627
5965.7;1.2148
5972.5;1.2344
5979.4;1.2551
5986.3;1.22
5993.2;1.2178
6000.2;1.2488
6007.1;1.2573
6014.1;1.2537
6021.1;1.2417
6028.1;1.2292
6035.1;1.2095
6042.1;1.1602
6049.2;1.134
6056.3;1.2034
6063.3;1.2205
6070.4;1.186
6077.6;1.1721
6084.7;1.1958
6091.8;1.2263
6099;1.2058
6106.2;1.1574
6113.4;1.136
6120.6;1.1645
6127.8;1.1976
6135.1;1.178
6142.4;1.1545
6149.6;1.157
6157;1.1482
6164.3;1.1382
6171.6;1.1465
6179;1.1167
6186.3;1.0991
6193.7;1.1226
6201.1;1.1248
6208.6;1.1301
6216;1.1355
6223.5;1.1182
6231;1.1211
6238.5;1.1216
6246;1.1182
6253.5;1.1611
6261.1;1.1794
6268.6;1.177
6276.2;1.1736
6283.8;1.1804
6291.4;1.1774
6299.1;1.188
6306.8;1.1924
6314.4;1.197
6322.1;1.1824
6329.9;1.1948
6337.6;1.2085
6345.4;1.1855
6353.1;1.2053
6360.9;1.2302
6368.7;1.2197
6376.6;1.2388
6384.4;1.2488
6392.3;1.2637
6400.2;1.2666
6408.1;1.2129
6416;1.197
6424;1.2378
6432;1.2563
6439.9;1.2817
6448;1.2866
6456;1.2603
6464;1.2666
6472.1;1.2353
6480.2;1.2168
6488.3;1.1814
6496.4;1.1636
6504.6;1.1799
6512.8;1.1914
6520.9;1.1726
6529.2;1.1676
6537.4;1.1565
6545.6;1.1602
6553.9;1.144
6562.2;1.1133
6570.5;1.1106
6578.9;1.123
6587.2;1.134
6595.6;1.1641
6604;1.1876
6612.4;1.1785
6620.9;1.1536
6629.4;1.1096
6637.8;1.0889
6646.4;1.1221
6654.9;1.124
6663.4;1.1367
6672;1.1082
6680.6;1.0774
6689.2;1.0793
6697.9;1.0928
6706.5;1.0852
6715.2;1.0713
6723.9;1.0498
6732.7;1.0305
6741.4;1.0588
6750.2;1.0503
6759;1.0149
6767.8;1.0359
6776.7;1.0339
6785.5;0.9985
6794.4;0.9836
6803.4;0.9707
6812.3;0.9812
6821.3;0.9636
6830.2;1.0015
6839.3;1.0283
6848.3;0.978
6857.3;0.9421
6866.4;0.9373
6875.5;0.9785
6884.7;0.9841
6893.8;0.9687
6903;0.977
6912.2;0.9746
6921.4;0.9492
6930.7;0.9551
6940;0.9687
6949.3;0.9573
6958.6;0.9431
6967.9;0.9546
6977.3;0.9573
6986.7;0.9329
6996.2;0.9302
7005.6;0.9282
7015.1;0.9233
7024.6;0.9182
7034.1;0.9207
7043.7;0.9067
7053.3;0.8874
7062.9;0.9148
7072.5;0.9187
7082.2;0.8948
7091.9;0.9053
7101.6;0.9053
7111.3;0.8953
7121.1;0.9412
7130.9;0.9526
7140.7;0.8848
7150.6;0.8669
7160.4;0.8823
7170.3;0.8469
7180.3;0.8589
7190.2;0.8535
7200.2;0.8257
7210.2;0.866
7220.3;0.9248
7230.3;0.8774
7240.4;0.8296
7250.6;0.8376
7260.7;0.842
7270.9;0.8474
7281.1;0.8779
7291.4;0.8799
7301.6;0.8569
7311.9;0.8635
7322.3;0.8735
7332.6;0.8669
7343;0.8621
7353.4;0.876
7363.9;0.9033
7374.3;0.8923
7384.8;0.9087
7395.4;0.9326
7405.9;0.9458
7416.5;0.9536
7427.2;0.9707
7437.8;0.9936
7448.5;1.0061
7459.2;1.0234
7470;1.0405
7480.7;1.0478
7491.6;1.0469
7502.4;1.0784
7513.3;1.1301
7524.2;1.1606
7535.1;1.1924
7546.1;1.198
7557.1;1.2334
7568.1;1.2798
7579.2;1.3052
7590.3;1.355
7601.4;1.4087
7612.6;1.4292
7623.8;1.4785
7635;1.5598
7646.2;1.6172
7657.5;1.6874
7668.9;1.7895
7680.2;1.8608
7691.6;1.969
7703.1;2.0691
7714.5;2.1201
7726;2.1894
7737.5;2.3
7749.1;2.4321
7760.7;2.5373
7772.3;2.6255
7784;2.738
7795.7;2.8254
7807.5;2.9331
7819.2;3.0471
7831;3.2192
7842.9;3.418
7854.8;3.6467
7866.7;3.9228
7878.6;4.2021
7890.6;4.4878
7902.7;4.842
7914.7;5.2493
7926.8;5.6565
7939;6.1301
7951.2;6.6391
7963.4;7.1833
7975.6;7.7117
7987.9;8.2063
8000.2;8.6887
8012.6;9.24
8025;9.8352
8037.4;10.4665
8049.9;11.136
8062.4;11.8344
8075;12.6035
8087.6;13.4099
8100.2;14.2605
8112.9;15.153
8125.6;16.0066
8138.4;16.8775
8151.2;17.7031
8164;18.3261
8176.9;18.747
8189.8;18.9825
8202.8;19.1083
8215.8;19.1696
8228.8;19.0922
8241.9;18.8801
8255;18.6711
8268.2;18.5051
8281.4;18.2968
8294.6;18.0092
8307.9;17.7666
8321.3;17.5637
8334.7;17.3283
8348.1;17.0861
8361.5;16.9216
8375;16.7507
8388.6;16.5966
8402.2;16.4492
8415.8;16.32
8429.5;16.2587
8443.2;16.125
8457;15.9895
8470.8;15.8574
8484.7;15.7314
8498.6;15.6037
8512.6;15.4243
8526.6;15.2329
8540.6;14.9482
8554.7;14.549
8568.8;14.0217
8583;13.2441
8597.3;12.1809
8611.6;11.0652
8625.9;10.498
8640.3;10.9182
8654.7;11.948
8669.2;12.948
8683.7;13.602
8698.2;13.9729
8712.9;14.2339
8727.5;14.4309
8742.2;14.5439
8757;14.5984
8771.8;14.6477
8786.7;14.7395
8801.6;14.8693
8816.6;15.0031
8831.6;15.0962
8846.7;15.1242
8861.8;15.1237
8877;15.1275
8892.2;15.1367
8907.5;15.0608
8922.8;14.9836
8938.2;14.9406
8953.6;14.8444
8969.1;14.7285
8984.7;14.698
9000.3;14.75
9015.9;14.8569
9031.6;14.8923
9047.4;14.9094
9063.2;14.9553
9079.1;14.9482
9095;14.9194
9111;14.9582
9127;15.0363
9143.1;15.0713
9159.3;15.0739
9175.5;15.1137
9191.8;15.073
9208.1;15.031
9224.5;15.0124
9240.9;14.9773
9257.4;14.9716
9274;14.9443
9290.6;14.8051
9307.3;14.54
9324;14.1801
9340.8;13.6757
9357.7;12.9934
9374.6;12.2028
9391.6;11.4216
9408.6;10.6377
9425.7;9.875
9442.9;9.2954
9460.1;8.8567
9477.4;8.4719
9494.8;8.1428
9512.2;7.8586
9529.7;7.6264
9547.2;7.4574
9564.9;7.2527
9582.5;7.0078
9600.3;6.8923
9618.1;6.7685
9636;6.6291
9653.9;6.5115
9671.9;6.3503
9690;6.2512
9708.2;6.1484
9726.4;6.0144
9744.7;5.9092
9763;5.7698
9781.4;5.6477
9799.9;5.5827
9818.5;5.4717
9837.1;5.3989
9855.8;5.362
9874.6;5.2966
9893.4;5.2429
9912.3;5.1841
9931.3;5.1426
9950.4;5.0818
9969.5;5.0229
9988.7;4.9726
10008;4.8242
10027.4;4.7151
10046.8;4.7041
10066.3;4.6716
10085.9;4.6152
10105.6;4.5815
10125.3;4.5654
10145.1;4.4846
10165;4.3787
10185;4.3428
10205;4.3486
10225.1;4.3188
10245.4;4.2998
10265.6;4.2744
10286;4.2241
10306.5;4.198
10327;4.1577
10347.6;4.0989
10368.3;4.0994
10389.1;4.0845
10409.9;4.052
10430.9;3.9831
10451.9;3.925
10473;3.894
10494.2;3.8935
10515.5;3.8672
10536.9;3.8403
10558.4;3.8088
10579.9;3.7773
10601.5;3.7331
10623.3;3.7102
10645.1;3.6807
10667;3.6728
10689;3.6472
10711.1;3.5959
10733.2;3.5452
10755.5;3.5107
10777.9;3.4763
10800.3;3.4714
10822.9;3.4568
10845.5;3.4204
10868.2;3.4031
10891.1;3.408
10914;3.3293
10937;3.2834
10960.2;3.271
10983.4;3.3113
11006.7;3.3264
11030.1;3.2959
11053.6;3.2781
11077.3;3.27
11101;3.2446
11124.8;3.2212
11148.7;3.2041
11172.7;3.1843
11196.9;3.1682
11221.1;3.1204
11245.5;3.0981
11269.9;3.0642
11294.4;3.0261
11319.1;3.0132
11343.9;2.9748
11368.8;2.9436
11393.7;2.9436
11418.8;2.915
11444;2.8872
11469.4;2.8608
11494.8;2.8103
11520.3;2.7815
11546;2.7266
11571.8;2.658
11597.7;2.6389
11623.7;2.6658
11649.8;2.6077
11676;2.5273
11702.4;2.4963
11728.9;2.4436
11755.5;2.3843
11782.2;2.3433
11809;2.2876
11836;2.2241
11863.1;2.2073
11890.3;2.1753
11917.6;2.0781
11945;2.0063
11972.6;1.9177
12000.3;1.8269
12028.2;1.7681
12056.2;1.7034
12084.3;1.6182
12112.5;1.5354
12140.9;1.4416
12169.4;1.3613
12198;1.2632
12226.8;1.1406
12255.7;1.0688
12284.7;1.0549
12313.9;1.0981
12343.2;1.4009
12372.7;2.0603
12402.3;2.9538
12432;3.6738
12461.9;4.1199
12491.9;4.3296
12522.1;4.3645
12552.4;4.206
12582.9;3.918
12613.5;3.6643
12644.3;3.6108
12675.2;3.8562
12706.3;4.3303
12737.5;4.8415
12768.8;5.1645
12800.4;5.2898
12832.1;5.2663
12863.9;5.0395
12895.9;4.7131
12928.1;4.3552
12960.4;4.0908
12992.9;3.9076
13025.5;3.7451
13058.3;3.6118
13091.3;3.564
13124.4;3.5168
13157.7;3.4121
13191.2;3.29
13224.9;3.2374
13258.7;3.2002
13292.7;3.1443
13326.9;3.0471
13361.2;3.0361
13395.7;3.0022
13430.4;2.9241
13465.3;2.8777
13500.4;2.8921
13535.6;2.8428
13571.1;2.783
13606.7;2.7153
13642.5;2.7371
13678.5;2.7651
13714.7;2.7351
13751.1;2.6992
13787.6;2.647
13824.4;2.6016
13861.4;2.5437
13898.5;2.491
13935.9;2.459
13973.4;2.3728
14011.2;2.3713
