wavelength [nm];reflectivity
300.0;0.007560741540840201
305.0;0.013117341590565013
310.0;0.01573709308288041
315.0;0.015700385059112355
320.0;0.016071742057212353
325.0;0.015357458575000007
330.0;0.01591729207859539
335.0;0.017675466230491918
340.0;0.018897806300716507
345.0;0.01740732287518031
350.0;0.018196222439191403
360.0;0.021384587111522538
370.0;0.022945335350427837
380.0;0.023980435011224134
390.0;0.028106190939755006
400.0;0.03490421521115816
410.0;0.046174942915433996
420.0;0.058755947993260026
430.0;0.07163475483362611
440.0;0.08317880397557997
450.0;0.09458768603999998
460.0;0.10241338556580568
470.0;0.11068071093740936
480.0;0.11802790312568437
490.0;0.12420186522245225
500.0;0.13164870977739776
510.0;0.13960418971739721
520.0;0.1520105247304473
530.0;0.16477950187876877
540.0;0.17474492099778005
550.0;0.17978012660516604
570.0;0.18451918406356094
593.0;0.18696186602200968
610.0;0.19019626630030564
630.0;0.1955235265803333
656.0;0.20103504943605846
667.6;0.20228706748813768
690.0;0.21147796379790798
710.0;0.26249743302084516
718.0;0.2925285796683466
724.4;0.321068468619329
740.0;0.40111170497712545
752.5;0.44950840854060975
757.5;0.4612584759473937
762.5;0.4700287983872107
767.5;0.47475733085566096
780.0;0.482809958891435
800.0;0.4884512229463581
816.0;0.49207934636958
823.7;0.4930892851284658
831.5;0.4939368546234348
840.0;0.49555041331908695
860.0;0.4959690353585595
880.0;0.4962401064406589
905.0;0.49703894248514247
915.0;0.49644024851581
925.0;0.4968908043188778
930.0;0.4968698765411
937.0;0.4952935202263247
948.0;0.4901985712388719
965.0;0.48127142772862574
980.0;0.48125032792650974
993.5;0.48243548110652595
1040.0;0.4961847289927799
1070.0;0.49895983104717906
1100.0;0.49899228
1120.0;0.495655222
1130.0;0.490222449
1145.0;0.46789967400000004
1161.0;0.45138398
1170.0;0.4476850881802728
1200.0;0.441895431
1240.0;0.448730207
1270.0;0.45364523332813345
1290.0;0.45143850242059996
1320.0;0.4328968318386
1350.0;0.3960074766898
1395.0;0.30528190499999996
1442.5;0.2218695067518
1462.5;0.221518993143
1477.0;0.223947326
1497.0;0.236234684
1520.0;0.252750796
1539.0;0.2665071168353861
1558.0;0.2791523
1578.0;0.28782389999999997
1592.0;0.2961391214285714
1610.0;0.30615135928571424
1630.0;0.315467475
1646.0;0.3195343388667143
1678.0;0.31826978674870937
1740.0;0.29957229
1800.0;0.2877547132179604
1860.0;0.27252548441580005
1920.0;0.139150975
1960.0;0.149402491649
1985.0;0.16458625
2005.0;0.17377900970450297
2035.0;0.1760653664805
2065.0;0.16869529278610004
2100.0;0.171399005
2148.0;0.188161492
2198.0;0.19851371250992472
2270.0;0.17607448364300013
2360.0;0.148520155
2450.0;0.11740710808903858
2500.0;0.09936406915898224
2600.0;0.1066651794095588
2700.0;0.07212062949614838
2800.0;0.01298418514542766
2900.0;0.009352649285412943
