Wavelength [nm];Reflectivity
1758.9999;0.16105947
1760;0.16078989
1761;0.16052182
1762;0.16024899
1763;0.15998687
1764.0001;0.15972981
1765;0.15947497
1766;0.15923139
1767;0.15898295
1768;0.15873387
1769.0001;0.15850271
1770;0.15828148
1771;0.1580607
1772;0.1578497
1773;0.15765321
1774;0.15745829
1775;0.157263
1776;0.15708226
1777;0.15690328
1778;0.15673277
1779;0.1565945
1780;0.15645877
1781;0.15631022
1781.9999;0.15617752
1783;0.15606096
1784;0.15594807
1785;0.15584813
1786;0.15575871
1786.9999;0.15566954
1788;0.15558948
1789;0.15553066
1790;0.15547477
1791;0.15541446
1792.0001;0.15536638
1793;0.15533224
1794;0.15529956
1795;0.15527488
1796;0.15525593
1797.0001;0.15523897
1798;0.15522222
1799;0.1552116
1800;0.15519868
1801;0.15518926
1802;0.15519644
1803;0.15520078
1804;0.15519582
1804.9999;0.15519325
1806;0.15518811
1807;0.15518282
1808;0.15519035
1809;0.15519308
1809.9999;0.15518543
1811;0.15517855
1812;0.1551708
1813;0.1551573
1814;0.15515229
1815.0001;0.15513562
1816;0.1550924
1817;0.15505116
1818;0.15500686
1819;0.15495571
1820.0001;0.15492178
1821;0.15486728
1822;0.15477386
1823;0.15468708
1824;0.15459576
1825;0.15449563
1826;0.15441498
1827;0.15430988
1827.9999;0.15416521
1829;0.15401696
1830;0.15386944
1831;0.15370652
1832;0.1535311
1832.9999;0.1533322
1834;0.15311593
1835;0.15287848
1836;0.15262145
1837;0.15233921
1838.0001;0.15203708
1839;0.15170443
1840;0.15135162
1841;0.15095939
1842;0.15053082
1843.0001;0.15007703
1844;0.14958857
1845;0.14906426
1846;0.148508
1847;0.14792264
1848;0.1472806
1849;0.14660241
1850;0.1458654
1851;0.14508061
1852;0.14425075
1853;0.14336394
1854;0.14240418
1855;0.14139846
1855.9999;0.14033793
1857;0.1392204
1858;0.13804786
1859;0.13681321
1860;0.1355141
1860.9999;0.1341603
1862;0.13274181
1863;0.13122907
1864;0.12966241
1865;0.1280148
1866.0001;0.12628524
1867;0.12447684
1868;0.12257227
1869;0.12058748
1870;0.1185407
1871.0001;0.11641723
1872;0.11421916
1873;0.11200326
1874;0.10974155
1875;0.10746562
1876;0.10521256
1877;0.10293586
1878;0.10067268
1878.9999;0.098415971
1880;0.096151613
1881;0.093915097
1882;0.091683775
1883;0.089469709
1883.9999;0.087279819
1885;0.085158333
1886;0.083053082
1887;0.081010886
1888;0.0790364
1889.0001;0.077104487
1890;0.075271003
1891;0.073510297
1892;0.071845107
1893;0.070260577
1894.0001;0.068788886
1895;0.067394629
1896;0.066088222
1897;0.064868838
1898;0.063716099
1899;0.062668703
1900;0.061708335
1901;0.060824405
1902;0.060028579
1903;0.059290487
1904;0.058628626
1905;0.058026232
1906;0.057484876
1906.9999;0.057002448
1908;0.056584809
1909;0.056210175
1910;0.055877719
1911;0.055591088
1911.9999;0.05533376
1913;0.05510588
1914;0.054908715
1915;0.054745048
1916;0.054603413
1917.0001;0.054482665
1918;0.054383963
1919;0.054303553
1920;0.054236546
1921;0.054185327
1922.0001;0.054149199
1923;0.054125328
1924;0.054120995
1925;0.054131515
1926;0.054150969
1927;0.054184429
1928;0.05423196
1929;0.054290704
1929.9999;0.054361731
1931;0.054443184
1932;0.054532565
1933;0.054632179
1934;0.054740593
1934.9999;0.054864831
1936;0.05500038
1937;0.0551394
1938;0.055287585
1939;0.055443361
1940.0001;0.055599529
1941;0.055760741
1942;0.055939697
1943;0.056130148
1944;0.05632899
1945.0001;0.056536913
1946;0.056746453
1947;0.056957457
1948;0.057173226
1949;0.057396151
1950;0.057629257
1951;0.057869311
1952;0.058114693
1952.9999;0.058362305
1954;0.058613535
1955;0.058866147
1956;0.059120987
1957;0.059378374
1957.9999;0.059643347
1959;0.059917569
1960;0.060194194
1961;0.060474787
1962;0.060757328
1963.0001;0.061039805
1964;0.061326597
1965;0.061616715
1966;0.061910845
1967;0.062210716
1968.0001;0.062513642
1969;0.062818006
1970;0.063131206
1971;0.06344834
1972;0.063763365
1973;0.064082049
1974;0.06440194
1975;0.064723775
1976;0.065056577
1977;0.06539277
1978;0.065729722
1979;0.066072658
1980;0.066415958
1980.9999;0.066752933
1982;0.067094713
1983;0.067439109
1984;0.067784831
1985;0.068141766
1985.9999;0.068498559
1987;0.068856083
1988;0.069215037
1989;0.069567449
1990;0.069927447
1991.0001;0.070286751
1992;0.070640855
1993;0.070997782
1994;0.0713607
1995;0.071722791
1996.0001;0.072089449
1997;0.072466686
1998;0.072835162
1999;0.073200457
2000;0.073566511
2000.9999;0.07393004
2002.0001;0.07430207
2003;0.074679323
2003.9999;0.075060226
2005.0001;0.07544446
2006;0.075821765
2007;0.076196924
2007.9999;0.076569125
2009.0001;0.076936878
2010;0.077304922
2010.9999;0.07768628
2012.0001;0.078064993
2013;0.078442395
2013.9999;0.078823425
2015.0001;0.079197183
2016;0.079568416
2017;0.079941548
2017.9999;0.080313519
2019.0001;0.080685377
2020;0.081057146
2020.9999;0.081437103
2022.0001;0.081822947
2023;0.082200646
2023.9999;0.082577012
2025.0001;0.082953081
2026;0.083317652
2027;0.08367949
2028.0001;0.084059149
2029;0.084438413
2030;0.084813371
2030.9999;0.085188858
2032.0001;0.085554048
2033;0.085919619
2033.9999;0.086291216
2035.0001;0.086665414
2036;0.08704368
2036.9999;0.08742553
2038.0001;0.08780387
2039;0.088181213
2040;0.088551119
2040.9999;0.088912562
2042.0001;0.089281723
2043;0.089646801
2043.9999;0.090020433
2045.0001;0.090413101
2046;0.090793848
2046.9999;0.091168597
2048.0001;0.091547988
2049;0.091916077
2050;0.092277095
2051.0001;0.092645571
2052;0.093018502
2053;0.093394764
2053.9999;0.09376926
2055.0001;0.094141327
2056;0.094514549
2056.9999;0.094880052
2058.0001;0.095237553
2059;0.095601618
2059.9999;0.095962211
2061.0001;0.096322782
2062;0.096692912
2063;0.097058713
2063.9999;0.097425818
2065.0001;0.097794838
2066;0.098153368
2066.9999;0.098510072
2068.0001;0.098863415
2069;0.099210687
2069.9999;0.099568978
2071.0001;0.099931337
2072;0.10028984
2073;0.10065346
2073.9999;0.10101783
2075;0.10137031
2076;0.10172457
2076.9999;0.10207789
2078.0001;0.10243288
2079;0.10279725
2079.9999;0.1031595
2081.0001;0.10352395
2082;0.10388475
2082.9999;0.10423417
2084.0001;0.10458222
2085;0.10493264
2086;0.10527752
2086.9999;0.10562946
2088.0001;0.10598212
2089;0.10632324
2089.9999;0.10666177
2091.0001;0.10699934
2092;0.10733572
2092.9999;0.1076749
2094.0001;0.10800774
2095;0.10834099
2096;0.10868029
2096.9999;0.10901246
2098;0.10934749
2099;0.10968358
2099.9999;0.11000656
2101.0001;0.1103288
2102;0.11065247
2102.9999;0.11097015
2104.0001;0.11128499
2105;0.11159948
2105.9999;0.11191142
2107.0001;0.11222129
2108;0.11252981
2109;0.1128359
2109.9999;0.11314161
2111.0001;0.1134479
2112;0.11375357
2112.9999;0.1140672
2114.0001;0.11437882
2115;0.11468391
2115.9999;0.11497919
2117.0001;0.11526329
2118;0.11554787
2119;0.11582527
2119.9999;0.11609359
2121.0001;0.11637012
2122;0.11664674
2122.9999;0.11691492
2124.0001;0.11718197
2125;0.11744255
2125.9999;0.11770125
2127.0001;0.11795683
2128;0.1182079
2128.9999;0.11846126
2130.0001;0.11870797
2131;0.11894437
2132;0.11918185
2132.9999;0.11942232
2134.0001;0.11965857
2135;0.11989007
2135.9999;0.12011196
2137.0001;0.12032818
2138;0.12054233
2138.9999;0.12074924
2140.0001;0.12095375
2141;0.12115574
2142;0.12134948
2142.9999;0.12153835
2144.0001;0.12172955
2145;0.12191259
2145.9999;0.12208833
2147.0001;0.12226248
2148;0.12243299
2148.9999;0.12259828
2150.0001;0.12276522
2151;0.12292726
2152;0.12307598
2153.0001;0.12322022
2154;0.12336669
2155;0.12351216
2155.9999;0.12365841
2157.0001;0.12380378
2158;0.12394331
2158.9999;0.12407526
2160.0001;0.1242003
2161;0.12432031
2161.9999;0.12443893
2163.0001;0.12456059
2164;0.12467916
2165;0.12479468
2165.9999;0.12490735
2167.0001;0.12500317
2168;0.12509152
2168.9999;0.12518646
2170.0001;0.12527698
2171;0.125365
2171.9999;0.12544698
2173.0001;0.12551227
2174;0.12556876
2175;0.12562926
2176.0001;0.12568915
2177;0.12574042
2178;0.12579013
2178.9999;0.12583755
2180.0001;0.12587553
2181;0.12589951
2181.9999;0.12591341
2183.0001;0.12592338
2184;0.12592319
2184.9999;0.125916
2186.0001;0.12591685
2187;0.12591727
2188;0.12591548
2188.9999;0.125911
2190.0001;0.12588577
2191;0.1258537
2191.9999;0.12581767
2193.0001;0.12576981
2194;0.12572813
2194.9999;0.1256882
2196.0001;0.12564114
2197;0.12558943
2198;0.12554365
2198.9999;0.12549983
2200;0.12544702
2201;0.12539005
2201.9999;0.12533636
2203.0001;0.12527968
2204;0.12523893
2204.9999;0.1252065
2206.0001;0.12518163
2207;0.12516676
2207.9999;0.12515956
2209.0001;0.12515807
2210;0.12516123
2211;0.12516896
2211.9999;0.12518641
2213.0001;0.12520944
2214;0.12523286
2214.9999;0.12526537
2216.0001;0.12530066
2217;0.12533021
2217.9999;0.12536229
2219.0001;0.12539448
2220;0.12541561
2221;0.12543166
2221.9999;0.12544866
2223;0.12546301
2224;0.12547168
2224.9999;0.12548167
2226.0001;0.12549433
2227;0.12549232
2227.9999;0.12548071
2229.0001;0.12547176
2230;0.12545782
2230.9999;0.12543677
2232.0001;0.1254115
2233;0.12537363
2234;0.1253282
2234.9999;0.12527615
2236.0001;0.12521595
2237;0.12515227
2237.9999;0.12508368
2239.0001;0.12501471
2240;0.12493883
2240.9999;0.12485576
2242.0001;0.1247777
2243;0.12468727
2244;0.12458959
2244.9999;0.12450563
2246.0001;0.12442251
2247;0.12433397
2247.9999;0.12425739
2249.0001;0.12418357
2250;0.12409712
2250.9999;0.12400638
2252.0001;0.12391663
2253;0.1238232
2253.9999;0.12372959
2255.0001;0.12364943
2256;0.12356361
2257;0.1234604
2257.9999;0.12335977
2259.0001;0.12325505
2260;0.1231467
2260.9999;0.12304573
2262.0001;0.12294703
2263;0.12284006
2263.9999;0.1227224
2265.0001;0.12260842
2266;0.1224821
2267;0.12233561
2267.9999;0.1221992
2269.0001;0.12205889
2270;0.12189377
2270.9999;0.12171708
2272.0001;0.12154453
2273;0.12136275
2273.9999;0.1211749
2275.0001;0.1209849
2276;0.12078124
2277;0.12056673
2278.0001;0.1203591
2279;0.12015009
2280;0.11993498
2280.9999;0.11971501
2282.0001;0.11948487
2283;0.11924731
2283.9999;0.11901742
2285.0001;0.11878156
2286;0.11853886
2286.9999;0.11829586
2288.0001;0.11804193
2289;0.11778784
2290;0.11753391
2290.9999;0.11727775
2292.0001;0.11702918
2293;0.11679058
2293.9999;0.11654997
2295.0001;0.11631417
2296;0.11608567
2296.9999;0.11584982
2298.0001;0.1156035
2299;0.11535704
2300;0.1151097
2301.0001;0.11485742
2302;0.11461177
2303;0.1143731
2303.9999;0.11414035
2305.0001;0.11390772
2306;0.11365952
2306.9999;0.11339886
2308.0001;0.11312971
2309;0.11285891
2309.9999;0.11259013
2311.0001;0.112313
2312;0.11203489
2313;0.11175712
2313.9999;0.11146815
2315.0001;0.11117391
2316;0.11087995
2316.9999;0.11058097
2318.0001;0.1102729
2319;0.10997609
2319.9999;0.10968475
2321.0001;0.10937566
2322;0.10907857
2323;0.10878547
2323.9999;0.10848214
2325;0.10819896
2326;0.10790326
2326.9999;0.10759906
2328.0001;0.10732131
2329;0.10703476
2329.9999;0.10673822
2331.0001;0.10644226
2332;0.10612986
2332.9999;0.10581739
2334.0001;0.10551529
2335;0.10523045
2336;0.10496929
2336.9999;0.10469888
2338.0001;0.10440867
2339;0.10411756
2339.9999;0.10381506
2341.0001;0.10351259
2342;0.10323562
2342.9999;0.10295362
2344.0001;0.10265598
2345;0.10237109
2346;0.10209902
2346.9999;0.10183005
2348;0.10156934
2349;0.10131201
2349.9999;0.10103963
2351.0001;0.10076401
2352;0.10049666
2352.9999;0.10023483
2354.0001;0.099982962
2355;0.099722549
2355.9999;0.099450417
2357.0001;0.099172644
2358;0.098893717
2359;0.098626584
2359.9999;0.098363996
2361.0001;0.098101221
2362;0.097843446
2362.9999;0.097584419
2364.0001;0.097331055
2365;0.097081155
2365.9999;0.096803784
2367.0001;0.096512489
2368;0.096238591
2369;0.095969871
2369.9999;0.095714301
2371.0001;0.095474795
2372;0.095206656
2372.9999;0.094921783
2374.0001;0.094655037
2375;0.09438584
2375.9999;0.094117343
2377.0001;0.09386088
2378;0.093608767
2378.9999;0.093350917
2380.0001;0.093089387
2381;0.092829816
2382;0.092544891
2382.9999;0.092253685
2384.0001;0.091985345
2385;0.091710061
2385.9999;0.091443971
2387.0001;0.091196992
2388;0.090942144
2388.9999;0.090692215
2390.0001;0.090437308
2391;0.090178266
2392;0.089924291
2392.9999;0.08966288
2394.0001;0.089425646
2395;0.089197554
2395.9999;0.088933997
2397.0001;0.088667147
2398;0.088405699
2398.9999;0.088130072
2400.0001;0.087871425
2401;0.087630816
2402;0.087377504
2403.0001;0.087112255
2404;0.086847469
2405;0.086584285
2405.9999;0.086314417
2407.0001;0.086047821
2408;0.085790202
2408.9999;0.085537277
2410.0001;0.085290603
2411;0.085044876
2411.9999;0.084791876
2413.0001;0.08452335
2414;0.084249422
2415;0.083975598
2415.9999;0.083704062
2417.0001;0.083450854
2418;0.083213262
2418.9999;0.082973309
2420.0001;0.08271423
2421;0.082426988
2421.9999;0.082125746
2423.0001;0.081828944
2424;0.081553482
2425;0.081306122
2426.0001;0.081055373
2427;0.080785625
2428;0.0805033
2428.9999;0.080220036
2430.0001;0.079942159
2431;0.079666913
2431.9999;0.079405002
2433.0001;0.079136722
2434;0.078870423
2434.9999;0.078603216
2436.0001;0.078319646
2437;0.078049935
2438;0.077773705
2438.9999;0.077529356
2440.0001;0.077320099
2441;0.07708957
2441.9999;0.076860927
2443.0001;0.076549441
2444;0.076197296
2444.9999;0.075891502
2446.0001;0.075570539
2447;0.075302742
2448;0.075066864
2448.9999;0.074797146
2450;0.074530065
2451;0.074280903
2451.9999;0.074037716
2453.0001;0.073757969
2454;0.07344941
2454.9999;0.073159166
2456.0001;0.0728845
2457;0.072645299
2457.9999;0.072404869
2459.0001;0.072123639
2460;0.071854599
2461;0.071583964
2461.9999;0.071317248
2463.0001;0.071114533
2464;0.070902914
2464.9999;0.070671603
2466.0001;0.070493773
2467;0.070281528
2467.9999;0.070001639
2469.0001;0.069752924
2470;0.069482356
2471;0.069190107
2471.9999;0.068982527
2473;0.068749338
2474;0.068487033
2474.9999;0.068269849
2476.0001;0.068044133
2477;0.067820117
2477.9999;0.067609839
2479.0001;0.067429349
2480;0.067236662
2480.9999;0.067039549
2482.0001;0.066854797
2483;0.066620834
2484;0.066409439
2484.9999;0.066194043
2486.0001;0.066019468
2487;0.065872639
2487.9999;0.065692313
2489.0001;0.065504208
2490;0.06531366
2490.9999;0.065120362
2492.0001;0.064927444
2493;0.064740561
2494;0.0646061
2494.9999;0.064494252
2496.0001;0.064447768
2497;0.064413704
2497.9999;0.064297408
2499.0001;0.064297386
