wavelength [nm];reflectivity
300.0;0.007560741540840201
305.0;0.015234140268240019
310.0;0.017014640999104994
315.0;0.01698331262424094
320.0;0.01723041933166417
325.0;0.016799550350000005
330.0;0.017124101889419447
335.0;0.019217200522793687
340.0;0.020654412840474208
345.0;0.0185116717974655
350.0;0.01913520123613191
360.0;0.022429092056142692
370.0;0.0230697682703709
380.0;0.02326415885994232
390.0;0.026078604227570006
400.0;0.03165525885163277
410.0;0.0399894759457495
420.0;0.04912760902093985
430.0;0.058046334017113385
440.0;0.06587549778019999
450.0;0.07489816803999999
460.0;0.0804158053195632
470.0;0.08598050936611365
480.0;0.09088873718380909
490.0;0.09506473782515826
500.0;0.10091491695106951
510.0;0.1085977548772488
520.0;0.12256567657906575
530.0;0.13791177410034097
540.0;0.14781461621347572
550.0;0.15220306005055048
570.0;0.15110007653809804
593.0;0.14615624651685225
610.0;0.14678644419257864
630.0;0.148062722107
656.0;0.14853790033029504
667.6;0.14795692178657321
690.0;0.1563991139403737
710.0;0.22957088515172702
718.0;0.2731453500801506
724.4;0.3150836809053131
740.0;0.4328859925856614
752.5;0.5042933694363372
757.5;0.521357388793208
762.5;0.5334237339686736
767.5;0.540564902243385
780.0;0.5509215454721095
800.0;0.557934185430986
816.0;0.56202387303872
823.7;0.5634430798127346
831.5;0.5639273995759347
840.0;0.565581333271587
860.0;0.5654553600682919
880.0;0.565006377607031
905.0;0.5664242202207103
915.0;0.5655935279558
925.0;0.5648266576139889
930.0;0.5640586187251
937.0;0.5614764867418917
948.0;0.5537811767592831
965.0;0.5408513718601728
980.0;0.5405302190693803
993.5;0.542097273844341
1040.0;0.5612799470739415
1070.0;0.5657412601721965
1100.0;0.5645372630000001
1120.0;0.559538965
1130.0;0.5514727549999999
1145.0;0.520122694
1161.0;0.49665326
1170.0;0.4917372927426903
1200.0;0.48509735000000004
1240.0;0.494471556
1270.0;0.5003214608045838
1290.0;0.49617564477619996
1320.0;0.46857999792980004
1350.0;0.41824178773040005
1395.0;0.292268629
1442.5;0.19546597252420003
1462.5;0.1957424193272
1477.0;0.200501806
1497.0;0.216567395
1520.0;0.23855437200000001
1539.0;0.2567538440717655
1558.0;0.27392441
1578.0;0.28738679
1592.0;0.29807525142857144
1610.0;0.31002048
1630.0;0.32118738
1646.0;0.326355116894
1678.0;0.32709913265865825
1740.0;0.30430719
1800.0;0.2858430247504389
1860.0;0.25971725505920007
1920.0;0.10725552
1960.0;0.11526757809709998
1985.0;0.12952395
2005.0;0.13886640747632525
2035.0;0.1462244074835
2065.0;0.1475980574343
2100.0;0.15690883
2148.0;0.17630868900000002
2198.0;0.1873413770806876
2270.0;0.16803735077580015
2360.0;0.133242495
2450.0;0.09898054952897703
2500.0;0.08145019884121464
2600.0;0.08399979375782973
2700.0;0.05180257493188181
2800.0;0.012256148640969846
2900.0;0.010054268486879812
