wavelength [nm];reflectivity
300.0;0.007560741540840201
305.0;0.014175739954400017
310.0;0.016375867765993826
315.0;0.016341849866672833
320.0;0.016651080106937225
325.0;0.016078503950000003
330.0;0.016520697259008794
335.0;0.018446331926640178
340.0;0.019776108520602607
345.0;0.0179594943988165
350.0;0.018665711887657782
360.0;0.021906840726663636
370.0;0.02300755024373748
380.0;0.023622296095573148
390.0;0.027092398958650007
400.0;0.03327973923138847
410.0;0.0430822074305937
420.0;0.05394177600711327
430.0;0.06484054792525641
440.0;0.07452715057791998
450.0;0.08474292664
460.0;0.09141460059271594
470.0;0.09833060787680876
480.0;0.1044583248797256
490.0;0.10963330612381124
500.0;0.11628180686426864
510.0;0.12410098529715301
520.0;0.1372881051543515
530.0;0.1513456402402024
540.0;0.16127975585608287
550.0;0.16599160107791078
570.0;0.167809621800777
593.0;0.16655906276960847
610.0;0.16849135462158668
630.0;0.17179314767666665
656.0;0.17478648338334923
667.6;0.17512199863687045
690.0;0.18393854586896086
710.0;0.2460341790856861
718.0;0.2828369598743986
724.4;0.31807610376225603
740.0;0.4169988637811434
752.5;0.47690087065519565
757.5;0.491307935703662
762.5;0.5017262811777922
767.5;0.5076611132158786
780.0;0.5168657557532294
800.0;0.5231927258553831
816.0;0.52705160020406
823.7;0.528266143804058
831.5;0.5289321209040218
840.0;0.5305658763388044
860.0;0.5307122160468035
880.0;0.5306232420238449
905.0;0.5317316143528844
915.0;0.5310168997357
925.0;0.5308587109664333
930.0;0.5304642276331
937.0;0.528384998484202
948.0;0.5219899058740853
965.0;0.5110613914610882
980.0;0.5108902968314895
993.5;0.5122663820589196
1040.0;0.5287323075337507
1070.0;0.5323505276102478
1100.0;0.531764786
1120.0;0.527597098
1130.0;0.520847638
1145.0;0.49401116300000003
1161.0;0.47401863499999997
1170.0;0.46971119196152156
1200.0;0.46349639200000003
1240.0;0.471600922
1270.0;0.47698337806683866
1290.0;0.47380707459800003
1320.0;0.45073840088460004
1350.0;0.407124660709
1395.0;0.298775274
1442.5;0.2086677256384
1462.5;0.2086307002352
1477.0;0.212224565
1497.0;0.226401036
1520.0;0.245652586
1539.0;0.26163047295345077
1558.0;0.27653831
1578.0;0.2876053314285714
1592.0;0.297107185
1610.0;0.3080859292857143
1630.0;0.318327425
1646.0;0.3229447525235714
1678.0;0.32268445220415254
1740.0;0.30193973
1800.0;0.28679886898419965
1860.0;0.26612135973750006
1920.0;0.123203245
1960.0;0.13233504237309998
1985.0;0.14705507
2005.0;0.15632271359026412
2035.0;0.16114487698219998
2065.0;0.15814664011060003
2100.0;0.16415392
2148.0;0.182235107
2198.0;0.19292756029529118
2270.0;0.17205593220910012
2360.0;0.14088134
2450.0;0.10819381342434627
2500.0;0.09040714806261602
2600.0;0.09533249070866068
2700.0;0.061961610713921346
2800.0;0.01262016689319719
2900.0;0.009703459386146378
