0,Santa Catarina,Brazil,-3,-27.44,-48.45,6,
08/06/2022,10:00:00,386,271,233,18.8,1036,0.17
08/06/2022,11:00:00,454,236,296,18.9,1035,0.17
08/06/2022,12:00:00,446,161,331,19,1034,0.17
08/06/2022,13:00:00,162,1,162,19.2,1033,0.17
08/06/2022,14:00:00,122,0,122,19.4,1033,0.17
08/06/2022,15:00:00,118,0,118,19.5,1032,0.17
08/06/2022,16:00:00,154,53,135,19.3,1032,0.17
08/06/2022,17:00:00,57,20,54,18.8,1033,0.17
08/06/2022,18:00:00,0,0,0,18.4,1033,0.17
08/06/2022,19:00:00,0,0,0,18.3,1033,0.17
08/06/2022,20:00:00,0,0,0,18.2,1033,0.17
08/06/2022,21:00:00,0,0,0,18.2,1033,0.17
08/06/2022,22:00:00,0,0,0,18,1033,0.17
08/06/2022,23:00:00,0,0,0,17.9,1033,0.17
08/07/2022,00:00:00,0,0,0,17.8,1032,0.17
08/07/2022,01:00:00,0,0,0,17.6,1032,0.17
08/07/2022,02:00:00,0,0,0,17.5,1031,0.17
08/07/2022,03:00:00,0,0,0,17.4,1031,0.17
08/07/2022,04:00:00,0,0,0,17.4,1031,0.17
08/07/2022,05:00:00,0,0,0,17.4,1031,0.17
08/07/2022,06:00:00,0,0,0,17.5,1031,0.17
08/07/2022,07:00:00,5,0,5,17.6,1032,0.17
08/07/2022,08:00:00,39,0,39,18.3,1032,0.17
08/07/2022,09:00:00,68,0,68,19,1032,0.17
08/07/2022,10:00:00,100,0,100,19.4,1032,0.17
08/07/2022,11:00:00,100,0,100,19.6,1031,0.17
08/07/2022,12:00:00,258,16,246,19.7,1031,0.17
08/07/2022,13:00:00,323,45,291,20,1030,0.17
08/07/2022,14:00:00,161,0,161,20,1029,0.17
08/07/2022,15:00:00,74,0,74,19.7,1028,0.17
08/07/2022,16:00:00,14,0,14,19.2,1028,0.17
08/07/2022,17:00:00,42,0,42,18.7,1029,0.17
08/07/2022,18:00:00,0,0,0,18.3,1029,0.17
08/07/2022,19:00:00,0,0,0,18.2,1029,0.17
08/07/2022,20:00:00,0,0,0,18.1,1030,0.17
08/07/2022,21:00:00,0,0,0,17.9,1030,0.16
08/07/2022,22:00:00,0,0,0,17.7,1030,0.16
08/07/2022,23:00:00,0,0,0,17.5,1030,0.16
08/08/2022,00:00:00,0,0,0,17.3,1030,0.16
08/08/2022,01:00:00,0,0,0,17,1029,0.16
08/08/2022,02:00:00,0,0,0,16.8,1029,0.16
08/08/2022,03:00:00,0,0,0,16.7,1028,0.16
08/08/2022,04:00:00,0,0,0,16.6,1028,0.16
08/08/2022,05:00:00,0,0,0,16.6,1028,0.16
08/08/2022,06:00:00,0,0,0,16.5,1029,0.16
08/08/2022,07:00:00,15,53,13,16.8,1030,0.16
08/08/2022,08:00:00,177,479,64,17.9,1030,0.16
08/08/2022,09:00:00,370,665,88,18.7,1030,0.16
08/08/2022,10:00:00,535,753,103,19.4,1030,0.16
08/08/2022,11:00:00,653,801,111,19.9,1029,0.16
08/08/2022,12:00:00,708,826,110,20.4,1028,0.16
08/08/2022,13:00:00,696,825,107,20.7,1027,0.16
08/08/2022,14:00:00,620,801,102,20.8,1026,0.16
08/08/2022,15:00:00,487,762,87,20.7,1026,0.16
08/08/2022,16:00:00,308,655,71,20.3,1025,0.16
08/08/2022,17:00:00,114,420,45,19.6,1025,0.16
08/08/2022,18:00:00,0,0,0,18.7,1025,0.16
08/08/2022,19:00:00,0,0,0,18.2,1026,0.16
08/08/2022,20:00:00,0,0,0,17.9,1026,0.16
08/08/2022,21:00:00,0,0,0,17.6,1026,0.16
08/08/2022,22:00:00,0,0,0,17.5,1026,0.16
08/08/2022,23:00:00,0,0,0,17.3,1026,0.16
08/09/2022,00:00:00,0,0,0,17.2,1026,0.16
08/09/2022,01:00:00,0,0,0,17.1,1026,0.16
08/09/2022,02:00:00,0,0,0,17,1026,0.16
08/09/2022,03:00:00,0,0,0,16.9,1025,0.16
08/09/2022,04:00:00,0,0,0,16.8,1025,0.16
08/09/2022,05:00:00,0,0,0,16.7,1025,0.16
08/09/2022,06:00:00,0,0,0,16.7,1026,0.16
08/09/2022,07:00:00,16,99,13,16.9,1026,0.16
08/09/2022,08:00:00,184,528,58,17.9,1026,0.16
08/09/2022,09:00:00,374,667,89,19,1026,0.16
08/09/2022,10:00:00,541,762,101,20,1026,0.16
08/09/2022,11:00:00,660,815,106,20.7,1025,0.16
08/09/2022,12:00:00,718,840,107,21.2,1024,0.16
08/09/2022,13:00:00,611,532,230,21.7,1023,0.16
08/09/2022,14:00:00,630,813,102,21.9,1022,0.16
08/09/2022,15:00:00,486,725,102,21.8,1022,0.16
08/09/2022,16:00:00,204,170,142,21.4,1022,0.16
08/09/2022,17:00:00,108,335,52,20.3,1022,0.16
08/09/2022,18:00:00,0,0,0,19.2,1022,0.16
08/09/2022,19:00:00,0,0,0,18.6,1022,0.16
08/09/2022,20:00:00,0,0,0,18.3,1022,0.16
08/09/2022,21:00:00,0,0,0,18.1,1022,0.17
08/09/2022,22:00:00,0,0,0,18,1022,0.17
08/09/2022,23:00:00,0,0,0,17.9,1022,0.17
08/10/2022,00:00:00,0,0,0,17.8,1021,0.17
08/10/2022,01:00:00,0,0,0,17.7,1021,0.17
08/10/2022,02:00:00,0,0,0,17.6,1020,0.17
08/10/2022,03:00:00,0,0,0,17.4,1020,0.17
08/10/2022,04:00:00,0,0,0,17.3,1019,0.17
08/10/2022,05:00:00,0,0,0,17.3,1020,0.17
08/10/2022,06:00:00,0,0,0,17.3,1020,0.17
08/10/2022,07:00:00,14,64,12,17.7,1021,0.17
08/10/2022,08:00:00,176,453,66,19.1,1021,0.17
08/10/2022,09:00:00,367,639,92,20.3,1021,0.17
08/10/2022,10:00:00,529,729,106,21.7,1022,0.17
08/10/2022,11:00:00,644,774,115,22.6,1021,0.17
08/10/2022,12:00:00,681,724,152,23.2,1021,0.17
08/10/2022,13:00:00,660,687,165,23.2,1021,0.17
08/10/2022,14:00:00,582,639,165,22.3,1020,0.17
08/10/2022,15:00:00,448,545,158,21.3,1020,0.17
08/10/2022,16:00:00,171,75,143,20.2,1021,0.17
08/10/2022,17:00:00,67,50,59,18.8,1022,0.17
08/10/2022,18:00:00,0,0,0,17.6,1023,0.17
08/10/2022,19:00:00,0,0,0,16.9,1024,0.17
08/10/2022,20:00:00,0,0,0,16.5,1024,0.17
08/10/2022,21:00:00,0,0,0,16.3,1025,0.17
08/10/2022,22:00:00,0,0,0,16.2,1026,0.17
08/10/2022,23:00:00,0,0,0,16.1,1026,0.17
08/11/2022,00:00:00,0,0,0,15.8,1026,0.17
08/11/2022,01:00:00,0,0,0,15.6,1025,0.17
08/11/2022,02:00:00,0,0,0,15.5,1025,0.17
08/11/2022,03:00:00,0,0,0,15.3,1025,0.17
08/11/2022,04:00:00,0,0,0,15.3,1025,0.17
08/11/2022,05:00:00,0,0,0,15.2,1026,0.17
08/11/2022,06:00:00,0,0,0,15.1,1027,0.17
08/11/2022,07:00:00,10,0,10,15.1,1028,0.17
08/11/2022,08:00:00,79,0,79,15.2,1029,0.17
08/11/2022,09:00:00,184,42,166,15.6,1029,0.17
08/11/2022,10:00:00,298,83,249,16.3,1030,0.17
08/11/2022,11:00:00,414,146,314,17,1030,0.17
08/11/2022,12:00:00,260,16,249,17.4,1029,0.17
08/11/2022,13:00:00,173,3,171,17.4,1029,0.17
08/11/2022,14:00:00,358,101,292,17.3,1028,0.17
08/11/2022,15:00:00,177,7,173,16.8,1028,0.17
08/11/2022,16:00:00,269,427,112,16.1,1028,0.17
08/11/2022,17:00:00,122,422,50,15.3,1029,0.17
08/11/2022,18:00:00,0,0,0,14.6,1030,0.17
08/11/2022,19:00:00,0,0,0,14.2,1030,0.17
08/11/2022,20:00:00,0,0,0,13.9,1031,0.17
08/11/2022,21:00:00,0,0,0,13.8,1031,0.17
08/11/2022,22:00:00,0,0,0,13.6,1032,0.17
08/11/2022,23:00:00,0,0,0,13.5,1032,0.17
08/12/2022,00:00:00,0,0,0,13.4,1031,0.17
08/12/2022,01:00:00,0,0,0,13.2,1031,0.17
08/12/2022,02:00:00,0,0,0,13.1,1031,0.17
08/12/2022,03:00:00,0,0,0,13,1030,0.17
08/12/2022,04:00:00,0,0,0,12.9,1030,0.17
08/12/2022,05:00:00,0,0,0,12.9,1031,0.17
08/12/2022,06:00:00,0,0,0,12.8,1031,0.17
08/12/2022,07:00:00,11,0,11,13,1032,0.17
08/12/2022,08:00:00,82,0,82,13.5,1033,0.17
08/12/2022,09:00:00,162,17,154,14,1033,0.17
08/12/2022,10:00:00,240,30,223,14.6,1033,0.17
08/12/2022,11:00:00,305,40,277,15.1,1033,0.17
08/12/2022,12:00:00,217,8,211,15.4,1032,0.17
08/12/2022,13:00:00,95,0,95,15.8,1032,0.17
08/12/2022,14:00:00,101,0,101,15.8,1031,0.17
08/12/2022,15:00:00,41,0,41,15.8,1031,0.17
08/12/2022,16:00:00,93,0,93,15.6,1031,0.17
08/12/2022,17:00:00,33,0,33,15.4,1032,0.17
08/12/2022,18:00:00,0,0,0,15.1,1032,0.17
08/12/2022,19:00:00,0,0,0,15,1033,0.17
08/12/2022,20:00:00,0,0,0,15,1033,0.17
08/12/2022,21:00:00,0,0,0,15,1033,0.17
08/12/2022,22:00:00,0,0,0,14.9,1033,0.17
08/12/2022,23:00:00,0,0,0,14.8,1033,0.17
08/13/2022,00:00:00,0,0,0,14.6,1033,0.17
08/13/2022,01:00:00,0,0,0,14.4,1032,0.17
08/13/2022,02:00:00,0,0,0,14.3,1032,0.17
08/13/2022,03:00:00,0,0,0,14.3,1031,0.17
08/13/2022,04:00:00,0,0,0,14.4,1031,0.17
08/13/2022,05:00:00,0,0,0,14.4,1031,0.17
08/13/2022,06:00:00,0,0,0,14.4,1031,0.17
08/13/2022,07:00:00,7,0,7,14.6,1032,0.17
08/13/2022,08:00:00,43,0,43,15.4,1032,0.17
08/13/2022,09:00:00,105,0,105,16.2,1032,0.17
08/13/2022,10:00:00,161,0,161,16.8,1032,0.17
08/13/2022,11:00:00,190,4,187,17.1,1032,0.17
08/13/2022,12:00:00,231,10,223,17.1,1032,0.17
08/13/2022,13:00:00,311,33,287,17.2,1031,0.17
08/13/2022,14:00:00,185,4,182,17.1,1031,0.17
08/13/2022,15:00:00,231,39,210,16.9,1031,0.17
08/13/2022,16:00:00,76,0,76,16.8,1031,0.17
08/13/2022,17:00:00,16,0,16,16.7,1031,0.17
08/13/2022,18:00:00,0,0,0,16.5,1031,0.17
08/13/2022,19:00:00,0,0,0,16.4,1031,0.17
08/13/2022,20:00:00,0,0,0,16.4,1032,0.17
08/13/2022,21:00:00,0,0,0,16.4,1032,0.17
08/13/2022,22:00:00,0,0,0,16.3,1032,0.17
08/13/2022,23:00:00,0,0,0,16.2,1031,0.17
08/14/2022,00:00:00,0,0,0,16.2,1031,0.17
08/14/2022,01:00:00,0,0,0,16.2,1031,0.17
08/14/2022,02:00:00,0,0,0,16.1,1030,0.17
08/14/2022,03:00:00,0,0,0,16.1,1029,0.17
08/14/2022,04:00:00,0,0,0,16.1,1029,0.17
08/14/2022,05:00:00,0,0,0,16.1,1029,0.17
08/14/2022,06:00:00,0,0,0,16.2,1029,0.17
08/14/2022,07:00:00,11,0,11,16.3,1030,0.17
08/14/2022,08:00:00,80,0,80,17.1,1030,0.17
08/14/2022,09:00:00,180,31,166,17.7,1030,0.17
08/14/2022,10:00:00,302,80,254,18.2,1031,0.17
08/14/2022,11:00:00,372,87,311,18.5,1030,0.17
08/14/2022,12:00:00,557,311,325,18.9,1029,0.17
08/14/2022,13:00:00,357,57,315,19,1028,0.17
08/14/2022,14:00:00,409,161,302,19.1,1027,0.17
08/14/2022,15:00:00,309,137,234,18.9,1027,0.17
08/14/2022,16:00:00,199,129,150,18.5,1027,0.17
08/14/2022,17:00:00,124,419,49,17.9,1027,0.17
08/14/2022,18:00:00,0,0,0,17.4,1027,0.17
08/14/2022,19:00:00,0,0,0,17.1,1028,0.17
08/14/2022,20:00:00,0,0,0,17,1028,0.17
08/14/2022,21:00:00,0,0,0,16.9,1028,0.17
08/14/2022,22:00:00,0,0,0,16.8,1028,0.17
08/14/2022,23:00:00,0,0,0,16.7,1027,0.17
08/15/2022,00:00:00,0,0,0,16.6,1027,0.17
08/15/2022,01:00:00,0,0,0,16.6,1026,0.17
08/15/2022,02:00:00,0,0,0,16.6,1026,0.17
08/15/2022,03:00:00,0,0,0,16.6,1025,0.17
08/15/2022,04:00:00,0,0,0,16.7,1025,0.17
08/15/2022,05:00:00,0,0,0,16.8,1025,0.17
08/15/2022,06:00:00,0,0,0,16.8,1025,0.17
08/15/2022,07:00:00,24,109,18,17,1026,0.17
08/15/2022,08:00:00,195,483,69,17.5,1026,0.17
08/15/2022,09:00:00,386,636,101,17.9,1026,0.17
08/15/2022,10:00:00,551,716,121,18.3,1026,0.17
08/15/2022,11:00:00,603,549,217,18.8,1025,0.17
08/15/2022,12:00:00,357,51,318,19.1,1024,0.17
08/15/2022,13:00:00,314,33,290,19.3,1023,0.17
08/15/2022,14:00:00,410,158,304,19.2,1023,0.17
08/15/2022,15:00:00,253,57,222,19.1,1023,0.17
08/15/2022,16:00:00,164,51,145,18.9,1023,0.17
08/15/2022,17:00:00,116,296,63,18.5,1023,0.17
08/15/2022,18:00:00,0,0,0,18,1023,0.17
08/15/2022,19:00:00,0,0,0,17.9,1024,0.17
08/15/2022,20:00:00,0,0,0,17.8,1024,0.17
08/15/2022,21:00:00,0,0,0,17.6,1024,0.17
08/15/2022,22:00:00,0,0,0,17.6,1024,0.17
08/15/2022,23:00:00,0,0,0,17.5,1024,0.17
08/16/2022,00:00:00,0,0,0,17.4,1024,0.17
08/16/2022,01:00:00,0,0,0,17.3,1023,0.17
08/16/2022,02:00:00,0,0,0,17.3,1023,0.17
08/16/2022,03:00:00,0,0,0,17.2,1022,0.17
08/16/2022,04:00:00,0,0,0,17.2,1022,0.17
08/16/2022,05:00:00,0,0,0,17.2,1022,0.17
08/16/2022,06:00:00,0,0,0,17.1,1023,0.17
08/16/2022,07:00:00,7,0,7,17.4,1023,0.17
08/16/2022,08:00:00,14,0,14,18.1,1024,0.17
08/16/2022,09:00:00,20,0,20,18.7,1024,0.17
08/16/2022,10:00:00,27,0,27,19.1,1024,0.17
08/16/2022,11:00:00,39,0,39,19.4,1024,0.17
08/16/2022,12:00:00,217,8,211,19.7,1023,0.17
08/16/2022,13:00:00,198,6,194,20,1022,0.17
08/16/2022,14:00:00,404,145,306,20.1,1022,0.17
08/16/2022,15:00:00,247,49,220,20,1021,0.17
08/16/2022,16:00:00,157,38,143,19.7,1021,0.17
08/16/2022,17:00:00,116,267,67,19,1022,0.17
08/16/2022,18:00:00,0,0,0,18.4,1022,0.17
08/16/2022,19:00:00,0,0,0,18.2,1023,0.17
08/16/2022,20:00:00,0,0,0,18,1023,0.17
08/16/2022,21:00:00,0,0,0,17.9,1023,0.16
08/16/2022,22:00:00,0,0,0,17.8,1023,0.16
08/16/2022,23:00:00,0,0,0,17.8,1023,0.16
08/17/2022,00:00:00,0,0,0,17.8,1023,0.16
08/17/2022,01:00:00,0,0,0,17.8,1023,0.16
08/17/2022,02:00:00,0,0,0,17.7,1023,0.16
08/17/2022,03:00:00,0,0,0,17.6,1022,0.16
08/17/2022,04:00:00,0,0,0,17.4,1022,0.16
08/17/2022,05:00:00,0,0,0,17.3,1023,0.16
08/17/2022,06:00:00,0,0,0,17.2,1023,0.16
08/17/2022,07:00:00,26,117,20,17.5,1024,0.16
08/17/2022,08:00:00,200,484,71,18.4,1025,0.16
08/17/2022,09:00:00,395,650,99,19.3,1025,0.16
08/17/2022,10:00:00,561,734,115,20,1025,0.16
08/17/2022,11:00:00,676,774,126,20.7,1025,0.16
08/17/2022,12:00:00,719,751,151,21.1,1024,0.16
08/17/2022,13:00:00,706,744,152,21.4,1023,0.16
08/17/2022,14:00:00,627,716,144,21.4,1023,0.16
08/17/2022,15:00:00,491,656,128,21.3,1022,0.16
08/17/2022,16:00:00,311,545,102,20.9,1022,0.16
08/17/2022,17:00:00,118,316,59,20.2,1022,0.16
08/17/2022,18:00:00,0,0,0,19.3,1023,0.16
08/17/2022,19:00:00,0,0,0,18.8,1023,0.16
08/17/2022,20:00:00,0,0,0,18.6,1024,0.16
08/17/2022,21:00:00,0,0,0,18.4,1025,0.17
08/17/2022,22:00:00,0,0,0,18.2,1025,0.17
08/17/2022,23:00:00,0,0,0,18.1,1025,0.17
08/18/2022,00:00:00,0,0,0,18,1025,0.17
08/18/2022,01:00:00,0,0,0,18,1024,0.17
08/18/2022,02:00:00,0,0,0,17.9,1024,0.17
08/18/2022,03:00:00,0,0,0,17.9,1024,0.17
08/18/2022,04:00:00,0,0,0,17.8,1024,0.17
08/18/2022,05:00:00,0,0,0,17.7,1024,0.17
08/18/2022,06:00:00,0,0,0,17.6,1024,0.17
08/18/2022,07:00:00,28,124,21,18,1025,0.17
08/18/2022,08:00:00,206,494,71,19,1025,0.17
08/18/2022,09:00:00,388,592,116,19.9,1025,0.17
08/18/2022,10:00:00,550,674,139,21,1025,0.17
08/18/2022,11:00:00,664,712,156,21.9,1024,0.17
08/18/2022,12:00:00,414,88,347,22.3,1023,0.17
08/18/2022,13:00:00,701,727,157,22.5,1022,0.17
08/18/2022,14:00:00,562,494,227,22.8,1022,0.17
08/18/2022,15:00:00,413,369,208,23,1023,0.17
08/18/2022,16:00:00,274,377,128,22.8,1023,0.17
08/18/2022,17:00:00,111,230,68,21.9,1023,0.17
08/18/2022,18:00:00,0,0,0,20.7,1023,0.17
08/18/2022,19:00:00,0,0,0,19.8,1024,0.17
08/18/2022,20:00:00,0,0,0,19.2,1025,0.17
08/18/2022,21:00:00,0,0,0,18.9,1025,0.17
08/18/2022,22:00:00,0,0,0,18.8,1025,0.17
08/18/2022,23:00:00,0,0,0,18.7,1025,0.17
08/19/2022,00:00:00,0,0,0,18.5,1024,0.17
08/19/2022,01:00:00,0,0,0,18.3,1023,0.17
08/19/2022,02:00:00,0,0,0,18.2,1023,0.17
08/19/2022,03:00:00,0,0,0,18.1,1022,0.17
08/19/2022,04:00:00,0,0,0,18.1,1022,0.17
08/19/2022,05:00:00,0,0,0,18.2,1022,0.17
08/19/2022,06:00:00,0,0,0,18.3,1022,0.17
08/19/2022,07:00:00,29,136,21,18.9,1022,0.17
08/19/2022,08:00:00,209,499,72,20.4,1022,0.17
08/19/2022,09:00:00,408,669,97,21.7,1023,0.17
08/19/2022,10:00:00,577,757,111,22.8,1022,0.17
08/19/2022,11:00:00,695,803,120,23.4,1022,0.17
08/19/2022,12:00:00,747,810,128,23.8,1020,0.17
08/19/2022,13:00:00,732,805,128,23.8,1019,0.17
08/19/2022,14:00:00,650,775,123,23.5,1018,0.17
08/19/2022,15:00:00,510,713,113,23,1018,0.17
08/19/2022,16:00:00,327,604,92,22.4,1018,0.17
08/19/2022,17:00:00,127,380,56,21.6,1018,0.17
08/19/2022,18:00:00,0,0,0,20.5,1018,0.17
08/19/2022,19:00:00,0,0,0,19.9,1019,0.17
08/19/2022,20:00:00,0,0,0,19.5,1019,0.17
08/19/2022,21:00:00,0,0,0,19.3,1019,0.17
08/19/2022,22:00:00,0,0,0,19.2,1020,0.17
08/19/2022,23:00:00,0,0,0,19.1,1020,0.17
08/20/2022,00:00:00,0,0,0,19,1019,0.17
08/20/2022,01:00:00,0,0,0,18.8,1019,0.17
08/20/2022,02:00:00,0,0,0,18.7,1019,0.17
08/20/2022,03:00:00,0,0,0,18.6,1019,0.17
08/20/2022,04:00:00,0,0,0,18.5,1018,0.17
08/20/2022,05:00:00,0,0,0,18.5,1019,0.17
08/20/2022,06:00:00,0,0,0,18.4,1019,0.17
08/20/2022,07:00:00,29,125,21,18.7,1020,0.17
08/20/2022,08:00:00,206,455,79,20.1,1020,0.17
