0,Florianopolis,Brazil,-3,-27.43,-48.44,3,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
11/12/2022,21:00:00,-0.319050847457627,-1.66052542372881,-0.131135593220339,22.8634118644067,1035.68023728813,0.156963550237651
11/12/2022,22:00:00,-0.527254237288135,-1.72469491525423,-0.330694915254237,22.6707396610169,1035.63298305084,0.156834823060682
11/12/2022,23:00:00,-0.818847457627118,-1.82240677966101,-0.612898305084745,22.4658298305084,1035.67745762711,0.15657869425485
11/12/2022,00:00:00,-0.827087719298245,-1.81010526315789,-0.630491228070175,22.2783457894736,1035.25149122807,0.156947381324274
11/13/2022,01:00:00,-0.6945,-1.55028571428571,-0.447357142857142,22.2753135714285,1034.30564285714,0.156725095643476
11/13/2022,02:00:00,-0.48528813559322,-1.67254237288135,-0.298152542372881,22.2367879661016,1033.39949152542,0.156848076476464
11/13/2022,03:00:00,-0.57566037735849,-1.61384905660377,-0.348603773584905,22.0161249056603,1033.00758490566,0.156591164070006
11/13/2022,04:00:00,-0.419339622641509,-1.63609433962264,-0.185056603773584,22.0817099999999,1033.03452830188,0.156685963332347
11/13/2022,05:00:00,18.8896166666666,-0.639566666666666,19.1816166666666,22.0527956666666,1033.60961666666,0.157207935948811
11/13/2022,06:00:00,118.989642857142,22.0506607142857,111.419285714285,22.3608996428571,1034.12189285714,0.238576110609572
11/13/2022,07:00:00,408.554385964912,559.892228070175,129.475438596491,23.0310912280701,1034.44185964912,0.268889247054537
11/13/2022,08:00:00,629.477966101694,594.689830508474,227.150847457627,23.8817223728813,1034.25547457627,0.291745503442785
11/13/2022,09:00:00,850.812068965517,749.687068965517,218.598275862069,24.2113372413793,1034.40279310344,0.272340150802742
11/13/2022,10:00:00,945.077966101694,682.142372881356,291.822033898305,24.5341218644067,1034.28996610169,0.259479594842915
11/13/2022,11:00:00,1057.85932203389,707.864406779661,333.125423728813,24.9618276271186,1034.14359322033,0.25356479739797
11/13/2022,12:00:00,975.727586206896,574.425689655172,386.086206896551,25.4135212068965,1033.27156896551,0.251003082724221
11/13/2022,13:00:00,618.47627118644,178.528677966101,439.289830508474,25.4674093220338,1032.60950847457,0.249374273815198
11/13/2022,14:00:00,630.111666666666,351.045083333333,330.291666666666,24.926398,1031.83011666666,0.253316081848023
11/13/2022,15:00:00,489.322033898305,299.501830508474,271.486440677966,24.9363388135593,1031.09608474576,0.250765357928719
11/13/2022,16:00:00,148.864821428571,1.81680357142857,146.563928571428,23.7811891071428,1030.95239285714,0.255856880210116
11/13/2022,17:00:00,68.922,-1.5224,68.9509090909091,23.357242,1031.18356363636,0.25802545244105
11/13/2022,18:00:00,4.47564406779661,-2.03798305084745,4.55861016949152,22.9971681355932,1031.75894915254,0.25179800016392
11/13/2022,19:00:00,-0.978266666666666,-2.04235,-0.734733333333333,22.808058,1032.8556,0.201311131866789
11/13/2022,20:00:00,-0.353189655172413,-1.72306896551724,-0.0743275862068965,22.1600518965517,1032.72617241379,0.157101327098935
11/13/2022,21:00:00,-0.321892857142857,-1.58216071428571,-0.0718214285714285,22.1558633928571,1032.279,0.157164596630655
11/13/2022,22:00:00,0.209678571428571,-1.56757142857142,0.158089285714285,22.2662571428571,1031.99948214285,0.157104335564265
11/13/2022,23:00:00,-0.0640172413793103,-1.65344827586206,0.0443965517241379,22.3607665517241,1031.79443103448,0.15708667865958
11/13/2022,00:00:00,-0.300254545454545,-1.42385454545454,-0.374781818181818,22.4539389090909,1031.46312727272,0.156933083249972
11/14/2022,01:00:00,-0.810120689655172,-1.72053448275862,-0.589051724137931,22.5072277586206,1030.6294137931,0.157042620610776
11/14/2022,02:00:00,-0.342844827586206,-1.55996551724137,-0.278396551724137,22.4236905172413,1029.68344827586,0.157114585832468
11/14/2022,03:00:00,-0.261694915254237,-1.59813559322033,0.061593220338983,22.4717483050847,1029.56937288135,0.156809627760532
11/14/2022,04:00:00,-0.724719298245614,-1.86026315789473,-0.61959649122807,22.40537,1029.26387719298,0.156809812408496
11/14/2022,05:00:00,3.6830909090909,-1.57896363636363,3.81996363636363,22.3778036363636,1029.25654545454,0.156912210885257
11/14/2022,06:00:00,56.3091864406779,-1.0852033898305,56.578627118644,22.4796233898305,1029.53494915254,0.162423818158384
11/14/2022,07:00:00,239.303448275862,40.7293620689655,220.493103448275,23.0020125862068,1029.33412068965,0.201389497499612
11/14/2022,08:00:00,98.37,-1.47655172413793,97.591724137931,22.9384548275862,1029.45548275862,0.229245311964068
11/14/2022,09:00:00,122.897592592592,-1.1995,121.387222222222,22.6218237037037,1029.35785185185,0.214974557309954
11/14/2022,10:00:00,323.511666666666,0.5413,316.93,22.9352203333333,1029.16108333333,0.161262382036912
11/14/2022,11:00:00,743.787719298245,303.603684210526,427.233333333333,23.8442922807017,1028.90417543859,0.203019084068578
11/14/2022,12:00:00,883.496428571428,542.288964285714,329.216071428571,25.7202451785714,1028.17857142857,0.22019632975681
11/14/2022,13:00:00,866.413793103448,506.861379310344,384.765517241379,27.1924943103448,1026.86463793103,0.221773105607789
11/14/2022,14:00:00,807.248214285714,646.135714285714,264.5125,27.766535,1026.08891071428,0.224488308030487
11/14/2022,15:00:00,567.341666666666,335.964833333333,334.534999999999,26.4785291666666,1025.76805,0.229043479810233
11/14/2022,16:00:00,301.868965517241,136.160310344827,230.089655172413,24.8630827586206,1025.76429310344,0.238519012855673
11/14/2022,17:00:00,100.395438596491,13.7587192982456,95.2545614035087,23.8471707017543,1025.99654385964,0.246845916154508
11/14/2022,18:00:00,14.9422807017543,-1.28780701754385,15.0417543859649,23.2710301754385,1026.6197368421,0.239313391198312
11/14/2022,19:00:00,-0.812724137931034,-1.73851724137931,-0.593672413793103,23.1767148275862,1027.73456896551,0.214773143408919
11/14/2022,20:00:00,-0.8625,-1.77171428571428,-0.658785714285714,23.0914282142857,1028.70373214285,0.157706752956056
11/14/2022,21:00:00,-0.789719298245614,-1.70847368421052,-0.562929824561403,23.0983649122807,1029.61836842105,0.15774987285397
11/14/2022,22:00:00,-0.580263157894736,-1.70622807017543,-0.38319298245614,23.0183970175438,1030.15308771929,0.157210509160985
11/14/2022,23:00:00,-1.04223333333333,-1.84681666666666,-0.741966666666666,22.9074733333333,1030.22733333333,0.157459979657089
11/14/2022,00:00:00,-1.10307407407407,-2.0457037037037,-0.883185185185185,22.5548211111111,1029.9934074074,0.157384356127272
11/15/2022,01:00:00,-1.29637931034482,-1.90548275862068,-0.99253448275862,21.6802924137931,1029.7149137931,0.157227214798552
11/15/2022,02:00:00,-1.43364912280701,-1.86191228070175,-1,21.4638735087719,1029.85226315789,0.15695907267676
11/15/2022,03:00:00,-1.32015789473684,-2.3419298245614,-1.037,21.0574714035087,1030.46331578947,0.157070351958999
11/15/2022,04:00:00,-1.6539298245614,-2.05864912280701,-1.21138596491228,22.0373410526315,1031.19222807017,0.156978687751458
11/15/2022,05:00:00,26.3236333333333,147.877833333333,16.1219,21.3173036666666,1032.24223333333,0.15757577063206
11/15/2022,06:00:00,236.929310344827,700.056896551724,49.513448275862,21.9357165517241,1033.34663793103,0.201086282911013
11/15/2022,07:00:00,483.044827586206,878.224137931034,63.8863793103448,24.1874924137931,1034.29025862068,0.296270641869083
11/15/2022,08:00:00,712.074999999999,954.464285714285,70.9149999999999,25.3292005357142,1034.67892857142,0.283927944824248
11/15/2022,09:00:00,900.655172413793,993.03448275862,75.4851724137931,26.1789368965517,1034.5988275862,0.259817518170266
11/15/2022,10:00:00,1031.08474576271,1010.7627118644,77.7052542372881,27.2609120338983,1034.63254237288,0.246559043543542
11/15/2022,11:00:00,1094.8,1012.18181818181,79.6563636363636,27.3203636363636,1034.16981818181,0.240814331993894
11/15/2022,12:00:00,1088.36842105263,998.894736842105,85.6052631578947,28.0933380701754,1033.67078947368,0.237733523654438
11/15/2022,13:00:00,957.154237288135,804.334745762711,193.498305084745,28.6309291525423,1033.29518644067,0.236697834704487
11/15/2022,14:00:00,876.192727272727,940.345454545454,91.4981818181818,28.2775836363636,1033.08229090909,0.238410621219498
11/15/2022,15:00:00,687.878333333333,881.515,92.175,27.3649473333333,1032.90401666666,0.240590584301311
11/15/2022,16:00:00,437.886666666666,724.6895,82.2075,26.8311003333333,1033.2148,0.249837142751603
11/15/2022,17:00:00,95.3141379310344,75.5233103448275,68.428448275862,24.3995420689655,1034.02325862068,0.272756946510125
11/15/2022,18:00:00,27.7270877192982,95.207596491228,17.2050701754385,23.0937317543859,1034.94070175438,0.26297747372126
11/15/2022,19:00:00,-1.25486666666666,-2.17211666666666,-0.997033333333333,22.2312063333333,1035.89958333333,0.224254690629107
11/15/2022,20:00:00,-1.21101666666666,-2.4823,-1.06543333333333,20.9020023333333,1036.78618333333,0.158210844485237
11/15/2022,21:00:00,-0.971084745762712,-2.32567796610169,-0.849457627118644,18.9715483050847,1037.96155932203,0.157051635350876
11/15/2022,22:00:00,-0.920810344827586,-2.18710344827586,-0.73503448275862,17.9406560344827,1038.46393103448,0.156808752288019
11/15/2022,23:00:00,-0.88215,-2.04318333333333,-0.65305,17.3952615,1038.47005,0.156757390358526
11/15/2022,00:00:00,-0.852224137931034,-1.94141379310344,-0.604379310344827,17.1311786206896,1038.12151724137,0.156736062747681
11/16/2022,01:00:00,-0.865883333333333,-1.94003333333333,-0.613566666666666,16.772642,1037.73836666666,0.156661833655837
11/16/2022,02:00:00,-0.8721,-1.89565,-0.621616666666666,16.534476,1037.40746666666,0.156342156140565
11/16/2022,03:00:00,-1.05784210526315,-1.7268947368421,-0.654438596491228,16.9994284210526,1037.03617543859,0.156462580389253
11/16/2022,04:00:00,-1.15384999999999,-1.97176666666666,-0.731366666666666,17.9461301666666,1037.36748333333,0.156631967169953
11/16/2022,05:00:00,25.7648983050847,128.72327118644,18.1687457627118,17.9307930508474,1037.94547457627,0.158216222620124
11/16/2022,06:00:00,224.430508474576,623.983050847457,56.4518644067796,20.2525872881355,1038.49916949152,0.178775109084408
11/16/2022,07:00:00,467.032142857142,825.382142857142,72.3694642857142,21.9972991071428,1038.82407142857,0.280146083361114
11/16/2022,08:00:00,700.548333333333,924.85,78.6601666666666,23.472634,1038.93781666666,0.289435922700353
11/16/2022,09:00:00,894.28813559322,980.813559322033,81.1001694915254,24.8940444067796,1038.97045762711,0.26776586903181
11/16/2022,10:00:00,1025.87931034482,978.4,106.889655172413,26.8173993103448,1038.67627586206,0.255335225219001
11/16/2022,11:00:00,1045.97666666666,934.7375,113.235,27.9402456666666,1038.63905,0.249285136675293
11/16/2022,12:00:00,1099.06896551724,1013.39655172413,85.9189655172413,28.1545363793103,1038.50444827586,0.244579676094818
11/16/2022,13:00:00,1028.21052631578,1000.31578947368,84.3087719298245,27.0095868421052,1038.18621052631,0.242091052542996
11/16/2022,14:00:00,890.633333333333,972.15,82.0183333333333,26.293513,1038.18173333333,0.241258267434162
11/16/2022,15:00:00,694.638596491228,909.543859649122,80.4629824561403,25.5516435087719,1038.145,0.243381968711671
11/16/2022,16:00:00,459.658620689655,792.691379310344,75.9374137931034,24.5988744827586,1038.48131034482,0.251526272121352
11/16/2022,17:00:00,209.568333333333,535.456666666666,62.0658333333333,23.5498695,1039.06305,0.275112186752849
11/16/2022,18:00:00,26.7386949152542,81.3390847457627,16.9341186440677,22.3820028813559,1039.34306779661,0.278937198316805
11/16/2022,19:00:00,-1.64411864406779,-1.73738983050847,-1.21705084745762,22.5799642372881,1039.9240338983,0.225639486480479
11/16/2022,20:00:00,-1.87016666666666,-2.04415,-1.52121666666666,22.7470843333333,1040.46883333333,0.157248102292792
11/16/2022,21:00:00,-1.54381666666666,-2.79013333333333,-1.50311666666666,20.7492566666666,1041.10896666666,0.156330883750235
11/16/2022,22:00:00,-1.19749152542372,-2.77955932203389,-1.13705084745762,16.8388013559322,1041.24537288135,0.155921176857861
