0,Santa Catarina,Brazil,-3,-27.44,-48.45,6,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Pressure (mbar),Alb
01/04/2023,12:00:00,310.3973611,29.21641396,289.5250404,34.48666667,1019,0.16
01/04/2023,13:00:00,289.1158453,14.28899245,276.8824412,31.29166667,1019,0.16
01/04/2023,14:00:00,255.742113,12.03792066,244.2857406,31.90166667,1018,0.16
01/04/2023,15:00:00,325.4700521,16.31143491,309.2477541,32.69666667,1018,0.16
01/04/2023,16:00:00,170.3981962,4.48527648,165.9947647,32.115,1018,0.16
01/04/2023,17:00:00,115.4764047,0,115.4764047,31.18666667,1018,0.16
01/04/2023,18:00:00,41.69696775,0,41.69696775,30.08166667,1018,0.16
01/04/2023,19:00:00,4.213425284,0,4.213425284,29.40740741,1019,0.16
01/04/2023,20:00:00,0.18392455,0,0.18392455,0,1019,0.16
01/04/2023,21:00:00,0,0,0,0,1019,0.17
01/04/2023,22:00:00,0,0,0,0,1019,0.17
01/04/2023,23:00:00,0,0,0,0,1019,0.17
01/05/2023,00:00:00,0,0,0,0,1018,0.17
01/05/2023,01:00:00,0.002405626,0,0.002405626,0,1017,0.17
01/05/2023,02:00:00,0.17324357,0,0.17324357,0,1017,0.17
01/05/2023,03:00:00,0,0,0,0,1017,0.17
01/05/2023,04:00:00,0,0,0,0,1017,0.17
01/05/2023,05:00:00,17.11287367,0,17.11287367,22.12978723,1018,0.17
01/05/2023,06:00:00,438.5375013,0,438.5375013,27.09166667,1018,0.17
01/05/2023,07:00:00,915.1446326,0,915.1446326,41.75,1018,0.17
01/05/2023,08:00:00,1220.669542,0,1220.669542,51.57333333,1018,0.17
01/05/2023,09:00:00,1189.602132,413.0539051,1140.941555,51.86166667,1018,0.17
01/05/2023,10:00:00,1391.194755,703.1722708,1158.284923,51.65833333,1018,0.17
01/05/2023,11:00:00,1471.40064,821.5919995,1032.530766,52.23333333,1018,0.17
01/05/2023,12:00:00,1539.995241,879.3393427,913.1940828,53.08,1017,0.17
01/05/2023,13:00:00,1498.008405,910.2296959,719.7872517,53.19333333,1017,0.17
01/05/2023,14:00:00,1458.200104,926.2886037,577.3270108,53.22333333,1016,0.17
01/05/2023,15:00:00,1365.387006,987.8156001,383.2428209,52.19666667,1016,0.17
01/05/2023,16:00:00,936.8530027,495.6603315,450.1731111,50.57666667,1015,0.17
01/05/2023,17:00:00,542.3476165,86.00404518,463.6816913,45.22166667,1015,0.17
01/05/2023,18:00:00,64.05181621,0,64.05181621,36.79833333,1016,0.17
01/05/2023,19:00:00,4.619417993,0,4.619417993,33.42666667,1016,0.17
01/05/2023,20:00:00,0.13954556,0,0.13954556,0,1017,0.17
01/05/2023,21:00:00,0,0,0,0,1018,0.17
01/05/2023,22:00:00,0,0,0,0,1018,0.17
01/05/2023,23:00:00,0,0,0,0,1017,0.17
01/06/2023,00:00:00,0,0,0,0,1017,0.17
01/06/2023,01:00:00,0,0,0,0,1016,0.17
01/06/2023,02:00:00,0,0,0,0,1016,0.17
01/06/2023,03:00:00,0,0,0,0,1016,0.17
01/06/2023,04:00:00,0,0,0,0,1016,0.17
01/06/2023,05:00:00,16.21218801,0,16.21218801,21.77708333,1016,0.17
01/06/2023,06:00:00,469.6088185,0,469.6088185,27.53666667,1016,0.17
01/06/2023,07:00:00,654.432881,0,654.432881,38.985,1016,0.17
01/06/2023,08:00:00,544.7193942,0,544.7193942,42.945,1016,0.17
01/06/2023,09:00:00,239.768948,407.6616026,192.7566136,36.16,1016,0.17
01/06/2023,10:00:00,647.1226644,701.2619792,416.4468282,38.295,1015,0.17
01/06/2023,11:00:00,1374.430043,820.756888,937.6347715,47.27333333,1014,0.17
01/06/2023,12:00:00,1506.938088,878.9080358,881.8575861,49.31166667,1013,0.17
01/06/2023,13:00:00,1484.579237,909.9892167,707.6381308,49.525,1013,0.17
01/06/2023,14:00:00,1445.856355,926.155937,565.7874424,48.99666667,1012,0.17
01/06/2023,15:00:00,1380.676974,970.4383809,416.0945607,49.84833333,1012,0.17
01/06/2023,16:00:00,1174.96842,1021.62293,171.746854,50.5,1012,0.17
01/06/2023,17:00:00,492.338362,58.51883743,438.7868931,44.42,1012,0.17
01/06/2023,18:00:00,88.11229208,0,88.11229208,35.52666667,1013,0.17
01/06/2023,19:00:00,4.377104087,0,4.377104087,31.89032258,1014,0.17
01/06/2023,20:00:00,0.174398271,0,0.174398271,0,1015,0.17
01/06/2023,21:00:00,0,0,0,0,1015,0.15
01/06/2023,22:00:00,0,0,0,0,1015,0.15
01/06/2023,23:00:00,0,0,0,0,1015,0.15
01/07/2023,00:00:00,0,0,0,0,1014,0.15
01/07/2023,01:00:00,0,0,0,0,1013,0.15
01/07/2023,02:00:00,0,0,0,0,1013,0.15
01/07/2023,03:00:00,0,0,0,0,1013,0.15
01/07/2023,04:00:00,0,0,0,0,1013,0.15
01/07/2023,05:00:00,18.07949274,0,18.07949274,24.57708333,1014,0.15
01/07/2023,06:00:00,131.8964388,0,131.8964388,26.54,1014,0.15
01/07/2023,07:00:00,275.3679807,0,275.3679807,29.78166667,1015,0.15
01/07/2023,08:00:00,400.4151208,0,400.4151208,33.70166667,1015,0.15
01/07/2023,09:00:00,850.2831789,402.1110401,804.9237024,40.40666667,1015,0.15
01/07/2023,10:00:00,652.0603562,699.3065508,423.6415369,43.31,1015,0.15
01/07/2023,11:00:00,1060.343991,819.9011916,625.644911,43.36666667,1015,0.15
01/07/2023,12:00:00,672.2807023,636.8673583,220.3718115,44.50833333,1014,0.15
01/07/2023,13:00:00,746.658813,436.2454426,374.7159582,42.27166667,1014,0.15
01/07/2023,14:00:00,904.7696483,511.5044138,419.0992863,43.76666667,1014,0.15
01/07/2023,15:00:00,1237.474669,1044.18207,199.9169902,47.38166667,1014,0.15
01/07/2023,16:00:00,914.9450619,472.7404677,450.6806096,48.05833333,1014,0.15
01/07/2023,17:00:00,441.2743885,38.88017207,405.6788178,42.02,1014,0.15
01/07/2023,18:00:00,119.2393813,0,119.2393813,35.46,1015,0.15
01/07/2023,19:00:00,4.724572723,0,4.724572723,32.14193548,1015,0.15
01/07/2023,20:00:00,0,0,0,0,1016,0.15
01/07/2023,21:00:00,0.020534424,0,0.020534424,0,1016,0.16
01/07/2023,22:00:00,0,0,0,0,1016,0.16
01/07/2023,23:00:00,0,0,0,0,1016,0.16
01/08/2023,00:00:00,0.341695135,0,0.341695135,0,1015,0.16
