0,Heggelbach,Germany,2,47.853,9.136,653,
01/03/2022,16:00:00,57.19166667,2.166666667,55,11.2,989.78,0.22
01/03/2022,17:00:00,12.99166667,2.175,10.83333333,10.93333333,990.01,0.22
01/03/2022,18:00:00,0.975,0.975,0,10.39166667,990.24,0.22
01/03/2022,19:00:00,0.741666667,0.741666667,0,10.59166667,990.89,0.22
01/03/2022,20:00:00,1.033333333,1.033333333,0,10.33333333,991.55,0.22
01/03/2022,21:00:00,0.783333333,0.783333333,0,10.125,992.2,0.22
01/03/2022,22:00:00,0.841666667,0.841666667,0,9.825,992.23,0.22
01/03/2022,23:00:00,1,0.958333333,0.033333333,10.2,992.27,0.22
01/03/2022,00:00:00,1,1,0,10.30833333,992.3,0.22
01/04/2022,01:00:00,0.866666667,0.866666667,0,9.491666667,992.33,0.22
01/04/2022,02:00:00,0.725,0.725,0,9.65,992.36,0.22
01/04/2022,03:00:00,0.8,0.8,0,11.55833333,992.4,0.22
01/04/2022,04:00:00,0.758333333,0.758333333,0,11.89166667,992.49,0.22
01/04/2022,05:00:00,0.516666667,0.516666667,0,10.81666667,992.59,0.22
01/04/2022,06:00:00,0.827272727,0.827272727,0,11.25454545,992.69,0.22
01/04/2022,07:00:00,1.416666667,1.316666667,0.091666667,10.75833333,993.21,0.22
01/04/2022,08:00:00,0.85,0.85,0,10.08333333,993.74,0.22
01/04/2022,09:00:00,7.525,1.841666667,5.691666667,10.21666667,994.26,0.22
01/04/2022,10:00:00,57,4.325,52.675,10.78333333,993.38,0.22
01/04/2022,11:00:00,83.46666667,8.783333333,74.69166667,11.91666667,992.49,0.22
01/04/2022,12:00:00,112.8083333,15.325,97.475,12.925,991.61,0.22
01/04/2022,13:00:00,152.5909091,29.99090909,122.6090909,13.90909091,990.89,0.22
01/04/2022,14:00:00,73.70833333,2.491666667,71.21666667,15.85833333,990.17,0.22
01/04/2022,15:00:00,32.925,2.166666667,30.75,18.71666667,989.46,0.22
01/04/2022,16:00:00,23.31666667,2.341666667,21.00833333,19.475,989.68,0.22
01/04/2022,17:00:00,4.383333333,1.491666667,2.891666667,16.425,989.91,0.22
01/04/2022,18:00:00,1.508333333,1.225,0.283333333,19.30833333,990.14,0.22
01/04/2022,19:00:00,0.766666667,0.766666667,0,21.58333333,990.86,0.22
01/04/2022,20:00:00,0.975,0.975,0,21.125,991.58,0.22
01/04/2022,21:00:00,2.408333333,1.9,0.508333333,16.89166667,992.3,0.22
01/04/2022,22:00:00,1.975,1.891666667,0.075,13.69166667,992.33,0.22
01/04/2022,23:00:00,1.55,1.408333333,0.141666667,11.58333333,992.36,0.22
01/04/2022,00:00:00,1.7,1.7,0,13.85833333,992.4,0.22
01/05/2022,01:00:00,1.841666667,1.608333333,0.225,10.74166667,992.4,0.22
01/05/2022,02:00:00,0.925,0.925,0,5.508333333,992.4,0.22
01/05/2022,03:00:00,0.975,0.975,0,4.866666667,992.4,0.22
01/05/2022,04:00:00,1.333333333,1.333333333,0,5.158333333,992.69,0.22
01/05/2022,05:00:00,1.1,1.1,0,3.545454545,992.98,0.22
01/05/2022,06:00:00,1.225,1.216666667,0,3.558333333,993.28,0.22
01/05/2022,07:00:00,1.025,1.025,0,3.658333333,993.83,0.22
01/05/2022,08:00:00,0.941666667,0.941666667,0,5.933333333,994.39,0.22
01/05/2022,09:00:00,6.041666667,2.075,3.991666667,11.00833333,994.95,0.22
01/05/2022,10:00:00,35.14166667,2.416666667,32.71666667,11.125,994.19,0.22
01/05/2022,11:00:00,132.8083333,16.90833333,115.9083333,8.225,993.44,0.22
01/05/2022,12:00:00,224.4916667,70.225,154.3,9.275,992.69,0.22
01/05/2022,13:00:00,146.6333333,17.76666667,128.85,9.25,991.84,0.22
01/05/2022,14:00:00,353.7333333,227.8333333,125.8833333,8.558333333,990.99,0.22
01/05/2022,15:00:00,252.4166667,175.85,76.575,8.9,990.14,0.22
01/05/2022,16:00:00,139.6166667,92.175,47.44166667,8.075,990.4,0.22
01/05/2022,17:00:00,23.49166667,10.63333333,12.875,7.691666667,990.67,0.22
01/05/2022,18:00:00,1.541666667,1.458333333,0.083333333,7.983333333,990.93,0.22
01/05/2022,19:00:00,1.65,1.558333333,0.083333333,6.008333333,991.55,0.22
01/05/2022,20:00:00,0.633333333,0.633333333,0,5.175,992.17,0.22
01/05/2022,21:00:00,0.841666667,0.841666667,0,3.766666667,992.79,0.22
01/05/2022,22:00:00,0.908333333,0.908333333,0,1.925,992.72,0.22
01/05/2022,23:00:00,0.933333333,0.933333333,0,3.366666667,992.66,0.22
01/05/2022,00:00:00,1.141666667,1.141666667,0,2.516666667,992.59,0.22
01/06/2022,01:00:00,1.116666667,1.116666667,0,3.741666667,992.59,0.22
01/06/2022,02:00:00,1.158333333,1.158333333,0,1.45,992.59,0.22
01/06/2022,03:00:00,0.966666667,0.966666667,0,0.308333333,992.59,0.22
01/06/2022,04:00:00,0.983333333,0.983333333,0,1.483333333,992.79,0.22
01/06/2022,05:00:00,1.025,1.025,0,0.575,992.98,0.22
01/06/2022,06:00:00,0.95,0.95,0,0.441666667,993.18,0.22
01/06/2022,07:00:00,1,1,0,0.958333333,993.67,0.22
01/06/2022,08:00:00,1.008333333,1.008333333,0,2.35,994.16,0.22
01/06/2022,09:00:00,4.916666667,2.183333333,2.725,0.175,994.65,0.22
01/06/2022,10:00:00,25.98333333,2.691666667,23.31666667,0.575,993.9,0.22
01/06/2022,11:00:00,60.175,3.208333333,56.95,0.416666667,993.15,0.22
01/06/2022,12:00:00,100.6333333,3.308333333,97.34166667,1.091666667,992.4,0.22
01/06/2022,13:00:00,159.1833333,1.283333333,157.9,2.458333333,991.48,0.22
01/06/2022,14:00:00,149.8166667,1.866666667,147.95,3.1,990.57,0.22
01/06/2022,15:00:00,120.4,3.883333333,116.525,3.516666667,989.65,0.22
01/06/2022,16:00:00,44.85833333,2.808333333,42.06666667,3.275,989.91,0.22
01/06/2022,17:00:00,10.30833333,2.566666667,7.75,3.316666667,990.17,0.22
01/06/2022,18:00:00,1.075,1.033333333,0.041666667,6.158333333,990.44,0.22
01/06/2022,19:00:00,1.475,1.475,0,5.733333333,991.12,0.22
01/06/2022,20:00:00,1.891666667,1.775,0.116666667,2.758333333,991.81,0.22
01/06/2022,21:00:00,0.883333333,0.883333333,0,1.966666667,992.49,0.22
01/06/2022,22:00:00,1.033333333,1.033333333,0,3.3,992.49,0.22
01/06/2022,23:00:00,1.125,1.125,0,1.475,992.49,0.22
01/06/2022,00:00:00,1.025,1.025,0,2.491666667,992.49,0.22
01/07/2022,01:00:00,0.966666667,0.966666667,0,2.55,992.36,0.22
01/07/2022,02:00:00,0.916666667,0.916666667,0,1.458333333,992.23,0.22
01/07/2022,03:00:00,1.058333333,1.058333333,0,2.041666667,992.1,0.22
01/07/2022,04:00:00,1.025,1.025,0,1.9,992.33,0.22
01/07/2022,05:00:00,1.033333333,1.033333333,0,1.733333333,992.56,0.22
01/07/2022,06:00:00,1.183333333,1.183333333,0,2.641666667,992.79,0.22
01/07/2022,07:00:00,1.033333333,1.033333333,0,2.041666667,993.38,0.22
01/07/2022,08:00:00,0.983333333,0.983333333,0,0.525,993.97,0.22
01/07/2022,09:00:00,4.1,2.141666667,1.95,0.066666667,994.55,0.22
01/07/2022,10:00:00,43.66666667,2.516666667,41.15,0.625,993.9,0.22
01/07/2022,11:00:00,69.35,2.233333333,67.1,1.616666667,993.25,0.22
01/07/2022,12:00:00,114.3083333,3.475,110.8333333,0.866666667,992.59,0.22
01/07/2022,13:00:00,86.21666667,2.25,83.95,1.158333333,991.68,0.22
01/07/2022,14:00:00,61.1,2.25,58.83333333,1.675,990.76,0.22
01/07/2022,15:00:00,68.3,1.933333333,66.35833333,1.316666667,989.85,0.22
01/07/2022,16:00:00,34.65,2.358333333,32.29166667,0.408333333,990.04,0.22
01/07/2022,17:00:00,6.275,2.25,4.033333333,0.816666667,990.24,0.22
01/07/2022,18:00:00,0.933333333,0.933333333,0,0.308333333,990.44,0.22
01/07/2022,19:00:00,0.758333333,0.758333333,0,0.891666667,991.06,0.22
01/07/2022,20:00:00,0.816666667,0.816666667,0,1.608333333,991.68,0.22
01/07/2022,21:00:00,0.858333333,0.858333333,0,1.358333333,992.3,0.22
01/07/2022,22:00:00,0.775,0.775,0,2.783333333,992.17,0.22
01/07/2022,23:00:00,0.725,0.725,0,1.891666667,992.04,0.22
01/07/2022,00:00:00,0.8,0.8,0,1.966666667,991.91,0.22
01/08/2022,01:00:00,1.033333333,1.033333333,0,2.783333333,991.71,0.22
01/08/2022,02:00:00,0.766666667,0.766666667,0,3.833333333,991.51,0.22
01/08/2022,03:00:00,0.833333333,0.833333333,0,3.958333333,991.32,0.22
01/08/2022,04:00:00,1,1,0,2.408333333,991.55,0.22
01/08/2022,05:00:00,0.875,0.875,0,1.591666667,991.78,0.22
01/08/2022,06:00:00,0.708333333,0.708333333,0,1.158333333,992,0.22
01/08/2022,07:00:00,0.808333333,0.808333333,0,1.641666667,992.59,0.22
01/08/2022,08:00:00,0.9,0.9,0,2.875,993.18,0.22
01/08/2022,09:00:00,10.35833333,3.283333333,7.075,7.825,993.77,0.22
01/08/2022,10:00:00,103.0083333,50.43333333,52.56666667,7.708333333,993.15,0.22
01/08/2022,11:00:00,220.1333333,173.2666667,46.83333333,6.633333333,992.53,0.22
01/08/2022,12:00:00,210.9833333,97.76666667,113.2,5.95,991.91,0.22
01/08/2022,13:00:00,273.65,41.13,232.5,5.79,990.93,0.22
01/08/2022,14:00:00,207.1166667,18.39166667,188.725,4.583333333,989.95,0.22
01/08/2022,15:00:00,127.1,9.041666667,118.05,3.641666667,988.97,0.22
01/08/2022,16:00:00,54.06666667,3.616666667,50.45833333,2.791666667,989.26,0.22
01/08/2022,17:00:00,16.43333333,2.65,13.78333333,2.508333333,989.55,0.22
01/08/2022,18:00:00,0.883333333,0.866666667,0.008333333,3.525,989.85,0.22
01/08/2022,19:00:00,0.733333333,0.733333333,0,2.95,990.63,0.22
01/08/2022,20:00:00,1.083333333,1.083333333,0,3.441666667,991.42,0.22
01/08/2022,21:00:00,0.791666667,0.791666667,0,4.233333333,992.2,0.22
01/08/2022,22:00:00,0.775,0.775,0,4.616666667,992,0.22
01/08/2022,23:00:00,0.925,0.925,0,5.058333333,991.81,0.22
01/08/2022,00:00:00,0.883333333,0.883333333,0,4.508333333,991.61,0.22
01/09/2022,01:00:00,1.108333333,1.108333333,0,4.383333333,991.45,0.22
01/09/2022,02:00:00,1,1,0,1.85,991.29,0.22
01/09/2022,03:00:00,0.708333333,0.708333333,0,3.95,991.12,0.22
01/09/2022,04:00:00,0.608333333,0.608333333,0,2.75,991.25,0.22
01/09/2022,05:00:00,0.625,0.625,0,3.083333333,991.38,0.22
01/09/2022,06:00:00,1.208333333,1.166666667,0.033333333,3.133333333,991.51,0.22
01/09/2022,07:00:00,0.95,0.95,0,4.241666667,992.14,0.22
01/09/2022,08:00:00,0.933333333,0.933333333,0,3.483333333,992.76,0.22
01/09/2022,09:00:00,4.091666667,1.95,2.158333333,3.141666667,993.38,0.22
01/09/2022,10:00:00,32,2.316666667,29.66666667,2.616666667,992.85,0.22
01/09/2022,11:00:00,78.4,6.175,72.24166667,6.366666667,992.33,0.22
01/09/2022,12:00:00,171.9416667,26.725,145.2166667,4.266666667,991.81,0.22
01/09/2022,13:00:00,185.45,20.13333333,165.3083333,4.641666667,990.89,0.22
01/09/2022,14:00:00,99.19166667,6.583333333,92.60833333,7.625,989.98,0.22
01/09/2022,15:00:00,132.575,14.99166667,117.5833333,5.191666667,989.06,0.22
01/09/2022,16:00:00,40.80833333,2.241666667,38.575,5.85,989.36,0.22
01/09/2022,17:00:00,21.96666667,2.616666667,19.35,5.708333333,989.65,0.22
01/09/2022,18:00:00,1.208333333,1.175,0.016666667,7.041666667,989.95,0.22
01/09/2022,19:00:00,0.73,0.73,0,3.93,990.6,0.22
01/09/2022,20:00:00,0.783333333,0.783333333,0,3.083333333,991.25,0.22
01/09/2022,21:00:00,0.8,0.8,0,4.141666667,991.91,0.22
01/09/2022,22:00:00,0.758333333,0.758333333,0,3.75,991.74,0.22
01/09/2022,23:00:00,0.791666667,0.791666667,0,3.891666667,991.58,0.22
01/09/2022,00:00:00,0.983333333,0.983333333,0,2.975,991.42,0.22
01/10/2022,01:00:00,0.891666667,0.891666667,0,3.583333333,991.32,0.22
01/10/2022,02:00:00,0.866666667,0.866666667,0,7.241666667,991.22,0.22
01/10/2022,03:00:00,0.866666667,0.866666667,0,4.408333333,991.12,0.22
01/10/2022,04:00:00,0.891666667,0.891666667,0,3.258333333,991.42,0.22
01/10/2022,05:00:00,0.916666667,0.916666667,0,3.5,991.71,0.22
01/10/2022,06:00:00,0.933333333,0.933333333,0,3.266666667,992,0.22
01/10/2022,07:00:00,1,1,0,3.95,992.72,0.22
01/10/2022,08:00:00,0.716666667,0.716666667,0,5.141666667,993.44,0.22
01/10/2022,09:00:00,4.958333333,2.2,2.741666667,3.466666667,994.16,0.22
01/10/2022,10:00:00,28.675,5.758333333,22.90833333,3.825,993.54,0.22
01/10/2022,11:00:00,50.85,7.658333333,43.19166667,5.508333333,992.92,0.22
01/10/2022,12:00:00,112.95,12.575,100.3916667,6.35,992.3,0.22
01/10/2022,13:00:00,194.5833333,2.883333333,191.7083333,6.425,991.42,0.22
01/10/2022,14:00:00,184.6916667,1.866666667,182.8083333,7.416666667,990.53,0.22
01/10/2022,15:00:00,154.65,6.358333333,148.3,7.225,989.65,0.22
01/10/2022,16:00:00,84.61666667,2.875,81.74166667,8.658333333,989.78,0.22
01/10/2022,17:00:00,13.38333333,2.416666667,10.95833333,9.35,989.91,0.22
01/10/2022,18:00:00,2.066666667,1.608333333,0.458333333,6.1,990.04,0.22
01/10/2022,19:00:00,1.066666667,1.066666667,0,5.341666667,990.67,0.22
01/10/2022,20:00:00,0.8,0.8,0,6.816666667,991.29,0.22
01/10/2022,21:00:00,0.858333333,0.858333333,0,6.35,991.91,0.22
01/10/2022,22:00:00,1.225,1.2,0.033333333,4.991666667,991.91,0.22
01/10/2022,23:00:00,1.116666667,1.116666667,0,6.475,991.91,0.22
01/10/2022,00:00:00,1.191666667,1.191666667,0,6.941666667,991.91,0.22
01/11/2022,01:00:00,1.066666667,1.066666667,0,4.9,991.81,0.22
01/11/2022,02:00:00,0.766666667,0.766666667,0.008333333,1.625,991.71,0.22
01/11/2022,03:00:00,0.591666667,0.591666667,0,2.941666667,991.61,0.22
01/11/2022,04:00:00,0.733333333,0.733333333,0,5.241666667,991.81,0.22
01/11/2022,05:00:00,0.683333333,0.683333333,0,6.283333333,992,0.22
01/11/2022,06:00:00,0.758333333,0.758333333,0,5.45,992.2,0.22
01/11/2022,07:00:00,0.8,0.8,0,5.175,992.79,0.22
01/11/2022,08:00:00,0.85,0.85,0,5.358333333,993.38,0.22
01/11/2022,09:00:00,11.23333333,2.558333333,8.683333333,5.6,993.97,0.22
01/11/2022,10:00:00,171.1333333,74.99166667,96.14166667,6.458333333,993.34,0.22
01/11/2022,11:00:00,260.325,182.425,77.88333333,6.35,992.72,0.22
01/11/2022,12:00:00,331.4,261.6166667,69.78333333,7.141666667,992.1,0.22
01/11/2022,13:00:00,298.8,206.1166667,92.675,7.308333333,991.22,0.22
01/11/2022,14:00:00,130.8,16.59166667,114.2083333,7.308333333,990.34,0.22
01/11/2022,15:00:00,126.1083333,6.275,119.8833333,6.316666667,989.46,0.22
01/11/2022,16:00:00,59.98333333,3.216666667,56.75,7.3,989.68,0.22
01/11/2022,17:00:00,15.75,2.566666667,13.16666667,9.191666667,989.91,0.22
01/11/2022,18:00:00,1.258333333,1.25,0,10.34166667,990.14,0.22
01/11/2022,19:00:00,1.241666667,1.241666667,0,6.35,990.83,0.22
01/11/2022,20:00:00,1.408333333,1.4,0,4.85,991.51,0.22
01/11/2022,21:00:00,1.608333333,1.558333333,0.033333333,5.25,992.2,0.22
01/11/2022,22:00:00,1.816666667,1.691666667,0.125,3.091666667,992.1,0.22
01/11/2022,23:00:00,0.991666667,0.991666667,0,3.925,992,0.22
01/11/2022,00:00:00,1.325,1.3,0.033333333,2.2,991.91,0.22
01/12/2022,01:00:00,1.158333333,1.15,0,1.6,991.78,0.22
01/12/2022,02:00:00,0.633333333,0.633333333,0,2.65,991.65,0.22
01/12/2022,03:00:00,0.833333333,0.833333333,0,6.291666667,991.51,0.22
01/12/2022,04:00:00,1.166666667,1.166666667,0,4.033333333,991.91,0.22
01/12/2022,05:00:00,1.116666667,1.116666667,0,2.6,992.3,0.22
01/12/2022,06:00:00,1.058333333,1.058333333,0,3.583333333,992.69,0.22
01/12/2022,07:00:00,1.075,1.075,0,3.758333333,993.38,0.22
01/12/2022,08:00:00,1.258333333,1.258333333,0,4.108333333,994.06,0.22
01/12/2022,09:00:00,15.76666667,2.508333333,13.26666667,3.708333333,994.75,0.22
01/12/2022,10:00:00,55.65833333,2.875,52.78333333,4.116666667,994.13,0.22
01/12/2022,11:00:00,147.8666667,10.44166667,137.4416667,2.483333333,993.51,0.22
01/12/2022,12:00:00,351.5166667,163.2833333,188.2083333,3.625,992.89,0.22
01/12/2022,13:00:00,346.925,268.9166667,78,5.616666667,992.17,0.22
01/12/2022,14:00:00,333.5333333,283.05,50.49166667,6.083333333,991.45,0.22
01/12/2022,15:00:00,260.0166667,204.3833333,55.60833333,6.116666667,990.73,0.22
01/12/2022,16:00:00,129.45,92.625,36.825,5.683333333,990.96,0.22
01/12/2022,17:00:00,37.06666667,18.8,18.26666667,3.833333333,991.19,0.22
01/12/2022,18:00:00,2.866666667,1.908333333,0.933333333,2.7,991.42,0.22
01/12/2022,19:00:00,1.191666667,1.191666667,0,2.691666667,992.14,0.22
01/12/2022,20:00:00,1.083333333,1.083333333,0,3.2,992.85,0.22
01/12/2022,21:00:00,1.758333333,1.7,0.033333333,2.133333333,993.57,0.22
01/12/2022,22:00:00,1.225,1.216666667,0.008333333,2.016666667,993.67,0.22
01/12/2022,23:00:00,1.35,1.35,0,2.708333333,993.77,0.22
01/12/2022,00:00:00,1.091666667,1.091666667,0,3.45,993.87,0.22
01/13/2022,01:00:00,1.216666667,1.216666667,0,2.825,993.74,0.22
01/13/2022,02:00:00,1.125,1.125,0,0.791666667,993.61,0.22
01/13/2022,03:00:00,1.033333333,1.033333333,0,-0.066666667,993.48,0.22
01/13/2022,04:00:00,0.933333333,0.933333333,0,0.433333333,993.64,0.22
01/13/2022,05:00:00,1.141666667,1.141666667,0,0.566666667,993.8,0.22
01/13/2022,06:00:00,1.325,1.325,0,1.375,993.97,0.22
01/13/2022,07:00:00,1.041666667,1.041666667,0,-1.183333333,994.55,0.22
01/13/2022,08:00:00,1.308333333,1.308333333,0,-0.466666667,995.14,0.22
01/13/2022,09:00:00,9.3,2.508333333,6.791666667,-0.058333333,995.73,0.22
01/13/2022,10:00:00,62.375,10.30833333,52.05,0.741666667,995.14,0.22
01/13/2022,11:00:00,225.3666667,61.53333333,163.8333333,1.666666667,994.55,0.22
01/13/2022,12:00:00,317.525,105.2,212.3,1.733333333,993.97,0.22
01/13/2022,13:00:00,476.5,234.6416667,241.85,2.666666667,993.08,0.22
01/13/2022,14:00:00,411.9833333,295.8916667,116.1083333,3.691666667,992.2,0.22
01/13/2022,15:00:00,248.6416667,198.3166667,50.34166667,6.283333333,991.32,0.22
01/13/2022,16:00:00,159.0833333,111.5833333,47.49166667,6.583333333,991.48,0.22
01/13/2022,17:00:00,49.88333333,18.69166667,31.2,5.708333333,991.65,0.22
01/13/2022,18:00:00,3.975,1.741666667,2.241666667,5.608333333,991.81,0.22
01/13/2022,19:00:00,1.291666667,1.291666667,0,4.6,992.49,0.22
01/13/2022,20:00:00,1.241666667,1.241666667,0,3.983333333,993.18,0.22
01/13/2022,21:00:00,1.108333333,1.108333333,0,3.6,993.87,0.22
01/13/2022,22:00:00,0.95,0.95,0,5.508333333,993.9,0.22
01/13/2022,23:00:00,0.808333333,0.808333333,0,5.141666667,993.93,0.22
01/13/2022,00:00:00,1.491666667,1.491666667,0,4.175,993.97,0.22
01/14/2022,01:00:00,1.308333333,1.308333333,0,2.391666667,993.87,0.22
01/14/2022,02:00:00,0.675,0.675,0,5.033333333,993.77,0.22
01/14/2022,03:00:00,1.583333333,1.491666667,0.091666667,4.033333333,993.67,0.22
01/14/2022,04:00:00,1.391666667,1.366666667,0.016666667,1.741666667,993.8,0.22
01/14/2022,05:00:00,1.45,1.441666667,0.008333333,2.391666667,993.93,0.22
01/14/2022,06:00:00,1.091666667,1.083333333,0,1.141666667,994.06,0.22
01/14/2022,07:00:00,1.408333333,1.408333333,0,0.658333333,994.62,0.22
01/14/2022,08:00:00,1.25,1.25,0,0.55,995.17,0.22
01/14/2022,09:00:00,43,17.51666667,25.475,0.75,995.73,0.22
01/14/2022,10:00:00,184.9,98.25,86.65833333,2.741666667,995.17,0.22
01/14/2022,11:00:00,255.825,195.075,60.75833333,3.316666667,994.62,0.22
01/14/2022,12:00:00,314.675,265.6333333,49.04166667,4.291666667,994.06,0.22
01/14/2022,13:00:00,342,299.675,42.29166667,4.7,993.12,0.22
01/14/2022,14:00:00,324.65,281.5416667,43.125,6.741666667,992.17,0.22
01/14/2022,15:00:00,251.5666667,211.6,39.95833333,7.441666667,991.22,0.22
01/14/2022,16:00:00,145.35,111.775,33.575,7.241666667,991.29,0.22
01/14/2022,17:00:00,39.55,21.78333333,17.76666667,5.6,991.35,0.22
01/14/2022,18:00:00,4.208333333,2.25,1.933333333,4.866666667,991.42,0.22
01/14/2022,19:00:00,1.083333333,1.083333333,0,6.058333333,991.94,0.22
01/14/2022,20:00:00,1.383333333,1.358333333,0.016666667,6.1,992.46,0.22
01/14/2022,21:00:00,1.425,1.408333333,0.008333333,4.416666667,992.98,0.22
01/14/2022,22:00:00,1.225,1.141666667,0.058333333,4.991666667,992.92,0.22
01/14/2022,23:00:00,1.233333333,1.225,0,3.833333333,992.85,0.22
01/14/2022,00:00:00,0.841666667,0.841666667,0,4.741666667,992.79,0.22
01/15/2022,01:00:00,0.6,0.6,0,6.825,992.85,0.22
01/15/2022,02:00:00,1.041666667,1.041666667,0,6.625,992.92,0.22
01/15/2022,03:00:00,1.233333333,1.233333333,0.008333333,6.725,992.98,0.22
01/15/2022,04:00:00,1.35,1.35,0.008333333,6.716666667,993.25,0.22
01/15/2022,05:00:00,1.241666667,1.241666667,0,7.241666667,993.51,0.22
