0,Heggelbach,Germany,2,47.853,9.136,653,
01/03/2017,17:00:00,27.13333333,10.975,16.175,-1.525,990.01,0.22
01/03/2017,18:00:00,1.175,1.008333333,0.166666667,-2.533333333,990.24,0.22
01/03/2017,19:00:00,1.408333333,1.4,0,-3.025,990.89,0.22
01/03/2017,20:00:00,1.766666667,1.683333333,0.058333333,-4.033333333,991.55,0.22
01/03/2017,21:00:00,0.916666667,0.916666667,0,-4.75,992.2,0.22
01/03/2017,22:00:00,1.033333333,1.033333333,0,-4.916666667,992.23,0.22
01/03/2017,23:00:00,1.025,1.025,0,-4.75,992.27,0.22
01/03/2017,00:00:00,0.941666667,0.941666667,0,-4.583333333,992.3,0.22
01/04/2017,01:00:00,0.925,0.925,0,-4.483333333,992.33,0.22
01/04/2017,02:00:00,1.016666667,1.016666667,0,-4.391666667,992.36,0.22
01/04/2017,03:00:00,1.008333333,1.008333333,0,-4.4,992.4,0.22
01/04/2017,04:00:00,0.891666667,0.891666667,0,-4.325,992.49,0.22
01/04/2017,05:00:00,0.875,0.875,0,-4.283333333,992.59,0.22
01/04/2017,06:00:00,0.841666667,0.841666667,0,-4.183333333,992.69,0.22
01/04/2017,07:00:00,0.691666667,0.691666667,0,-3.65,993.21,0.22
01/04/2017,08:00:00,0.8,0.8,0,-3.425,993.74,0.22
01/04/2017,09:00:00,2.966666667,1.733333333,1.225,-3.116666667,994.26,0.22
01/04/2017,10:00:00,14.21666667,2.35,11.86666667,-2.958333333,993.38,0.22
01/04/2017,11:00:00,31.85,2.316666667,29.54166667,-2.341666667,992.49,0.22
01/04/2017,12:00:00,25.26666667,2.225,23.03333333,-1.408333333,991.61,0.22
01/04/2017,13:00:00,64.24166667,1.941666667,62.325,-1.408333333,990.89,0.22
01/04/2017,14:00:00,90.7,1.958333333,88.74166667,-1.575,990.17,0.22
01/04/2017,15:00:00,37.7,2.25,35.46666667,-1.65,989.46,0.22
01/04/2017,16:00:00,18.90833333,2.291666667,16.625,-1.75,989.68,0.22
01/04/2017,17:00:00,4.183333333,2,2.191666667,-1.733333333,989.91,0.22
01/04/2017,18:00:00,0.975,0.975,0,-1.95,990.14,0.22
01/04/2017,19:00:00,0.941666667,0.941666667,0,-2.075,990.86,0.22
01/04/2017,20:00:00,0.991666667,0.991666667,0,-2.241666667,991.58,0.22
01/04/2017,21:00:00,1.025,1.025,0,-2.325,992.3,0.22
01/04/2017,22:00:00,1.383333333,1.341666667,0.025,-2.525,992.33,0.22
01/04/2017,23:00:00,0.983333333,0.983333333,0,-2.5,992.36,0.22
01/04/2017,00:00:00,0.8,0.8,0,-2.658333333,992.4,0.22
01/05/2017,01:00:00,0.941666667,0.941666667,0,-2.8,992.4,0.22
01/05/2017,02:00:00,0.775,0.775,0,-2.691666667,992.4,0.22
01/05/2017,03:00:00,1.133333333,1.1,0.025,-2.491666667,992.4,0.22
01/05/2017,04:00:00,0.741666667,0.741666667,0,-2.4,992.69,0.22
01/05/2017,05:00:00,2.191666667,1.916666667,0.283333333,-2.833333333,992.98,0.22
01/05/2017,06:00:00,1.483333333,1.4,0.066666667,-3.325,993.28,0.22
01/05/2017,07:00:00,0.708333333,0.708333333,0,-3.75,993.83,0.22
01/05/2017,08:00:00,1.075,1.075,0,-3.658333333,994.39,0.22
01/05/2017,09:00:00,7.383333333,2.441666667,4.941666667,-3.758333333,994.95,0.22
01/05/2017,10:00:00,24.425,3.55,20.875,-3.791666667,994.19,0.22
01/05/2017,11:00:00,80.925,12.69166667,68.24166667,-3.616666667,993.44,0.22
01/05/2017,12:00:00,268.5083333,102.975,165.525,-2.683333333,992.69,0.22
01/05/2017,13:00:00,129.575,28.63333333,100.925,-2.933333333,991.84,0.22
01/05/2017,14:00:00,251.5166667,156.2166667,95.29166667,-3.033333333,990.99,0.22
01/05/2017,15:00:00,136.3166667,58.075,78.24166667,-3.983333333,990.14,0.22
01/05/2017,16:00:00,166.3833333,76.075,90.325,-3.7,990.4,0.22
01/05/2017,17:00:00,14.975,2.583333333,12.38333333,-4.483333333,990.67,0.22
01/05/2017,18:00:00,1.5,1.291666667,0.2,-5.183333333,990.93,0.22
01/05/2017,19:00:00,1.566666667,1.525,0.033333333,-5.516666667,991.55,0.22
01/05/2017,20:00:00,1.233333333,1.225,0.008333333,-6.025,992.17,0.22
01/05/2017,21:00:00,2.125,1.9,0.225,-6.85,992.79,0.22
01/05/2017,22:00:00,1.183333333,1.175,0.008333333,-7.858333333,992.72,0.22
01/05/2017,23:00:00,1.091666667,1.066666667,0.025,-7.883333333,992.66,0.22
01/05/2017,00:00:00,1.816666667,1.608333333,0.225,-7.716666667,992.59,0.22
01/06/2017,01:00:00,1.866666667,1.775,0.075,-8.558333333,992.59,0.22
01/06/2017,02:00:00,0.766666667,0.766666667,0,-8.725,992.59,0.22
01/06/2017,03:00:00,0.983333333,0.975,0,-8.416666667,992.59,0.22
01/06/2017,04:00:00,1.058333333,1.058333333,0,-8.516666667,992.79,0.22
01/06/2017,05:00:00,1.041666667,1.041666667,0,-8.541666667,992.98,0.22
01/06/2017,06:00:00,1.933333333,1.708333333,0.208333333,-8.616666667,993.18,0.22
01/06/2017,07:00:00,1.408333333,1.358333333,0.041666667,-9.541666667,993.67,0.22
01/06/2017,08:00:00,1.216666667,1.216666667,0,-9.966666667,994.16,0.22
01/06/2017,09:00:00,43.56666667,14.15,29.40833333,-10.625,994.65,0.22
01/06/2017,10:00:00,148.6083333,35.68333333,112.9333333,-10.55,993.9,0.22
01/06/2017,11:00:00,271.725,75.45,196.2666667,-10.10833333,993.15,0.22
01/06/2017,12:00:00,384.5583333,138.9583333,245.6083333,-9.35,992.4,0.22
01/06/2017,13:00:00,523.4333333,285.075,238.35,-8.516666667,991.48,0.22
01/06/2017,14:00:00,444.325,282.0833333,162.2416667,-8.241666667,990.57,0.22
01/06/2017,15:00:00,320.3666667,216.2333333,104.1333333,-8.5,989.65,0.22
01/06/2017,16:00:00,172.7916667,107.9583333,64.85,-8.591666667,989.91,0.22
01/06/2017,17:00:00,40.875,15.83333333,25.025,-9.458333333,990.17,0.22
01/06/2017,18:00:00,1.95,1.658333333,0.291666667,-10.3,990.44,0.22
01/06/2017,19:00:00,1.408333333,1.408333333,0,-10.85833333,991.12,0.22
01/06/2017,20:00:00,1.525,1.525,0,-11.20833333,991.81,0.22
01/06/2017,21:00:00,1.2,1.2,0,-11.51666667,992.49,0.22
01/06/2017,22:00:00,1.366666667,1.366666667,0,-11.79166667,992.49,0.22
01/06/2017,23:00:00,1.55,1.525,0.025,-12.34166667,992.49,0.22
01/06/2017,00:00:00,1.375,1.375,0,-12.75833333,992.49,0.22
01/07/2017,01:00:00,1.616666667,1.616666667,0,-13.16666667,992.36,0.22
01/07/2017,02:00:00,1.708333333,1.616666667,0.091666667,-13.64166667,992.23,0.22
01/07/2017,03:00:00,1.125,1.125,0,-13.75,992.1,0.22
01/07/2017,04:00:00,1.583333333,1.45,0.116666667,-14.025,992.33,0.22
01/07/2017,05:00:00,1.183333333,1.183333333,0,-13.86666667,992.56,0.22
01/07/2017,06:00:00,1.475,1.466666667,0.008333333,-13.775,992.79,0.22
01/07/2017,07:00:00,1.441666667,1.433333333,0.008333333,-13.78333333,993.38,0.22
01/07/2017,08:00:00,1,1,0,-13.325,993.97,0.22
01/07/2017,09:00:00,11.15833333,2.108333333,9.058333333,-12.54166667,994.55,0.22
01/07/2017,10:00:00,49.09166667,2.866666667,46.24166667,-11.59166667,993.9,0.22
01/07/2017,11:00:00,89.73333333,4.7,85.04166667,-10.71666667,993.25,0.22
01/07/2017,12:00:00,169.6,18.68333333,150.925,-9.925,992.59,0.22
01/07/2017,13:00:00,133.0333333,4.966666667,128.05,-9.283333333,991.68,0.22
01/07/2017,14:00:00,159.9416667,15.69166667,144.2583333,-8.475,990.76,0.22
01/07/2017,15:00:00,139.0833333,20.81666667,118.2833333,-7.933333333,989.85,0.22
01/07/2017,16:00:00,38.56666667,2.433333333,36.11666667,-7.525,990.04,0.22
01/07/2017,17:00:00,8.408333333,2.425,5.991666667,-7.55,990.24,0.22
01/07/2017,18:00:00,1.2,1.2,0,-7.583333333,990.44,0.22
01/07/2017,19:00:00,1.216666667,1.216666667,0,-7.683333333,991.06,0.22
01/07/2017,20:00:00,1.1,1.1,0,-7.691666667,991.68,0.22
01/07/2017,21:00:00,0.966666667,0.966666667,0,-7.475,992.3,0.22
01/07/2017,22:00:00,0.933333333,0.933333333,0,-7.133333333,992.17,0.22
01/07/2017,23:00:00,1.075,1.075,0,-6.941666667,992.04,0.22
01/07/2017,00:00:00,1.058333333,1.058333333,0,-6.875,991.91,0.22
01/08/2017,01:00:00,1.116666667,1.116666667,0,-6.775,991.71,0.22
01/08/2017,02:00:00,1.066666667,1.066666667,0,-6.766666667,991.51,0.22
01/08/2017,03:00:00,0.883333333,0.883333333,0,-6.533333333,991.32,0.22
01/08/2017,04:00:00,0.966666667,0.966666667,0,-6.233333333,991.55,0.22
01/08/2017,05:00:00,0.941666667,0.941666667,0,-6.058333333,991.78,0.22
01/08/2017,06:00:00,0.9,0.9,0,-5.8,992,0.22
01/08/2017,07:00:00,0.933333333,0.933333333,0,-5.625,992.59,0.22
01/08/2017,08:00:00,0.991666667,0.991666667,0,-5.425,993.18,0.22
01/08/2017,09:00:00,5.216666667,2.25,2.966666667,-5.266666667,993.77,0.22
01/08/2017,10:00:00,26.26666667,2.641666667,23.65,-4.933333333,993.15,0.22
01/08/2017,11:00:00,86.5,4.425,82.09166667,-4.291666667,992.53,0.22
01/08/2017,12:00:00,133.5916667,4.858333333,128.7083333,-3.2,991.91,0.22
01/08/2017,13:00:00,145.4666667,5.25,140.2083333,-2.441666667,990.93,0.22
01/08/2017,14:00:00,147.6583333,10.54166667,137.1083333,-2.408333333,989.95,0.22
01/08/2017,15:00:00,91.825,4.058333333,87.775,-2.241666667,988.97,0.22
01/08/2017,16:00:00,39.05833333,2.833333333,36.24166667,-2.083333333,989.26,0.22
01/08/2017,17:00:00,11.4,2.416666667,8.975,-2.175,989.55,0.22
01/08/2017,18:00:00,1.291666667,1.291666667,0,-2.275,989.85,0.22
01/08/2017,19:00:00,1,1,0,-2.4,990.63,0.22
01/08/2017,20:00:00,0.966666667,0.966666667,0,-2.316666667,991.42,0.22
01/08/2017,21:00:00,0.891666667,0.891666667,0,-2.05,992.2,0.22
01/08/2017,22:00:00,1.241666667,1.233333333,0.016666667,-2.158333333,992,0.22
01/08/2017,23:00:00,0.766666667,0.766666667,0,-2.425,991.81,0.22
01/08/2017,00:00:00,0.85,0.85,0,-2.141666667,991.61,0.22
01/09/2017,01:00:00,1.191666667,1.191666667,0,-2.233333333,991.45,0.22
01/09/2017,02:00:00,0.736363636,0.736363636,0,-1.709090909,991.29,0.22
01/09/2017,03:00:00,1.208333333,1.208333333,0,-2.3,991.12,0.22
01/09/2017,04:00:00,0.966666667,0.966666667,0,-2.308333333,991.25,0.22
01/09/2017,05:00:00,1.025,1.025,0,-2.35,991.38,0.22
01/09/2017,06:00:00,0.891666667,0.891666667,0,-2.308333333,991.51,0.22
01/09/2017,07:00:00,0.875,0.875,0,-2.375,992.14,0.22
01/09/2017,08:00:00,1.058333333,1.058333333,0,-2.466666667,992.76,0.22
01/09/2017,09:00:00,6.125,2.183333333,3.958333333,-2.525,993.38,0.22
01/09/2017,10:00:00,31.29166667,2.591666667,28.7,-2.441666667,992.85,0.22
01/09/2017,11:00:00,57,2.625,54.39166667,-2.125,992.33,0.22
01/09/2017,12:00:00,87.59166667,3.183333333,84.39166667,-1.65,991.81,0.22
01/09/2017,13:00:00,112.8583333,3.925,108.9333333,-1.466666667,990.89,0.22
01/09/2017,14:00:00,107.0416667,3.808333333,103.2416667,-1.383333333,989.98,0.22
01/09/2017,15:00:00,66.46666667,2.791666667,63.675,-1.616666667,989.06,0.22
01/09/2017,16:00:00,36.96666667,2.508333333,34.45,-2.083333333,989.36,0.22
01/09/2017,17:00:00,10.19166667,2.375,7.833333333,-2.458333333,989.65,0.22
01/09/2017,18:00:00,1.341666667,1.333333333,0,-2.858333333,989.95,0.22
01/09/2017,19:00:00,1.033333333,1.033333333,0,-3.066666667,990.6,0.22
01/09/2017,20:00:00,0.933333333,0.933333333,0,-3.125,991.25,0.22
01/09/2017,21:00:00,0.858333333,0.858333333,0,-3.091666667,991.91,0.22
01/09/2017,22:00:00,0.916666667,0.916666667,0,-3.116666667,991.74,0.22
01/09/2017,23:00:00,0.941666667,0.941666667,0,-3.125,991.58,0.22
01/09/2017,00:00:00,0.916666667,0.916666667,0,-3.216666667,991.42,0.22
01/10/2017,01:00:00,0.983333333,0.983333333,0,-3.316666667,991.32,0.22
01/10/2017,02:00:00,1.066666667,1.066666667,0,-3.5,991.22,0.22
01/10/2017,03:00:00,0.983333333,0.983333333,0,-3.583333333,991.12,0.22
01/10/2017,04:00:00,0.975,0.975,0,-3.625,991.42,0.22
01/10/2017,05:00:00,0.916666667,0.916666667,0,-3.641666667,991.71,0.22
01/10/2017,06:00:00,0.866666667,0.866666667,0,-3.525,992,0.22
01/10/2017,07:00:00,0.983333333,0.983333333,0,-3.55,992.72,0.22
01/10/2017,08:00:00,1.175,1.175,0,-3.616666667,993.44,0.22
01/10/2017,09:00:00,15.65833333,2.691666667,13,-3.508333333,994.16,0.22
01/10/2017,10:00:00,56.975,2.6,54.38333333,-3.366666667,993.54,0.22
01/10/2017,11:00:00,125.3166667,2.966666667,122.35,-2.975,992.92,0.22
01/10/2017,12:00:00,96.975,1.766666667,95.2,-2.391666667,992.3,0.22
01/10/2017,13:00:00,77.725,1.9,75.83333333,-2.783333333,991.42,0.22
01/10/2017,14:00:00,99.75833333,1.758333333,97.98333333,-2.55,990.53,0.22
01/10/2017,15:00:00,106.8666667,1.583333333,105.2666667,-2.166666667,989.65,0.22
01/10/2017,16:00:00,67.1,1.716666667,65.35,-2.175,989.78,0.22
01/10/2017,17:00:00,24.625,2.216666667,22.40833333,-2.275,989.91,0.22
01/10/2017,18:00:00,1.383333333,1.316666667,0.075,-2.416666667,990.04,0.22
01/10/2017,19:00:00,0.941666667,0.941666667,0,-2.5,990.67,0.22
01/10/2017,20:00:00,0.833333333,0.833333333,0,-2.508333333,991.29,0.22
01/10/2017,21:00:00,0.866666667,0.866666667,0,-2.533333333,991.91,0.22
01/10/2017,22:00:00,0.825,0.825,0,-2.441666667,991.91,0.22
01/10/2017,23:00:00,0.883333333,0.883333333,0,-2.391666667,991.91,0.22
01/10/2017,00:00:00,0.883333333,0.883333333,0,-2.308333333,991.91,0.22
01/11/2017,01:00:00,0.891666667,0.891666667,0,-2.3,991.81,0.22
01/11/2017,02:00:00,0.8,0.8,0,-2.15,991.71,0.22
01/11/2017,03:00:00,0.816666667,0.816666667,0,-2,991.61,0.22
01/11/2017,04:00:00,0.841666667,0.841666667,0,-1.958333333,991.81,0.22
01/11/2017,05:00:00,0.775,0.775,0,-1.766666667,992,0.22
01/11/2017,06:00:00,0.825,0.825,0,-1.683333333,992.2,0.22
01/11/2017,07:00:00,0.833333333,0.833333333,0,-1.6,992.79,0.22
01/11/2017,08:00:00,0.808333333,0.808333333,0,-1.466666667,993.38,0.22
01/11/2017,09:00:00,4.983333333,2.175,2.791666667,-1.466666667,993.97,0.22
01/11/2017,10:00:00,20.39166667,2.625,17.75833333,-1.525,993.34,0.22
01/11/2017,11:00:00,70.025,3.458333333,66.58333333,-1.483333333,992.72,0.22
01/11/2017,12:00:00,97.8,3.958333333,93.83333333,-1.325,992.1,0.22
01/11/2017,13:00:00,105.9083333,3.541666667,102.375,-1.016666667,991.22,0.22
01/11/2017,14:00:00,113.625,5.208333333,108.425,-0.558333333,990.34,0.22
01/11/2017,15:00:00,112.7583333,3.625,109.125,-0.008333333,989.46,0.22
01/11/2017,16:00:00,56.95,2.058333333,54.89166667,0.325,989.68,0.22
01/11/2017,17:00:00,13.21666667,2.358333333,10.85833333,0.55,989.91,0.22
01/11/2017,18:00:00,1.183333333,1.158333333,0.033333333,0.308333333,990.14,0.22
01/11/2017,19:00:00,0.858333333,0.858333333,0,0.141666667,990.83,0.22
01/11/2017,20:00:00,0.791666667,0.791666667,0,0.1,991.51,0.22
01/11/2017,21:00:00,0.658333333,0.658333333,0,0.35,992.2,0.22
01/11/2017,22:00:00,0.575,0.575,0,0.875,992.1,0.22
01/11/2017,23:00:00,0.625,0.625,0,1.325,992,0.22
01/11/2017,00:00:00,0.641666667,0.641666667,0,1.633333333,991.91,0.22
01/12/2017,01:00:00,0.65,0.65,0,2.008333333,991.78,0.22
01/12/2017,02:00:00,0.691666667,0.691666667,0,2.183333333,991.65,0.22
01/12/2017,03:00:00,0.7,0.7,0,2.283333333,991.51,0.22
01/12/2017,04:00:00,0.658333333,0.658333333,0,2.416666667,991.91,0.22
01/12/2017,05:00:00,0.758333333,0.758333333,0,2.45,992.3,0.22
01/12/2017,06:00:00,0.725,0.725,0,2.4,992.69,0.22
01/12/2017,07:00:00,0.725,0.725,0,2.441666667,993.38,0.22
01/12/2017,08:00:00,0.766666667,0.766666667,0,2.458333333,994.06,0.22
01/12/2017,09:00:00,4.733333333,1.766666667,2.966666667,2.416666667,994.75,0.22
01/12/2017,10:00:00,27.775,2.191666667,25.6,2.45,994.13,0.22
01/12/2017,11:00:00,60.775,2.141666667,58.625,2.533333333,993.51,0.22
01/12/2017,12:00:00,84.975,1.7,83.25833333,2.808333333,992.89,0.22
01/12/2017,13:00:00,69,1.841666667,67.16666667,3.166666667,992.17,0.22
01/12/2017,14:00:00,79.94166667,1.925,78.00833333,2.816666667,991.45,0.22
01/12/2017,15:00:00,62.43333333,1.9,60.54166667,2.883333333,990.73,0.22
01/12/2017,16:00:00,23.83333333,2.241666667,21.59166667,2.858333333,990.96,0.22
01/12/2017,17:00:00,11.85833333,2.183333333,9.691666667,2.766666667,991.19,0.22
01/12/2017,18:00:00,0.9,0.9,0,2.558333333,991.42,0.22
01/12/2017,19:00:00,0.883333333,0.883333333,0,2.4,992.14,0.22
01/12/2017,20:00:00,0.708333333,0.708333333,0,2.233333333,992.85,0.22
01/12/2017,21:00:00,0.758333333,0.758333333,0,2.258333333,993.57,0.22
01/12/2017,22:00:00,0.683333333,0.683333333,0,2.583333333,993.67,0.22
01/12/2017,23:00:00,0.733333333,0.733333333,0,2.5,993.77,0.22
01/12/2017,00:00:00,0.533333333,0.533333333,0,2.95,993.87,0.22
01/13/2017,01:00:00,0.516666667,0.516666667,0,3.691666667,993.74,0.22
01/13/2017,02:00:00,0.616666667,0.616666667,0,4.108333333,993.61,0.22
01/13/2017,03:00:00,1.316666667,1.141666667,0.175,3.883333333,993.48,0.22
01/13/2017,04:00:00,1.641666667,1.55,0.1,2.208333333,993.64,0.22
01/13/2017,05:00:00,1.158333333,1.158333333,0,1.3,993.8,0.22
01/13/2017,06:00:00,1.125,1.116666667,0,0.758333333,993.97,0.22
01/13/2017,07:00:00,1.125,1.116666667,0.016666667,0.116666667,994.55,0.22
01/13/2017,08:00:00,0.9,0.9,0,-0.016666667,995.14,0.22
01/13/2017,09:00:00,5.5,2.066666667,3.408333333,-0.075,995.73,0.22
01/13/2017,10:00:00,36.85,3.566666667,33.26666667,-0.325,995.14,0.22
01/13/2017,11:00:00,90,47.20833333,42.80833333,-1.016666667,994.55,0.22
01/13/2017,12:00:00,327.6333333,234.95,92.675,-0.45,993.97,0.22
01/13/2017,13:00:00,262.3666667,112.8,149.6,0.008333333,993.08,0.22
01/13/2017,14:00:00,110.7583333,26.575,84.2,-0.675,992.2,0.22
01/13/2017,15:00:00,256.6666667,100.6333333,156.0416667,-1.083333333,991.32,0.22
01/13/2017,16:00:00,70.425,4.708333333,65.73333333,-0.55,991.48,0.22
01/13/2017,17:00:00,14.74166667,2.383333333,12.35833333,-1.741666667,991.65,0.22
01/13/2017,18:00:00,1.441666667,1.391666667,0.05,-2.225,991.81,0.22
01/13/2017,19:00:00,1.208333333,1.208333333,0,-2.416666667,992.49,0.22
01/13/2017,20:00:00,1.141666667,1.141666667,0,-2.583333333,993.18,0.22
01/13/2017,21:00:00,0.658333333,0.658333333,0,-2.541666667,993.87,0.22
01/13/2017,22:00:00,1.183333333,1.175,0,-2.7,993.9,0.22
01/13/2017,23:00:00,0.916666667,0.916666667,0,-2.725,993.93,0.22
01/13/2017,00:00:00,0.983333333,0.983333333,0,-2.9,993.97,0.22
01/14/2017,01:00:00,0.866666667,0.866666667,0,-2.8,993.87,0.22
01/14/2017,02:00:00,1.05,1.05,0,-2.833333333,993.77,0.22
01/14/2017,03:00:00,0.925,0.925,0,-2.883333333,993.67,0.22
01/14/2017,04:00:00,0.791666667,0.791666667,0,-2.675,993.8,0.22
01/14/2017,05:00:00,0.733333333,0.733333333,0,-2.325,993.93,0.22
01/14/2017,06:00:00,0.758333333,0.758333333,0,-1.916666667,994.06,0.22
01/14/2017,07:00:00,0.85,0.85,0,-1.675,994.62,0.22
01/14/2017,08:00:00,0.891666667,0.891666667,0,-1.6,995.17,0.22
01/14/2017,09:00:00,6.75,2.1,4.65,-1.641666667,995.73,0.22
01/14/2017,10:00:00,50.43333333,1.975,48.44166667,-1.691666667,995.17,0.22
01/14/2017,11:00:00,71.41666667,1.95,69.48333333,-1.566666667,994.62,0.22
01/14/2017,12:00:00,91.3,1.991666667,89.30833333,-1.341666667,994.06,0.22
01/14/2017,13:00:00,133.975,2.341666667,131.65,-1.141666667,993.12,0.22
01/14/2017,14:00:00,145.8333333,3.183333333,142.6666667,-1,992.17,0.22
01/14/2017,15:00:00,153.3583333,22.36666667,130.9916667,-1.05,991.22,0.22
01/14/2017,16:00:00,87.55833333,5.491666667,82.075,-1.466666667,991.29,0.22
01/14/2017,17:00:00,38.01666667,2.558333333,35.45833333,-1.825,991.35,0.22
01/14/2017,18:00:00,1.675,1.541666667,0.125,-2.458333333,991.42,0.22
01/14/2017,19:00:00,0.9,0.9,0,-2.825,991.94,0.22
01/14/2017,20:00:00,1.341666667,1.341666667,0,-3.275,992.46,0.22
01/14/2017,21:00:00,0.875,0.875,0,-3.366666667,992.98,0.22
01/14/2017,22:00:00,1.058333333,1.058333333,0,-3.258333333,992.92,0.22
01/14/2017,23:00:00,0.975,0.975,0,-3.508333333,992.85,0.22
01/14/2017,00:00:00,0.925,0.925,0,-3.625,992.79,0.22
