0,Heggelbach,Germany,2,47.853,9.136,653,
1/10/2022,10:00:00,28.675,5.758333333,22.90833333,3.825,993.54,0.269054339
1/10/2022,11:00:00,50.85,7.658333333,43.19166667,5.508333333,992.92,0.269054339
1/10/2022,12:00:00,112.95,12.575,100.3916667,6.35,992.3,0.614657021
1/10/2022,13:00:00,194.5833333,2.883333333,191.7083333,6.425,991.42,0.522282658
1/10/2022,14:00:00,184.6916667,1.866666667,182.8083333,7.416666667,990.53,0.513607428
1/10/2022,15:00:00,154.65,6.358333333,148.3,7.225,989.65,0.547142236
1/10/2022,16:00:00,84.61666667,2.875,81.74166667,8.658333333,989.78,0.521595588
1/10/2022,17:00:00,13.38333333,2.416666667,10.95833333,9.35,989.91,0.4125492
1/10/2022,18:00:00,2.066666667,1.608333333,0.458333333,6.1,990.04,0.013798701
1/10/2022,19:00:00,1.066666667,1.066666667,0,5.341666667,990.67,0
1/10/2022,20:00:00,0.8,0.8,0,6.816666667,991.29,0
1/10/2022,21:00:00,0.858333333,0.858333333,0,6.35,991.91,0
1/10/2022,22:00:00,1.225,1.2,0.033333333,4.991666667,991.91,0
1/10/2022,23:00:00,1.116666667,1.116666667,0,6.475,991.91,0
1/10/2022,0:00:00,1.191666667,1.191666667,0,6.941666667,991.91,0
1/11/2022,1:00:00,1.066666667,1.066666667,0,4.9,991.81,0
1/11/2022,2:00:00,0.766666667,0.766666667,0.008333333,1.625,991.71,0.027777778
1/11/2022,3:00:00,0.591666667,0.591666667,0,2.941666667,991.61,0.166666667
1/11/2022,4:00:00,0.733333333,0.733333333,0,5.241666667,991.81,0
1/11/2022,5:00:00,0.683333333,0.683333333,0,6.283333333,992,0
1/11/2022,6:00:00,0.758333333,0.758333333,0,5.45,992.2,0
1/11/2022,7:00:00,0.8,0.8,0,5.175,992.79,0
1/11/2022,8:00:00,0.85,0.85,0,5.358333333,993.38,0
1/11/2022,9:00:00,11.23333333,2.558333333,8.683333333,5.6,993.97,0.420118776
1/11/2022,10:00:00,171.1333333,74.99166667,96.14166667,6.458333333,993.34,0.313632712
1/11/2022,11:00:00,260.325,182.425,77.88333333,6.35,992.72,0.586206068
1/11/2022,12:00:00,331.4,261.6166667,69.78333333,7.141666667,992.1,0.892592365
1/11/2022,13:00:00,298.8,206.1166667,92.675,7.308333333,991.22,0.850797246
1/11/2022,14:00:00,130.8,16.59166667,114.2083333,7.308333333,990.34,0.573593507
1/11/2022,15:00:00,126.1083333,6.275,119.8833333,6.316666667,989.46,0.496280399
1/11/2022,16:00:00,59.98333333,3.216666667,56.75,7.3,989.68,0.420084213
1/11/2022,17:00:00,15.75,2.566666667,13.16666667,9.191666667,989.91,0.338447317
1/11/2022,18:00:00,1.258333333,1.25,0,10.34166667,990.14,0.009015595
1/11/2022,19:00:00,1.241666667,1.241666667,0,6.35,990.83,0
1/11/2022,20:00:00,1.408333333,1.4,0,4.85,991.51,0
1/11/2022,21:00:00,1.608333333,1.558333333,0.033333333,5.25,992.2,0
1/11/2022,22:00:00,1.816666667,1.691666667,0.125,3.091666667,992.1,0
1/11/2022,23:00:00,0.991666667,0.991666667,0,3.925,992,0
1/11/2022,0:00:00,1.325,1.3,0.033333333,2.2,991.91,0
1/12/2022,1:00:00,1.158333333,1.15,0,1.6,991.78,0
1/12/2022,2:00:00,0.633333333,0.633333333,0,2.65,991.65,0
1/12/2022,3:00:00,0.833333333,0.833333333,0,6.291666667,991.51,0
1/12/2022,4:00:00,1.166666667,1.166666667,0,4.033333333,991.91,0
1/12/2022,5:00:00,1.116666667,1.116666667,0,2.6,992.3,0
1/12/2022,6:00:00,1.058333333,1.058333333,0,3.583333333,992.69,0
1/12/2022,7:00:00,1.075,1.075,0,3.758333333,993.38,0
1/12/2022,8:00:00,1.258333333,1.258333333,0,4.108333333,994.06,0.021650327
1/12/2022,9:00:00,15.76666667,2.508333333,13.26666667,3.708333333,994.75,0.391129478
1/12/2022,10:00:00,55.65833333,2.875,52.78333333,4.116666667,994.13,0.476066435
1/12/2022,11:00:00,147.8666667,10.44166667,137.4416667,2.483333333,993.51,0.49932636
1/12/2022,12:00:00,351.5166667,163.2833333,188.2083333,3.625,992.89,0.71091959
1/12/2022,13:00:00,346.925,268.9166667,78,5.616666667,992.17,0.919535613
1/12/2022,14:00:00,333.5333333,283.05,50.49166667,6.083333333,991.45,0.732751869
1/12/2022,15:00:00,260.0166667,204.3833333,55.60833333,6.116666667,990.73,0.290769434
1/12/2022,16:00:00,129.45,92.625,36.825,5.683333333,990.96,0.393817897
1/12/2022,17:00:00,37.06666667,18.8,18.26666667,3.833333333,991.19,0.420864377
1/12/2022,18:00:00,2.866666667,1.908333333,0.933333333,2.7,991.42,0.001096491
1/12/2022,19:00:00,1.191666667,1.191666667,0,2.691666667,992.14,0
1/12/2022,20:00:00,1.083333333,1.083333333,0,3.2,992.85,0
1/12/2022,21:00:00,1.758333333,1.7,0.033333333,2.133333333,993.57,0
1/12/2022,22:00:00,1.225,1.216666667,0.008333333,2.016666667,993.67,0
1/12/2022,23:00:00,1.35,1.35,0,2.708333333,993.77,0
1/12/2022,0:00:00,1.091666667,1.091666667,0,3.45,993.87,0
01/13/2022,1:00:00,1.216666667,1.216666667,0,2.825,993.74,0
01/13/2022,2:00:00,1.125,1.125,0,0.791666667,993.61,0
01/13/2022,3:00:00,1.033333333,1.033333333,0,-0.066666667,993.48,0
01/13/2022,4:00:00,0.933333333,0.933333333,0,0.433333333,993.64,0
01/13/2022,5:00:00,1.141666667,1.141666667,0,0.566666667,993.8,0
01/13/2022,6:00:00,1.325,1.325,0,1.375,993.97,0
01/13/2022,7:00:00,1.041666667,1.041666667,0,-1.183333333,994.55,0
01/13/2022,8:00:00,1.308333333,1.308333333,0,-0.466666667,995.14,0.00462963
01/13/2022,9:00:00,9.3,2.508333333,6.791666667,-0.058333333,995.73,0.627159424
01/13/2022,10:00:00,62.375,10.30833333,52.05,0.741666667,995.14,0.754280427
01/13/2022,11:00:00,225.3666667,61.53333333,163.8333333,1.666666667,994.55,0.403527033
01/13/2022,12:00:00,317.525,105.2,212.3,1.733333333,993.97,0.269054339
01/13/2022,13:00:00,476.5,234.6416667,241.85,2.666666667,993.08,0.743413172
01/13/2022,14:00:00,411.9833333,295.8916667,116.1083333,3.691666667,992.2,0.612382637
01/13/2022,15:00:00,248.6416667,198.3166667,50.34166667,6.283333333,991.32,0.263492115
01/13/2022,16:00:00,159.0833333,111.5833333,47.49166667,6.583333333,991.48,0.362738027
01/13/2022,17:00:00,49.88333333,18.69166667,31.2,5.708333333,991.65,0.46923161
01/13/2022,18:00:00,3.975,1.741666667,2.241666667,5.608333333,991.81,0.046820241
01/13/2022,19:00:00,1.291666667,1.291666667,0,4.6,992.49,0
01/13/2022,20:00:00,1.241666667,1.241666667,0,3.983333333,993.18,0
01/13/2022,21:00:00,1.108333333,1.108333333,0,3.6,993.87,0
01/13/2022,22:00:00,0.95,0.95,0,5.508333333,993.9,0
01/13/2022,23:00:00,0.808333333,0.808333333,0,5.141666667,993.93,0
01/13/2022,0:00:00,1.491666667,1.491666667,0,4.175,993.97,0
01/14/2022,1:00:00,1.308333333,1.308333333,0,2.391666667,993.87,0
01/14/2022,2:00:00,0.675,0.675,0,5.033333333,993.77,0
01/14/2022,3:00:00,1.583333333,1.491666667,0.091666667,4.033333333,993.67,0
01/14/2022,4:00:00,1.391666667,1.366666667,0.016666667,1.741666667,993.8,0
01/14/2022,5:00:00,1.45,1.441666667,0.008333333,2.391666667,993.93,0
01/14/2022,6:00:00,1.091666667,1.083333333,0,1.141666667,994.06,0
01/14/2022,7:00:00,1.408333333,1.408333333,0,0.658333333,994.62,0
01/14/2022,8:00:00,1.25,1.25,0,0.55,995.17,0
01/14/2022,9:00:00,43,17.51666667,25.475,0.75,995.73,0.344298599
01/14/2022,10:00:00,184.9,98.25,86.65833333,2.741666667,995.17,0.305162467
01/14/2022,11:00:00,255.825,195.075,60.75833333,3.316666667,994.62,0.556568154
01/14/2022,12:00:00,314.675,265.6333333,49.04166667,4.291666667,994.06,0.940506512
01/14/2022,13:00:00,342,299.675,42.29166667,4.7,993.12,0.986848402
01/14/2022,14:00:00,324.65,281.5416667,43.125,6.741666667,992.17,0.606533634
01/14/2022,15:00:00,251.5666667,211.6,39.95833333,7.441666667,991.22,0.261848239
01/14/2022,16:00:00,145.35,111.775,33.575,7.241666667,991.29,0.350589726
01/14/2022,17:00:00,39.55,21.78333333,17.76666667,5.6,991.35,0.432337438
01/14/2022,18:00:00,4.208333333,2.25,1.933333333,4.866666667,991.42,0.00257732
01/14/2022,19:00:00,1.083333333,1.083333333,0,6.058333333,991.94,0
01/14/2022,20:00:00,1.383333333,1.358333333,0.016666667,6.1,992.46,0
01/14/2022,21:00:00,1.425,1.408333333,0.008333333,4.416666667,992.98,0
01/14/2022,22:00:00,1.225,1.141666667,0.058333333,4.991666667,992.92,0
01/14/2022,23:00:00,1.233333333,1.225,0,3.833333333,992.85,0
01/14/2022,0:00:00,0.841666667,0.841666667,0,4.741666667,992.79,0
01/15/2022,1:00:00,0.6,0.6,0,6.825,992.85,0
01/15/2022,2:00:00,1.041666667,1.041666667,0,6.625,992.92,0
01/15/2022,3:00:00,1.233333333,1.233333333,0.008333333,6.725,992.98,0
01/15/2022,4:00:00,1.35,1.35,0.008333333,6.716666667,993.25,0
01/15/2022,5:00:00,1.241666667,1.241666667,0,7.241666667,993.51,0
01/15/2022,6:00:00,0.975,0.975,0,6.466666667,993.77,0
01/15/2022,7:00:00,1.133333333,1.133333333,0,5.641666667,994.26,0
01/15/2022,8:00:00,1.241666667,1.216666667,0.025,4.891666667,994.75,0.003205128
