local_time,prectotland
2019-07-07,0.1625
2019-07-08,0.05575
2019-07-09,0.0010416666666666667
2019-07-10,0.00375
2019-07-11,0.008333333333333333
2019-07-12,0.013708333333333335
2019-07-13,0.05495833333333333
2019-07-14,0.10854166666666666
2019-07-15,0.139125
2019-07-16,0.016833333333333336
2019-07-17,0.004375
2019-07-18,0.00025
2019-07-19,0.0031666666666666666
2019-07-20,0.25604166666666667
2019-07-21,0.2031666666666667
2019-07-22,0.19720833333333332
2019-07-23,0.04133333333333333
2019-07-24,0.065
2019-07-25,0.07041666666666667
2019-07-26,0.011375000000000001
2019-07-27,0.13591666666666666
2019-07-28,0.011958333333333335
2019-07-29,0.063875
2019-07-30,0.020583333333333332
2019-07-31,0.0135
2019-08-01,0.2615416666666667
2019-08-02,0.03995833333333333
