Time,daily_prectotland
2019-01-01,0.11545833333333333
2019-01-02,0.34754166666666664
2019-01-03,1.501625
2019-01-04,0.494
2019-01-05,0.08858333333333333
2019-01-06,0.024333333333333332
2019-01-07,0.04083333333333333
2019-01-08,0.014249999999999999
2019-01-09,0.014916666666666667
2019-01-10,0.01970833333333333
2019-01-11,0.03279166666666667
2019-01-12,0.13475
2019-01-13,0.043333333333333335
2019-01-14,0.016416666666666666
2019-01-15,0.0005833333333333334
2019-01-16,0.12404166666666666
2019-01-17,0.08991666666666666
2019-01-18,0.019
2019-01-19,0.0006666666666666666
2019-01-20,0.0014583333333333334
2019-01-21,0.0012916666666666667
2019-01-22,0.0003333333333333333
2019-01-23,0.00037500000000000006
2019-01-24,0.0003333333333333333
2019-01-25,0.0
2019-01-26,0.0008333333333333334
2019-01-27,0.0031249999999999997
2019-01-28,0.024874999999999998
2019-01-29,0.009041666666666667
2019-01-30,0.029958333333333333
2019-01-31,0.013625
2019-02-01,0.10854166666666666
2019-02-02,0.2894583333333333
2019-02-03,0.011500000000000002
2019-02-04,0.009875
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.009708333333333334
2019-02-08,0.009833333333333333
2019-02-09,0.03283333333333333
2019-02-10,0.0004583333333333333
2019-02-11,0.03841666666666667
2019-02-12,0.0071666666666666675
2019-02-13,0.0053750000000000004
2019-02-14,0.003833333333333333
2019-02-15,0.0060416666666666665
2019-02-16,0.00020833333333333335
2019-02-17,0.0017916666666666669
2019-02-18,0.0015000000000000002
2019-02-19,0.041874999999999996
2019-02-20,0.7555833333333334
2019-02-21,0.07058333333333333
2019-02-22,0.003708333333333333
2019-02-23,0.000625
2019-02-24,4.1666666666666665e-05
2019-02-25,0.004916666666666667
2019-02-26,0.0002916666666666667
2019-02-27,0.019541666666666666
2019-02-28,0.003416666666666667
2019-03-01,0.0030416666666666665
2019-03-02,0.0
2019-03-03,0.0015416666666666667
2019-03-04,0.0010833333333333335
2019-03-05,0.0014166666666666668
2019-03-06,0.008583333333333333
2019-03-07,0.051916666666666667
2019-03-08,0.005958333333333333
2019-03-09,0.03325
2019-03-10,0.3082916666666667
2019-03-11,0.23570833333333333
2019-03-12,0.06304166666666666
2019-03-13,0.017041666666666667
