Time,daily_prectotland
2019-01-01,0.011916666666666667
2019-01-02,0.008833333333333334
2019-01-03,0.006791666666666667
2019-01-04,0.011541666666666667
2019-01-05,0.007833333333333333
2019-01-06,0.0
2019-01-07,0.0
2019-01-08,0.07891666666666668
2019-01-09,0.01975
2019-01-10,0.0
2019-01-11,0.08020833333333334
2019-01-12,0.02854166666666667
2019-01-13,0.0
2019-01-14,8.333333333333333e-05
2019-01-15,0.03983333333333333
2019-01-16,0.007124999999999999
2019-01-17,0.00016666666666666666
2019-01-18,4.1666666666666665e-05
2019-01-19,0.0015416666666666667
2019-01-20,0.12566666666666668
2019-01-21,0.063625
2019-01-22,0.022833333333333334
2019-01-23,4.1666666666666665e-05
2019-01-24,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.000125
2019-01-29,0.0
2019-01-30,0.036083333333333335
2019-01-31,0.18470833333333334
2019-02-01,0.066125
2019-02-02,0.0
2019-02-03,0.0
2019-02-04,0.003916666666666666
2019-02-05,0.364875
2019-02-06,0.11358333333333333
2019-02-07,0.002916666666666667
2019-02-08,0.0007083333333333334
2019-02-09,0.0022916666666666667
2019-02-10,0.004166666666666667
2019-02-11,0.13766666666666666
2019-02-12,0.040916666666666664
2019-02-13,0.023083333333333334
2019-02-14,0.1769166666666667
2019-02-15,0.06824999999999999
2019-02-16,0.0
2019-02-17,0.03208333333333333
2019-02-18,0.01025
2019-02-19,0.0
2019-02-20,0.109
2019-02-21,0.09320833333333334
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-02,0.157125
2019-03-03,0.10591666666666666
2019-03-04,0.05716666666666667
2019-03-05,0.01275
2019-03-06,0.000125
2019-03-07,0.0
2019-03-08,0.0025416666666666665
2019-03-09,0.10175000000000001
2019-03-10,0.0010833333333333335
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,8.333333333333333e-05
2019-03-21,0.047499999999999994
2019-03-22,0.08829166666666666
2019-03-23,0.07379166666666666
2019-03-24,0.11979166666666667
2019-03-25,0.0
2019-03-26,4.1666666666666665e-05
2019-03-27,0.010833333333333334
2019-03-28,0.26
2019-03-29,0.3898333333333333
2019-03-30,0.1719166666666667
2019-03-31,0.0013333333333333333
2019-04-01,0.0022916666666666667
2019-04-02,0.0025833333333333333
2019-04-03,0.051708333333333335
2019-04-04,0.020791666666666667
2019-04-05,0.38637499999999997
2019-04-06,0.653375
2019-04-07,0.000625
2019-04-08,0.0
2019-04-09,0.02625
2019-04-10,0.18479166666666666
2019-04-11,0.155
2019-04-12,0.14541666666666667
2019-04-13,0.027833333333333335
2019-04-14,0.0
2019-04-15,0.1535
2019-04-16,0.27320833333333333
2019-04-17,0.034833333333333334
2019-04-18,0.000875
2019-04-19,0.12041666666666667
2019-04-20,0.04716666666666667
2019-04-21,0.38829166666666665
2019-04-22,0.10295833333333333
2019-04-23,0.034458333333333334
2019-04-24,0.5124166666666666
2019-04-25,0.2625
2019-04-26,0.07029166666666667
2019-04-27,0.012791666666666666
2019-04-28,0.0
2019-04-29,0.015083333333333332
2019-04-30,0.18479166666666666
2019-05-01,0.136875
2019-05-02,0.42616666666666664
2019-05-03,0.06904166666666667
2019-05-04,0.003916666666666666
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.0043749999999999995
2019-05-12,0.011166666666666667
2019-05-13,0.0015833333333333333
2019-05-14,0.0
2019-05-15,0.0009583333333333333
2019-05-16,0.0019166666666666666
2019-05-17,0.0
2019-05-18,0.04245833333333333
2019-05-19,0.14954166666666666
2019-05-20,0.0017083333333333334
2019-05-21,0.056999999999999995
2019-05-22,0.10995833333333334
2019-05-23,0.0
2019-05-24,0.065875
2019-05-25,0.047999999999999994
2019-05-26,0.0036249999999999998
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,8.333333333333333e-05
2019-06-01,0.043916666666666666
2019-06-02,0.09354166666666668
2019-06-03,0.01941666666666667
2019-06-04,0.05570833333333333
2019-06-05,0.18366666666666664
2019-06-06,0.317625
2019-06-07,0.0035833333333333338
2019-06-08,0.12433333333333334
2019-06-09,0.05958333333333333
2019-06-10,0.263625
2019-06-11,0.04225
2019-06-12,0.0025833333333333333
2019-06-13,0.0
2019-06-14,0.014249999999999999
2019-06-15,0.020291666666666666
2019-06-16,0.002416666666666667
2019-06-17,0.0008333333333333334
2019-06-18,0.03904166666666667
2019-06-19,0.02691666666666667
2019-06-20,0.005791666666666667
2019-06-21,0.043291666666666666
2019-06-22,0.004958333333333333
2019-06-23,0.0
2019-06-24,0.0
2019-06-25,0.04295833333333333
2019-06-26,0.0053750000000000004
2019-06-27,0.021208333333333333
2019-06-28,0.004333333333333333
2019-06-29,0.0012083333333333334
2019-06-30,0.0007916666666666666
2019-07-01,0.002125
2019-07-02,0.0053750000000000004
2019-07-03,0.22091666666666668
2019-07-04,0.003708333333333333
2019-07-05,0.0004583333333333333
2019-07-06,0.020416666666666666
2019-07-07,0.007291666666666666
2019-07-08,0.0
2019-07-09,0.009166666666666667
2019-07-10,0.0295
2019-07-11,0.0
2019-07-12,0.0010833333333333335
2019-07-13,0.049666666666666665
2019-07-14,0.0006666666666666666
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-20,0.0
2019-07-21,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,0.0003333333333333333
2019-07-31,0.018
2019-08-01,0.00675
2019-08-02,0.005916666666666667
2019-08-03,0.006000000000000001
2019-08-04,0.001125
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.000625
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0012083333333333332
2019-08-14,0.07308333333333333
2019-08-15,0.09654166666666668
2019-08-16,0.023499999999999997
2019-08-17,0.060375000000000005
2019-08-18,0.0
2019-08-19,0.00016666666666666666
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,0.010625
2019-08-23,0.08195833333333334
2019-08-24,0.0015833333333333333
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.0
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,0.002041666666666667
2019-09-05,0.12254166666666666
2019-09-06,0.246375
2019-09-07,0.0
2019-09-08,0.02125
2019-09-09,0.45495833333333335
2019-09-10,0.11362499999999999
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-14,0.0005833333333333333
2019-09-15,0.20729166666666665
2019-09-16,0.04479166666666667
2019-09-17,0.001125
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,0.0
2019-09-22,0.0
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,0.0007500000000000001
2019-09-26,0.0
2019-09-27,0.0
2019-09-28,0.006416666666666667
2019-09-29,0.34629166666666666
2019-09-30,0.14158333333333334
2019-10-01,0.058208333333333334
2019-10-02,0.00175
2019-10-03,0.0015000000000000002
2019-10-04,0.000125
2019-10-05,0.0
2019-10-06,0.002375
2019-10-07,8.333333333333333e-05
2019-10-08,0.04395833333333333
2019-10-09,0.023499999999999997
2019-10-10,8.333333333333333e-05
2019-10-11,0.186625
2019-10-12,0.008625
2019-10-13,0.0
2019-10-14,0.22829166666666667
2019-10-15,0.051708333333333335
2019-10-16,0.0
2019-10-17,0.08866666666666667
2019-10-18,0.0012083333333333332
2019-10-19,0.0
2019-10-20,0.0
2019-10-21,8.333333333333333e-05
2019-10-22,0.0037916666666666667
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-26,0.0
2019-10-27,0.0
2019-10-28,0.0005833333333333334
2019-10-29,0.0
2019-10-30,0.0005416666666666668
2019-10-31,0.0005
2019-11-01,0.049999999999999996
2019-11-02,0.17074999999999999
2019-11-03,0.001125
2019-11-04,0.21733333333333335
2019-11-05,0.09370833333333334
2019-11-06,0.06229166666666666
2019-11-07,0.007
2019-11-08,0.0
2019-11-09,0.0
2019-11-10,0.084625
2019-11-11,0.018083333333333333
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-16,0.0
2019-11-17,0.0
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,0.109375
2019-11-21,0.09875
2019-11-22,0.008375
2019-11-23,0.017541666666666667
2019-11-24,0.19170833333333334
2019-11-25,0.189375
2019-11-26,0.00037500000000000006
2019-11-27,0.0
2019-11-28,0.0
2019-11-29,0.0
2019-11-30,0.0
2019-12-01,4.1666666666666665e-05
2019-12-02,0.011416666666666667
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.02033333333333333
2019-12-06,0.10720833333333334
2019-12-07,0.0
2019-12-08,0.0
2019-12-09,0.0
2019-12-10,0.0003333333333333333
2019-12-11,8.333333333333333e-05
2019-12-12,0.009458333333333334
2019-12-13,0.043333333333333335
2019-12-14,0.2237916666666667
2019-12-15,0.04070833333333333
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.017166666666666667
2019-12-19,0.2060833333333333
2019-12-20,0.03783333333333334
2019-12-21,0.3989583333333333
2019-12-22,0.08945833333333335
2019-12-23,0.0017083333333333334
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0027083333333333334
2019-12-29,0.06341666666666666
2019-12-30,0.149875
2019-12-31,0.017291666666666667
